更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,事業内容,上場市場名
2024-08-01,駿台国際教育センター株式会社,その他・各種スクール,無,東京都千代田区神田駿河台2-5-4,2004,代表取締役 山﨑 良子,80 百万円,,,,,
2024-08-01,有限会社イングリッシュポケット,学習塾・予備校・専門学校,求人なし,東京都世田谷区上北沢3-33-122Ｆ,2004,取締役 赤嶋 かなえ,3 百万円,,,,,
2024-08-01,有限会社エムスＥｎｇｌｉｓｈ,その他・各種スクール,求人なし,東京都練馬区中村3-18-9菱和パレスＨＩＲＯ中村橋 101,2004,代表取締役 相川 はづき,3 百万円,,,,,
2024-08-01,学校法人江副学園,その他・各種スクール,求人なし,東京都新宿区高田馬場2-9-7,1999,理事長 江副 隆秀,"1,510 百万円",,,,,
2024-08-01,株式会社ニューラルアスリート,その他・各種スクール,求人なし,新潟県南魚沼市姥島新田830-2ＳＯＨＯ,2004,代表取締役 佐藤 久也,10 百万円,,,,,
2024-08-01,株式会社日本保育サービス,その他・各種スクール,無,愛知県名古屋市東区葵3-15-31千種ニュータワービル 17Ｆ,2004,代表取締役 坂井 徹,99 百万円,,,,,
2024-08-01,学校法人ジャパン・ビューティ・アカデミー総合美容学苑,その他・各種スクール,求人なし,新潟県新潟市中央区万代4-7-26,2002,理事長 立川 智宏,,,,,,
2024-08-01,株式会社ＦＡＨＤ,その他・各種スクール,求人なし,東京都千代田区丸の内3-1-1,2002,代表取締役 泉 正人,100 百万円,,,,,
2024-08-01,株式会社ビアンカール,その他・各種スクール,求人なし,大阪府大阪市北区豊崎2-5-25サンオークス2 301,2004,代表取締役 亀井 孝祥,5 百万円,,,,,
2024-08-01,社会福祉法人青柳保育会,その他・各種スクール,求人なし,埼玉県狭山市大字青柳317-3,1973,理事長 奥冨 喜康,"1,090 百万円",,,,,
2024-08-01,社会福祉法人北泉福祉会,その他・各種スクール,求人なし,埼玉県本庄市西五十子620-1,1976,理事長 冨山 茂,379 百万円,,,,,
2024-08-01,社会福祉法人こひつじ会,その他・各種スクール,求人なし,埼玉県行田市大字若小玉3547-1,1970,理事 市川 益子,902 百万円,,,,,
2024-08-01,社会福祉法人こぶし会,その他・各種スクール,求人なし,埼玉県川口市鳩ヶ谷本町1-6-10,1981,理事長 鈴木 正教,160 百万円,,,,,
2024-08-01,社会福祉法人相模会,その他・各種スクール,求人なし,埼玉県越谷市相模町2-63-3,1980,理事長 熊沢 敏夫,552 百万円,,,,,
2024-08-01,社会福祉法人さくら福祉会,その他・各種スクール,求人なし,埼玉県所沢市向陽町2119-1,1978,理事長 大舘 絵里,372 百万円,,,,,
2024-08-01,社会福祉法人三愛福祉会,その他・各種スクール,無,埼玉県羽生市大字上手子林76-3,1974,理事長 岩本 一盛,712 百万円,,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 保育事業羽生市の幼保連携型認定こども園きむら認定こども園、伊奈町の認可保育園きむら伊奈保育園、そして2020年に運営が始まる認可保育園志茂保育園で、それぞれの地域に密着して保育を展開。保育園の他に子育て支援センターと幼保連携型認定こども園、学童クラブも開設し、子育て家庭の支援を実施しています。 2021年10月doda掲載求人より引用,
2024-08-01,社会福祉法人みずほ愛育会,その他・各種スクール,無,埼玉県富士見市大字水子4888,1981,理事長 前野 和子,936 百万円,,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 保育園運営 2023年6月doda掲載求人より引用,
2024-08-01,社会福祉法人弥十郎愛育会,その他・各種スクール,求人なし,埼玉県越谷市大字弥十郎275-1,1981,理事長 白鳥 弘幸,509 百万円,,,,,
2024-08-01,社会福祉法人亮千会,その他・各種スクール,求人なし,宮城県多賀城市大代1-4-3,2000,理事長 鈴木 慶祐,221 百万円,,,,,
2024-08-01,社会福祉法人宮前福祉会,その他・各種スクール,求人なし,山梨県甲府市岩窪町614,1970,理事長 浅原 浩二,617 百万円,,,,,
2024-08-01,社会福祉法人国母福祉会,その他・各種スクール,求人なし,山梨県甲府市国母7-2-4,1974,理事長 安居 初美,213 百万円,,,,,
2024-08-01,社会福祉法人寿福祉会,その他・各種スクール,求人なし,茨城県坂東市大谷口1037,1978,理事長 佐藤 昌宣,111 百万円,,,,,
2024-08-01,社会福祉法人四季の会,その他・各種スクール,求人なし,茨城県つくば市要178,2003,理事長 路川政雄,234 百万円,,,,,
2024-08-01,社会福祉法人照桑福祉会,その他・各種スクール,求人なし,茨城県小美玉市上玉里1126-1,1971,理事長 戸田 見成,"1,228 百万円",,,,,
2024-08-01,社会福祉法人土浦愛隣会,その他・各種スクール,求人なし,茨城県土浦市右籾1681,1952,理事長 羽持 美代子,872 百万円,,,,,
2024-08-01,社会福祉法人のぎく会,その他・各種スクール,求人なし,東京都日野市新町1-5-6,1970,理事長 野原 久代,333 百万円,,,,,
2024-08-01,社会福祉法人貴静会,その他・各種スクール,無,東京都町田市常盤町2970-1,2002,理事長 小山 貴好,"1,242 百万円",,,,,
2024-08-01,社会福祉法人中央正聖愛育会,その他・各種スクール,求人なし,広島県安芸郡府中町浜田2-2-6,1980,理事長 小出 一紀,306 百万円,,,,,
2024-08-01,社会福祉法人佐東福祉会,その他・各種スクール,求人なし,広島県広島市安佐南区八木1-4-5,1995,理事長 梶原 穰治,920 百万円,,,,,
2024-08-01,社会福祉法人弘法児童福祉会,その他・各種スクール,求人なし,新潟県新潟市中央区日の出1-14-23,1979,理事長 賀谷 富美子,590 百万円,,,,,
