更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,従業員数,資本金,平均年齢,企業URL,事業内容,上場市場名
2024-08-01,株式会社カツマタ,製紙・パルプメーカー,求人なし,埼玉県朝霞市大字宮戸1678-5,1976,代表取締役 武田 優司,51,46 百万円,,,,
2024-08-01,株式会社角館芝浦電子,その他メーカー,求人なし,秋田県仙北市角館町川原羽黒堂60-2,1994,代表取締役 吉原 孝正,51,100 百万円,,,,
2024-08-01,株式会社ファミリーフーズ,食品・飲料メーカー（原料含む）,求人なし,千葉県四街道市物井1349-6,1977,代表取締役 羽石 和明,51,33 百万円,,,,
2024-08-01,日東化成工業株式会社,機能性化学（有機・高分子）メーカー,求人なし,神奈川県横浜市緑区中山2-17-2,1953,代表取締役 芹田 俊雄,51,145 百万円,,,,
2024-08-01,株式会社ウォールカッティング工業,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,求人なし,愛知県あま市七宝町伊福十三27,1980,代表取締役 河合 信明,51,10 百万円,,,,
2024-08-01,ステンレスパイプ工業株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,大阪府堺市美原区木材通4-16-8,1954,代表取締役 浅香 敬彦,51,100 百万円,,,,
2024-08-01,エーエスレジン株式会社,石油化学メーカー,求人なし,広島県山県郡北広島町新郷1-8,2010,代表取締役 竹下 将,51,50 百万円,,,,
2024-08-01,富士テクノ工業株式会社,その他メーカー,求人なし,大阪府枚方市春日西町2-29-5,1960,代表取締役 生信 剛,50,100 百万円,,,,
2024-08-01,神商非鉄株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,大阪府大阪市中央区北浜2-6-18淀屋橋スクエア 17Ｆ,1982,代表取締役 岩﨑 洋介,50,90 百万円,,,,
2024-08-01,くじらい乳業株式会社,食品・飲料メーカー（原料含む）,求人なし,埼玉県行田市富士見町1-5-3,1983,代表取締役 中尾 俊一,50,30 百万円,,,,
2024-08-01,日本ハルコン株式会社,その他メーカー,求人なし,長野県佐久市三河田403-5,1979,代表取締役 岡本 恒生,50,33 百万円,,,,
2024-08-01,パンパシフィック・カッパー株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,東京都港区虎ノ門2-10-4オークラプレステージタワー,2000,代表取締役社長 社長執行役員 村尾 洋介,50,"5,000 百万円",,,,
2024-08-01,株式会社三和ケミカル,その他メーカー,求人なし,神奈川県平塚市田村9-24-8,1959,代表取締役 京田 智,50,200 百万円,,,,
2024-08-01,日本クエーカー・ケミカル株式会社,石油化学メーカー,求人なし,大阪府八尾市渋川町2-1-3,1967,代表取締役 水木 健雄,50,150 百万円,,,,
2024-08-01,三笠紙工業株式会社,製紙・パルプメーカー,求人なし,大阪府八尾市太田新町4-164,1953,代表取締役 高岡 聡,50,18 百万円,,,,
2024-08-01,ミンテックジャパン株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,求人なし,東京都中央区日本橋小伝馬町11-9住友生命日本橋小伝馬町ビル,1981,代表取締役 鈴木 義之,50,499 百万円,,,,
2024-08-01,ティーエムパック株式会社,食品・飲料メーカー（原料含む）,求人なし,宮城県仙台市宮城野区港2-4-1,2012,代表取締役 湯瀬 秀彦,50,300 百万円,,,,
2024-08-01,アラ商事株式会社,ファッション・アパレル・アクセサリーメーカー,求人なし,東京都中央区日本橋小網町18-4日本橋松栄ビル 101,1988,代表取締役 荒川 正博,50,75 百万円,,,,
2024-08-01,日鋼工機株式会社,その他メーカー,求人なし,神奈川県横浜市金沢区福浦2-2-1日本製鋼所,1956,代表取締役 久富 裕司,49,10 百万円,,,,
2024-08-01,小林製薬プラックス株式会社,石油化学メーカー,無,富山県富山市横樋20,1981,代表取締役 山﨑 陽介,49,95 百万円,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■容器・キャップの製造■日用品・オーラル品・雑貨の製造■医療（福祉用具）の製造■樹脂原料加工■金型設計・製作 2022年3月doda掲載求人より引用,
2024-08-01,万兵株式会社,繊維メーカー,求人なし,愛知県名古屋市中区錦2-12-14万兵第一ビル 10Ｆ,1948,代表取締役 磯村 辰生,49,100 百万円,,,,
2024-08-01,住ベリサーチ株式会社,試薬メーカー・受託合成・受託分析,求人なし,栃木県宇都宮市清原工業団地20-7,1990,代表取締役 長木 浩司,49,49 百万円,,,,
2024-08-01,福原産業貿易株式会社,その他メーカー,求人なし,大阪府大阪市中央区北浜東6-14,1938,代表取締役 福原 正則,49,72 百万円,,,,
2024-08-01,神港有機化学工業株式会社,試薬メーカー・受託合成・受託分析,求人なし,兵庫県神戸市東灘区住吉浜町18-26,1969,代表取締役 松本 純一,49,55 百万円,,,,
2024-08-01,株式会社尚山堂,その他メーカー,求人なし,東京都町田市木曽西2-18-8,1964,代表取締役 西口 勝,49,80 百万円,,,,
2024-08-01,鈑金工業株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,神奈川県藤沢市桐原町17,1936,代表取締役 柳生 真裕,49,25 百万円,,,,
2024-08-01,ベジプロフーズ株式会社,食品・飲料メーカー（原料含む）,求人なし,埼玉県比企郡川島町大字戸守715,1997,代表取締役 太田 伸一,49,30 百万円,,,,
2024-08-01,旭・デュポンフラッシュスパンプロダクツ株式会社,繊維メーカー,求人なし,東京都千代田区永田町2-11-1山王パークタワー,1995,代表取締役 深須 憲哉,49,450 百万円,,,,
2024-08-01,アクサルタコーティングシステムズ合同会社,その他メーカー,求人なし,東京都港区虎ノ門1-2-8虎ノ門琴平タワー 4Ｆ,2012,職務執行者（代表） 上野 啓,49,100 百万円,,,,
2024-08-01,カールツァイスビジョンジャパン株式会社,石油化学メーカー,無,東京都千代田区麹町2-10-9,1993,代表取締役 ヴィンセント・マチュー,48,98 百万円,,,,
2024-08-01,三国紙工株式会社,製紙・パルプメーカー,無,大阪府富田林市若松町東3-7-35,1951,代表取締役 富永 誠二郎,48,40 百万円,,,,
2024-08-01,株式会社ニッピコラーゲン化粧品,化粧品メーカー,無,東京都足立区千住緑町1-1-1,1988,代表取締役 鈴木 基道,48,450 百万円,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■事業内容：・化粧品の製造、通信販売・健康補助食品の製造、通信販売 2022年7月doda掲載求人より引用,
2024-08-01,大和田カーボン工業株式会社,石油化学メーカー,求人なし,大阪府豊中市日出町2-1-16,1941,代表取締役 河田 博充（岡下博充）,48,18 百万円,,,,
2024-08-01,シンコーケミカル・ターミナル株式会社,石油化学メーカー,無,兵庫県神戸市東灘区住吉浜町18,1967,代表取締役 松村 亨一,48,492 百万円,,,,
2024-08-01,ＮＳＴ奥平株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,大阪府松原市岡7-338-1,2012,代表取締役 立花 徳也,48,50 百万円,,,,
2024-08-01,東レアルファート株式会社,繊維メーカー,求人なし,大阪府大阪市北区中之島3-3-3中之島三井ビルディング 21Ｆ,1987,代表取締役 西村 成伸,47,100 百万円,,,,
2024-08-01,株式会社キャステク,金属・製綱・鉱業・非鉄金属メーカー,求人なし,長野県小県郡青木村大字夫神1282,1962,代表取締役 増田 公男,47,76 百万円,,,,
2024-08-01,ＤＯＷＡエフテック株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,無,岡山県久米郡美咲町吉ケ原1045,1959,代表取締役 山田 進一,47,300 百万円,,,◆フェライト粉（磁性材料）製造を主業務とする化学工業の会社（フェライト粉はプリンターのマグネットロール、エアコン、自動車のモーター用磁石等、多岐に渡り活用されております）★DOWAホールディングス株式会社（東証プライム上場）のグループ企業です。 2023年9月doda掲載求人より引用,
2024-08-01,江間忠木材株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,求人なし,東京都中央区晴海3-3-3,1958,代表取締役 江間 壮一,47,100 百万円,,,,
2024-08-01,シンロイヒ株式会社,石油化学メーカー,求人なし,神奈川県鎌倉市台2-19-12,1959,代表取締役 室内 聖人,47,100 百万円,,,,
2024-08-01,中本Ｆｉｎｅ　Ｐａｃｋ株式会社,その他メーカー,求人なし,茨城県稲敷市下太田4663-15,1971,代表取締役 関口 祐史,47,100 百万円,,,,
2024-08-01,株式会社大伸,食品・飲料メーカー（原料含む）,求人なし,埼玉県比企郡川島町大字三保谷宿292-1,1974,代表取締役 渡邊 泰一郎,47,10 百万円,,,,
2024-08-01,ムサシ・イメージ情報株式会社,その他メーカー,求人なし,東京都江東区東雲1-7-12ＫＤＸ豊洲グランスクエア,1966,代表取締役 栃木 眞司,47,50 百万円,,,,
2024-08-01,株式会社トープラテクノ,金属・製綱・鉱業・非鉄金属メーカー,求人なし,栃木県那須塩原市関谷1195-138,1997,代表取締役 井上 信夫,47,60 百万円,,,,
2024-08-01,津山グンゼ株式会社,繊維メーカー,求人なし,岡山県津山市二宮2200,1999,代表取締役 島廻 浩一,47,100 百万円,,,,
2024-08-01,九州化工株式会社,その他メーカー,求人なし,熊本県宇土市新開町1895-3,2007,代表取締役 井元 英明,47,10 百万円,,,,
2024-08-01,メディアプレス瀬戸内株式会社,その他メーカー,無,広島県尾道市美ノ郷町本郷1-77,2008,代表取締役 関 宏晃,47,50 百万円,,,新聞印刷及び梱包発送（読売新聞中四国エリア） 2024年3月doda掲載求人より引用,
2024-08-01,株式会社キタショク,食品・飲料メーカー（原料含む）,求人なし,北海道石狩市新港南2-715-1,2013,代表取締役 菅原 謙二,47,50 百万円,,,,
2024-08-01,おかもとポンプ株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,東京都荒川区南千住7-15-27メゾンおかもと 1Ｆ,1949,代表取締役 岡本 直司,46,14 百万円,,,,
2024-08-01,株式会社東海化学工業所,その他メーカー,求人なし,愛知県豊田市越戸町梅盛70,1952,代表取締役 内藤 和美,46,48 百万円,,,,
2024-08-01,株式会社札幌巴コーポレーション,金属・製綱・鉱業・非鉄金属メーカー,求人なし,北海道札幌市西区西野三条3-2-8,1987,代表取締役 藤野 昇,46,50 百万円,,,,
2024-08-01,株式会社東海細胞研究所,試薬メーカー・受託合成・受託分析,求人なし,岐阜県岐阜市南鶉5-1-2,1987,代表取締役 太田 義和,46,10 百万円,,,,
2024-08-01,ラサスティール株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,福岡県筑後市大字羽犬塚324-1,1986,代表取締役 永吉 博之,46,50 百万円,,,,
2024-08-01,フランスベッドファニチャー株式会社,家具・インテリア・生活雑貨メーカー,求人なし,佐賀県三養基郡上峰町大字堤3131,1969,代表取締役 大山 雅昭,46,50 百万円,,,,
2024-08-01,サウディ石油化学株式会社,石油化学メーカー,求人なし,東京都千代田区永田町2-13-10プルデンシャルタワー 8Ｆ,1979,代表取締役 萩原 剛,46,"14,200 百万円",,,,
2024-08-01,吉田産業株式会社,繊維メーカー,求人なし,福井県鯖江市川去町4-1,1963,代表取締役 吉田 晃,46,30 百万円,,,,
2024-08-01,ミッケル化学株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,求人なし,東京都江東区石島2-14ＩｍａｓＲｉｖｅｒｓｉｄｅ 4Ｆ Ａ,1951,代表取締役 橋本 茂,46,10 百万円,,,,
2024-08-01,株式会社シナネンゼオミック,農薬メーカー,無,愛知県名古屋市港区中川本町1-1,1991,代表取締役 村尾睦明,46,50 百万円,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 【シナネンホールディングス 100%出資】銀系無機抗菌剤、消臭・吸着剤・機能性添付剤の研究開発・製造・販売 2022年7月doda掲載求人より引用,
2024-08-01,三共生興アパレルファッション株式会社,繊維メーカー,求人なし,東京都中央区日本橋富沢町11-12サンライズビル 4Ｆ,2008,代表取締役 宮澤 哲次,46,100 百万円,,,,
2024-08-01,株式会社サニーフーズ,食品・飲料メーカー（原料含む）,求人なし,東京都港区西新橋3-8-1第二鈴丸ビル 2Ｆ,2009,代表取締役社長 加藤 光治,46,85 百万円,,,,
2024-08-01,ニック食品株式会社,食品・飲料メーカー（原料含む）,1,千葉県船橋市高瀬町23番地,1961,代表取締役社長 安藤 昌也,66,1億円,,,・清涼飲料製造業・菓子製造業・かん詰又はびん詰食品製造業・乳酸菌飲料製造業・そうざい製造業・醤油製造業,
2024-08-01,株式会社アイワ,石油化学メーカー,求人なし,愛知県岩倉市井上町種畑20,1977,代表取締役 福山 猛生,45,40 百万円,,,,
2024-08-01,吾嬬ゴム工業株式会社,石油化学メーカー,求人なし,群馬県藤岡市立石1253,1982,代表取締役 石田 徹,45,20 百万円,,,,
2024-08-01,田苑酒造株式会社,食品・飲料メーカー（原料含む）,求人なし,鹿児島県薩摩川内市樋脇町塔之原11356-1,1976,代表取締役 本坊 正文,45,100 百万円,,,,
2024-08-01,サンケミカル株式会社,その他メーカー,求人なし,神奈川県川崎市川崎区千鳥町13-2,1982,代表取締役 前田 浩平,45,400 百万円,,,,
2024-08-01,多機能フィルター株式会社,農薬メーカー,求人なし,山口県下松市葉山2-904-16,1994,代表取締役 志賀 弘征,45,50 百万円,,,,
2024-08-01,プロマット・ジャパン株式会社,繊維メーカー,求人なし,東京都中央区東日本橋1-1-5ヒューリック東日本橋ビル 9Ｆ,1983,代表取締役 臼田 勇人,45,60 百万円,,,,
2024-08-01,株式会社オーブン,食品・飲料メーカー（原料含む）,求人なし,愛媛県四国中央市土居町中村620-1,2013,代表取締役 疇地 康之,45,11 百万円,,,,
2024-08-01,中四国ハニューフーズ株式会社,食品・飲料メーカー（原料含む）,求人なし,広島県広島市西区草津港2-6-69,1971,代表取締役 高橋 茂樹,44,100 百万円,,,,
2024-08-01,アルテック新材料株式会社,石油化学メーカー,求人なし,福井県坂井市丸岡町小黒68-12,1999,代表取締役 横田 英生,44,100 百万円,,,,
2024-08-01,日本マッケイン・フーズ株式会社,食品・飲料メーカー（原料含む）,求人なし,東京都港区芝公園1-8-12芝公園大門通プラザビル 8Ｆ,1987,代表取締役 ヨハン・ロウ,44,95 百万円,,,,
2024-08-01,東罐興産株式会社,農薬メーカー,無,東京都港区浜松町1-2-14ユーデンビル,1961,代表取締役 中川 真澄,44,50 百万円,,,,
2024-08-01,北海道味の素株式会社,食品・飲料メーカー（原料含む）,求人なし,北海道札幌市西区二十四軒一条4-6-11,2003,代表取締役 矢野 禎人,44,50 百万円,,,,
2024-08-01,マジックパール株式会社,食品・飲料メーカー（原料含む）,求人なし,岩手県盛岡市下田字生出719-3,2014,代表取締役 齋藤 文誉,44,50 百万円,,,,
2024-08-01,木田製粉株式会社,食品・飲料メーカー（原料含む）,求人なし,北海道札幌市北区篠路六条7-2-28,1948,代表取締役 牧野 泰己,43,222 百万円,,,,
2024-08-01,株式会社コープクリーン,化粧品メーカー,求人なし,埼玉県蕨市錦町1-17-18,1978,代表取締役 山本 克哉,43,80 百万円,,,,
2024-08-01,株式会社ワーロン,製紙・パルプメーカー,求人なし,愛知県名古屋市中村区千原町7-21,1949,代表取締役 渡辺 敬文,43,60 百万円,,,,
2024-08-01,日本エコテック株式会社,試薬メーカー・受託合成・受託分析,求人なし,東京都中央区京橋3-12-2京橋第2有楽ビル 7Ｆ,1990,代表取締役 飯島 豊和,43,20 百万円,,,,
2024-08-01,リケンケミカルプロダクツ株式会社,機能性化学（有機・高分子）メーカー,求人なし,滋賀県湖南市大池町2-4,1994,代表取締役 佐藤 敏幸,43,300 百万円,,,,
2024-08-01,深喜毛織株式会社,その他メーカー,求人なし,大阪府泉大津市板原町3-7-1,1947,代表取締役 深井 喜一,43,100 百万円,,,,
2024-08-01,株式会社カワサキ,ファッション・アパレル・アクセサリーメーカー,求人なし,大阪府泉北郡忠岡町新浜2-9-10,1971,代表取締役社長 川崎 久典,43,4 百万円,55.5,,,スタンダード
2024-08-01,新東エンジニアリング株式会社,その他メーカー,求人なし,愛知県豊川市穂ノ原3-1,1986,代表取締役 横井 美信,43,30 百万円,,,,
2024-08-01,株式会社ガルバート・ジャパン,金属・製綱・鉱業・非鉄金属メーカー,求人なし,岩手県釜石市鈴子町23-15,2004,代表取締役 竹内 淳,43,50 百万円,,,,
2024-08-01,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔｅ株式会社,ナノテク・バイオメーカー,求人なし,東京都新宿区新宿3-5-6キュープラザ新宿三丁目 6Ｆ,2011,代表取締役ＣＥＯ 伊原 智人,43,"1,600 百万円",47.0,,,グロース
2024-08-01,上村紙工株式会社,製紙・パルプメーカー,求人なし,福岡県京都郡苅田町鳥越町1-43,2014,代表取締役 森脇 裕夫,43,32 百万円,,,,
2024-08-01,株式会社ＪＦＲクリエ,その他メーカー,求人なし,東京都江東区木場2-18-11,2017,代表取締役 藤原 惠,43,10 百万円,,,,
2024-08-01,株式会社かみふらの工房,食品・飲料メーカー（原料含む）,無,北海道空知郡上富良野町丘町4-5037-1,1973,代表取締役 鳥井 弘隆,42,50 百万円,,,■食肉の処理加工 2024年4月doda掲載求人より引用,
2024-08-01,株式会社カントウ,石油化学メーカー,求人なし,埼玉県東松山市大字柏崎58,1984,代表取締役 大熊 年幸,42,10 百万円,,,,
2024-08-01,株式会社ファンズプレシジョン,繊維メーカー,求人なし,埼玉県北葛飾郡杉戸町大字本郷438-1,1994,代表取締役 関根 正晶,42,16 百万円,,,,
2024-08-01,谷川油化興業株式会社,石油化学メーカー,求人なし,神奈川県横浜市鶴見区矢向1-13-11,1959,代表取締役 小川 伸二,42,30 百万円,,,,
2024-08-01,朝日樹脂工業株式会社,石油化学メーカー,求人なし,千葉県流山市富士見台441-1,1969,代表取締役 藤田 祐介,42,70 百万円,,,,
2024-08-01,共同水産株式会社,食品・飲料メーカー（原料含む）,求人なし,東京都江東区豊洲6-5-3東市冷蔵庫棟 4Ｆ,1955,代表取締役 河野 巧,42,50 百万円,,,,
2024-08-01,ダイワサミット株式会社,食品・飲料メーカー（原料含む）,求人なし,大阪府大阪市此花区北港白津1-11-52大阪港舞洲食品流通センター 2Ｆ,1998,代表取締役 大竹 勇人,42,20 百万円,,,,
2024-08-01,株式会社アルテコ,石油化学メーカー,求人なし,大阪府茨木市西駅前町5-8茨木昭和ビル 7Ｆ,1969,代表取締役 田中 礼央,42,90 百万円,,,,
2024-08-01,大崎プラテック株式会社,石油化学メーカー,求人なし,埼玉県入間郡三芳町大字上富307-2,1943,代表取締役 鈴木 和敏,42,100 百万円,,,,
2024-08-01,エチゴビール株式会社,食品・飲料メーカー（原料含む）,求人なし,新潟県新潟市西蒲区松山2,2000,代表取締役 阿部 誠,42,100 百万円,,,,
2024-08-01,有限会社創電社,住宅設備・建材メーカー,求人なし,宮城県大崎市古川上埣字阿弥陀18-1,1980,代表取締役 小林 広一,42,8 百万円,,,,
2024-08-01,新日本環境調査株式会社,試薬メーカー・受託合成・受託分析,求人なし,東京都世田谷区駒沢3-15-1,1980,代表取締役 川岸 邦充,41,20 百万円,,,,
2024-08-01,山石金属株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,千葉県野田市木間ケ瀬791,1947,代表取締役 越智 俊一,41,50 百万円,,,,
2024-08-01,株式会社ダルトン工芸センター,その他メーカー,求人なし,静岡県藤枝市八幡407-3,1991,代表取締役 阪本 修造,41,50 百万円,,,,
2024-08-01,尾道クミカ工業株式会社,農薬メーカー,求人なし,広島県尾道市長者原2-160,1972,代表取締役 井川 照彦,41,100 百万円,,,,
2024-08-01,日本カロライズ工業株式会社,メーカー（素材・化学・食品・化粧品・その他）業界,求人なし,滋賀県湖南市大池町8,1938,代表取締役 吉川 利平,41,80 百万円,,,,
2024-08-01,北海道丸一鋼管株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,北海道苫小牧市字沼ノ端134-110,1970,代表取締役 樺澤 賢治,41,30 百万円,,,,
2024-08-01,株式会社おむすびころりん本舗,食品・飲料メーカー（原料含む）,求人なし,長野県安曇野市三郷明盛1513-1,1973,代表取締役 和田 一衛,41,240 百万円,,,,
2024-08-01,東京たまエコセメント株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,求人なし,東京都西多摩郡日の出町大字大久野7642,2003,代表取締役 田中 勲,41,421 百万円,,,,
2024-08-01,福助ロジスティクス株式会社,ファッション・アパレル・アクセサリーメーカー,求人なし,大阪府堺市堺区永代町3-1-1,2003,代表取締役 岩男 史朗,41,10 百万円,,,,
2024-08-01,旭水産株式会社,食品・飲料メーカー（原料含む）,求人なし,東京都江東区豊洲6-6-1管理施設棟 517,1985,代表取締役 酒井 英明,40,50 百万円,,,,
2024-08-01,キザイ株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,東京都中央区日本橋小伝馬町9-10小伝馬町ビル 6Ｆ,1959,代表取締役 内田 衛,40,44 百万円,,,,
2024-08-01,株式会社三条特殊鋳工所,金属・製綱・鉱業・非鉄金属メーカー,求人なし,新潟県三条市福島新田丁642,1968,代表取締役 内山 照嘉,40,45 百万円,,,,
2024-08-01,ミテジマ化学株式会社,食品・飲料メーカー（原料含む）,求人なし,大阪府大阪市西淀川区御幣島1-5-2,1957,代表取締役 末常 裕治,40,35 百万円,,,,
2024-08-01,タイヨー株式会社,製紙・パルプメーカー,求人なし,神奈川県厚木市温水1961,1954,代表取締役 伊藤 登,40,60 百万円,,,,
2024-08-01,ＡＧＣポリカーボネート株式会社,石油化学メーカー,無,愛知県知多郡武豊町字旭1,1989,代表取締役 中島 俊雄,40,100 百万円,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ポリカーボネート製品の製造 2023年4月doda掲載求人より引用,
2024-08-01,ＤＳＬ．ジャパン株式会社,石油化学メーカー,求人なし,東京都新宿区西新宿2-3-1新宿モノリス 12Ｆ,2003,代表取締役 三和 幸晴,40,205 百万円,,,,
2024-08-01,株式会社アニヤ・ハインドマーチジャパン,ファッション・アパレル・アクセサリーメーカー,無,東京都渋谷区神宮前3-32-6デュオ表参道 103,2006,,40,100 百万円,,,,
2024-08-01,株式会社オークラプレカットシステム,住宅設備・建材メーカー,求人なし,香川県三豊市高瀬町上麻乙333-1,2009,代表取締役 齊藤 雅津雄,40,100 百万円,,,,
2024-08-01,北海道石灰化工株式会社,その他メーカー,求人なし,北海道苫小牧市表町3-2-12ボンジュール表町 1Ｆ,1973,代表取締役 金澤 正彦,39,80 百万円,,,,
2024-08-01,株式会社グゥー,食品・飲料メーカー（原料含む）,求人なし,埼玉県所沢市大字城938-8,1987,代表取締役 髙澤 清一,39,100 百万円,,,,
2024-08-01,老松酒造株式会社,食品・飲料メーカー（原料含む）,求人なし,大分県日田市大字大肥大鶴町2912,1973,代表取締役 福村 康廣,39,45 百万円,,,,
2024-08-01,関電興産株式会社,その他メーカー,求人なし,東京都中央区日本橋本町3-4-5ＰＭＯ日本橋三越前 5Ｆ,1978,代表取締役 髙橋 信貴,39,10 百万円,,,,
2024-08-01,中部太平洋生コン株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,求人なし,愛知県名古屋市中川区法華2-1,2000,代表取締役 内田 昌勝,39,50 百万円,,,,
2024-08-01,綾部紡績株式会社,製紙・パルプメーカー,求人なし,京都府綾部市宮代町宮ノ下21,1948,代表取締役 松田 英治,39,100 百万円,,,,
2024-08-01,ハリマ食品株式会社,食品・飲料メーカー（原料含む）,求人なし,大阪府大阪市西区京町堀1-4-22肥後橋プラザビル 8Ｆ,1958,代表取締役 小林 正彦,39,30 百万円,,,,
2024-08-01,株式会社テルナイト,その他メーカー,求人なし,東京都千代田区神田神保町3-2-3Ｄａｉｗａ神保町3丁目ビル 5Ｆ,1955,代表取締役 渡辺 毅,39,98 百万円,,,,
2024-08-01,愛三熊本株式会社,石油化学メーカー,求人なし,熊本県玉名市北牟田393-1,2008,代表取締役 草野 正樹,39,400 百万円,,,,
2024-08-01,株式会社ニッピ・フジタ,その他メーカー,求人なし,東京都台東区浅草6-23-3,2007,代表取締役 井上 善之,39,100 百万円,,,,
2024-08-01,熱金鋼業株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,愛知県弥富市操出11-13-1,1947,代表取締役 山村 彰弘,39,10 百万円,,,,
2024-08-01,アトラスａｒｋ株式会社,住宅設備・建材メーカー,求人なし,埼玉県越谷市東町5-332-6,2009,代表取締役 中村 聡則,39,32 百万円,,,,
2024-08-01,島津エアロテック株式会社,その他メーカー,求人なし,京都府京都市中京区西ノ京桑原町1㈱島津製作所三条工場内,2017,代表取締役 本郷 祐自,39,100 百万円,,,,
2024-08-01,日祥株式会社,その他メーカー,求人なし,東京都千代田区神田須田町2-3-1ＮＢＦ神田須田町ビル 5Ｆ,1971,代表取締役 磐井 誠司,38,200 百万円,,,,
2024-08-01,フジ大理石株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,無,岐阜県養老郡養老町室原308,1955,代表取締役 棚瀬 健教,38,35 百万円,,,,
2024-08-01,森羽紙業株式会社,製紙・パルプメーカー,求人なし,青森県五所川原市大字姥萢字桜木28-1,1971,代表取締役 長谷川 通,38,11 百万円,,,,
2024-08-01,ラサ晃栄株式会社,総合化学メーカー,求人なし,東京都千代田区内神田2-6-8内神田クレストビル 3Ｆ,1976,代表取締役 柳町 智,38,49 百万円,,,,
2024-08-01,スズカケミー株式会社,石油化学メーカー,求人なし,千葉県佐倉市石川620-1,1972,代表取締役社長 花田 和裕,38,200 百万円,,,,
2024-08-01,株式会社寿香寿庵,ナノテク・バイオメーカー,求人なし,兵庫県西宮市山口町名来1-7-19,1980,代表取締役 河口 宏文,38,75 百万円,,,,
2024-08-01,江戸川木材工業株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,求人なし,東京都江東区新木場1-3-16,1948,代表取締役 市川 英治,38,100 百万円,,,,
2024-08-01,本州油化株式会社,石油化学メーカー,求人なし,群馬県前橋市総社町1-5-4,1969,代表取締役社長 南川 英則,38,50 百万円,,,,
2024-08-01,グンゼ高分子株式会社,石油化学メーカー,求人なし,神奈川県伊勢原市桜台3-17-1,1949,代表取締役 古谷 賢一,38,300 百万円,,,,
2024-08-01,滋賀鉱産株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,滋賀県米原市春照200,1992,代表取締役 戎井 昌彦,38,40 百万円,,,,
2024-08-01,九州ナノテック光学株式会社,機能性化学（有機・高分子）メーカー,求人なし,大分県速見郡日出町大字藤原2393,1986,代表取締役 馬場 潤一,38,50 百万円,,,,
2024-08-01,ゼオンケミカルズ米沢株式会社,機能性化学（有機・高分子）メーカー,求人なし,山形県米沢市八幡原3-446-13,1996,代表取締役 渡邉 和紀,37,90 百万円,,,,
2024-08-01,大信畜産工業株式会社,食品・飲料メーカー（原料含む）,求人なし,長野県中野市大字江部634-1,1962,代表取締役 新津 均,37,95 百万円,,,,
2024-08-01,株式会社ナユタ,化粧品メーカー,求人なし,東京都中央区八重洲2-1-1ＹＡＮＭＡＲ ＴＯＫＹＯ 12Ｆ,1986,代表取締役 山﨑 智士,37,15 百万円,,,,
2024-08-01,オイレス西日本販売株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,大阪府大阪市西区立売堀1-11-2ＯＴビル,1960,代表取締役 丸山 勉,37,46 百万円,,,,
2024-08-01,株式会社ヴィントナーズ,食品・飲料メーカー（原料含む）,求人なし,東京都港区虎ノ門3-18-19虎ノ門マリンビル 5Ｆ,2000,代表取締役 長谷部 誠,37,10 百万円,,,,
2024-08-01,ゼネラルホールディングス株式会社,その他メーカー,求人なし,大阪府大阪市城東区中央2-15-20ゼネラル（株） 2Ｆ,1940,代表取締役 北田 恵一,37,99 百万円,,,,
2024-08-01,ペッツバリュー株式会社,ペット関連メーカー,求人なし,兵庫県西宮市鳴尾浜1-3-24,2000,代表取締役 梅澤 広次,37,30 百万円,,,,
