更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,上場市場名,従業員数,資本金,平均年齢,企業URL,代表者
2024-07-01,プレミアアンチエイジング株式会社（DUO）,化粧品メーカー,10,■事業：化粧品／健康食品の企画、開発、輸出入、通信販売、卸及び小売り業務を行っています。,東京都港区虎ノ門2-6-1虎ノ門ヒルズステーションタワー,2009,グロース市場,235,"1,351百万円",38.0,https://www.p-antiaging.co.jp/,
2024-08-01,DICプラスチック株式会社,石油化学メーカー,20,■事業内容： 容器資材部門、安全資材部門、医療資材部門の3部門を中心として展開しており、医療用資材からヘルメットやフェンス等、安全資材まで幅広いプラスチック製品の製造販売を行っています。また、今までＤＩＣプラスチックが培ってきた成形技術と金型設計の技術を用いて、クライアントのニーズに合わせて金型の設計など開発業務全般のサポートを実施しています。企画開発～設計～製造～印刷～組立～出荷までの一貫性が同社の強みです。プラスチック加工業界では有数の加工技術を持っており、ヘルメット等最終製品も数多く開発・製造・販売しております。,埼玉県さいたま市大宮区桜木町1-7-5ソニックシティビル20F,1991,,280,100百万円,44.0,http://www.dic-plas.co.jp/index.html,
2024-06-01,サンアグロ株式会社,農薬メーカー,2,【「安全・安心」な肥料づくりのリーディングカンパニー】■企業概要：同社は、日産化学工業株式会社の肥料部門を継承した日産アグリと三井東圧化学の肥料部門を継承した三井東圧肥料が統合して発足した総合農業関連会社です。化学肥料をメインにさまざまな商材を、関連事業会社を含む販売ネットワクークにより、全国の農家の皆さまやゴルフ場等にお届けしています。,東京都中央区日本橋小網町17-10,1958,,230,"1,791百万円",,http://www.sunagro.co.jp/,
2024-08-01,日鉄ドラム株式会社,金属・製綱・鉱業・非鉄金属メーカー,15,■事業内容：（1）鋼製ドラム缶の製造・販売 ・鋼製ドラム缶…普通クローズ缶、普通オープン缶、内装クローズ缶、内装オープン缶、内容器付複合ドラム缶（ケミカルドラム）、 亜鉛めっき缶、薄手缶（2）タンク、コンテナ等特殊容器の販売 ・特殊容器…ステンレスクローズドラム、ステンレスオープンドラム、300L／350Lオープンドラム、危険物対応ステンレス製コンテナ、 液体用ポリエチレン製コンテナ、毒劇物薬品用ポリエチレン製コンテナ、200L以外の缶／ペール缶／環境保全ドラム 等（3）ドラム缶、18L缶、コンテナー等の各種容器向け充填、搬送システムに関するエンジニアリング,東京都江東区亀戸1-5-7錦糸町プライムタワー,1934,,245,"1,654百万円",43.2,https://drum.nipponsteel.com/,
2024-06-01,朝日工業株式会社,住宅設備・建材メーカー,1,■事業内容： ◇鉄鋼建設資材事業建築物の基礎や骨組みとなる鉄筋（異形棒鋼）やねじ節鉄筋から、建築・土木資材や機械部品に加工される構造用鋼までさまざまな鉄鋼製品を製造し、大手商社などを通して販売しています。,埼玉県児玉郡神川町大字渡瀬222,1991,,273,"2,190百万円",40.9,https://www.asahi-kg.co.jp/,
2024-08-01,コスモ企業株式会社,食品・飲料メーカー（原料含む）,3,■事業内容： ・航空機内食の調製及び搭載 ・冷凍食品、レトルト食品の製造販売,千葉県成田市古込164,1952,,277,180百万円,,https://www.cosmo-catering.co.jp/,
2024-08-01,ピンゴルフジャパン株式会社,ファッション・アパレル・アクセサリーメーカー,3,■概要：同社は、米国の世界的カスタムクラブメーカーです。アイアンやパターで多くの名器やヒットシリーズを生み出してきました。1人ひとりに合わせたクラブづくりは、プロ・アマ問わず世界中のゴルファーから愛されています。日本を需要あるマーケットと捉え、日本法人を2004年に設立しました。,埼玉県戸田市美女木東2-1-14,2004,,420,10百万円,40.0,http://www.ping.com,
2024-05-01,日軽エムシーアルミ株式会社,金属・製綱・鉱業・非鉄金属メーカー,1,■会社概要： 日軽エムシーアルミ株式会社は、日本軽金属株式会社と三菱商事株式会社の合弁により誕生した、アルミニウム合金を製造している会社です。アルミニウム合金はアルミスクラップをリサイクルして製造された製品で、多くは自動車メーカーに使用され車の一部となっています。当社の特徴は業界最強の「新合金開発力」と「海外展開力」であり、自動車・電機向けに基礎素材・特殊素材の供給者として世界を舞台に活躍しています。「豊富な経験」と「卓越した操業技術」により、アルミスクラップに新たな命を吹き込み、お客様にオンリーワンの素材として活用されています。,東京都千代田区鍛冶町2-6-2,2007,,261,"1,000百万円",40.0,http://www.nmca.jp/,
2024-07-01,アイオン株式会社,機能性化学（有機・高分子）メーカー,2,■事業内容：（1）吸水、洗浄事業（2）ろ過事業（3）研磨事業（4）生活資材事業（5）環境・健康事業,大阪府大阪市中央区谷町2-6-5谷町ビル3F,1999,,277,482百万円,40.7,http://www.aion-kk.co.jp/index.html,
2024-07-01,ＴＯＭＡＴＥＣ株式会社,石油化学メーカー,2,■企業概要：同社は東証プライム上場企業である東洋製罐グループホールディングスの子会社であり、塗料、インク、合成樹脂、織物、化粧品、食品などの着色に使われている「複合酸化物顔料」にて国内シェア70%以上を持つニッチトップメーカーです。現在、同社は創業以来の技術の蓄積にて「利便性・機能性の向上」「環境負荷の低減」を追求していらっしゃいます。着色がなされるプラスチックは長期的に世界規模で増大しており、市場の拡大も見込めます。それを受けて今後はアジアを中心に世界展開を積極的に進めていらっしゃいます。加えて、73年間無借金経営を続けている健全な財務基盤を誇ります。,大阪府大阪市北区大淀北2-1-27,1950,,261,310百万円,39.0,http://www.tomatec.co.jp/,
2024-08-01,特殊電極株式会社,金属・製綱・鉱業・非鉄金属メーカー,1,■特殊溶接棒製造販売■溶接工事施工 ■耐摩クラッド鋼板製造販売 ■溶接関連装置製造販売,【本社】兵庫県加古川市平岡町土山899-5,1950,スタンダード市場,290,4億8481万円,,https://www.tokuden.co.jp,代表取締役 西川 誉
2024-05-01,株式会社中山組,住宅設備・建材メーカー,1,■事業内容：・土木建築工事請負業・土木建築工事に係わる設計及び技術の指導と提供等のコンサルタント業・建築の設計及び工事監理・不動産の売買及び管理・賃貸業・アスファルト合材製造販売業・ナノテクノロジーに関する製品の製造、販売及びコンサルタント業・木質繊維製品の加工・製造・販売に関する一切の業務,北海道札幌市東区北十九条東1-1-1,1930,,253,100百万円,43.0,http://www.nakayamagumi.co.jp/,
2024-05-01,株式会社岡部マイカ工業所,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,1,■会社概要：電気絶縁用マイカ製品及び関連製品の製造販売当社は、電子レンジやヘアードライヤーといった家電製品から重電の大型モータあるいは特殊電線等に用いられる耐熱電気絶縁材料で国内シェアートップのマイカ（雲母）製品専業メーカーです。,福岡県中間市中間1-8-7,1949,,244,100百万円,47.4,https://okabe-mica.co.jp/,
2024-08-01,日揮ユニバーサル株式会社,石油化学メーカー,7,■事業内容： ・石油精製/石油化学用触媒の製造･販売、化学製品(吸着剤、酸化防止剤等)、各種計測機器・石油精製/石油化学プロセスのライセンス、技術サービスの提供・環境浄化用触媒の製造・販売,東京都品川区大崎1-6-3,1963,,245,"1,000百万円",37.4,http://www.n-u.co.jp/,
2024-08-01,ジャパンコンポジット株式会社,石油化学メーカー,4,■会社概要：同社は三井化学株式会社と株式会社日本触媒の合弁で2003年4月に誕生した不飽和ポリエステル樹脂及びその成形材料のリーディングカンパニーです。■事業内容：樹脂（不飽和ポリエステル等）、成形材料（SMC、BMC等）、プレス成型品の製造販売■主要製品：ポリホープ（不飽和ポリエステル樹脂）プロミネート（高機能樹脂、耐蝕性樹脂）ビニエスター（環境対応型樹脂）ポリマールマット（成形用コンパウンド）同社の製品は浴室・浴槽等住宅関連や風力発電のブレード、自動車のボディに等に使用されています。,東京都中央区日本橋室町2-3-1,2003,,241,"1,005百万円",43.0,https://www.j-comp.co.jp/,
2024-08-01,株式会社イーテック,石油化学メーカー,1,JSRグループ企業～粘接着剤、防水材など各分野に環境に配慮した製品を提供する化学メーカー■事業内容： 合成ゴムラテックス、アクリルエマルションを主原料とする建築・土木用材料、産業資材用材料の製造・販売、およびアクリルエマルション、ファイン系製品等の製造・販売。,三重県四日市市大治田1-6-16,1963,,243,168百万円,40.0,https://www.etec.jsr.co.jp/,
2024-07-01,東京ボード工業株式会社,住宅設備・建材メーカー,2,産業廃棄物(木くず)及び一般廃棄物(木くず)の中間処理業木質廃棄物を破砕したチップを原材料として、パーティクルボード(E・V・Aボード)の製造販売合板販売,東京都江東区新木場2-11-1,1947,スタンダード市場,273,"2億2,100万円",,https://www.t-b-i.co.jp/index.html,代表取締役社長 井上 弘之
