更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,上場市場名,事業内容
2024-08-01,ミハラ金属工業株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,福岡県北九州市八幡西区夕原町3-3,1964,代表取締役 三原 崇敬,49 百万円,,,,,
2024-08-01,株式会社ホシケン,家具・インテリア・生活雑貨メーカー,求人なし,群馬県みどり市大間々町大間々1523,1966,代表取締役 星野 貴洋,48 百万円,,,,,
2024-08-01,丸幸株式会社,繊維メーカー,求人なし,群馬県太田市清原町5-11,1964,代表取締役 山岡 司,24 百万円,,,,,
2024-08-01,株式会社永徳,製紙・パルプメーカー,求人なし,群馬県太田市新田市野倉町280-11,1973,代表取締役 永井 正雄,70 百万円,,,,,
2024-08-01,平和技研株式会社,住宅設備・建材メーカー,無,福岡県北九州市八幡西区築地町15-3,1962,代表取締役 内橋 幹雄,60 百万円,,,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■事業内容：・仮設機材（足場クランプ、建枠、ブラケット等）の製造及び販売・クサビ式足場のレンタル 2023年6月doda掲載求人より引用
2024-08-01,岩上鋼材株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,東京都江東区亀戸6-43-9ＣａＳａ岩上,1961,代表取締役 岩上 茂,70 百万円,,,,,
2024-08-01,株式会社アベ鳥取堂,食品・飲料メーカー（原料含む）,求人なし,鳥取県鳥取市富安2-28,1940,代表取締役 阿部 正昭,10 百万円,,,,,
2024-08-01,株式会社アイテクプラン,その他メーカー,求人なし,群馬県太田市清原町6-4,1990,代表取締役 安部 和宏,20 百万円,,,,,
2024-08-01,三和食品株式会社,食品・飲料メーカー（原料含む）,求人なし,群馬県太田市清原町1-7,1974,代表取締役 石川 徹也,40 百万円,,,,,
2024-08-01,株式会社ハチハチ化学,化粧品メーカー,求人なし,福岡県北九州市八幡西区大字則松581-5,1983,代表取締役 坂崎 喜茂,10 百万円,,,,,
2024-08-01,丸西産業株式会社,食品・飲料メーカー（原料含む）,無,長野県飯田市松尾明7581-1,1947,代表取締役 山下 大輔,30 百万円,,,,,■農産物の流通■肥料・農薬・農業資材・飼料の卸・小売・肥料の製造■食品の加工・流通 2024年6月doda掲載求人より引用
2024-08-01,マルマン株式会社,食品・飲料メーカー（原料含む）,求人なし,長野県飯田市大通2-217,1951,代表取締役 林 隆仁,50 百万円,,,,,
2024-08-01,スミタニ産業株式会社,その他メーカー,求人なし,鳥取県鳥取市湖山町東5-109,1968,代表取締役 隅谷 光一郎,20 百万円,,,,,
2024-08-01,株式会社天龍,その他メーカー,求人なし,長野県飯田市長野原700-42,1965,代表取締役 塩澤 直人,30 百万円,,,,,
2024-08-01,近藤マテリアル株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,長野県飯田市座光寺4820,1968,代表取締役 宮下 英雄,50 百万円,,,,,
2024-08-01,宮内産業株式会社,繊維メーカー,求人なし,長野県飯田市松尾新井6363,1958,代表取締役 宮内 清彦,50 百万円,,,,,
2024-08-01,株式会社ニシオ,ファッション・アパレル・アクセサリーメーカー,求人なし,鳥取県鳥取市戎町410,1948,代表取締役 西尾 和男,20 百万円,,,,,
2024-08-01,日段株式会社,製紙・パルプメーカー,求人なし,鳥取県鳥取市古海531,1963,代表取締役 山川 正人,96 百万円,,,,,
2024-08-01,株式会社ミヤウチ,その他メーカー,求人なし,長野県飯田市松尾明7587-2,1966,代表取締役 宮内 淳,14 百万円,,,,,
2024-08-01,谷口醸造株式会社,食品・飲料メーカー（原料含む）,求人なし,長野県飯田市鼎下山975,1957,代表取締役 谷口 春之,10 百万円,,,,,
2024-08-01,株式会社マイナック,ファッション・アパレル・アクセサリーメーカー,求人なし,長野県飯田市松尾水城1641-1,1970,代表取締役 市瀬 和繁,60 百万円,,,,,
2024-08-01,株式会社信濃雪,食品・飲料メーカー（原料含む）,求人なし,長野県飯田市松尾明4927,1951,代表取締役 松島 晴実,49 百万円,,,,,
2024-08-01,株式会社コクヨＭＶＰ,文房具・事務・オフィス用品メーカー,求人なし,鳥取県鳥取市湖山町南2-201,1962,代表取締役 丸山 博之,49 百万円,,,,,
2024-08-01,夏目光学株式会社,繊維メーカー,求人なし,長野県飯田市鼎上茶屋3461,1947,代表取締役 細江 国彦,60 百万円,,,,,
2024-08-01,株式会社小久保精密,金属・製綱・鉱業・非鉄金属メーカー,求人なし,群馬県太田市東新町604-2,1984,代表取締役 小久保 正一,53 百万円,,,,,
2024-08-01,宮下製氷冷藏株式会社,食品・飲料メーカー（原料含む）,求人なし,長野県飯田市松尾代田900,1963,代表取締役 宮下 茂樹,10 百万円,,,,,
2024-08-01,株式会社サイテックス,石油化学メーカー,求人なし,群馬県太田市吉沢町608-2,1990,代表取締役 久保田 格,40 百万円,,,,,
2024-08-01,株式会社ヨーユーラボ,農薬メーカー,求人なし,群馬県太田市新田反町町108-1,1993,代表取締役 市川 洋児,60 百万円,,,,,
2024-08-01,鳥取電子株式会社,その他メーカー,求人なし,鳥取県鳥取市布勢103-2,1980,代表取締役 谷口 昌弘,15 百万円,,,,,
2024-08-01,北栄興業株式会社,住宅設備・建材メーカー,求人なし,北海道札幌市北区北二十条西7-1-1,1963,代表取締役 高田 知明,40 百万円,,,,,
2024-08-01,株式会社ヤギシタ,食品・飲料メーカー（原料含む）,求人なし,福岡県北九州市八幡西区則松3-14-11,1985,代表取締役 杉田 英雄,35 百万円,,,,,
2024-08-01,有限会社石野石材工業所,その他メーカー,求人なし,鳥取県鳥取市南吉方1-110-2,1964,取締役 平井 義一,6 百万円,,,,,
2024-08-01,昭和商事株式会社,食品・飲料メーカー（原料含む）,求人なし,群馬県太田市清原町5-6,1950,代表取締役 齋藤 徳生,22 百万円,,,,,
2024-08-01,株式会社長谷川ハガネ店,金属・製綱・鉱業・非鉄金属メーカー,求人なし,群馬県太田市清原町5-4,1962,代表取締役 長谷川 弘和,20 百万円,,,,,
2024-08-01,島田産業有限会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,求人なし,群馬県太田市東新町461-1,1973,代表取締役 島田 光貴,20 百万円,,,,,
2024-08-01,鶴巻工業株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,北海道札幌市東区北丘珠四条4-1-1,1953,代表取締役 鶴巻 孝明,46 百万円,,,,,
2024-08-01,株式会社ファイナール,食品・飲料メーカー（原料含む）,求人なし,鳥取県鳥取市上味野15,1984,代表取締役 門脇 康弘,36 百万円,,,,,
2024-08-01,福山醸造株式会社,食品・飲料メーカー（原料含む）,求人なし,北海道札幌市東区苗穂町2-4-1,1943,代表取締役 福山 耕司,85 百万円,,,,,
2024-08-01,林金属工業株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,長野県諏訪市小和田南9-14,1960,代表取締役 林 斗志幸,10 百万円,,,,,
2024-08-01,株式会社山田製作所,その他メーカー,求人なし,長野県諏訪市大字豊田文出1212-1,1959,代表取締役 笠原 宏文,33 百万円,,,,,
2024-08-01,麗人酒造株式会社,食品・飲料メーカー（原料含む）,求人なし,長野県諏訪市諏訪2-9-21,1947,代表取締役 鎌田 晴之,10 百万円,,,,,
2024-08-01,東洋化学産業株式会社,石油化学メーカー,求人なし,長野県諏訪市沖田町3-16-8,1976,代表取締役 有賀 明,10 百万円,,,,,
2024-08-01,株式会社内田鉄工所,金属・製綱・鉱業・非鉄金属メーカー,求人なし,長野県須坂市大字相之島250,1972,代表取締役 内田 茂,10 百万円,,,,,
2024-08-01,株式会社大福食品工業,食品・飲料メーカー（原料含む）,求人なし,長野県須坂市大字日滝2247-1,1973,代表取締役 門脇 一郎,20 百万円,,,,,
2024-08-01,雪国アグリ株式会社,食品・飲料メーカー（原料含む）,求人なし,群馬県沼田市下久屋町900-1,1994,代表取締役 鳥山 晴沖,20 百万円,,,,,
2024-08-01,信濃高原食品株式会社,食品・飲料メーカー（原料含む）,無,長野県須坂市大字小河原4062-3,1982,代表取締役 春日 靖史,50 百万円,,,,,【食品・飲料の製造】自社ブランド『テーブルランド』の「なめ茸」「トマトケチャップ」などの製造。及び大手食品・飲料メーカー様のOEM・委託ブランド商品を製造（CMでもおなじみ、街でよく見かける商品が多数／ミネラルウォーター、清涼飲料水、炭酸飲料、コーヒー、お茶、アルコール飲料など）。 2023年10月doda掲載求人より引用
2024-08-01,株式会社ニットー,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,求人なし,長野県須坂市大字八重森2-2,1952,代表取締役 牧 恵一郎,48 百万円,,,,,
2024-08-01,北一ミート株式会社,食品・飲料メーカー（原料含む）,求人なし,北海道札幌市東区東雁来六条2-2-25,1980,代表取締役 田村 健一,55 百万円,,,,,
2024-08-01,クリタ食品株式会社,食品・飲料メーカー（原料含む）,無,群馬県館林市近藤町631-3,1985,代表取締役 川島 隆夫,10 百万円,,,,,
2024-08-01,日本ハイコン株式会社,住宅設備・建材メーカー,求人なし,鳥取県米子市彦名町4500,1963,代表取締役 山下 修一,20 百万円,,,,,
2024-08-01,株式会社セキグチデイリー,食品・飲料メーカー（原料含む）,求人なし,群馬県館林市近藤町2899-35,1989,代表取締役 関口 純一,40 百万円,,,,,
2024-08-01,カネジン食品株式会社,食品・飲料メーカー（原料含む）,求人なし,北海道札幌市東区北二十八条東8-1-3,1983,代表取締役 金野 仁,57 百万円,,,,,
2024-08-01,米子製鋼株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,鳥取県米子市富益町88-1,1985,代表取締役 井上 昭彦,100 百万円,,,,,
2024-08-01,マルイ産業株式会社,飼料メーカー,求人なし,長野県小諸市大字和田483-5,1969,代表取締役 伊藤 賢治郎,20 百万円,,,,,
2024-08-01,株式会社やまへい,食品・飲料メーカー（原料含む）,求人なし,長野県小諸市甲1199,1976,代表取締役 塩川 正徳,20 百万円,,,,,
2024-08-01,株式会社木輪,食品・飲料メーカー（原料含む）,求人なし,福岡県北九州市八幡西区八枝3-10-1,1992,代表取締役 芳野 健,10 百万円,,,,,
2024-08-01,株式会社あんでーくっく,食品・飲料メーカー（原料含む）,求人なし,長野県小諸市大字御影新田2608,1975,代表取締役 朝倉 俊次,20 百万円,,,,,
2024-08-01,株式会社かねふく,食品・飲料メーカー（原料含む）,求人なし,福岡県福岡市東区馬出4-8-21樋口産業ビル 1Ｆ,1971,代表取締役 竹内 昌之,50 百万円,,,,,
2024-08-01,福岡食肉市場株式会社,食品・飲料メーカー（原料含む）,求人なし,福岡県福岡市東区東浜2-85-14,1959,代表取締役 吉田 満,80 百万円,,,,,
2024-08-01,井口食品株式会社,食品・飲料メーカー（原料含む）,求人なし,福岡県福岡市東区名島2-34-25,1986,代表取締役 井口 俊之,10 百万円,,,,,
2024-08-01,有限会社西米食品,食品・飲料メーカー（原料含む）,求人なし,鳥取県米子市大篠津町9-3,1968,取締役 松村 晋吾,12 百万円,,,,,
2024-08-01,株式会社静香園,食品・飲料メーカー（原料含む）,求人なし,鳥取県米子市米原5-7-5,1978,代表取締役 清水 歩美,10 百万円,,,,,
2024-08-01,株式会社オオサカネーム,その他メーカー,無,福岡県糟屋郡志免町別府西1-1-8,1980,代表取締役 井手 隆二,30 百万円,,,,,
2024-08-01,久保商亊株式会社,食品・飲料メーカー（原料含む）,求人なし,福岡県福岡市東区箱崎ふ頭5-6-23,1953,代表取締役 郡山 祐明,80 百万円,,,,,
2024-08-01,第一紙工株式会社,製紙・パルプメーカー,求人なし,群馬県館林市大街道3-7-1,1947,代表取締役 佐瀬 雅之,49 百万円,,,,,
2024-08-01,株式会社ハブ,住宅設備・建材メーカー,求人なし,北海道札幌市東区北十九条東7-2-22エスモビル 3Ｆ,1987,代表取締役 恒松 浩,24 百万円,,,,,
2024-08-01,小竹正株式会社,ファッション・アパレル・アクセサリーメーカー,求人なし,福岡県福岡市東区多の津1-9-7,1953,代表取締役 小竹 敦之,36 百万円,,,,,
2024-08-01,酸素アーク工業株式会社,金属・製綱・鉱業・非鉄金属メーカー,求人なし,福岡県福岡市東区松島4-7-10,1969,代表取締役 原 健一,20 百万円,,,,,
2024-08-01,モーリン化学工業株式会社,その他メーカー,求人なし,群馬県館林市富士見町11-38,1950,代表取締役 山下 徹,99 百万円,,,,,
2024-08-01,株式会社新栄製作所,金属・製綱・鉱業・非鉄金属メーカー,求人なし,福岡県糟屋郡志免町志免3-13-23,1953,代表取締役 白水 靖久,20 百万円,,,,,
2024-08-01,津田産業株式会社,繊維メーカー,無,福岡県福岡市東区多の津1-7-2,1946,代表取締役 津田 鶴太郎,96 百万円,,,,,
2024-08-01,株式会社秀和,製紙・パルプメーカー,求人なし,群馬県館林市近藤町676-1,1963,代表取締役 大塚 正稔,42 百万円,,,,,
2024-08-01,関東アセチレン工業株式会社,その他メーカー,求人なし,群馬県渋川市中村1110,1959,代表取締役 鈴木 実,60 百万円,,,,,
