更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,上場市場名,代表者
2024-05-01,三協化成株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,1,■事業内容：機能性材料、電子・情報材料、医薬品原薬・中間体、化粧品原料における製品製造及び研究開発■事業の特徴：（1）電子材料分野…パソコンや携帯電話など、電気機器には化学製品が色々な場面で使用されています。このような機器の高度情報処理・高速伝達・高画質化のために、化学製品にもより高い性能が求められています。同社はメタルコンタミネーションフリー化の製造技術、及び有機硫黄化合物の製造技術で、電子産業の先端技術を支えています。,大阪府大阪市北区堂島浜1-4-16アクア堂島西館8F,1961,41.0,200,440百万円,http://www.sankyo-kasei.com/,,
2024-07-01,多田プラスチック工業株式会社,機能性化学（有機・高分子）メーカー,2,■事業内容同社はプラスチック製品・ポリウレタン発泡品・小型ポンプの製造販売を行い、1919年創業の伝統ある企業です。商品の企画～完成までの一貫生産を強みとし、顧客・時代のニーズを先読みし同社の開発技術部にて新たに開発された製品や技術を顧客に提案していく、開発提案型の営業スタイルをとっています。自社ブランド製品の開発も行い、各分野で活躍し大きなシェアを維持しております。顧客領域は電気機器をはじめとする各業界の大手メーカーとなり、近年では自動車業界、医療健康介護機器業界へ進出していくなど、常に顧客ニーズと時代に合わせてた開発を続けております。,大阪府藤井寺市津堂2-12-8,1949,43.2,199,63百万円,http://www.tadapla.co.jp/,,
2024-07-01,株式会社ソフト99コーポレーション,石油化学メーカー,2,■事業内容：（1）自動車用・家庭用ケミカル用品の製造販売…「フクピカ」「激防水」などボディーワックス類、ガラスコーティング剤「ガラコ」シリーズ、「99工房」など補修ケミカル用品、非金属タイヤチェーン「救急隊ネット」、メガネ洗浄剤「メガネのシャンプー」など、家庭用ケミカル用品、その他各種シャンプー・クリーナー類、洗車用品（2）自動車用・家庭用ペイント、芳香剤などの製造販売…「ハイモース コート」「ニューリアルガラスコート」などプロ用ガラス系ボディコーティング剤,大阪府大阪市中央区谷町2-6-5,1954,43.4,204,"2,310百万円",https://www.soft99.co.jp/corporate/,スタンダード市場,
2024-06-01,日清製粉株式会社,食品・飲料メーカー（原料含む）,1,≪食のインフラを担う、日清製粉グループの基幹企業≫同社は1900年の創業以来、社是である「信を万事の本と為す」のとおり、お客様・消費者の皆様との信頼を築いてきました。製粉業界のリーディングカンパニーとして、安全・安心な製品を安定的にお届けすることを最優先しています。「カメリヤ」「バイオレット」「リスドオル」「特ナンバーワン」といった同社の歴史ある製品は、おかげさまで長年に渡り多くのお客様のご支持をいただき、現在では業界を代表する製品となっています。,東京都千代田区神田錦町1-25,2001,,1269,"14,917百万円",https://www.nisshin.com/company/group/about/seifun/,,
2024-08-01,ダイトーケミックス株式会社,石油化学メーカー,5,■事業概要 同社は、スペシャリティ・ファインケミカルメーカーとして時代の使命に応えるべく、「快適でより豊かな社会づくり」を合言葉に、情報通信（半導体）、イメージング、そして医薬品分野において常に質の高い技術や製品の提供に努めてまいりました。,大阪府大阪市鶴見区茨田大宮3-1-7,1949,42.6,268,"2,901百万円",https://www.daitochemix.co.jp/,スタンダード市場,
2024-08-01,明和工業株式会社,金属・製綱・鉱業・非鉄金属メーカー,11,当社は1969（昭和44）年に創業、50年以上にわたり水インフラを支え続けてきました。当たり前に出る「水」、その背景には以下のように我々の技術が隠れています。【仮設配管レンタル業】【水管橋】【建物配管】,新潟県新潟市西蒲区打越135-1,1969,41.0,440,60百万円,https://www.meiwajp.com/,,
2024-08-01,日本ガイシ株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,68,～セラミック技術をキーに地球環境保護を始めとして社会課題の解決に貢献しています～■事業内容：がいし等電力関連機器、自動車・エレクトロニクス部品等の産業用セラミックス製品、および特殊金属（ベリリウム銅）の製造販売・エネルギーインフラ事業…電力用がいし・機器およびNAS電池・セラミックス事業…自動車排ガス浄化用部品およびセンサー・エレクトロニクス事業…電子工業用製品、ベリリウム銅製品、金型製品・プロセステクノロジー事業…半導体製造装置用製品、一般産業用セラミックス製品・機器装置,愛知県名古屋市瑞穂区須田町2-56,1919,39.2,4316,"69,849百万円",http://www.ngk.co.jp,プライム市場,
2024-08-01,株式会社味泉,食品・飲料メーカー（原料含む）,12,■事業内容：業務用液体調味料（和・洋・中・エスニック・その他）の開発・製造・販売,千葉県流山市大字西深井727-5,1979,,93,30百万円,https://ajisen.co.jp/,,
2024-08-01,株式会社神戸製鋼所,金属・製綱・鉱業・非鉄金属メーカー,99+,■事業内容：「素材系事業」、「機械系事業」、「電力事業」を3本柱としてコア事業に位置付け事業を展開しています。アルミ缶やHDD等の生活日用品～航空機～さらには、神鋼神戸発電所（石炭火力発電）が稼働している発電事業まで、幅広い分野で価値を生み出し高い世界シェアを誇る製品を保有しています。,兵庫県神戸市中央区脇浜海岸通2-2-4,1911,39.5,38411,"250,930百万円",http://www.kobelco.co.jp/,プライム市場,
2024-08-01,和弘食品株式会社,食品・飲料メーカー（原料含む）,10,■事業内容：各種スープの製造・販売 、各種天然エキスの製造・販売,北海道小樽市銭函3-504-1,1964,38.0,309,"1,413百万円",https://www.wakoushokuhin.co.jp/,スタンダード市場,
2024-07-01,株式会社トーカイオフィスター,家具・インテリア・生活雑貨メーカー,2,■事業内容：トーカイオフィスターは、有名ブランドのオフィス家具を半世紀に渡り一貫生産し続けている国内有数企業Quali(クオリ)のグループ会社として、業界最先端のパーラーチェアを販売しています。私たちが取り扱うイスは、パチンコ店で遊ぶ方々が、長時間楽しんでも疲れることがないように、人間工学に基づいてつくられています。グッドデザイン賞の受賞歴も豊富で、機能だけでなくデザイン性に富んだものが多いため、パチンコ店舗全体の空間設計に関わるような御提案も行っています。,愛知県安城市福釜町蓬野21-1,1991,,10,36百万円,http://www.offistar.co.jp/,,
2024-08-01,ペルノ・リカール・ジャパン株式会社,食品・飲料メーカー（原料含む）,5,■事業内容：ペルノ・リカール社を母体とする、酒類の輸入および販売業務,東京都文京区後楽2-6-1住友不動産飯田橋ファーストタワー34F,1990,42.0,180,200百万円,http://www.pernod-ricard-japan.com/,,
2024-08-01,王子マテリア株式会社,製紙・パルプメーカー,9,■事業内容：板紙（段ボール原紙・特殊板紙、白板紙）、包装用紙、パルプの製造および販売■事業の特徴：同社は前身となる段ボール原紙のトップメーカーである「王子板紙株式会社」と「旧王子製紙株式会社」の白板紙・包装用紙事業を統合した豊富な包装素材に対応する総合包装用途紙素材サプライヤーです。王子グループ産業資材カンパニーの中核として、顧客に高品質な包装用途紙素材を提供することを目標に事業活動を行っています。,東京都中央区銀座5-12-8王子ホールディングス1号館6F,2001,46.1,1830,600百万円,https://www.ojimateria.co.jp/,,
2024-08-01,株式会社ニコン・エシロール,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,2,■事業内容：眼鏡レンズと関連商品および補聴器の開発、製造、輸入、販売、流通、サービスの提供■企業概要：同社は、2000年1月1日、株式会社ニコンおよびエシロール・インターナショナル（フランス）両社の強い意思によって、グローバルに展開するメガネレンズメーカーとして設立しました。精密光学分野のリーダーである「ニコン」と世界のメガネレンズのリーダーである「エシロール」が共に手を組み、研究開発、製造、販売のあらゆる面で相乗効果を発揮し、グローバルに事業を展開しています。,東京都墨田区両国2-10-8住友不動産両国ビル,2000,40.0,1200,"3,600百万円",http://www.nikon-essilor.co.jp/,,
2024-08-01,株式会社ＮＢＣメッシュテック,ナノテク・バイオメーカー,2,■事業内容：(1)スクリーン印刷用・産業資材用メッシュクロス等の研究開発、製造・販売(2)自動車・家電・医療用成形フィルター等の研究開発、製造・販売(3)繊維素材、ナノ粒子、金属触媒等の研究開発、製造・販売,東京都日野市豊田2-50-3,1934,41.2,485,"1,992百万円",http://www.nbc-jp.com/,,
2024-08-01,日東紡績株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,22,■事業概要:当社は電子材料や産業資材用途向けに使用されるグラスファイバー、体外診断薬等のメディカル製品、様々な業界で使用される添加剤(有機化学品)といった多様な製品を展開しています。,福島県福島市郷野目字東1,1918,43.3,2631,"19,699百万円",http://www.nittobo.co.jp,プライム市場,
2024-06-01,株式会社Ｊ－オイルミルズ,食品・飲料メーカー（原料含む）,1,1. 油脂、油粕の製造、加工、販売2. 澱粉の製造、加工、販売3. 各種食品の製造、加工、販売4. 飼料および肥料の製造、加工、販売5. 農作物の栽培、育成、加工、販売6. 食品製造機器の販売7. 不動産の賃貸,東京都中央区明石町8-1 聖路加タワー,2004,,1330,100億円,https://www.j-oil.com/,プライム市場,代表取締役社長 佐藤 達也
2024-08-01,太平洋セメント株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,8,■事業に関する特色：１４０年以上の歴史の中で培った技術力や豊富な経営資源を強みに、セメント業界では国内販売シェア約35％を誇る最大手のリーディングカンパニーです。国内に限らず海外事業にも積極的で、輸出ビジネス、海外投資（米国・フィリピン・インドネシア・ベトナムetc）など、グローバルな事業展開を行っております。また、環境ビジネスにも積極的で、廃棄物等のリサイクル技術を活かし、各企業からの大量の産業廃棄物・副産物、各家庭から排出される都市ごみ等の一般廃棄物などをセメント原燃料として資源化するなど、地球環境保全にも大きく寄与しています。,東京都文京区小石川1-1-1文京ガーデン ゲートタワー,1881,40.1,1841,"86,174百万円",http://www.taiheiyo-cement.co.jp/index.html,プライム市場,
2024-08-01,岡野バルブ製造株式会社,製紙・パルプメーカー,1,■事業内容：発電用高温高圧バルブの開発・製造・保守／その他工業製品の受託生産／工業プラントにおける各種工事／研究開発の受託／DXの実施・支援／産業振興、地域振興の実施・支援,福岡県北九州市門司区中町1-14,1936,40.0,189,"1,286百万円",http://www.okano-valve.co.jp/,スタンダード市場,
2024-07-01,阪和株式会社,繊維メーカー,1,■事業内容： ・衣料製品の原料となる生地の加工製造、販売,和歌山県和歌山市紀三井寺708,1949,,30,50百万円,https://hanwa-co.biz/,,
2024-08-01,サンヨー食品株式会社,食品・飲料メーカー（原料含む）,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 即席麺その他食料品の製造販売【国内】サンヨー食品販売（株）、太平食品工業（株）、太平フーズ（株）、エースコック（株）、サンヨーリゾート（株）、（株）市原ゴルフ倶楽部、（株）泉屋酒店【海外】康師傅控股有限公司（中国）、オラムサンヨーフーズ（ナイジェリア）、サンヨーフーズ アメリカ 2022年10月doda掲載求人より引用,東京都港区赤坂3-5-2サンヨー赤坂ビル 7Ｆ,1955,,,500 百万円,"Failed to retrieve page, status code: 410",,代表取締役 井田 純一郎
2024-06-01,株式会社ＳＡＫＡＩ,金属・製綱・鉱業・非鉄金属メーカー,2,【事業内容】・一般鋼材販売、鋼材切断販売。・ベンディングロール加工、油圧プレス加工、ブレーキプレス加工、パイプベンダー加工、アングルベンダー加工・造船向け部品、土木・構築物鋼構造品、プラント向け製缶・機械製缶品、機械製缶品 ※天井クレーン製造認定工場,福岡県北九州市門司区下二十町11-1,1971,42.0,61,10百万円,http://www.sakaishoten.com/,,
2024-08-01,太陽シールパック株式会社,製紙・パルプメーカー,3,～国内シェア40%！大手企業との取引多数のファイバードラム製造メーカー～■同社は、内容物に応じたもっとも合理的で低コスト、安全な包装材のご提供を通じて、国内外における物流をサポートしています。また国際法規に関する情報を早期入手し、法規の変更等によって可能になった、よりベストな包装材をご提案。日本全国を結ぶネットワークにより即納体制を整え、お客様の物流にかける時間を無駄にしません。,和歌山県和歌山市西浜1660-700,1955,,100,20百万円,http://www.taiyosealpack.co.jp/,,
2024-07-01,株式会社朝間商会,住宅設備・建材メーカー,3,■事業内容： プレカット加工■プレカットとは：木造住宅建設のために、あらかじめ材木の接合部分（仕口・継手）を、機械加工することです。従来は、大工さんが看板板をもとに、柱や梁などに墨つけし、電動工具や、のみ・カンナ等を使って接合部分を加工していましたが、コンピューター（CAD）と加工機械（CAM）を連動することにより、高精度で高速な自動加工を実現しました。,和歌山県和歌山市築港5-16,1953,32.0,33,80百万円,http://www.asama-pc.com/index.html,,
2024-07-01,株式会社いけはた,製紙・パルプメーカー,1,■事業内容： 包装資材、衛生資材、自動包装機、店舗機材などの幅広い商品とサービスを通じて地域の皆様のお役に立つご提案をさせていただき、お客様の要望に迅速かつ確実に配送することに力を注いでおります。■企業について「包容力」のある企業、それが私達の永遠のテーマ人々の暮らしのこと、豊かに育む自然環境のこと、そしてより良い未来の地球のこと。そんなことをまじめに考える企業です。,群馬県前橋市五代町676-5,1958,40.0,40,30百万円,http://www.e-ikehata.co.jp,,
2024-06-01,株式会社タカ商,食品・飲料メーカー（原料含む）,2,■事業内容：・茶類および海苔の販売・各種飲食料の販売・パン、ケーキその他菓子類の製造及び輸入、販売並びにそれらの製造に関する機械の販売及び輸入・パン、菓子店のフランチャイズチェーン店の加盟募集及び加盟店の指導業務（人材育成・経営指導）,長野県長野市青木島町綱島505,1983,40.0,42,10百万円,https://www.kktakasho.co.jp/,,
2024-08-01,太平食品工業株式会社,食品・飲料メーカー（原料含む）,2,■事業内容： 当社は「サッポロ一番」のブランドで有名な即席ラーメンメーカー 、サンヨー食品株式会社の関連会社であり、即席ラーメンスープの製造を行っております。ラーメンスープ工場として全国有数の規模と生産を誇り、同じくグ ループ会社のエースコック向けスープも製造しており、安心安全な製品づくりをし消費者のニーズに応え、日本の味、世界の味を創造してます。,群馬県前橋市朝倉町555-4,1963,,502,,https://www.sanyofoods.co.jp/company/about/,,
2024-08-01,藤本食品株式会社,食品・飲料メーカー（原料含む）,23,■事業内容：各種サラダ、煮物、和え物等惣菜の製造、寿司、弁当、おにぎり・野菜の加工等の製造を行う食品メーカー。主婦の職場進出の活発化により、市場規模が拡大している「中食」食品の製造を主軸に、和歌山県のみならず、関西・中部・中国地区にも商圏を広げる成長企業です。,和歌山県岩出市中島928,1976,38.6,1987,95百万円,http://www.fujimotofoods.co.jp/,,
2024-08-01,ハウスのイシイ農材株式会社,住宅設備・建材メーカー,1,■事業内容：施設園芸用ハウスの設計、ハウス内設備、製造、各種農業用資材の販売、張替工事、ハウス改修工事,群馬県前橋市粕川町深津1878-2,1982,,17,10百万円,https://ishiinouzai.com,,
2024-07-01,株式会社マルイチ産商,食品・飲料メーカー（原料含む）,8,「海のない長野県で暮らす人たちに、新鮮な魚を味わってほしい」と考え、その目標に挑戦し、独自の戦略と情熱を武器に事業を拡大しています。■事業内容：・水産物および水産加工品、デイリー食品および冷凍食品、一般ドライ食品および加工食品、畜産物および畜産加工品の卸売業・小売店舗支援事業・物流／冷蔵倉庫事業・OA機器／通信機器販売・保険代理店事業,長野県長野市市場3-48,1951,,523,"3,719百万円",https://www.maruichi.com/,,
2024-06-01,津山興産株式会社,総合化学メーカー,1,■事業内容：化学工業、貨物取扱事業、道路清掃を行っています。,福岡県北九州市若松区浜町1-9-26,1966,,140,10百万円,https://tsuyamakosan.com/,,
2024-07-01,株式会社小玉商店,金属・製綱・鉱業・非鉄金属メーカー,4,■企業概要：大正7年創業し、今や年商150億円・グループ全体で150名の従業員をかかえる安定企業です。大手鉄鋼メーカーを主要取引先とした堅実な経営方針を基に創業100年を迎えました。九州の鉄スクラップ業界で取扱量・規模ともにトップクラスの業績を誇る企業です。■特徴：同社は、資源循環型社会の一翼を担う製鋼原料・非鉄金属加工処理業ならびに産業廃棄物の収集運搬及び中間処理業等の事業を通じて、環境負荷の少ないリサイクルに正面から取り組み、社会に役立つ企業を目指し、地球環境保全のために尽くしています。,福岡県北九州市若松区北浜2-1-6,1951,43.0,150,30百万円,http://www.kodama-shouten.co.jp/,,
2024-08-01,北広ケミカル株式会社,試薬メーカー・受託合成・受託分析,2,■事業内容：◎繊維製品の様々な工程で使用される精練剤、染色助剤、抗菌剤、帯電防止剤等薬品の製造・販売◎塗料、農薬、樹脂等向け添加剤の製造・販売◎競合:松本油脂製薬、日華化学 他◎販売先:花王、共栄社化学、ニッカファインテクノ 他■事業環境：主力製品である繊維関連製品について、国内のアパレル業界全体が縮小している状況。この領域では、ロングテールで利益を生み出しつつ、培った技術力を基に新規事業においても積極的に取り組んでいます。また、大手化学メーカーからの受託開発、受託製造部門の業績好調により、今後拡大の見込み。業界全体の流れを上手くくみ取りながら、事業を展開しています。,和歌山県和歌山市塩屋1-5-43,1991,43.0,79,100百万円,http://www.hokko-chem.co.jp/,,
2024-08-01,株式会社西建,家具・インテリア・生活雑貨メーカー,3,■事業内容：・木製建具家具の製造販売及び木工事の設計施工・土木工事エクステリア工事の設計施工・輸入建材販売・店舗設計施工,群馬県前橋市上長磯町315,1980,49.0,60,20百万円,"Failed to retrieve page, status code: 410",,
2024-06-01,株式会社松村工芸,製紙・パルプメーカー,1,■事業内容： ⇒ファイル・バインダー製造／表紙類の製造／塩化ビニールポリプロピレン各種の加工／ホットスタンプ各種／シルク印刷／その他カスタム製品の製造■経営理念平成28年8月に新社屋が完成し社名を株式会社松村工芸と改めました。これを機に新たな機械設備・技術の導入によりまして、我が社のモットーであります「大ロットから小ロットまで」「短納期」「高品質」の生産を目指し、更なる高い技術の研鑽と、より良いサービスの向上を実現してまいります。,長野県長野市大字南長池709-1,1978,,12,3百万円,http://matsumura-kougei.com/company.html,,
2024-06-01,株式会社アルファベットパステル,繊維メーカー,1,■レディスウェアや服飾雑貨の企画、製造、販売を行っています。女性の素直な可愛らしさのを表現したなかに、トレンドのスパイスを加えたオリジナル商品は、シーンを選ばない品と着心地のよさを兼ね備えています。自分らしくコーディネートを楽しめる20代後半から30代前半の大人の女性をターゲットとし、全国各地のショッピングモールを中心に37店舗を展開中です。（2021年2月現在）<ストアーブランド>アルファベッツ アルファベット／ボーイズルーム,北海道札幌市中央区南二条西25,1986,32.0,231,20百万円,http://www.alphabet-pastel.com/company/company.html,,
2024-07-01,日豊興産株式会社,石油化学メーカー,2,■セメント、コークス、化成品、樹脂などの製造■貨物自動車運送業■自動車運送取扱事業■産業廃棄物の収集および運搬事業,福岡県北九州市小倉北区西港町16-19,1969,39.0,290,9480万円,https://www.npks.co.jp/group/index.html,,代表取締役社長 岩谷 悟郎
2024-06-01,株式会社山田利,繊維メーカー,1,■事業内容：家庭用品・日用品雑貨などの企画・製造・販売,和歌山県海南市野上新738,1950,40.0,245,48百万円,https://www.y-toshi.co.jp/,,
2024-05-01,株式会社九州スーパーハウス,その他メーカー,1,■事業内容：ユニットハウスの製造・販売・レンタルを行っております。,福岡県北九州市戸畑区中原新町2-1北九州テクノセンター10F,1982,,44,30百万円,https://super-house.co.jp/,,
2024-08-01,有限会社高富産業,金属・製綱・鉱業・非鉄金属メーカー,3,■会社概要1968年設立、群馬県高崎市に本社を置き、群馬県前橋市に工場を構える、フレーム製缶・製作を行っております。■事業内容金属加工業,群馬県高崎市上並榎町768-7,1968,,19,10百万円,https://takatomisangyo.com/,,
2024-08-01,ライオンケミカル株式会社,トイレタリーメーカー,1,【蚊取線香はじめ殺虫剤や防虫剤等を製造する地元優良企業～創業130年超／業容拡大中～】■事業内容：・家庭用殺虫剤や防虫剤、洗浄剤、入浴剤／浴用剤、芳香／消臭剤、洗浄剤、その他日用品ケミカル製品の製造・オンラインショップでの販売,和歌山県有田市辻堂1-1,1939,,289,100百万円,"Failed to retrieve page, status code: 410",,
2024-06-01,山富産業株式会社,住宅設備・建材メーカー,1,■事業内容： ⇒環境保全コンクリートブロック、景観ブロック、舗石ブロック等、製造、販売人と自然、人と経済、人と他の生物の関係。それら全てが山富産業のテーマです。私たちは、人間社会におけるあらゆる「環境」を考えよりよい環境構築のために必要な機能を持つ製品を開発します。,長野県松本市井川城1-2-9,1960,,42,35百万円,http://www.yamatomi.co.jp/,,
2024-07-01,TIP composite 株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,7,■事業内容：・カーボン繊維強化プラスチック（CFRP）を中心とした複合材の製造・販売・FRP製中大型タンクの製造・人材派遣業,長野県松本市大字和田字南西原3967-19,1970,40.0,180,75百万円,https://tip-composite.com,,
2024-08-01,株式会社戸畑製作所,金属・製綱・鉱業・非鉄金属メーカー,5,■事業内容：非鉄金属の鋳造・加工・溶接,福岡県北九州市小倉南区新曽根8-21,1948,47.0,116,35百万円,"Failed to retrieve page, status code: 410",,
2024-07-01,クラレイ株式会社,食品・飲料メーカー（原料含む）,1,■事業概要： 冷凍農畜水産物の開発、輸出入、卸売、小売、加工、営業冷蔵倉庫業、ビル賃貸業、売電事業※世界各国からエビ、カニ、マグロなどの水産品のほか、野菜、肉などバラエティ豊かな冷凍食材を仕入れています。また、顧客のニーズに合わせた加工品も豊富に取りそろえています。,福岡県北九州市小倉南区中曽根東1-3-11,1952,,142,80百万円,http://www.cralay.co.jp/,,
2024-07-01,北海道農材工業株式会社,肥料メーカー,2,■農業用資材の販売、製造・暗渠排水用土管、水閘菅、環境浄化型素焼土管「鉄菌番」・炭酸カルシウム肥料、防散炭カル、防散融雪炭カル・ピートモス各種、育苗培土各種■水産用資材の販売、製造・セラミック製タコ産卵礁、セラミック製保育礁、セラミック製多目的増殖礁■その他・道路舗装用岩粉、飼料用炭カル,北海道札幌市北区北七条西6-1北苑ビル,1947,46.0,99,88百万円,https://nozai-recruit.com/company/,,
2024-07-01,寺本パイル織物株式会社,繊維メーカー,1,■事業内容： 複写機向けクリーニングブラシの製造・販売等を行う東英産業の主要取引先として導電性のあるパイルの製造を行っております。工業用資材用途における機能性織物の製造・販売が強みとなり、特に静電気力を利用したクリーニング機能を有する織物ではOA機器の部品や工場でのライン清掃などに使用されることが多くなります。また顧客のニーズに応じたオーダーメイドでの試作製造も請け負っています。これらの技術力の高さから競合他社はほとんどおらず国内有数のシェアを誇っています。そのため1960年に創業して以降60年以上のあいだ、無借金経営で安定的に顧客との取引を継続しています。,和歌山県橋本市高野口町伏原625,1960,,34,10百万円,http://www.teramoto-pairu.co.jp/index.html,,
2024-06-01,藏野製材株式会社,その他メーカー,1,■事業内容： 梱包材、建築材、土木材の製造と販売、建築請負新建材、銘木等住宅関連製品の販売DIY用品の販売 ■ビジョン： 誠意を持って業務を行います。自然の恵みである木材を生かした製品づくりを心がけます。木材の素晴らしさを一人でも多くの方に知ってもらえるよう努力します。地域の活性化と個人の幸せに寄与する企業でありたいと願っています。,和歌山県有田郡湯浅町大字湯浅2735-1,1921,,14,16百万円,http://www.kuranoseizai.co.jp,,
2024-07-01,株式会社トヨダプロダクツ,文房具・事務・オフィス用品メーカー,2,■会社概要・1946年創業以来、半世紀以上の実績をもつ総合事務機器メーカーとして創造性と開発力、そして生産技術力を結集し、誰もが望む理想のオフィスグッズやファニチャー、開発提案型商品を提供しております。■事業内容・総合事務機器の開発・製造および販売、各種事務機器、ステーショナリー、コンピュータ周辺用品、オフィス環境用品、レジャー・スポーツ関連商品・介護・福祉・医療関連商品、環境関連商品,群馬県桐生市相生町3-800-3,1955,,50,30百万円,https://www.toyoda-p.co.jp/,,
2024-06-01,株式会社ソエジマ,金属・製綱・鉱業・非鉄金属メーカー,1,■事業内容鋼構造物工事業,栃木県宇都宮市中里町680-2,1944,,75,60百万円,http://www.soejimacorp.jp/index.html,,
2024-07-01,九州ゴム製品販売株式会社,機能性化学（有機・高分子）メーカー,2,■企業概要： ・工業用ゴム製品の販売及びコンベヤベルトのメンテナンスを行っています。■事業詳細：・コンベヤベルト、油圧ホース等の工業用ゴム製品の販売・コンベヤベルトのエンドレス加工及びメンテナンス■特徴：・ブリジストンの代理店として、コンベヤベルト、油圧ホースなどの工業用ゴム製品の他、土木建築資材の販売を行っています。■拠点：・君津営業所：千葉県君津市君津１（日本製鉄君津工場内）,福岡県北九州市八幡東区前田1-11-1,1950,,24,24百万円,なし,,
2024-06-01,株式会社のぼる,食品・飲料メーカー（原料含む）,1,■事業内容： 1.弁当、仕出し、その他調理食品の製造／販売（学校、幼稚園、保育園の総合給食，コンビニ、スーパー用惣菜 お弁当各種、おにぎり、いなり、巻寿司等の加工品）2.米飯食品の製造販売（白飯、酢飯、味飯、赤飯等）3.米穀の販売・米穀小売業（登録番号ハ農第1577号）4.給食の受託業務5.食堂、レストランの経営及び経営コンサルタント業,福岡県北九州市八幡西区金剛1-15-10,1979,47.0,500,50百万円,http://noboru-bento.com/,,
2024-07-01,株式会社かば田食品,食品・飲料メーカー（原料含む）,5,■事業内容：・辛子明太子製造販売／水産物及び一般食品製造販売・通信販売事業・駅、空港／百貨店への卸販売,福岡県北九州市八幡西区八枝5-4-52,1979,,400,10百万円,http://www.kabata.com/,,
2024-07-01,植木プラスチック株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,1,■会社概要：・1968年に創業し、本社工場を群馬県太田市、工場を太田市、伊勢崎市の２拠点に構え、群馬県内近隣３拠点で金型から真空成形、圧空成形を用いて小型から大型プラスチック成形品を製造している会社です。厚板真空成形業界ではNO.1の設備を保有し、創業から５６年黒字を維持しております。顧客は全国国内より受注をしており、顧客（新規取引先や新分野でのベンチャー企業など）が毎年増え続けているため、営業から製造能力まで不景気に比較的強い体制を整えています。■事業内容：・プラスチック厚板の真空成形、圧空成形、樹脂加工によるプラスチックカバー（内外装）、トレーの製造、金型治具製作,群馬県太田市西新町8-7,1974,48.0,77,39百万円,https://www.uepura.com/,,
2024-06-01,株式会社オリエント,住宅設備・建材メーカー,1,■事業内容：木製品製造業（住宅関連部材製造・販売）■当社製品：室内ドア、クローゼット・収納ドア、玄関収納、フロア、階段、造作材、カウンター、手摺、棚板、■当社の技術：当社は、木材資源の豊富な山々に抱かれた群馬県沼田市に木材の２次加工業として始まりました。木材には、鉄にも勝る耐久性がある一方「反る、割れる、曲がる、捻れる」といった欠点もありますが、当社では徹底した品質管理体制と加工技術でこの弱点をカバーして、高い精度を誇る製品の量産を実現してきました。,群馬県沼田市恩田町376-1,1957,42.5,380,200百万円,https://www.orient-corp.jp/,,
2024-08-01,株式会社東洋マーク,その他メーカー,2,■事業内容：印刷、成形、加工を通じて、デジタルのデザインデータをリアルな樹脂製品として具現化・実体化する事業を展開しております。,長野県諏訪市大字中洲5465,1968,,43,10百万円,https://www.toyo-mark.com/,,
2024-08-01,カネックス株式会社,住宅設備・建材メーカー,2,■事業内容： ⇒アスファルト製品の製造、アスファルト製品の品質検査、リサイクル製品の製造、リサイクル製品の品質検査道をつくり、まちをつくり、未来をつくる。新たな価値を創造し、地域の皆さまとともに元気な社会・まちづくりを進めていきます。・アスコン工場近年、舗装は高耐久性・多機能・リサイクル化を要求されるようになり、高品質のアスファルト混合物が期待され、品質も多様化して参りました。当社ではこうした時代のニーズに対応して、最新鋭プラントの導入並びに厳しい品質管理システムにより高品質・高リサイクル化を実現し、弛まない努力を続け、社会に貢献して参ります。,鳥取県米子市大篠津町690-15,1957,,,10百万円,https://joyful-kanex.jp/kanex/,,
2024-07-01,寿鉄工株式会社,住宅設備・建材メーカー,2,当社はビル・体育館・工場等の鋼構造物として使用する鉄骨の製作を行う会社です。鉄骨加工業において、建設大臣認定のＨグレード工場を保有しております。■グループ会社：株式会社オービス（親会社）1959年に会社を設立し、現在、広島県福山市に本社を置く、従業員数180名ほどの会社です。2006年より現在の東京証券取引所スタンダード市場へ上場いたしました。梱包用材等の製造・販売やプレハブハウスの製造・販売、仮設建物等のリース、一般建築・太陽光発電システムの請負等、幅広く事業を展開しております。,鳥取県米子市夜見町2863,1958,,22,30百万円,なし,,
2024-06-01,株式会社ダイマツ,食品・飲料メーカー（原料含む）,1,■事業内容：素材のうまみを十分に活かす氷温技術を応用し、湯煎やレンジで簡単にお召し上がり頂けるお魚惣菜など、お魚の加工品を中心とした氷温食品の開発、製造、販売を行なっています。,鳥取県米子市旗ヶ崎2026,1975,45.0,180,80百万円,https://www.kk-daimatsu.co.jp/,,
