更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,代表者,上場市場名
2024-08-01,豊国石油 株式会社,石油化学メーカー,1,当社は産業界の副資材である各種工業用潤滑油製品を生産・供給することによって、国内外の工業生産の発展に貢献することを目指しています。また、専門性の高い分野において高機能製品の研究開発にも取り組んでいます。【事業内容】潤滑油の製造販売、受託製造、その他これに附帯する事業。,大阪府高石市高砂2-6,1952,81,45百万円,,"Failed to retrieve page, status code: 410",,
2024-07-01,タマパック株式会社,製紙・パルプメーカー,2,■事業内容： ・印刷紙器、段ボールケース、その他の包装資材の製造販売・各種印刷物の企画デザイン、設計・光学部品及び光学機器の販売・製造資材、設備等の輸出入及び販売,大阪府大阪市天王寺区東高津町3-2,1964,164,100百万円,,https://tama.mpx-group.jp/,,
2024-07-01,株式会社ノルコーポレーション,ファッション・アパレル・アクセサリーメーカー,2,■フレグランス・バスグッズ・雑貨服飾・アウトドア雑貨等の企画デザイン・製造販売、輸入■「MEDI STORE」直営店の店舗運営（9店舗）■「John's blend」直営店の店舗運営（4店舗）■オンラインショッピングサイトの運営■自社プロデュースブランドの管理運営（製造卸売業・製造小売業）,■PLANNING OFFICE／東京都調布市菊野台3-33-3■HEAD OFFICE／東京都調布市飛田給1-7-3■大阪営業所／大阪府大阪市淀川区西中島4-3-5 NLCセントラルビル1007,1991,125,4000万円,36.6,http://www.nolcorp.co.jp/,代表取締役社長 吉住 健治,
2024-07-01,榎本金属株式会社,金属・製綱・鉱業・非鉄金属メーカー,1,■事業内容： 大阪は東大阪市に本社を置く住宅関連金物・家具金物の企画販売総合商社です。住宅設備金物分野では数多くの大手住宅設備メーカー等と取引しています。同社オリジナル商品の企画開発に高い評価を受けており、特にハンドレールパーツにおいては国内でも高いシェアを誇っています。また、上海に子会社及び管理センターを所有しています。,大阪府東大阪市金物町2-23,1963,45,30百万円,40.0,http://www.enomotohardware.co.jp,,
2024-06-01,株式会社オーティス,住宅設備・建材メーカー,1,"■事業内容： 1938年（昭和13年）創業、昭和24年 設立以来70年以上、住宅用の雨といの受金具のメーカーとして業界トップシェアを誇っています。日本の家屋に欠くことのできない雨とい、その雨といを支えているのが雨とい受金具です。 住宅用のみならず、公共施設や大型施設、工場、倉庫等の屋根・壁など、「人が暮らす場所」になくてはならない製品を生み出しています。また神社・仏閣などに対応する別注品を生産することも多くあり、その数は3,000種以上に及びます。",大阪府東大阪市横枕南5-3,1949,60,20百万円,,http://www.otis-web.co.jp/,,
2024-08-01,株式会社ピカコーポレイション,金属・製綱・鉱業・非鉄金属メーカー,2,■事業内容アルミニウム合金製品製造・販売・各種はしご：1連、2 連、3 連、特殊はしご等・各種脚立：兼用、専用、上わく付、三脚、建築現場専用・各種作業台／踏台：1段、2 段、3 段、その他各種・各種パイプ製組立式足場：移動式、固定式等・各種足場板、船舶用ワーフラダー等・各種作業用機器：荷揚げ機・各種園芸用品：温室、フラワースタンド等 ショーケース・トラック用品：導風板、トラック昇降ステップ等・物流用品：アルミパレット、台車等・土木機材：キャスターゲート等・その他：安全柵、システムトラス等,大阪府東大阪市長田中4-4-10,1961,275,"9,500百万円",41.1,https://www.pica-corp.jp/,,
2024-07-01,株式会社タマス,スポーツ・アウトドア用品メーカー,2,■事業内容：・卓球用品の製造および販売・卓球に関連する情報のメディア運営・バタフライ卓球道場の運営,東京都杉並区阿佐谷南1-7-1,1950,120,,,https://www.butterfly.co.jp/,,
2024-07-01,根本特殊化学株式会社,総合化学メーカー,1,■事業内容：蓄光顔料、特殊蛍光体、ガスセンサの開発・製造,東京都杉並区上荻1-15-1丸三ビル内,1941,180,99百万円,,https://www.nemoto.co.jp/,,
2024-06-01,東洋物産株式会社,繊維メーカー,2,■事業内容：（1）ユニフォーム事業：制服、作業服、オリジナルユニフォーム、アノラック（防寒雨衣）、多機能ベスト、高視認安全服（High Visibility Safety Clothing）、BLIND TRICOT（当社オリジナル夏物用生地）（2）船舶安全事業：ESPADA（業務用ライフジャケット、レスキュー用ライフジャケット、子ども用ライフジャケット、作業用救命衣、エントラントズボン、船舶検査用備品）（3）災害対策事業：医療用シェルター（4）産業資材事業：水中ドローンなど,東京都杉並区和田3-53-14,1963,31,60百万円,45.6,http://www.toyo-bussan.co.jp/,,
2024-07-01,日本エマルジョン株式会社,化粧品メーカー,1,■事業内容： ・化粧品用および一般工業用乳化剤･分散剤 ・可溶化剤・その他化粧品用油相原料■当社について：・1950年の創業以来、70年以上にわたり界面活性剤の研究と製造に従事し、特に非イオン系界面活性剤の優れた特性にいち早く着目してこれに重点をおいて研究、開発、及び製造を続けて参りました。現在、界面活性剤の利用分野は多方面に亘り、当社製品の主要用途である化粧品等の原料としての利用をはじめ、感光材料、印刷用インクへの配合、その他、助剤、処理剤として様々な分野での製造工程の簡略化、新しい機能、製品形態の実現に利用されております。,東京都杉並区高円寺南5-32-7,1950,63,50百万円,36.9,https://www.nihon-emulsion.co.jp/,,
2024-07-01,株式会社サンキョー,金属・製綱・鉱業・非鉄金属メーカー,1,各種金属部品の製造 組立販売 並びに輸出入【取り扱い商品】特殊切削加工品、ダイカスト、特殊冷間圧造部品、バネ関係、プラスチック、プレス、ネジ全般,大阪府東大阪市高井田13-5,1975,,1000万円,,http://www.sankyo-neji.co.jp/,代表取締役 大脇 栄作,
2024-08-01,株式会社高畑,繊維メーカー,1,■事業内容： 生活の様々な場面で登場する椅子。同社は応接セットの椅子などをメインに、その中に組み込まれている素材「スプリング」を柱として事業を展開してきました。 より快適な時間を椅子に座って過ごしてもらいたいという思いから、スプリング以外に緩衝材や下張り材や接着剤などの様々な商材を取り扱うようになりました。設立70年を超える歴史に甘んじることなく、常に高い顧客志向を持って業界初のバネ留め具や接着剤を製造販売しています。,大阪府東大阪市横沼町3-3-7,1952,41,30百万円,36.0,"Failed to retrieve page, status code: 410",,
2024-08-01,株式会社多久製作所,金属・製綱・鉱業・非鉄金属メーカー,1,■事業内容：耐食鋼管のトップメーカーとして、多彩な商品（主製品：塩化ビニルライニング鋼管は国内シェア40%、その他製品は国内シェア30%程度）とサービス（提案から、設計、据付工事まで一貫した受注を実現）を提供しています。リーディングカンパニーとして信頼の配管総合プレファブメーカー。これまでに培ってきた高い技術、膨大なノウハウ、確固たる実績をバックボーンに、提案力、機動力そして、商品力、設計力、工場力を合わせた総合力をパワーに、成長を遂げています。,大阪府大阪市中央区本町2-5-7,1958,481,300百万円,40.3,https://www.tak-ss.co.jp,,
2024-07-01,ナミテイ株式会社,金属・製綱・鉱業・非鉄金属メーカー,3,■事業内容： 鉄・非鉄線材製品、金属加工部品の製造および販売,大阪府東大阪市西堤2-2-23,1947,140,30百万円,40.0,https://www.namitei.co.jp/,,
2024-08-01,株式会社プレシア,食品・飲料メーカー（原料含む）,5,■事業内容：パン・菓子類の製造及び卸業、デザート・洋菓子類の製造販売、冷凍調理食品の製造及び卸業、健康食品等の開発、食品の輸入販売,神奈川県厚木市戸室5-32-1,1994,200,80百万円,,https://www.plecia.co.jp/,,
2024-05-01,株式会社メタルカラー,機能性化学（有機・高分子）メーカー,1,■事業内容：・包装材料事業（包装材料、工業材料の製造販売）・健康食品、化粧品用原料加工事業（健康食品原料、化粧品用原料の加工販売）・上記関連のOEM及び受託加工,大阪府東大阪市渋川町1-13-22,1964,115,30百万円,,https://metalcolor.jp/index.html,,
2024-06-01,ジュテック株式会社,機能性化学（有機・高分子）メーカー,1,化粧品・薬品・健康食品等の各種容器の企画・製造・販売■取扱品・化粧品容器（ガラス・樹脂）・医薬／薬品用容器・キャップなど■加工業務・シルク印刷・UV印刷・パッド印刷・ホットスタンプ・塗装・蒸着・シュリンク加工・ラベル加工 など,＜大阪本社＞〒577-0012大阪府東大阪市長田東4-5-9,2000,64,1000万円,,https://www.jutec-jp.com/,代表取締役 西原 利彦,
2024-07-01,長興材料工業株式会社,機能性化学（有機・高分子）メーカー,1,■概要：当社は、合成樹脂材料、特用材料、電子材料等の特殊高分子化学材料を手掛ける台湾の化学メーカー「長興材料」の日本法人です。「長興材料」は、製造拠点が台湾（3拠点）、中国（15拠点）、タイ（1拠点）、米国（1拠点）の世界に20拠点にあり、グローバルで従業員は約4200名が在籍しているグローバル企業で、当社が手掛けるパソコン・スマホ・タブレットの心臓部であるCPUの製造で多く使用されるドライフィルムは、世界シェア40％を誇ります。■事業内容：特殊化学品、合成樹脂等の特殊高分子化学材料の販売本市場におけるマーケティング計画の策定ドライフィルムフォトレジストの製造・開発・販売,神奈川県横浜市神奈川区金港町3-1コンカード横浜507,1996,43,100百万円,43.0,https://www.eternal-group.com/JP/AboutUS3,,
2024-08-01,株式会社ハローリビング,家具・インテリア・生活雑貨メーカー,2,■事業内容： 小泉産業グループとして、住宅設備の提案・販売・施工を通じてお客様にトータルなサービスを提供するインテリア事業を中心に展開している同社は、住宅設備機器（照明器具／エアコン／カーテン）の販売・取付工事を主に行っています。,大阪府大阪市中央区南船場1-13-27アイカビル8F,1981,46,20百万円,41.0,http://www.helloliving.co.jp/index.html,,
2024-08-01,株式会社ジャパンセル,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,5,■事業内容： ・精密光学ガラス加工・精密ガラス部品の製造および販売・光学機器の開発、製造および販売※事業対象分野…医療用分析機器、光通信用機器、半導体製造装置、レーザー応用装置、宇宙実験用機器、その他光学機器,東京都町田市小山ケ丘2-2-5-11まちだテクノパーク,1982,104,35百万円,39.0,http://www.jpcell.co.jp,,
2024-06-01,株式会社カイセ工業,金属・製綱・鉱業・非鉄金属メーカー,2,■事業内容：各種産業向け金属パイプ加工と付随する切削加工・溶接加工、プレス加工※製造品目…車輌、給湯器、冷蔵庫等,東京都町田市成瀬が丘3-4-3,1961,138,86百万円,,http://kaise.co.jp/,,
2024-07-01,株式会社サンエイ,文房具・事務・オフィス用品メーカー,2,■デジタルサイネージ展示製品・什器・各種備品、及び防犯セキュリティ備品の企画、開発、製造、販売（化粧品・医薬品・DVD・CD・書籍・ゲームソフト・携帯電話のショップ向け）■アミューズメント機器開発■店舗運営（お宝創庫、映像創庫、みなくる) ・企画・提案業務,大阪府東大阪市中野2-2-45,,,,,Error accessing https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3010586430/: 'NoneType' object has no attribute 'get',代表者 中筋 智,
2024-06-01,トマトランド株式会社,文房具・事務・オフィス用品メーカー,2,■デジタルサイネージ展示製品・什器・各種備品および、防犯セキュリティ備品の企画、開発、製造、販売（化粧品・医薬品・DVD・CD・書籍・ゲームソフト・携帯電話のショップ向け）■アミューズメント機器開発■店舗運営（お宝創庫、映像創庫、みなくる）・企画・提案業務,大阪府東大阪市中野2-2-45,1995,176,4000万円,,https://www.tomatoland.jp/,代表取締役 中筋 智,
2024-08-01,日研Ｉ＆Ｓ株式会社,その他メーカー,3,・ 会社名：日研Ｉ＆Ｓ株式会社・ 設立：1956年・ 代表者：代表取締役社長 中山 要秀・ 資本金：1億円・ 従業員数：74名（2023年5月時点）・ 売上高：2023年度27億円、2022年度24.5億円・ 事業内容：小売・流通量販店向けの価格表示・陳列・POP用器具類の企画・開発・製造・販売・ 本社所在地：東京都豊島区池袋2-23-6 池袋駅から徒歩10分 営業所：札幌、盛岡、宮城、東京、名古屋、大阪、広島、福岡 事業所：埼玉川越市・ 主要取引先：大手スーパー・ストア、流通系企業、専門店、生協その他1500社,東京都豊島区池袋2-23-6,1956,70,100百万円,40.0,https://www.nikkensp.co.jp/,,
2024-08-01,有限会社光信理化学製作所,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,1,理化学用ガラス機器・バーナー等の製造、販売,東京都豊島区池袋本町1-39-2,1956,33,,43.8,http://www.koshin-rs.co.jp/,代表取締役 木嶋 壯太,
2024-08-01,武蔵塗料ホールディングス株式会社,石油化学メーカー,9,創業から60年間赤字無しの無借金経営／安定した経営基盤を誇り、世界9カ国、13の製造・サービス拠点を持ち、グローバル展開にも積極的に取り組んでいます。■武蔵塗料ホールディングス株式会社・グループ会社各社の運営統括・グローバルマーケティング及び製品開発・持続可能な社会への取り組み・環境配慮素材を使用した付加価値の高い製品開発,東京都豊島区南池袋2-30-16グリックビル,1958,220,23百万円,41.0,http://www.musashipaint.com,,
2024-05-01,株式会社モードセンター,その他メーカー,2,■事業概要：(1)店舗・売り場のトータルプランニング(2)店舗・展示会の設計施工(3)展示器具の製作、販売、レンタル(4)マネキン人形の制作、販売、レンタル(5)ショーウィンドゥディスプレイの企画施工,東京都豊島区西巣鴨1-9-6,1953,100,35百万円,39.0,http://mode-center.co.jp/,,
2024-08-01,株式会社江浦製作所,金属・製綱・鉱業・非鉄金属メーカー,5,■事業内容：同社は1965年の創業以来、ねじ部品の製造を行ってきました。製造したねじは主に産業機械･車両･農機具･建築関係などの設備に利用されており、主に3つの理由からお客様に選ばれ続けています。,大阪府東大阪市宝持4-13-17,1965,20,"1,000百万円",45.0,http://eura-s.jp/,,
2024-08-01,株式会社杉村製作所,金属・製綱・鉱業・非鉄金属メーカー,1,■事業内容：○各種金属ロール等の精密加工並びに精密研磨加工／チルド、砲金、鋳鉄、鉄、ステンレス、銅、メッキ、マイクロロック、ストーンロール等○各種ゴム、樹脂ロールの精密研磨加工及び溝切加工○熱間研磨ロールの精密研磨加工○セラミックロールの精密研磨加工○ソフトカレンダー用樹脂ロールの精密研磨加工○各種ロール等の動バランス調整,大阪府東大阪市渋川町4-6-36,1966,74,42百万円,,http://www.kk-sugimura.com/,,
2024-08-01,エム・エフ・ヴィ株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,8,■事業内容：各種プラスチック製品の開発、製造、販売・プラスチック成形…インジェクション成形、ダイレクトブロー成形、インサート成形、混色成形等・各種二次加工…真空蒸着による表面処理、各種塗装（UV塗装など）／ホットスタンプ、スクリーン印刷、パッド印刷、転写、超音波溶着、ホットメルト接着など,大阪府東大阪市柏田本町15-8,1943,167,30百万円,,http://www.mfv.co.jp/,,
2024-07-01,株式会社中島大祥堂,食品・飲料メーカー（原料含む）,2,■事業内容：和洋菓子の製造販売、及び店舗経営 ・ギフト商品の卸 ・OEM製造 ・バラ売り商品の量販店への卸 ・直営販売店での小売り創業から約100年はギフト菓子で成長し基盤を構築してきたので、一番構成比が大きいです。そこからOEMにも対応したり、新たにバラ売り商品に注力したり、近年では店舗経営にも挑戦している状況で、拡大路線をとっています。,大阪府八尾市光町1-61八尾駅前嶋野ビル8F,1955,197,16百万円,38.0,https://www.nakajimataishodo.jp/,,
2024-08-01,株式会社東京企画販売,化粧品メーカー,1,■会社概要：1989年設立、東京都小平市に本社を置き、「お客さまに喜んでいただける、生活に身近な商品づくり」をテーマに、1000以上の日用品、化粧品を企画・販売しております。■事業内容：・日用雑貨、化粧品の企画販売・健康機器の製作／販売・健康に関する製品情報システムの企画／製作,東京都小平市大沼町2-47-3,1989,34,10百万円,,"Failed to retrieve page, status code: 410",,
2024-07-01,ゴールド工業株式会社,石油化学メーカー,5,■事業内容：半導体デバイス・電子部品の包装資材の開発及びプラスチック製品の開発製造販売を、自社製品販売、金型受託生産にて行っています。自動実装等、部品の最終使用環境まで考慮した最適包装設計を得意としています。,大阪府八尾市上尾町4-11-15,1984,136,90百万円,,http://www.gold-ind.co.jp/,,
2024-07-01,株式会社柏木モールド,機能性化学（有機・高分子）メーカー,2,■事業内容真空圧空成形、プレス成形、医薬部外品および化粧品アッセンビブリーの各製造・加工・販売,奈良県香芝市良福寺106-1,1972,105,36百万円,45.0,http://www.ksmold.co.jp/,,
2024-07-01,株式会社東光工業,その他メーカー,1,■事業内容：機能部品印刷のチャレンジャーとして、お客様の声を具現化するさまざまな製品をお届けしてきました。各種銘板をはじめ、エンボスシートや電子・電機機器向け部品から、アミューズメントや飲食店などのポスター、カード、各種POPまで、現在では広範囲なジャンルの多種多彩なニーズにお応えしています。,東京都日野市旭が丘6-11-19,1970,48,10百万円,,http://www.tokoh.jp,,
2024-08-01,株式会社オーエム,金属・製綱・鉱業・非鉄金属メーカー,2,■事業内容： 錫の精錬事業・錫地金及び加工品の製造／販売・鉛地金及び加工品の製造／販売・銀ショットの製造及び販売 ■同社について： 錫は家電製品やコンピューター部品、自動車など幅広い製品に使用されています。同社では電子部品や回路基板を溶接する媒体として使用されたハンダを自動車・電子部品メーカー等より回収を行い使用済のハンダから高品位錫地金を製造（再生）、商社・メーカーへ供給しています。また、鉛フリーハンダに含まれる銀・銅などの金属の効率的な分離、回収も確立し、資源の有効活用と排出物の低減化を考慮した事業活動にも努めています。,大阪府堺市中区土塔町205-5,1991,15,45百万円,,http://om-g.co.jp/jp/company-info,,
2024-08-01,ゴールドフラッグ株式会社,繊維メーカー,3,■事業内容：レディースファンデーション及びランジェリーの企画、製造、卸販売、TV通販事業、EC事業、カタログ通販事業、OEM事業、ヌーブラ日本輸入総代理店,大阪府大阪市中央区西心斎橋2-2-3EDGE心斎橋7F,1991,260,10百万円,32.5,http://www.goldflag-corp.com,,
2024-07-01,井和工業株式会社,石油化学メーカー,2,■事業内容：合成樹脂（プラスチック）製品の成形、加工、組立、発泡合成樹脂製品（スポンジ）の加工、販売を行っております。,東京都豊島区巣鴨3-39-4東都ビル3F,1959,150,10百万円,40.0,http://www.seiwa-kk.co.jp/,,
2024-08-01,児玉コンクリート工業株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,4,■事業内容： ・コンクリートパイルの基礎設計・製造・販売・施工・管理 【パイル】PHC杭 HB杭 ST杭 SC杭 CPRC杭 節杭【工 法】H･B･M工法、NEWスーパーFK工法、STJ工法、New-STJ工法、F.I.工法、Hyper-ストレート工法、Hyper-MEGA工法、COPITA型プレボーリング杭工法、その他・場所打コンクリート杭の販売・鋼管パイル基礎杭の販売 T･Wingパイル、スクリューパイルEAZET、K-WingZパイル・什器備品の販売･設置オフィス家具 学校家具 グラウンド その他スポーツ施設 その他ご相談,東京都豊島区南池袋1-16-20,1959,81,48百万円,,https://www.kodama-conc.jp/,,
2024-06-01,スーパーバッグ株式会社,ファッション・アパレル・アクセサリーメーカー,1,■事業概要について：スーパーバッグは、国内トップクラスのパッケージメーカーとして、製品企画、デザインから製造販売、納品まで手がけています。お店で使われる袋は、物を運ぶ機能に加え、歩く広告媒体効果も高くブランディングに欠かせないアイテムです。お客様のニーズに合わせて包装資材を製造するだけでなく、環境に対応するなど時代に沿った新しい企画や、システムのトータルプロデュースを行っています。包装業界のトップブランドとして、創業以来からの技術の蓄積を基に、質の高い製品を提供しており、包材を通して社会に貢献し、人と人とのコミュニケーションをお手伝いします。,東京都豊島区西池袋5-18-11,1947,346,"1,374百万円",39.0,"Failed to retrieve page, status code: 410",,スタンダード市場
2024-08-01,株式会社かねます食品,食品・飲料メーカー（原料含む）,3,■事業内容：冷凍食品の製造及び販売当社は、全国の大手スーパーや量販店向けに展開するオリジナル冷凍食品の製造・販売を手掛ける会社です。●主力商品：お好み焼き、たこ焼き、チヂミ 粉ものに特化した独自路線を展開し、低コスト且つスピーディーに開発できる加工技術と生産能力の高さを強みに、大手メーカーとも肩を並べる商品優位性を発揮しています。■方針：「お客様に安くておいしいものを届けたい」私たちは、その一心で商品開発を行っています。お客様に最も近い営業の意見を大切にし、社内ミーティングでアイデアを出し合ったりしています。,大阪府東大阪市島之内2-13-1,1992,16,10百万円,,http://www.kanemasu.co.jp/,,
2024-07-01,株式会社関越物産,食品・飲料メーカー（原料含む）,5,■事業内容：こんにゃく、しらたき、ところてん、デザート、ちくわぶの製造販売,東京都豊島区目白5-5-2,1973,270,95百万円,,https://kan-etsu.com/,,
2024-07-01,東京電線工業株式会社,金属・製綱・鉱業・非鉄金属メーカー,3,＜事業内容＞各種ビニル電線・ケーブルの製造及びワイヤーハーネス加工＜同社の製品＞電話線、船舶レーダー・鉄道信号用ケーブルといったインフラに関わるものから、自動車・医療機器・情報通信機器・産業機器まで、あらゆるオーダーニーズにもフレキシブルに対応。厳しいコストニーズや付加価値ニーズに、ジャスト・インタイムで対応する生産・供給体制を整えています。さらにコア技術周辺分野での技術開発を積極的に推進しながら、Ｒ＆Ｄ分野でも創造力全開でユニークアプローチしています。・対屋外電話線・信号・制御・計装用ケーブル・機器用電線・自動車用電線・ワイヤーハーネス・ケーブル加工品,東京都狛江市和泉本町4-6-2,1954,100,,,http://www.todenko.co.jp/,,
2024-07-01,インパック株式会社,その他メーカー,1,■事業内容： スーパー等で販売している花束。それらが包まれている袋の全国50％シェアを有する企業です。花業界に特化した花包装資材・機器及び切花・園芸関連資材の総合企業です。コロナ禍でも大きく売上は落ちる事無く、堅調に事業を運営しています。■事業内容詳細：花包装資材・機器及び切花・園芸関連資材の企画、製造、販売、輸出入、生花加工工場・出荷場の企画、ライン設計・製作、販売、輸出入など。,東京都東大和市南街1-11-13,1968,65,50百万円,,http://www.impack-corporation.jp/,,
2024-08-01,株式会社アプリス,石油化学メーカー,7,■事業内容：食品向けプラスチック容器の製造・販売。同社は食品に関するプラスチック容器のうちトレーなどの汎用品分野には参入せず、大手食品メーカーより直接受注の特注品に特化して事業を展開しています。ただ単に容器を売るのではなく、特注品分野を展開しているため形状・材質・デザインの企画・開発から大手食品メーカーに提案し協議して製造・販売しています。,東京都武蔵野市中町1-15-5三鷹高木ビル6F,1964,808,100百万円,37.5,https://www.aplis.jp,,
2024-06-01,株式会社天乃屋,食品・飲料メーカー（原料含む）,1,■事業内容：「天乃屋の歌舞伎揚」をはじめとするせんべい等、米菓の専業メーカーです。,東京都武蔵村山市伊奈平2-17-2,1953,460,91百万円,,http://www.e-amanoya.co.jp/,,
2024-07-01,信越産業株式会社,機能性化学（無機・ガラス・カーボン・セラミック・セメント・窯業）メーカー,1,■コンクリート用断面修復資材、コンクリート用離型剤、コンクリート関連副資材の製造販売■企業理念「一歩一歩を確実に」をモットーに、ユーザーニーズを追求し続けます。■信越産業株式会社は1969年に設立。日本市場における、コンクリート二次製品用型枠離型剤シェアは国内TOPの60％以上（当社調べ）を占め、全国ほとんどのコンクリート製品工場において積極的に活動を進めています。■2022年4月にリペアマテリアル事業部を発足し、2023年4月より断面修復材を中心としたコンクリート構造物補修資材の販売を開始しました。,東京都北区赤羽1-52-10,1969,90,95百万円,,https://www.shin-etsu.co.jp/,,
2024-06-01,ＳＢＳフレック株式会社,食品・飲料メーカー（原料含む）,1,■事業内容： ・3PL：お客様の物流業務全般を一括でお任せいただくサービス・低温物流：3温度帯（ドライ、チルド、フローズン）食品専門の輸配送・流通加工：組み立て、ラベル付け、セット組み、包装などの加工・物流センター運営：オンサイトでも、オフサイトでも物流センターの運営を一括受託・個人宅配達（個配）：ネットスーパー注文者宅へ商品を配達,東京都新宿区西新宿8-17-1,1999,288,218百万円,,http://www.sbs-flec.co.jp/,,
2024-07-01,株式会社ホリコー,金属・製綱・鉱業・非鉄金属メーカー,3,■事業内容：（1）商用車部品のプレス、板金加工（2）航空機部品のプレス、板金加工（3）プレス金型・治工具の設計・製作当社は昭和39年に設立以来、板金加工をコア技術としつつ、金型製作からプレス、溶接、組立までをカバーし、お客様の困りごとに正面から取り組み、信頼を築いてまいりました。その技術に対するこだわりで航空機、自動車、商用車業界へ事業フィールドを広げ、さらには開発、試作、量産までの一貫した対応で日本の基幹産業を下支えしています。,東京都武蔵村山市本町2-103-5,1964,70,27百万円,,https://www.horiko.co.jp/,,
2024-07-01,株式会社日乃本錠前,スポーツ・アウトドア用品メーカー,10,■事業概要：同社は簡単で優秀な技術(簡秀技術)をモットーに、鞄・スーツケース類の錠前及び、キャスター等の付属パーツの開発を行っています。創業時より長年にわたり蓄積された技術とノウハウを使い、世界基準の品質とコスト要求に応えられるよう日々努力しており、その一つとして中国の生産工場において工程監査を行い、良品と不良品を検査により選別するだけの品質管理から不良品を作らない品質管理体制へと組織を変更しました。一歩一歩しっかりと前進し、お客様からのニーズに素早くお応えできる企業を目指しています。,東京都北区西ヶ原1-19-19,1932,80,30百万円,42.0,http://www.hinomotojomae.co.jp/,,
2024-08-01,株式会社デルソーレ,食品・飲料メーカー（原料含む）,9,■事業内容：食料品の製造・加工及び販売、外食産業、その他,東京都江東区有明3-4-10TFTビル西館7F,1964,990,923百万円,,http://www.del-sole.co.jp/,,スタンダード市場
2024-07-01,日本フイルコン株式会社,製紙・パルプメーカー,2,■企業概要：1916年創業、東証一部上場、国内唯一の製紙用ワイヤーメーカーとして圧倒的な国内シェアを誇っています。国内拠点は6箇所あり、その他に多数のグループ会社や、海外拠点を持っています。■事業内容： ・産業用フィルター、コンベア事業：創業事業である紙を抄くために使われる網(ワイヤー)の製造・販売により、日本の紙文化を支えてきました。現在はタイの製造子会社を含め、海外展開・拡販を行っています。また、金属吸着カートリッジフィルター・におい吸着繊維の開発・販売など、新規分野の研究開発も行っています。,東京都稲城市大丸2220,1936,477,"2,685百万円",43.6,https://www.filcon.co.jp/,,スタンダード市場
2024-08-01,富士フレーバー株式会社,その他メーカー,8,■事業内容：（1）エコモン事業…エコモン事業部は、総合的害虫管理（IPM…Integrated Pest Management）の重要な構成要素であるモニタリング用フェロモントラップを30年以上提供しています。（2）たばこ香料事業…JTグループ（JTG）のたばこサプライチェーンの一員として、長年にわたり培った技術やノウハウを活用して、たばこ香料の開発・製造・供給を通じて、顧客の期待に応え続けます。,東京都羽村市緑ヶ丘3-5-8,1971,121,196百万円,43.0,http://www.fjf.co.jp/jp/index.html,,
2024-08-01,株式会社サンレック,住宅設備・建材メーカー,2,■事業内容：・レジンコンクリートを原料とする建設工事用資材の製造販売事業・レジンコンクリート材料及び製品に関する研究開発事業・上記資材を使用する土木工事に関する事業・建設業に関するコンサルティング業務,東京都板橋区成増1-30-13トーセイ三井生命ビル 9F,1970,130,100百万円,44.0,https://www.sunrec.co.jp/,,
2024-08-01,新日本段ボール株式会社,製紙・パルプメーカー,5,■事業内容： 段ボールシート、段ボールケース製造販売、包装資材、梱包材料販売及び梱包請負,東京都足立区竹の塚6-16-1,1972,60,90百万円,44.0,http://www.sin-dan.co.jp,,
2024-08-01,株式会社丸井スズキ,食品・飲料メーカー（原料含む）,2,■当社について：1895年創業、安全・安心はもちろん味、素材、製法にこだわったオリジナル商品を豊富に取り揃えています。国内産のお米にこだわったあられ、せんべいの「シリーズ米どころ」や懐かしさ一杯の「昭和ふれあい駄菓子」、お徳感タップリの「大得市」など、いずれも値段以上の美味しさや満足を届けています。■事業内容：乾菓子全般の菓子専門商社（1）菓子類の卸売（2）プライベートブランド商品の開発（3）かりんとう専門店「日本橋錦豊琳」の運営,東京都中央区日本橋小伝馬町16-9,,120,45百万円,42.0,http://maruisuzuki.co.jp/,,
2024-08-01,倉橋護謨工業株式会社,その他メーカー,1,■事業内容：ゴムライニング製造・合成樹脂成形製造,東京都北区田端新町1-21-10,1924,57,60百万円,54.5,http://www.kurahashi-r.co.jp/,,
2024-05-01,旭工芸株式会社,製紙・パルプメーカー,1,■事業内容： ・電子チップ搬送用の紙キャリアテープの製造販売、 ／ 国内シェア60％ （ヤノ・レポート2013年11月25日1371より）・生産設備の自社開発・製造■取扱製品：紙キャリアテープを主軸に製造・販売しています。 高い技術力により、多くの顧客から信頼を得ています。■同社製品の特徴：・独自製法 ／オリジナル製法により高品質 ・安定供給 ／国内4か所の生産拠点により安定供給が可能■生産拠点：草加加場は金型製造 －生産設備開発のマザー工場 ／ 静岡 ／ 新潟 ／ 石川 ／ 山梨の生産4拠点を保有,東京都足立区中央本町5-11-13,1962,92,10百万円,43.5,http://asahi-kog.co.jp/,,
