更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,従業員数,資本金,平均年齢,企業URL,事業内容,上場市場名
2024-08-01,株式会社サンスターライン,海運業,求人なし,大阪府大阪市中央区安土町2-3-13大阪国際ビル 7Ｆ,1999,代表取締役 舎野 祝光,81,90 百万円,,,,
2024-08-01,南海フェリー株式会社,海運業,求人なし,和歌山県和歌山市湊2835-1,1975,代表取締役 小林 敏二,80,100 百万円,,,,
2024-08-01,国際埠頭株式会社,海運業,求人なし,神奈川県横浜市中区豊浦町3,1966,代表取締役社長 池田 尚,80,"1,800 百万円",,,,
2024-08-01,中部海運株式会社,海運業,求人なし,三重県四日市市千歳町8,1957,代表取締役 中村真也,80,35 百万円,,,,
2024-08-01,大阪神鉄豊中タクシー株式会社,道路旅客運送業,求人なし,大阪府大阪市淀川区野中南1-4-7,1969,代表取締役 直本 弘之,80,92 百万円,,,,
2024-08-01,株式会社北海道エアシステム,航空運輸業,求人なし,北海道札幌市東区丘珠町,1997,代表取締役 武村 栄治,79,490 百万円,,,,
2024-08-01,中央アルプス観光株式会社,道路旅客運送業,求人なし,長野県駒ヶ根市赤穂759-489,1963,代表取締役 森部 浩昌,78,100 百万円,,,,
2024-08-01,神姫ゾーンバス株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,兵庫県神戸市西区押部谷町栄22-1,1980,代表取締役 村上 正弘,78,30 百万円,,,,
2024-08-01,芙蓉第一交通株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,東京都大田区南六郷2-36-15,1961,代表取締役 谷口 雅春,78,30 百万円,,,,
2024-08-01,ドイツチエ・ルフトハンザ・アクチエンゲゼルシヤフト,航空運輸業,求人なし,東京都港区芝公園3-1-13アーバン芝公園,,日本支社長 Ｏ．Ｆ．ベンツ,77,,,,,
2024-08-01,株式会社海老名相中,道路貨物運送業（宅配便・トラック運送など）,求人なし,神奈川県海老名市河原口4-4-8,1970,代表取締役 石川 哲也,76,10 百万円,,,,
2024-08-01,東亞物流株式会社,道路貨物運送業（宅配便・トラック運送など）,無,愛知県名古屋市港区昭和町17-23東亞合成（株）名古屋工場内,1950,代表取締役 丹羽 正治,76,16 百万円,,,【アロンアルフアを製造する総合化学メーカー「東亞合成株式会社」のグループ会社】■事業内容・荷主工場内での充填包装業務など構内作業 2024年3月doda掲載求人より引用,
2024-08-01,株式会社サンキュウシッピング,海運業,求人なし,東京都中央区勝どき6-5-23山九ビル 4Ｆ,1980,代表取締役 磯貝 昌之,75,70 百万円,,,,
2024-08-01,株式会社ＪＫ　ＣＡＲＧＯ,道路貨物運送業（宅配便・トラック運送など）,求人なし,埼玉県八潮市大字大曽根2156,1969,代表取締役 竹中 洋一,75,3 百万円,,,,
2024-08-01,北九西鉄タクシー株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,福岡県北九州市八幡東区昭和2-6-15,2015,代表取締役 江頭 慎一,75,5 百万円,,,,
2024-08-01,京都かんきょう株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,京都府京都市右京区西院東中水町8,1954,代表取締役 横木 弘,74,50 百万円,,,,
2024-08-01,山本運輸株式会社,海運業,求人なし,愛知県名古屋市港区入船2-2-28第2名港ビルディング 6Ｆ,1973,代表取締役 山路 昌弘,74,50 百万円,,,,
2024-08-01,川西港運株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,兵庫県神戸市中央区御幸通4-2-20,1944,代表取締役 竹田 秀幸,74,29 百万円,,,,
2024-08-01,株式会社クリエイト,道路貨物運送業（宅配便・トラック運送など）,無,宮城県仙台市宮城野区日の出町3-5-2,1997,代表取締役 黒坂 雄二,74,10 百万円,,,一般貨物自動車運送業／貨物運送取扱業／産業廃棄物収集運搬業／電気工事業／家電製品設置業／その他関連事業［許認可］・一般貨物運送業許可・登録電気工事業許可（関東東北産業保安監督部東北支部）・産業廃棄物収集運搬許可（東北6県・首都圏）・フロンガス回収業許可（宮城）・建設業許可（宮城）・高圧ガス許可（本社・仙北営業所） 2023年9月doda掲載求人より引用,
2024-08-01,阪神ロジサポート株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,兵庫県西宮市西宮浜3-2-1,2012,代表取締役 髙橋 徳之,74,10 百万円,,,,
2024-08-01,昭和日タン株式会社,海運業,求人なし,東京都千代田区丸の内3-4-2新日石ビルヂング 3Ｆ,1945,代表取締役 筒井 健司,73,491 百万円,,,,
2024-08-01,安田メディカルロジスティクス株式会社,倉庫業・梱包業,求人なし,東京都港区海岸3-3-8,2013,代表取締役 山口 博士,73,10 百万円,,,,
2024-08-01,埼玉第一交通株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,埼玉県狭山市富士見2-22-2,1968,代表取締役 赤瀬 聡之,71,16 百万円,,,,
2024-08-01,株式会社北海道日新,道路貨物運送業（宅配便・トラック運送など）,無,北海道札幌市白石区流通センター1-7-54北新ビル 3Ｆ,1981,代表取締役 播磨 一哉,71,95 百万円,,,,
2024-08-01,千葉三立梱包運輸株式会社,倉庫業・梱包業,求人なし,東京都港区港南2-12-32ＳＯＵＴＨＰＯＲＴ品川,1976,代表取締役 平輪貢,71,25 百万円,,,,
2024-08-01,丸全九州運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,福岡県北九州市小倉北区西港町15-67,1987,代表取締役 加藤 恵二,70,20 百万円,,,,
2024-08-01,株式会社ＪＡＬカーゴサービス九州,航空運輸業,求人なし,福岡県福岡市博多区大字上臼井623,1987,代表取締役 小野寺 敬一,70,20 百万円,,,,
2024-08-01,セイホクパッケージ株式会社,倉庫業・梱包業,無,千葉県野田市中里3102-6,1965,代表取締役 向井 忠晴,70,41 百万円,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 トータルパッケージングシステムの提案・研究開発産業用包装資材の製造・加工・販売 2023年7月doda掲載求人より引用,
2024-08-01,ロジテムトランスポート株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,千葉県千葉市中央区出洲港7-53,1988,代表取締役 江田 淳一,70,35 百万円,,,,
2024-08-01,筑豊電気鉄道株式会社,鉄道業,求人なし,福岡県中間市鍋山町1-6,1951,代表取締役 牟田口 英貴,70,100 百万円,,,,
2024-08-01,株式会社ヒラマツ,道路貨物運送業（宅配便・トラック運送など）,求人なし,静岡県牧之原市細江2387-1,2004,代表取締役 平松 知博,70,10 百万円,,,,
2024-08-01,トーウンロジテム株式会社,道路貨物運送業（宅配便・トラック運送など）,無,埼玉県さいたま市大宮区土手町1-49-8ＧＭ大宮ビル 8Ｆ,2015,代表取締役 新井 孝,70,100 百万円,,,■運送事業、倉庫業 2023年9月doda掲載求人より引用,
2024-08-01,宇治第一交通株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,京都府宇治市槇島町大川原30-1,1966,代表取締役 北浦 歳彦,69,20 百万円,,,,
2024-08-01,日本高速輸送株式会社,海運業,求人なし,東京都品川区八潮2-1-2大井2号コンテナターミナル,1953,代表取締役 宇野澤 邦明,69,100 百万円,,,,
2024-08-01,リンコー運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,新潟県新潟市東区船江町1-6-33,1958,代表取締役 鶴巻 雅人,68,30 百万円,,,,
2024-08-01,東京重機運輸株式会社,倉庫業・梱包業,求人なし,東京都多摩市南野3-12-2,1966,代表取締役 上野 祐嗣,68,60 百万円,,,,
2024-08-01,中部シティフレイト株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,三重県四日市市末広町8-10,1992,代表取締役 川村 吉毅,68,50 百万円,,,,
2024-08-01,有限会社広島エルピージー配送センター,道路貨物運送業（宅配便・トラック運送など）,求人なし,広島県安芸郡海田町明神町2-118広島ガスプロパン（株） 1Ｆ,1977,代表取締役 山元 健生,68,3 百万円,,,,
2024-08-01,早良第一交通株式会社,道路旅客運送業,求人なし,福岡県福岡市早良区野芥3-25-10,1960,代表取締役 稲益 強,68,10 百万円,,,,
2024-08-01,株式会社ケーエステクノス,鉄道業,求人なし,大阪府東大阪市稲田上町2-2-46,1974,代表取締役 青木 裕孝,67,10 百万円,,,,
2024-08-01,中部トランスシティサービス株式会社,倉庫業・梱包業,求人なし,愛知県北名古屋市山之腰天神東1,1988,代表取締役 丸野 清志,67,10 百万円,,,,
2024-08-01,中四国ロジスティクス株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,香川県高松市朝日町6-571-1,2009,代表取締役 柳田 憲二,66,90 百万円,,,,
2024-08-01,株式会社クロス企画,道路貨物運送業（宅配便・トラック運送など）,求人なし,福岡県糟屋郡志免町御手洗2-13-10,1995,代表取締役 菊田 恒宏,66,7 百万円,,,,
2024-08-01,株式会社若洲,道路貨物運送業（宅配便・トラック運送など）,求人なし,東京都江東区若洲2-3-7,1956,代表取締役 日髙 和彦,65,80 百万円,,,,
2024-08-01,カトーロジスティクス株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,兵庫県西宮市松原町8-53Ｆ,1969,代表取締役 日比 啓介,65,40 百万円,,,,
2024-08-01,関越センコーロジ株式会社,倉庫業・梱包業,求人なし,群馬県太田市新田大町600-1,2015,代表取締役 山口 猛,65,10 百万円,,,,
2024-08-01,阪和流通センター東京株式会社,倉庫業・梱包業,求人なし,千葉県習志野市茜浜3-7-2,1983,代表取締役 塚原 徹,64,100 百万円,,,,
2024-08-01,イイノマリンサービス株式会社,海運業,求人なし,東京都千代田区内幸町2-1-1飯野ビルディング 27Ｆ,1974,代表取締役 井上徳親,64,10 百万円,,,,
2024-08-01,関西トランスシティサービス株式会社,倉庫業・梱包業,無,大阪府枚方市長尾峠町46-1,1978,代表取締役 松永 光生,64,10 百万円,,,,
2024-08-01,日誠港運株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,千葉県千葉市美浜区新港88,1975,代表取締役 池田 潔,64,20 百万円,,,,
2024-08-01,立花神姫タクシー株式会社,道路旅客運送業,求人なし,兵庫県尼崎市三反田町3-4-12,1971,代表取締役 高石 勇,64,12 百万円,,,,
2024-08-01,イーキューワールドワイド株式会社,道路貨物運送業（宅配便・トラック運送など）,無,東京都中央区日本橋本町3-2-13,2005,代表取締役 長谷川 政幸,64,30 百万円,,,■貨物利用運送事業 (第二種貨物利用運送事業-外航海運)■海運業■海運仲立業■海上運送代理店業■航空運送代理店業■損害保険代理店業■上記に付帯する一切の業務 2024年4月doda掲載求人より引用,
2024-08-01,興和化成株式会社,鉄道業,求人なし,東京都豊島区東池袋4-21-6第3キンズメンビル 2Ｆ,1954,代表取締役 牧野 良弘,63,50 百万円,,,,
2024-08-01,ＡＤＥＫＡ物流株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,東京都荒川区東日暮里5-48-5光陽社ビル 4Ｆ,2000,代表取締役 中村 真次,63,50 百万円,,,,
2024-08-01,日新エアポートサービス株式会社,航空運輸業,求人なし,大阪府大阪市中央区瓦町1-7-7大阪堺筋Ｌタワー,1995,代表取締役 安國 雄一,63,50 百万円,,,,
2024-08-01,北日本運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,石川県白山市鹿島町29-3,1971,代表取締役社長 横山 哲二,62,20 百万円,,,,
2024-08-01,株式会社ビルディング・ブックセンター,倉庫業・梱包業,求人なし,埼玉県入間郡三芳町大字竹間沢315-1,1990,代表取締役 佐藤 忍,62,100 百万円,,,,
2024-08-01,遠州トラック関西株式会社,道路貨物運送業（宅配便・トラック運送など）,無,大阪府摂津市西一津屋2-22,2002,代表取締役 廣重 伸夫,62,20 百万円,,,,
2024-08-01,ナゴヤシッピング株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,愛知県名古屋市港区入船2-4-6,1949,代表取締役 柘植 要,61,60 百万円,,,,
2024-08-01,株式会社ポートサービス,海運業,求人なし,神奈川県横浜市中区山下町2産業貿易センタービル 7Ｆ,1953,代表取締役社長 齊藤 宏之,61,16 百万円,,,,
2024-08-01,名港陸運株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,愛知県知多市北浜町24-25,1969,代表取締役 山本 敦,61,20 百万円,,,,
2024-08-01,大阪新運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,大阪府堺市堺区築港八幡町1,1953,代表取締役 麻 昌一,61,194 百万円,,,,
2024-08-01,静岡ガスサービス株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,静岡県静岡市駿河区池田50-5,1988,代表取締役 大村 達也,61,20 百万円,,,,
2024-08-01,セイノー通関株式会社,倉庫業・梱包業,求人なし,東京都中央区日本橋中洲12-9,2002,代表取締役 信田 淳,61,100 百万円,,,,
2024-08-01,ワン・トランス株式会社,倉庫業・梱包業,求人なし,神奈川県藤沢市菖蒲沢629,2018,代表取締役 半田 治,61,30 百万円,,,,
2024-08-01,九州シティフレイト株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,福岡県北九州市門司区新門司1-6,1978,代表取締役 榑松 広宣,60,50 百万円,,,,
2024-08-01,山陽センコー運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,山口県山口市朝田601-24,1986,代表取締役 小阪 英智,60,20 百万円,,,,
2024-08-01,日産専用船株式会社,海運業,求人なし,東京都千代田区内幸町1-2-2日比谷ダイビル 13Ｆ,1965,代表取締役 永田 克巳,59,640 百万円,,,,
2024-08-01,日本マリン株式会社,海運業,求人なし,東京都港区新橋5-22-10松岡田村町ビル 4Ｆ,1923,代表取締役 松本 克久,59,300 百万円,,,,
2024-08-01,株式会社東京流通センター,倉庫業・梱包業,求人なし,東京都大田区平和島6-1-1東京流通センターセンタービル 1Ｆ,1967,代表取締役 有森 鉄治,59,"4,000 百万円",,,,
2024-08-01,福山通運グローバル株式会社,航空運輸業,求人なし,大阪府大阪市中央区南船場1-4-33福山通運（株） 大阪船場支店内 4Ｆ,1981,代表取締役 桑本 聡,59,100 百万円,,,,
2024-08-01,新栄運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,神奈川県横浜市鶴見区平安町1-46-1,2021,代表取締役 樋田 慎吾,59,5 百万円,,,,
2024-08-01,北陸センコー運輸株式会社,倉庫業・梱包業,求人なし,福井県福井市二日市町17字1－1,1980,代表取締役 中道 良二,58,20 百万円,,,,
2024-08-01,富士急静岡タクシー株式会社,道路旅客運送業,求人なし,静岡県三島市南二日町1-35,1954,代表取締役 山田 司朗,58,16 百万円,,,,
2024-08-01,多木物流株式会社,海運業,求人なし,兵庫県加古川市別府町緑町1多木ビルディング 2Ｆ,2011,代表取締役 橋本 成人,57,10 百万円,,,,
2024-08-01,丸全京葉物流株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,千葉県市原市姉崎海岸56,2000,代表取締役 鳥海 哲夫,56,50 百万円,,,,
2024-08-01,双日ロジテック株式会社,倉庫業・梱包業,求人なし,岐阜県羽島郡笠松町北及1,1994,代表取締役社長 遠藤 雅也,56,100 百万円,,,,
2024-08-01,ニックフレート株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,埼玉県所沢市東所沢1-3-13東所沢セントラルハイツ 1Ｆ,1971,代表取締役 西畠 重徳,55,20 百万円,,,,
2024-08-01,三倉株式会社,倉庫業・梱包業,求人なし,東京都江東区辰巳3-9-2,1957,代表取締役 添田 敏広,55,15 百万円,,,,
2024-08-01,株式会社ＪＡＬスカイ金沢,航空運輸業,求人なし,石川県小松市浮柳町ヨ50,1991,代表取締役 衛藤 靖,55,10 百万円,,,,
2024-08-01,ＫＰＰロジスティックス株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,東京都中央区明石町6-24,1966,代表取締役社長 北隅 賢一,54,10 百万円,,,,
2024-08-01,センコーナガセ物流株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,兵庫県尼崎市東塚口町2-4-45,1982,代表取締役 大西 博文,53,401 百万円,,,,
2024-08-01,シンワ運輸東京株式会社,道路貨物運送業（宅配便・トラック運送など）,無,東京都港区海岸3-26-1バーク芝浦 5Ｆ,2002,代表取締役 大石 素久,53,10 百万円,,,,
2024-08-01,南海通運株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,大阪府泉大津市臨海町1-23,1957,代表取締役 永井 孝明,53,38 百万円,,,,
2024-08-01,商船三井オーシャンエキスパート株式会社,海運業,求人なし,東京都港区虎ノ門2-1-1商船三井ビルディング 11Ｆ,1937,代表取締役 瀧口 慎吾,53,100 百万円,,,,
2024-08-01,ワイケイ物流サービス株式会社,海運業,求人なし,三重県四日市市千歳町5-6,1995,代表取締役 奥山 謙介,53,10 百万円,,,,
2024-08-01,株式会社近貨,道路貨物運送業（宅配便・トラック運送など）,求人なし,大阪府大阪市浪速区日本橋東3-15-23きんでん日本橋ビル 2・3Ｆ,1960,代表取締役 菅 真司,53,20 百万円,,,,
2024-08-01,東武バス株式会社,道路旅客運送業,求人なし,東京都墨田区押上2-18-12,2002,代表取締役 眞島 朗,53,100 百万円,,,,
2024-08-01,三河西濃運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,無,愛知県知立市牛田2-58,1974,代表取締役 天野 光宏,52,15 百万円,,,,
2024-08-01,昭和アルミサービス株式会社,倉庫業・梱包業,求人なし,栃木県小山市犬塚1-480昭和電工（株）小山事業所内,2000,代表取締役 加山 等,51,50 百万円,,,,
2024-08-01,水間鉄道株式会社,鉄道業,求人なし,大阪府貝塚市近木町2-2ビル 2Ｆ,1924,代表取締役 藤本 昌信,51,100 百万円,,,,
2024-08-01,富士急静岡バス株式会社,道路貨物運送業（宅配便・トラック運送など）,無,静岡県富士市厚原771-1,1993,代表取締役 齋藤 俊之,51,80 百万円,,,,
2024-08-01,ワレニウス・ウィルヘルムセン・オーシャン・エーエス,海運業,求人なし,東京都中央区八重洲2-2-1東京ミッドタウン八重洲 八重洲セントラルタワー10Ｆ,,社長 Ａ．バンテル,51,,,,,
2024-08-01,神鉄タクシー株式会社,道路旅客運送業,求人なし,兵庫県神戸市北区甲栄台3-7-15,1962,代表取締役 田村 幸久,50,20 百万円,,,,
2024-08-01,エアーエキスプレス株式会社,航空運輸業,求人なし,沖縄県那覇市字鏡水150那覇空港旅客ターミナルビル国際線エリア 1Ｆ,1978,代表取締役 青戸 一登,50,20 百万円,,,,
2024-08-01,エミレーツ航空会社,航空運輸業,求人なし,東京都港区赤坂1-12-32アーク森ビル 22Ｆ,,東日本支店支店長 Ｎ．リース,50,,,,,
2024-08-01,ＳＩＴＣ　ＪＡＰＡＮ株式会社,海運業,求人なし,東京都中央区京橋2-2-1京橋エドグラン 16Ｆ,1995,代表取締役 楊 紹鵬,50,10 百万円,,,,
2024-08-01,株式会社岡山臨港,倉庫業・梱包業,求人なし,岡山県岡山市南区海岸通2-1-16,1951,代表取締役 黒木 良樹,49,98 百万円,,,,
2024-08-01,株式会社エスライン羽島,道路貨物運送業（宅配便・トラック運送など）,求人なし,岐阜県羽島市竹鼻町駒塚62,1947,代表取締役 山口 嘉彦,49,10 百万円,,,,
2024-08-01,東港丸楽海運株式会社,海運業,求人なし,東京都大田区東海4-3-8三井倉庫（株）大井ターミナル事務所 3Ｆ,1949,代表取締役 田中 宏樹,49,50 百万円,,,,
2024-08-01,株式会社キョーエイコーポレーション,道路貨物運送業（宅配便・トラック運送など）,求人なし,神奈川県横浜市港北区綱島西2-16-19第2吉田ビル 4Ｆ,1976,代表取締役 乙田 武司,49,26 百万円,,,,
2024-08-01,佐野運輸株式会社,海運業,求人なし,兵庫県神戸市中央区海岸通3-1-16,1948,代表取締役 加藤 良策,49,92 百万円,,,,
2024-08-01,東京湾フェリー株式会社,海運業,無,神奈川県横須賀市久里浜8-17-5,1957,代表取締役 齊藤 宏之,49,100 百万円,,,久里浜港～金谷港を結ぶ定期旅客航路 2024年3月doda掲載求人より引用,
2024-08-01,東亞興業株式会社,道路貨物運送業（宅配便・トラック運送など）,無,愛知県名古屋市港区船見町1-42,1966,代表取締役 丹羽 正治,49,25 百万円,,,【東亞合成株式会社の100％出資子会社】一般貨物自動車運送業、貨物自動車利用運送事業、高圧ガス・化学工業製品輸送、石油製品取扱販売、化学工業用貨物自動車の販売及び化学工業用機械・器具・装置の製作ならびに保全整備事業、化学工業製品の包装、充填、梱包、各種大型容器検査事業 2024年2月doda掲載求人より引用,
2024-08-01,ザイロ株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,大阪府大阪市天王寺区烏ケ辻1-2-16,1990,代表取締役 東 敏郎,49,10 百万円,,,,
2024-08-01,トランスシティロジスティクス中部株式会社,倉庫業・梱包業,求人なし,三重県四日市市垂坂町1340,2002,代表取締役 太田 聖,49,450 百万円,,,,
2024-08-01,阪和流通センター名古屋株式会社,倉庫業・梱包業,無,愛知県海部郡飛島村金岡13,1995,代表取締役 中野 彰,49,100 百万円,,,■倉庫業■第一種及び第二種貨物利用運送事業■港湾運送事業■鉄鋼及び非鉄金属等の卸売業、問屋業及び輸出入業■鉄鋼商品の製造並びに加工業■非鉄金属スクラップの加工業■前各号に付帯関連する一切の業務 2023年12月doda掲載求人より引用,
2024-08-01,西濃東京エキスプレス株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,東京都墨田区江東橋5-7-10,1981,代表取締役 今城 典久,49,5 百万円,,,,
2024-08-01,株式会社ニュージェイズ,道路貨物運送業（宅配便・トラック運送など）,求人なし,三重県四日市市小古曽3-2-15,1960,代表取締役 新 泰彦,49,48 百万円,,,,
2024-08-01,ボンド物流株式会社,倉庫業・梱包業,求人なし,栃木県下野市柴262-9,2012,代表取締役 橋本 啓子,49,10 百万円,,,,
2024-08-01,株式会社東冷,倉庫業・梱包業,無,兵庫県神戸市東灘区向洋町西2-9,1967,代表取締役 髙橋 知之,48,466 百万円,,,◆冷蔵倉庫業◆通関業◆自動車運送取扱業◆損害保険代理店業＜主要取引先＞エスフーズ株式会社、伊藤ハム株式会社、株式会社ジャパンフードサービス、株式会社エムアンドエム食品、大光株式会社、兼松株式会社 2024年4月doda掲載求人より引用,
2024-08-01,博多三倉物流株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,福岡県福岡市東区箱崎ふ頭1-5-5,1966,代表取締役 松村 雄一,48,70 百万円,,,,
2024-08-01,北日本観光自動車株式会社,道路旅客運送業,求人なし,石川県金沢市佐奇森町ヲ88-3,1952,代表取締役 菅浦 隆弘,48,70 百万円,,,,
2024-08-01,上野トランステック株式会社,海運業,求人なし,神奈川県横浜市中区山下町46第一上野ビル 3Ｆ,1984,代表取締役 上野 元,48,480 百万円,,,,
2024-08-01,神姫タクシー株式会社,運輸・物流業界,求人なし,兵庫県神戸市中央区琴ノ緒町3-1-274,1938,代表取締役 松末 衛,48,20 百万円,,,,
2024-08-01,株式会社キョクレイオペレーション,倉庫業・梱包業,求人なし,神奈川県横浜市中区本牧ふ頭8-110,1991,代表取締役 堀内 博文,48,10 百万円,,,,
2024-08-01,エコアライアンス株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,東京都墨田区江東橋5-7-10カンガルーハイツ錦糸町 1Ｆ,2009,代表取締役社長 今城 典久,48,100 百万円,,,,
2024-08-01,株式会社パシフィック,航空運輸業,無,宮城県岩沼市下野郷字北長沼4仙台空港,1967,代表取締役 鈴木 賢司,47,80 百万円,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■航空燃料の保管および給油、航空燃料の販売■航空用潤滑油および工業用潤滑油の販売及びオイルメンテナンスサ－ビスの提供 2022年2月doda掲載求人より引用,
2024-08-01,八千代運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,東京都港区海岸3-29-1芝浦内貿2号上屋 3Ｆ,1960,代表取締役 岩瀬 朝仁,47,50 百万円,,,,
2024-08-01,ニットサービス株式会社,倉庫業・梱包業,求人なし,大阪府堺市美原区木材通4-12-24大阪木材工業団地,1990,代表取締役 中川 英一,47,100 百万円,,,,
2024-08-01,株式会社地区宅便,倉庫業・梱包業,求人なし,千葉県千葉市緑区大野台2-6-15,1995,代表取締役 河合 秀治,47,40 百万円,,,,
2024-08-01,光和興業株式会社,海運業,求人なし,長崎県長崎市出島町1-14出島朝日生命青木ビル8Ｆ,1959,代表取締役 水上 博明,46,30 百万円,,,,
2024-08-01,エイチ・ディー西広島株式会社,道路旅客運送業,求人なし,広島県広島市西区己斐上5-56-6,1999,代表取締役 古本 靖幸,46,30 百万円,,,,
2024-08-01,株式会社アロックス,道路貨物運送業（宅配便・トラック運送など）,求人なし,埼玉県さいたま市岩槻区大字相野原255-1,1968,代表取締役 近藤 弘吉,46,35 百万円,,,,
2024-08-01,株式会社第一交通,道路旅客運送業,求人なし,福岡県福岡市東区香椎照葉3-1-5,2014,代表取締役 稲益 強,46,8 百万円,,,,
2024-08-01,フジ運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,千葉県市原市千種海岸7-6,1964,代表取締役 佐藤 秋雄,45,47 百万円,,,,
2024-08-01,マツダ流通株式会社,道路貨物運送業（宅配便・トラック運送など）,無,東京都新宿区西新宿1-26-2新宿野村ビル 6Ｆ,1961,代表取締役 梅澤 尚稔,45,80 百万円,,,,
2024-08-01,芙蓉エアカーゴ株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,東京都港区芝浦3-1-1ｍｓｂＴａｍａｃｈｉ田町ステーションタワーＮ 29Ｆ,1988,代表取締役 齋藤 明弘,45,50 百万円,,,,
2024-08-01,ティービー株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,京都府京田辺市大住浜55-13,2004,代表取締役 谷口 博樹,45,10 百万円,,,,
2024-08-01,日本ポート産業株式会社,倉庫業・梱包業,求人なし,兵庫県神戸市東灘区魚崎浜町16,1973,代表取締役 岡田 貢,44,500 百万円,,,,
2024-08-01,鶴見倉庫株式会社,倉庫業・梱包業,求人なし,神奈川県横浜市鶴見区大黒町8-1,1947,代表取締役 髙畑 靖,44,40 百万円,,,,
2024-08-01,中京通運株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,愛知県名古屋市中川区福川町4-1,1969,代表取締役 榊原 勝則,44,60 百万円,,,,
2024-08-01,株式会社伊予鉄グループ,鉄道業,求人なし,愛媛県松山市湊町4-4-1,1942,代表取締役社長 清水 一郎,44,"1,500 百万円",,,,
2024-08-01,ＪＰトランスポートサービス株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,東京都江戸川区西瑞江5-6,1949,代表取締役 木村 朋広,44,51 百万円,,,,
2024-08-01,西濃大阪エキスプレス株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,大阪府大阪市西成区玉出西2-20-48,1981,代表取締役 生駒 信二,44,5 百万円,,,,
2024-08-01,豊橋センコー運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,愛知県豊橋市明海町33-12,2006,代表取締役 安藤 勉,44,40 百万円,,,,
2024-08-01,安中運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,群馬県安中市中宿1007,1952,代表取締役 塚田 守,43,20 百万円,,,,
2024-08-01,株式会社スワロー急送,道路貨物運送業（宅配便・トラック運送など）,求人なし,岐阜県岐阜市柳津町流通センター2-11,1977,代表取締役 西川 晶,43,10 百万円,,,,
2024-08-01,阪和流通センター大阪株式会社,倉庫業・梱包業,求人なし,大阪府堺市堺区築港八幡町1-65,1987,代表取締役 薬丸篤洋,43,100 百万円,,,,
2024-08-01,レシャコジャパン株式会社,海運業,求人なし,東京都港区芝公園1-3-12クローバー芝公園ビル 6Ｆ,1995,代表取締役社長 ハンス・ヴェルナー・ブルク,43,50 百万円,,,,
2024-08-01,東京南福山通運株式会社,道路貨物運送業（宅配便・トラック運送など）,無,東京都江東区越中島3-6-15,1988,代表取締役 渡邉 一雄,43,10 百万円,,,■貨物自動車運送事業■貨物利用運送事業 2024年5月doda掲載求人より引用,
