更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,代表者,上場市場名
2024-06-01,株式会社フライミープロパートナーズ,専門店・その他小売,1,■オフィス、公共空間等コントラクト事業における家具販売、空間設計およびデザイン,東京都港区南青山2-11-16 METLIFE青山ビル4F,2022,25,1000万円,33.0,https://www.flymee.co.jp/company/propartners,代表取締役社長 山根 大三郎,
2024-07-01,株式会社エバーグリーンモビリティ,自動車ディーラー,5,■事業内容： ・レンタカー事業・レンタUP車販売及び中古車販売・カーシェアリング事業,沖縄県豊見城市瀬長3-2,2022,,10百万円,,https://travelrentacar.co.jp/ja/,,
2024-07-01,株式会社ｐｒｏｒｉｓｅ,専門店・その他小売,1,■事業内容： ◇セールスプロモーション事業◇アライアンスパートナー事業◇コンサルティング事業,東京都豊島区南池袋1-16-15ダイヤゲート池袋5F,2022,20,1百万円,25.0,https://prorise.co.jp/,,
2024-07-01,株式会社Ｃｏｎｃｉｅｒｇｅ,専門店（アパレル・アクセサリー）,1,当社は、人気の雑貨屋「コトモノマルシェ」を運営する「販売」を得意とする会社です。■事業内容： ・雑貨屋「コトモノマルシェ」運営・販売代行業・FC事業（ピザハットの運営）■ピザハットの運営：2024年3月、会社として１店舗目の「赤羽店」をリニューアルオープン。さらに来年2025年3月、2号店目オープン予定です。今後、5か年計画で、練馬中野エリアを中心に店舗拡大していく予定の拡大中事業です。,東京都狛江市駒井町1-8-2,2022,38,20百万円,,なし,,
2024-06-01,西岡養鰻株式会社,専門店・その他小売,1,■事業内容： 養鰻 (高知うなぎ第13号)シラスウナギ取引活鰻、加工鰻販売業養鰻に係る各種コンサルティング,高知県安芸郡田野町669-1,2022,6,8百万円,,https://www.nishiokayouman.jp/,,
2024-07-01,株式会社ＣＯＬＬＥＣＴ,専門店・その他小売,4,■事業内容： お客様感動創造主義に徹し常に経営品質の向上を目指し、物心両面において、より健康でより幸せな人生を追及し社会の発展に貢献する。常総市の地元農業・漁業従事者などと協力して、地方に眠る逸品を発掘し、ヒット商品へとブランディングしています。地域から全国へ魅力を発信する拠点として「株式会社COLLECT」を立ち上げ、道の駅の運営や特産品を使った商品企画で、観光客だけでなく地元のお客様にも喜ばれる事業を行ってまいります。■ビジョン： 株式会社COLLECTは常総市から全国へ魅力を発信する会社です。,茨城県常総市水海道橋本町3600-2NSビル1F,,,,,なし,,
2024-07-01,株式会社Ｂｉｌｌｉｏｎａｉｒｅ,専門店・その他小売,1,■企業概要：当社は、2021年（令和3年）に、買取専門店『大吉』のFC店舗として千葉県印旛郡酒々井町に「トライアル酒々井店」を個人事業として開業いたしました。2023年（令和５年）に法人設立。その後、千葉県佐倉市に「京成臼井駅南口ViM店」・「マルエツ新志津店」をオープンさせ、現在は3店舗を展開しています。■事業内容：買取専門店『大吉』のFC店舗運営,千葉県印旛郡酒々井町本佐倉457-2,2023,3,1百万円,,なし,,
2024-07-01,株式会社フレッシュフーズファクトリー,食品・GMS・ディスカウントストア,3,■企業概要： ・当社は「業務スーパー」を福岡・大分をはじめとする北部九州で15店舗展開する企業です。,大分県大分市牧2-7-22,2023,400,1百万円,45.0,なし,,
2024-08-01,株式会社リユースプラス,専門店（アパレル・アクセサリー）,2,■事業内容：＜リユース事業＞当社は「おうちで出張買取」というサービスを展開しております。当社では、「モノの価値を最大化し、環境・経済を循環させる事で、暮らしを豊かにする」というビジョンを掲げています。関東圏を中心にお客様のご自宅にお伺いし、着物・ブランド品・宝石・貴金属・時計などの高価買取や家具・家電などの不要品買取を行います。自宅に眠っている隠れ資産をその場ですぐに査定し、現金買取させていただきます。,東京都渋谷区道玄坂1-10-8渋谷道玄坂東急ビル2F-C,2023,2,25百万円,28.0,https://reuse-plus.co.jp/,,
2024-08-01,株式会社ＳＩ,食品・GMS・ディスカウントストア,9,■事業内容： ・店舗運営事業 (食料品店事業、飲食店事業、コスメ関連事業、フランチャイズ事業)・ホールセール事業、催事事業株式会社サーズは1997年に販売代行事業でスタートして以来、フード事業レストラン事業、フランチャイズ事業も手掛け、多くのお取引先様に恵まれ会社も多様化してまいりました。そこで2023年7月1日に株式会社SIを設立し、フード、レストラン、プロダクトセールス、商品開発、これらの事業を株式会社サーズから継承し、それぞれの事業にあった経営に集中し、成長を促進してまいります。,北海道札幌市北区北九条西3-10-1小田ビル3F,2023,650,10百万円,,https://si-corp.jp/,,
2024-07-01,株式会社ベルフォーレ,専門店（アパレル・アクセサリー）,1,総合リサイクル業■リサイクル商品の買い取り・販売■古物商、有価証券・各種乗車券の売買、中古品の販売並びにレンタル■インターネットによる通信販売事業,神奈川県藤沢市大鋸1-3-27 Luce2F-2,,,,,Error accessing https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3010643298/-tab__jd/: 'NoneType' object has no attribute 'get',代表取締役 小野 翔馬,
2024-06-01,株式会社カメラのキタムラ,専門店（家電量販店）,1,■「カメラのキタムラ」「スタジオマリオ」の運営■Apple製品の修理サービス■リユース事業■キタムラネットショップ事業,東京都新宿区西新宿6-16-6 新宿タツミビル＜2024年7月より下記に変更＞〒163-1530東京都新宿区西新宿6-3-1 新宿アイランドウイング,,,,,https://www.kitamura.co.jp/,代表取締役社長 山﨑 智彦,
2024-07-01,株式会社アクト,専門店・その他小売,1,◆出張買取事業◆催事イベント買取事業◆オークション事業◆コンサル業,東京都文京区湯島4-6-12-1018,,10,,,https://act-kaitori.com/,代表取締役 鈴木 栞,
2024-08-01,株式会社セブン＆アイ・ホールディングス,コンビニエンスストア,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 コンビニエンスストア、総合スーパー、食品スーパー、専門店、フードサービス、金融サービス、IT／サービスなど、各事業を中心とした企業グループの企画・管理・運営（純粋持株会社） 2023年2月doda掲載求人より引用,東京都千代田区二番町8-8,2005,77902,"50,000 百万円",43.9,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 井阪 隆一,プライム
2024-08-01,株式会社イトーヨーカ堂,百貨店,無,小売業＜事業所＞■本部／東京■店舗／226店舗（丸大新潟含む）※2024年2月現在＜持株会社＞（株）セブン＆アイ・ホールディングス＜関係会社＞セブン-イレブン・ジャパン、ヨークベニマル、ロフトなど約150社 2024年4月doda掲載求人より引用,東京都品川区南大井6-27-18日立大森第二ビル,2006,26083,"40,000 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 山本 哲也,
2024-08-01,イオン東北株式会社,食品・GMS・ディスカウントストア,求人なし,,秋田県秋田市土崎港北1-6-25,1972,17347,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 辻 雅信,
2024-08-01,ウエルシアホールディングス株式会社,専門店・その他小売,求人なし,,東京都千代田区外神田2-2-15ウエルシアビル,2008,15286,"7,748 百万円",52.7,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 兼 社長執行役員最高業務執行責任者 桐澤 英明,プライム
2024-08-01,株式会社マツキヨココカラ＆カンパニー,専門店・その他小売,求人なし,,東京都文京区湯島1-8-2ＭＫ御茶ノ水ビル 7Ｆ,2007,13371,"22,051 百万円",47.0,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 松本 清雄,プライム
2024-08-01,株式会社三越伊勢丹ホールディングス,百貨店,求人なし,,東京都新宿区西新宿3-2-5三越伊勢丹西新宿ビル,2008,9467,"51,276 百万円",47.3,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表執行役社長 ＣＥＯ 細谷 敏幸,プライム
2024-08-01,ユナイテッド・スーパーマーケット・ホールディングス株式会社,食品・GMS・ディスカウントストア,求人なし,,東京都千代田区神田相生町1,2015,7192,"10,000 百万円",46.0,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 藤田 元宏,スタンダード
2024-08-01,株式会社さとう,食品・GMS・ディスカウントストア,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 【フレッシュバザール運営会社／「創業356年」の歴史を持つ、安定した老舗企業で働きませんか？】1666年に創業した「丹後屋」という古着・古物商からスタートし、350年以上の歴史を持つ老舗企業です。総合スーパー／スーパーマーケット／ホームセンター／レストラン／ネットスーパー／巡回スーパー／トラベルサービス等※80店舗以上の店舗運営と多角的な事業を展開しています。 2022年8月doda掲載求人より引用,京都府福知山市字上紺屋15,1950,6293,42 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 佐藤 総二郎,
2024-08-01,株式会社ファミリーマート,コンビニエンスストア,求人なし,,東京都港区芝浦3-1-21ｍｓｂＴａｍａｃｈｉ田町ステーションタワーＳ 9Ｆ,1948,5718,"16,659 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 細見 研介,
2024-08-01,株式会社ヨドバシカメラ,専門店（家電量販店）,2,カメラ、パソコン、ＡＶ機器、生活家電、通信機器、ゲーム、玩具、時計、ブランド品、音響映像ソフトなど、お客様の生活を豊かにする商品を扱い、新しい価値をどんどん提供しています。ターミナル駅前の超大型店舗とインターネット通販にて、お客様の期待に応える業界屈指の品揃えを実現し、お客様の利用シーンやライフスタイルにまで踏み込んだ提案を行い、幅広いニーズにお応えしています。,東京都新宿区新宿5-3-1,1960,5000,3000万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 藤沢 和則,
2024-08-01,株式会社紀伊國屋書店,専門店・その他小売,求人なし,,東京都目黒区下目黒3-7-10,1946,4898,36 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 藤則 幸男,
2024-08-01,株式会社オギノ,食品・GMS・ディスカウントストア,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 オギノは、山梨県内を中心に46店舗を展開する総合小売業。地域密着型のスーパーストアチェーンです。「お客様のふだんの暮らしを豊かに」この思いをつなぎ、地域のお客さまとともに180年を超える歴史を刻んでいます。 2023年1月doda掲載求人より引用,山梨県甲府市徳行1-2-18,1953,4450,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 荻野 寛二,
2024-08-01,株式会社タイヨー,食品・GMS・ディスカウントストア,求人なし,,茨城県神栖市大野原4-7-1鹿島セントラルビル 6Ｆ,1972,4154,34 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 森田 剛,
2024-08-01,株式会社阪急阪神百貨店,百貨店,無,,大阪府大阪市北区角田町8-7,2007,3886,200 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 山口 俊比古,
2024-08-01,イケア・ジャパン株式会社,専門店・その他小売,無,・ホームファニッシング製品の販売、輸出入、配送及び倉庫管理業務・インターネット、その他通信を利用した通信販売業務 ・飲食店の経営 ・食料品及び飲料の輸入・販売家具及びインテリア用品雑貨に関するコンサルティング ・古物営業法に基づく古物商 2024年1月doda掲載求人より引用,千葉県船橋市浜町2-3-30ＩＫＥＡ船橋 5Ｆ,2002,3800,"8,605 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 ペトラ・ファーレ,
2024-08-01,ＤＣＭ株式会社,ホームセンター,無,■ホームセンター・専門店のチェーン経営 2024年6月doda掲載求人より引用,東京都品川区南大井6-22-7大森ベルポートＥ館,2020,3534,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 石黒 靖規,
2024-08-01,イオンスーパーセンター株式会社,食品・GMS・ディスカウントストア,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 【東北5県に22店舗を展開】衣料品、食料品、家庭用品、日用品雑貨、電気製品、家具製品、化粧品、装飾品雑貨その他の百貨の小売および輸出入など 2022年11月doda掲載求人より引用,岩手県盛岡市菜園1-11-5,2005,3194,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 矢木 健太郎,
2024-08-01,株式会社バロー,食品・GMS・ディスカウントストア,求人なし,,岐阜県多治見市大針町661-1,2015,2685,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 森 克幸,
2024-08-01,株式会社読売新聞東京本社,専門店・その他小売,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 発行部数世界一の新聞やWEBを通じて世界中の出来事を多くの人に届けるニュース関連事業と、その信用力や影響力を背景にイベントや広告などの巨大ビジネスを幅広く展開。グループ企業は、テレビ局、出版社からプロ野球球団に商業施設など１５０を超える多彩な顔触れ。生活のクオリティを高める、世界でも珍しい「総合メディア企業」です。 2023年1月doda掲載求人より引用,東京都千代田区大手町1-7-1読売新聞ビル,2002,2447,"1,000 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 村岡 彰敏,
2024-08-01,Ａｓ‐ｍｅエステール株式会社,専門店（アパレル・アクセサリー）,求人なし,,東京都中央区銀座1-19-7,2018,2166,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 丸山 雅史,
2024-08-01,株式会社シャトレーゼホールディングス,食品・GMS・ディスカウントストア,求人なし,,山梨県甲府市下曽根町3440-1,1964,2091,70 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 齊藤 貴子,
2024-08-01,株式会社ハンズ,専門店・その他小売,無,,東京都新宿区新宿6-27-30新宿イーストサイドスクエア,1976,2063,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 桜井 悟,
2024-08-01,株式会社そごう・西武,百貨店,無,,東京都豊島区南池袋1-18-21西武池袋本店 書籍館,1969,1983,"11,134 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 劉 勁,
2024-08-01,愛知トヨタＷＥＳＴ株式会社,自動車ディーラー,求人なし,,愛知県名古屋市昭和区高辻町6-8,2022,1981,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 今枝 実,
2024-08-01,日産大阪販売株式会社,専門店・その他小売,無,◆日産車の新車販売 ◆ルノー車の販売 ◆各種中古車販売 ◆自動車整備（車検・法定点検・修理）◆純正部品・用品販売 ◆各種保険代理店業務 ◆電力小売業務など 2024年3月doda掲載求人より引用,大阪府大阪市西区南堀江3-14-22,1968,1939,90 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 小林 恭彦,
2024-08-01,株式会社パリミキ,専門店・その他小売,求人なし,,東京都港区港南1-6-31品川東急ビル 10Ｆ,2009,1900,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 恒吉 裕司,
2024-08-01,アレンザホールディングス株式会社,ホームセンター,求人なし,,福島県福島市太平寺字堰ノ上58,2016,1851,"2,011 百万円",38.9,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 浅倉 俊一,プライム
2024-08-01,日本ゼネラルフード株式会社,食品・GMS・ディスカウントストア,求人なし,,愛知県名古屋市中区千代田5-7-5パークヒルズ千代田 6Ｆ～11Ｆ,1967,1832,96 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 杉浦 卓,
2024-08-01,株式会社ケリングジャパン,専門店（アパレル・アクセサリー）,求人なし,,東京都渋谷区神宮前5-1-5,2001,1832,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 ティエリ・マルティ,
2024-08-01,大阪トヨペット株式会社,自動車ディーラー,無,,大阪府大阪市東成区深江北2-14-1,1946,1699,"1,265 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 横山 昭一郎,
2024-08-01,埼玉トヨペット株式会社,自動車ディーラー,無,,埼玉県さいたま市中央区上落合2-2-1,1956,1547,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 坂井 俊哉,
2024-08-01,株式会社島忠,ホームセンター,無,,埼玉県さいたま市中央区上落合8-3-32,1947,1439,101 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 岡野 恭明,
2024-08-01,株式会社ツルハグループドラッグ＆ファーマシー西日本,専門店・その他小売,求人なし,,広島県広島市西区井口明神1-1-10,2009,1433,287 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 村上 正一,
2024-08-01,トヨタカローラネッツ岐阜株式会社,自動車ディーラー,求人なし,,岐阜県岐阜市六条大溝4-1-3,1967,1400,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 田口 隆男,
2024-08-01,株式会社東急百貨店,百貨店,求人なし,,東京都渋谷区道玄坂2-24-1,1919,1311,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 大石 次則,
2024-08-01,トヨタユナイテッド静岡株式会社,自動車ディーラー,求人なし,,静岡県静岡市葵区長沼611,1956,1278,180 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 桝谷 安城,
2024-08-01,福岡トヨタ自動車株式会社,自動車ディーラー,求人なし,,福岡県福岡市中央区渡辺通4-8-28Ｆ・Ｔビル,1942,1208,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 金子 直幹,
2024-08-01,ラッシュジャパン合同会社,専門店・その他小売,無,,神奈川県愛甲郡愛川町中津4027-3,1998,1200,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締社長 ロウィーナ・ジャクリーン・バード,
2024-08-01,株式会社光洋,食品・GMS・ディスカウントストア,無,,大阪府茨木市横江2-7-52ダイエー茨木プロセスセンター,1973,1185,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 平田 炎,
2024-08-01,千葉トヨペット株式会社,自動車ディーラー,求人なし,,千葉県千葉市美浜区稲毛海岸4-5-1,1956,1175,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 清水 貞弘,
2024-08-01,株式会社タツミヤ,専門店（アパレル・アクセサリー）,求人なし,,東京都八王子市暁町1-32-13,1958,1175,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 指田 努,
2024-08-01,株式会社関西スーパーマーケット,食品・GMS・ディスカウントストア,求人なし,,兵庫県伊丹市中央5-3-38,2021,1139,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 中西 淳,
2024-08-01,株式会社山新,ホームセンター,求人なし,,茨城県水戸市千波町2292,1982,1138,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 山口 暢子,
2024-08-01,株式会社トレジャー・ファクトリー,食品・GMS・ディスカウントストア,無,,東京都千代田区神田練塀町3大東ビル 2Ｆ,1995,1125,906 百万円,30.5,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 野坂 英吾,プライム
2024-08-01,株式会社丸広百貨店,百貨店,求人なし,,埼玉県川越市新富町2-6-1,1956,1100,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 神谷 勉,
2024-08-01,株式会社中央コンタクト,専門店・その他小売,無,,静岡県静岡市駿河区南町14-1水の森ビル 7Ｆ,1984,1088,60 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 藤本 亮吉,
2024-08-01,株式会社三和,食品・GMS・ディスカウントストア,求人なし,,東京都町田市金森4-1-2,1958,1044,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 小山 真,
2024-08-01,株式会社ケーヨー,ホームセンター,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■ホームセンター「ケーヨーデイツー」の経営DIY用品、園芸、家庭用品、インテリア、レジャー用品、ペット用品等、普段の暮らしに役立つ住関連商品を販売しています。 2022年10月doda掲載求人より引用,千葉県千葉市若葉区みつわ台1-28-1,1928,1039,"16,505 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 實川 浩司,
2024-08-01,株式会社ジェイアール東海高島屋,百貨店,無,,愛知県名古屋市中村区名駅1-1-4ＪＲセントラルタワーズオフィスタワー 44Ｆ,1992,1029,"10,000 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 粟野 光章,
2024-08-01,株式会社オーシャンシステム,食品・GMS・ディスカウントストア,無,,新潟県三条市西本成寺2-26-57,1973,1026,801 百万円,41.2,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 樋口 勝人,スタンダード
2024-08-01,株式会社ラルズ,食品・GMS・ディスカウントストア,無,,北海道札幌市中央区南十三条西11-2-32,2002,1023,"4,200 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 猫宮 一久,
2024-08-01,株式会社岩田屋三越,百貨店,求人なし,,福岡県福岡市中央区天神2-5-35,1935,966,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 左中 樹太郎,
2024-08-01,株式会社ホットマン,専門店・その他小売,求人なし,,宮城県仙台市太白区西多賀4-4-17,1975,948,"1,910 百万円",38.3,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役社長 伊藤 信幸,スタンダード
2024-08-01,株式会社札幌丸井三越,百貨店,求人なし,,北海道札幌市中央区南一条西2-11,2009,937,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 神林 謙一,
2024-08-01,株式会社ハローデイ,食品・GMS・ディスカウントストア,求人なし,,福岡県北九州市小倉南区徳力3-6-16,1975,886,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 加治 敬通,
2024-08-01,パーパス株式会社,専門店・その他小売,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■住宅設備関連機器（エコジョーズ給湯器・ガス暖房機・太陽熱利用温水システム・ガス発電機）の製造・販売■電子制御機器（産業用機械制御）の製造・販売■ITソフトウェア（エネルギー事業者向けクラウドサービス・一般消費者向けWebサービス）の製造・販売■産業用機器（産業用ロボット・省力機械・生ゴミ処理機）の製造・販売■ウォーターサーバーの製造・販売 2022年4月doda掲載求人より引用,静岡県富士市西柏原新田201,1952,854,98 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 髙木 裕三,
2024-08-01,ＵＤリテール株式会社,食品・GMS・ディスカウントストア,求人なし,,東京都目黒区青葉台2-19-10,2017,830,1 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 鈴木 康介,
2024-08-01,株式会社長崎屋,食品・GMS・ディスカウントストア,求人なし,,東京都目黒区青葉台2-19-10,1948,825,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 赤城 真一郎,
2024-08-01,株式会社東武ストア,百貨店,求人なし,,東京都板橋区上板橋3-1-1,1948,805,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 木村 吉延,
2024-08-01,株式会社ウオロク,食品・GMS・ディスカウントストア,求人なし,,新潟県新潟市中央区鐙2-14-13,1953,803,343 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 本多 伸一,
2024-08-01,株式会社ラコステジャパン,専門店（アパレル・アクセサリー）,無,■日本国内におけるラコステ、エーグル衣料品の企画製造販売■テクニファイバー製品の販売 2024年1月doda掲載求人より引用,東京都品川区上大崎3-1-1ＪＲ東急目黒ビル 3Ｆ,1987,800,99 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 パスカル・センコフ,
2024-08-01,株式会社丸久,食品・GMS・ディスカウントストア,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 【山口・広島・福岡に88店舗展開中】■アルク44店舗■マルキュウ18店舗■サンマート17店舗■アトラス1店舗■中央フード8店舗 2022年10月doda掲載求人より引用,山口県防府市大字江泊1936,2015,772,"1,000 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 田中 康男,
2024-08-01,株式会社ドラッグイレブン,ドラッグストア・調剤薬局,無,,福岡県大野城市川久保1-2-1,1970,771,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 半澤 剛,
2024-08-01,ダイハツ東京販売株式会社,自動車ディーラー,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■タント、ムーヴ、コペン、ミライース、ロッキー、トールなど各種ダイハツ車の新車販売■中古車の販売■自動車リース■カーシェアリング■自動車整備■自動車買取■損害保険代理業 2023年4月doda掲載求人より引用,東京都中央区月島2-15-1,1983,765,490 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 小林 幸彦,
2024-08-01,株式会社京王百貨店,百貨店,無,■百貨店業●新宿店、聖蹟桜ヶ丘店を拠点にターミナル型百貨店の強みを生かし、早くから中高年戦略を推進した独自路線で確固たる地位を確立●百貨店事業の革新に加え、EC事業、婦人アパレルのSPA（製造小売）事業、小型サテライト店事業と新たな収益事業の開発にも積極的に挑戦しています。【関連会社】株式会社エリート 株式会社京王友の会 セレクチュアー株式会社京王運輸株式会社 2023年9月doda掲載求人より引用,東京都渋谷区初台1-53-7京王初台駅ビル,1961,758,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 仲岡 一紀,
2024-08-01,株式会社Ｏｌｙｍｐｉｃ,食品・GMS・ディスカウントストア,無,,東京都国分寺市本町4-12-1,2006,758,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 大下内 徹,
2024-08-01,株式会社コモディイイダ,食品・GMS・ディスカウントストア,無,関東1都3県（東京・埼玉・茨城・千葉）で、食料品スーパーマーケットを86店舗展開している、生鮮食品を中心とした食品スーパーマーケットです。 2023年12月doda掲載求人より引用,東京都北区滝野川7-27-7,1948,748,360 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 飯田 武男,
2024-08-01,株式会社近鉄リテーリング,専門店・その他小売,求人なし,,大阪府大阪市天王寺区上本町6-5-13上本町新歌舞伎座ビル上本町ＹＵＦＵＲＡ 8Ｆ,1998,743,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,代表取締役 大矢 茂伸,
