更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,代表者,上場市場名
2024-08-01,フォルクスワーゲンジャパン販売株式会社,自動車ディーラー,5,■事業内容：新車、中古車（フォルクスワーゲン認定中古車）を取り揃え、車の新規購入からメンテナンス等のアフターフォローまで行っています。取り扱うのは、歴史あるフォルクスワーゲングループのGolf、Polo、Beetle等をはじめとした有名車です。・VWの新車及び中古車販売・部品、用品の販売・整備、損害保険代理業 等■販売拠点：新車ショールーム11店、サービス工場12ケ所、認定中古車取扱店6店,東京都世田谷区尾山台3-5-2,1998,271,10百万円,39.0,http://www.vw-japan-sales.jp/,,
2024-07-01,ボルボ・カー・ジャパン株式会社,自動車ディーラー,1,ボルボ乗用車および関連部品・アクセサリーの輸入販売、ボルボ乗用車の修理・サービス、その他付随するサービス業務■ボルボブランドの自動車の輸入販売■関連部品・用品の開発販売■アフターセールスビジネス■車両整備・サービス及び保険業務取扱 等（古物商許可証番号）：東京都公安委員会 第303329601333号神奈川県公安委員会 第451930000138号,東京都港区芝公園1-1-1 住友不動産御成門タワー11階（東京本社）,1977,280,29億円（本社）,,https://www.volvocars.com/jp,代表取締役 不動 奈緒美,
2024-07-01,株式会社マエダ,食品・GMS・ディスカウントストア,1,■事業内容当社は、青森県内で37店舗のスーパーマーケットを展開しています。1977年に青森県むつ市で設立以降、安全・健康・豊かな食生活を地域に提供する企業として、今なお成長を続けています。,青森県むつ市小川町2-4-8,1977,1744,30百万円,39.1,http://www.i-maeda.co.jp/,,
2024-07-01,株式会社ウジエスーパー,食品・GMS・ディスカウントストア,2,■事業内容：同社は、食品スーパーマーケットを行っています。食を通して社会貢献していくために、顧客に美味しさや食べ方、食を通しての健康、 四季折々のイベントや行事といった付加価値を伝える事を大切に考えて事業を行っています。■営業種目：食品スーパーマーケット（生鮮、一般食品および日用雑貨品、薬品、酒）,宮城県登米市迫町佐沼字中江1-7-1,1982,1806,100百万円,36.6,http://www.ujiesuper.com/,,
2024-07-01,長野日野自動車株式会社,自動車ディーラー,2,■事業内容： ・日野自動車(株)製のディーゼルトラック・バスの販売・整備及び修理部品・用品類の販売、損害保険・生命保険代理店業務【取扱商品】・各種ディーゼルトラック・バス、特殊車両、各種中古車,長野県長野市川中島町上氷鉋553-1,1955,312,40百万円,,https://www.ngnhino.co.jp,,
2024-07-01,秋田ダイハツ販売株式会社,自動車ディーラー,6,■企業概要：秋田県内に10ヶ所の新車販売拠点を持つ地域密着のカーディーラーです。秋田県内軽自動車販売数は2005年から販売台数NO.1（※）を継続しています。（※2005年1月～2022年12月 一般社団法人 全国軽自動車協会連合会資料より）■事業内容： 新車販売、中古車販売、整備・車検・点検、部品・用品販売、損害保険、自賠責保険、生命保険,秋田県秋田市御所野湯本3-1-7,1949,269,40百万円,,https://akitadaihatsu.co.jp/,,
2024-07-01,J-netレンタリース株式会社,自動車ディーラー,1,■事業内容： ・自動車及び自動二輪の賃貸借、輸出入、売買、修理、保管・自動車及び自動二輪の付属品や部品の輸出入、売買、修理、保管・自動車損害賠償保障法に基づく保険代理業、並びに損害保険代理業務・生命保険の募集に関する業務・各種動産の賃貸借・不動産の賃貸借、売買及び管理・前期各号に付帯する一切の業務,愛知県名古屋市中区錦1-7-28J-SQUARE丸の内ビル,1999,1423,60百万円,,http://www.j-netrentalease.jp/,,
2024-08-01,株式会社ありがとうサービス,食品・GMS・ディスカウントストア,13,■事業内容：リユース店の経営、飲食店（レストラン・ファーストフード）の経営、地域の温浴施設や直売所の運営、不動産の賃貸,愛媛県今治市八町西3-6-30,2000,203,547百万円,35.1,http://www.arigatou-s.com/,,スタンダード市場
2024-07-01,株式会社サンドラッグプラス,ドラッグストア・調剤薬局,1,「サンドラッグ」グループ内における北海道地区でのドラッグストア運営,北海道札幌市東区北41条東9-3-1,1999,,"1,000万円",34.8,https://sundrugplus.com/,代表取締役社長 佐藤 宏紀,
2024-06-01,株式会社ホンダ四輪販売三重北,自動車ディーラー,2,■会社概要：モータースポーツの聖地鈴鹿で、5人の小さな自動車整備工場を創業して50年です。2013年に上場し、Honda Cars 三重北を中心に沢山の自動車販売ブランドを展開する、東海地区有数の上場自動車販売グループに成長しました。 日本初の自動車版ショッピングモール「オートモール」を開業し、お客様により多くのクルマを「見て・乗って・選べる」店舗を展開しています。多くのお客様に豊かで安心安全なカーライフを提供し、明るく楽しい地域づくりに貢献していきます。,三重県鈴鹿市飯野寺家町234-1,1967,247,210百万円,,https://www.hondacars-miekita.co.jp/home/company.html,,
2024-08-01,ヒラキ株式会社,専門店（アパレル・アクセサリー）,4,■事業内容： 自社企画開発による靴・履物（直輸入商品）を中心として、衣料、日用雑貨品等の通信販売事業、店舗販売事業及び卸販売事業,兵庫県神戸市西区岩岡町野中字福吉556,1978,585,455百万円,46.0,https://company.hiraki.co.jp,,スタンダード市場
2024-08-01,シュッピン株式会社,専門店・その他小売,22,■事業内容：インターネットと店舗において、中古品の買取と販売及び新品の販売を行っております。・カメラ専門店 Ｍａｐ Ｃａｍｅｒａ ・時計専門店 ＧＭＴ・レディースブランドサロン BRILLER・筆記具専門店 ＫＩＮＧＤＯＭ ＮＯＴＥ ・ロードバイク専門店 ＣＲＯＷＮ ＧＥＡＲＳ■ビジョン：「インターネットを利用して価値ある新品と中古品を安心・安全に取引できるマーケットの創造」を目標に事業を展開しております。,東京都新宿区西新宿1-14-11Daiwa西新宿ビル3F,2005,244,541百万円,,http://www.syuppin.co.jp/,,プライム市場
2024-08-01,株式会社大屋,ドラッグストア・調剤薬局,5,■事業内容：四国4県に「ドラッグストアmac」48店舗を展開,愛媛県西条市西田甲590-2,1951,1223,50百万円,32.0,http://www.daiya-grp.co.jp/,,
2024-08-01,株式会社STAYGOLD,専門店（アパレル・アクセサリー）,26,◆企業概要株式会社STAYGOLDは、東京都恵比寿に本社を構えるベンチャー企業。メンズアパレルや、時計・バッグ・宝石・貴金属等の高額買取と販売を行っている、リユース業界で急成長中の会社です。,東京都渋谷区東3-11-10恵比寿ビル2F,2014,324,90百万円,30.0,http://www.staygold-sg.com/,,
2024-08-01,新潟トヨタ自動車株式会社,自動車ディーラー,13,■当社について：新潟県内全域を営業エリアとしてトヨタブランドの日本国内向け乗用車・商用車の全車種を取り扱う自動車販売会社です。さらには新潟県内で唯一トヨタ自動車の高級ブランド「レクサス店」も展開しています。販売だけではなく、ご購入いただいた愛車を末永くお使いいただく為、車検・点検・修理などは充実したメンテナンス体制でお客様の快適なカーライフをサポートしています。新潟県内トヨタ販売会社グループのフラッグシップ企業として成長致しました。,新潟県新潟市中央区女池南1-2-13,1942,271,62百万円,42.0,https://www.niigata-toyota.co.jp/saiyoujoho/kigyou_jyouhou,,
2024-08-01,株式会社日産サティオ埼玉,自動車ディーラー,2,■事業内容：新車販売（日産車・ルノー車）／中古車販売・中古車買取／自動車整備／車検／自動車用品・カーナビゲーション用品等の販売／損害保険代理業及び自動車損害賠償保障法に基づく保険代理業を行っています。,埼玉県さいたま市中央区上落合6-1-12,1966,235,40百万円,37.9,https://ns-saitama.nissan-dealer.jp/,,
2024-08-01,株式会社ＤＡＹ　ＴＯ　ＬＩＦＥ,専門店・その他小売,42,当社はスイーツ店舗を中心に展開しています。その中でも当社の事業の核となっている「ビアード・パパの作りたて工房」は、国内257店舗、海外12カ国2地域194店舗を展開しております。2013年に永谷園グループとして新たなスタートを切り、今後も更なる成長を目指していきます。■事業内容：・飲食店の経営・飲食店のフランチャイズチェーン店の加盟店募集及び加盟店の指導業務・菓子の製造、販売,大阪府大阪市北区西天満3-13-20ASビル2F,1997,2636,11百万円,34.0,https://www.daytolife.co.jp/,,
2024-07-01,株式会社家族亭,専門店・その他小売,1,■事業概要：「そば」「うどん」を中心として、様々な業態を展開中。市街地を基本とした店舗展開から郊外ショッピングセンター内への出店、うどんに徹底的にこだわった専門店「うどんのう」、リーズナブルな手打ちうどん店「得得うどん」など、同社が展開する業態と味は、ブランドとして着実に育っています。◇そば・うどん店「家族亭」「花旬庵」「三宝庵」「玄妙和楽」「蕎旬」「家族庵」◇うどん専門店「得得」「うどんのう」◇フランチャイズチェーン店「得得」の運営◇そば居酒屋「蕎菜（きょうさい）」「のきば」,大阪府大阪市中央区安土町2-3-13大阪国際ビルディング30F,1951,317,10百万円,37.0,http://www.kazokutei.co.jp/,,
2024-08-01,株式会社アップガレージグループ,専門店・その他小売,3,"▼概要株式会社アップガレージグループは、「Good Mobility, Happy Life」という経営スローガンのもと、自動車関連事業での様々な革新と市場環境の変化に機動的に対応し、お客様一人ひとりの体験価値を創り出してきました。近年は、スタンダード市場上場(2021.12)、新社長誕生(2023.4)、アメリカ出店(2024.3予定）と、今まさに第二創業期を迎えています。▼ビジネスリユース事業、人材紹介事業、システム開発、流通卸売事業の運営",神奈川県横浜市青葉区榎が丘7-22,2014,200,522百万円,32.0,https://www.upgarage-g.co.jp/,,スタンダード市場
2024-08-01,株式会社阪急デリカ,食品・GMS・ディスカウントストア,7,■事業内容： 惣菜や弁当、冷凍食品、おせち料理、パンなど、バラエティ豊かな中食を開発・製造・卸売をし、また同時に全国の百貨店や駅ナカ施設に自社ブランドの専門店も展開し、多くの方においしい「食」を提供しています。阪急デリカは、徹底した品質・衛生管理のもと、原材料や調味料一つひとつにこだわった安全で安心、そして健康的な商品をご家庭にお届けする、「食」の総合プロデュース企業です。,大阪府池田市古江町180,1984,326,20百万円,42.0,https://hankyu-delica.co.jp/,,
2024-07-01,株式会社ライトアップショッピングクラブ,通信販売・ネット販売,5,■事業内容： 衣料品、スポーツレジャー用品、電器製品、家庭用品、食料品、宝飾品、書籍、光学機器、時計、靴、袋物などの通信販売、店舗販売を行っています。・カタログ販売：LightUp（ライトアップ）、Zekoo（ゼクウ）・ネット販売：LightUp（ライトアップ）、Zekoo（ゼクウ）・ショップ展開：LightUp、Zekooの2ブランドを東京・大阪を中心に展開,東京都新宿区北新宿2-21-1新宿フロントタワー26F,1971,182,100百万円,41.0,https://www.lusc.co.jp/about/company/,,
2024-08-01,株式会社日本一,専門店・その他小売,7,■事業内容： ・自社グループの鶏惣菜加工工場が岩手県二戸市、秋田県横手市、北海道札幌市に、うなぎ加工工場が千葉県野田市にあります。どの工場にも鮮度の高い食材を、美味しく安全にお客様にお届けするために欠かせない工程が詰まっています。自社グループの工場だから行える日本一の安心・安全、そしておいしさをお届けします。・食品という分野を通して地域社会と関わってまりりました。今までも、そしてこれからも地域と共に歩む企業を目指すため、企業活動において環境負荷の削減・社会貢献活動を行い、環境保全、地域発展に取り組んでまいります。,千葉県野田市目吹1965,1981,2100,50百万円,34.0,http://www.nihonichi.jp/,,
2024-07-01,株式会社オンリー,専門店（アパレル・アクセサリー）,1,■自社プライベートブランドの企画、製作、販売■紳士・婦人服、雑貨の販売≪店舗≫『ONLY』29店舗『ONLY PREMIO TOKYO』1店舗『ONLY PREMIO SAPPORO』1店舗『ONLY PREMIO』1店舗『ONLY WOMEN』1店舗『SUITS&SUITS』22店舗※計55店舗（グループ会社含む）※2024年3月時点,本社／京都市下京区松原通烏丸西入ル玉津島町303東京本部／東京都千代田区有楽町2-2-3 ヒューリックスクエア東京 2F,1976,152,"1,000万円",,https://only.co.jp/,代表取締役社長 中村 直樹,
2024-06-01,株式会社いすゞユーマックス,専門店・その他小売,1,■事業内容：トラック中古車ビジネス全般（1）中古トラック売買事業（2）トラック専門オークション事業（会員制）（3）インターネットによる中古トラック売買斡旋事業（会員制）,神奈川県横浜市西区高島1-2-5,1999,175,"1,500百万円",,http://www.umax.co.jp/,,
2024-08-01,ホダカ株式会社,専門店・その他小売,1,工具・金物・作業用品の専門店「プロショップ ホダカ」の運営,東京都品川区南大井6丁目22番7号,2016,680,1000万円,,https://www.dcm-hc.co.jp/hodaka/,代表取締役社長 本田 桂三,
2024-07-01,ティーライフ株式会社,通信販売・ネット販売,1,■事業概要：健康茶・健康食品・化粧品等の通信販売※取扱い製品…メタボメ茶、プーアール茶、ルイボスティー等の健康茶の他、サプリメント等の健康食品、美容雑貨、基礎化粧品等,静岡県島田市牛尾118,1983,161,356百万円,,https://www.tealifeir.com/,,スタンダード市場
2024-08-01,株式会社フロジャポン,専門店・その他小売,1,■事業内容：当社は本場フランスのエスプリを残しつつ、いつでも気軽に味わえるフレンチメニューを、日本の四季と共にご提供しているスイーツ専門店、デリカ専門店「フロ プレステージュ」を運営しております。関東を中心に全国100店舗以上展開しており、創業1987年以降、たくさんのお客様に親しまれております。,東京都武蔵野市西久保1-25-8,1987,2250,,,https://www.flojapon.co.jp/index.html,,
2024-05-01,神姫商工株式会社,自動車ディーラー,1,■事業内容： ・自動車の車検・修理・販売・保険代理業,兵庫県姫路市御国野町国分寺字牛塚53,1970,182,50百万円,41.0,https://www.shinkishoko.jp/,,
2024-07-01,UDトラックス新潟株式会社,自動車ディーラー,4,■事業内容：UDトラックス製自動車販売、自動車整備（車検・定期点検・一般修理・板金塗装）、自動車関連用品の販売、産業機械販売・整備、中古車車両販売、損害保険代理店業務,新潟県新潟市秋葉区川口580-11,1970,150,62百万円,43.3,http://www.niigata-ud.co.jp/,,
2024-07-01,マミーズ株式会社,食品・GMS・ディスカウントストア,1,■食品スーパーマーケットの経営,福岡県柳川市筑紫町334番地16,2018,926,"1,000万円",,http://mammys.jp/,取締役社長 葛西 毅,
2024-06-01,新三商事株式会社,専門店・その他小売,2,■企業概要：愛知県三河エリアを中心に、住生活商品や事務用品の営業、 社員食堂運営、売店運営などを行なっている会社です。これまで私たちは、 地元である三河エリアを中心とした ビジネスを展開してきました。 主に、自動車部品メーカーである アイシングループの各社に向けた売店・社員食堂の運営をはじめ、 コンビニエンスストアの展開や 道の駅の運営なども手掛けてきました。■事業内容：・道の駅 ・コンビニエンスストア ・イベント企画運営 ・食堂サービス ・法人従業員様向けサポート,愛知県安城市藤井町東長先1,1966,743,34百万円,,https://www.sinsan.co.jp/,,
2024-08-01,株式会社京阪ザ・ストア,食品・GMS・ディスカウントストア,1,■事業内容：スーパーマーケット「フレスト」の営業、コンビニエンスストア「アンスリー」「アンスリーSΛM」の営業、駅構内型「ユニクロ」の営業（業務提携）、駅ナカスイーツ専門店「SWEETS BOX」の運営管理、「MUJIcom」の営業、いなりずし専門店「伏見稲荷千本いなり」の営業、京阪線を中心とした駅構内店舗または施設の運営管理,大阪府大阪市中央区大手前1-7-24京阪天満橋ビル6F,2000,162,100百万円,,http://www.keihan-the-store.jp/,,
2024-06-01,株式会社マルエツフレッシュフーズ,食品・GMS・ディスカウントストア,1,■事業内容： 株式会社マルエツの店舗に対し新鮮な精肉・鮮魚の商品を供給するために、2010年（平成22年）4月28日に設立しました。 徹底した衛生管理・温度管理のもと、マルエツ305店舗（2023年4月末現在）に対して精肉と鮮魚の商品供給をしています。川崎・三郷両事業所合計で1日当り約30万パック、年間当り約1億パックに及ぶ（2022年度）商品の加工をしています。川崎・三郷両事業所：ISO 22000取得,東京都豊島区東池袋5-51-12,,823,50百万円,,なし,,
2024-07-01,兵庫京都ジョーシン株式会社 （上新電機株式会社100％出資企業）,専門店（家電量販店）,1,【プライム上場「上新電機株式会社」100％出資企業】家電製品・パソコン・モバイル機器・カメラ・ホビーなどの販売とそれに付随する事業,大阪府大阪市浪速区日本橋西1-6-5,2005,,1000万円,,https://www.joshin.co.jp/,代表取締役 亀谷 茂,
2024-08-01,青森日野自動車株式会社,自動車ディーラー,2,■事業内容：日野自動車製、トラック・バス販売／中古車販売自動車修理・整備／自動車部品・用品販売損害・生命保険代理店業務＜取扱い製品＞トラック、プロフィア・レンジャー・デュトロ、バス、セレガ・レインボー・リエッセⅡ各種中古車、日野純正部品・各種用品他,青森県青森市大字野木山口164-82,1964,160,100百万円,,"Failed to retrieve page, status code: 410",,
2024-06-01,グリコチャネルクリエイト株式会社,専門店・その他小売,1,■菓子・食品・飲料の販売 － オフィスグリコ事業／オフィスへのお菓子配達・販売－ 直営店舗事業／「バトンドール」「キャラメルキッチン」の店舗運営,大阪府大阪市西淀川区歌島4-6-5,2016,600,8000万円,,Error accessing https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3010468093/: 'NoneType' object has no attribute 'get',代表取締役社長 西村 浩一,
2024-08-01,三重三菱自動車販売株式会社,自動車ディーラー,4,■事業内容：自動車販売（新車・中古車・福祉車）自動車の修理・車検 各種保険業務,三重県四日市市新正4-9-28,1950,138,58百万円,46.0,https://www.mie-mitsubishi.com/index.html,,
2024-08-01,株式会社ベガコーポレーション,通信販売・ネット販売,14,■事業内容： 楽天市場、Amazon 及びYahoo! ショッピングの大手インターネットモール内の店舗、並びに自社運営サイトの店舗を通じた家具・インテリア等のインターネット通信販売事業及び越境市場をターゲットとしたグローバルEC サイト(DOKODEMO) を営んでおります。,福岡県福岡市博多区祇園町7-20博多祇園センタープレイス4F,2004,295,"1,030百万円",34.0,http://www.vega-c.com/,,グロース市場
2024-08-01,株式会社ゴルフ・ドゥ,専門店・その他小売,16,■事業内容：ゴルフクラブの販売・買取、ゴルフ関連用品の販売、ネット通販、レッスン事業、リペア事業※ゴルフショップチェーン「ゴルフ・ドゥ！」直営店25店舗、FC店49店舗を運営しております。（2021年3月31日現在）,埼玉県さいたま市中央区上落合2-3-1,2000,133,501百万円,35.0,http://www.golfdo.co.jp/,,
2024-07-01,株式会社スペースケア,専門店・その他小売,5,■事業内容：福祉用具のレンタル・販売（介護保険指定事業者）介護リフォームケアプラン作成（介護保険指定事業者）,千葉県船橋市栄町1-21-28,1995,123,98百万円,,http://www.spacecare.co.jp/com-info/,,
2024-08-01,株式会社バーデン,専門店・その他小売,2,■同社について・【リテール事業】愛知県安城市と静岡県浜松市でカー用品の小売店を展開しております。大手カー用品量販店のJms(ジェームス)のFC店舗として多くのお客様に支持を得ています。現在、愛知県に１店舗、静岡県に３店舗を展開しています。・【モバイル事業部】ソフトバンクグループのFC店舗として山形県で携帯電話の小売店展開をしております。・【福祉事業部】愛知県安城市で地域に密着したスタイルを大事にした総合福祉施設を運営しています。・それぞれの事業部が、地域に根付いた事業展開をしていることが特徴となります。,愛知県安城市尾崎町上大縄1,2003,106,50百万円,,"Failed to retrieve page, status code: 410",,
2024-08-01,綾羽株式会社,ホームセンター,2,■事業内容アヤハグループは、生活の様々なシーンで顧客に貢献できる企業を目指し、滋賀県を中心に幅広く事業を展開しています。（１）タイヤコードの生産・販売（２）産業用繊維資材の生産・販売（３）ショッピングセンターの経営（４）ゴルフ場の経営（５）ホームセンターの経営（６）不動産の売買など,京都府京都市下京区烏丸通四条下る水銀屋町612,1946,2246,"1,000百万円",44.0,http://www.ayaha.co.jp/,,
2024-07-01,カメイオート株式会社,自動車ディーラー,4,■事業内容： ・高級輸入会社の自動車販売・自動車修理・板金塗装・損害保険代理店,宮城県仙台市若林区六丁の目西町8-65,1989,108,80百万円,,http://www.kameiauto.co.jp/,,
2024-08-01,株式会社デイリーマート,食品・GMS・ディスカウントストア,3,■事業内容：生鮮食料品・一般食品・菓子・日用雑貨他の販売,徳島県美馬市脇町大字猪尻字若宮南100-1,1970,303,10百万円,46.0,http://dailymart.jp/index.cgi,,
2024-07-01,株式会社コミュニティー京成,コンビニエンスストア,13,～京成グループ／日本でもトップレベルの店舗数のファミリーマートのフランチャイズ経営～■事業内容：（1）物販事業（2）飲食事業（3）温浴事業,千葉県八千代市八千代台東1-5-3京成八千代台東ビル3F,1999,115,15百万円,37.0,http://www.com-keisei.co.jp/,,
2024-08-01,株式会社オー・エンターテイメント,専門店・その他小売,2,■概要：「感動との出会いをマルチ・チャネルで提案する」というコンセプトのもと、ジスト株式会社と株式会社オーマートのエンターテイメント部門であるWAY（ウェイ）が融合し、東証一部上場の流通事業である株式会社オークワのグループ企業として誕生しました。,大阪府大阪市中央区西心斎橋2-2-3EDGE心斎橋11F,1991,386,100百万円,40.0,https://o-entertainment.co.jp/,,
2024-06-01,株式会社オートモール,自動車ディーラー,2,■事業内容：・新車販売、輸入車販売、中古車販売、買取・リース／ レンタカー・リサイクル&リユース・保険／カーライフサポート 等,三重県鈴鹿市飯野寺家町234-1,1972,92,160百万円,32.8,https://www.automall-mie.jp/,,
2024-08-01,株式会社スマホスピタル,専門店・その他小売,1,【総務省登録修理業者／100万件の修理実績あり／メディア紹介実績多数】■スマホ・タブレットのサポート及び修理事業■ゲーム機・その他精密機器修理事業■基盤修理事業■買取事業※名証ネクスト上場『日本PCサービス株式会社』のグループ企業,大阪府大阪市北区中津1-15-15 中津第2リッチビル5階北側,2016,95,1000万円,,https://smahospital.jp/,代表取締役 大下 慧治,
2024-08-01,株式会社白鳩,専門店（アパレル・アクセサリー）,1,■事業内容：インナー、ルームウェアおよびレッグウェアを主にメーカーから仕入れ、インターネット上の様々な店舗を通じて、国内および海外の消費者に販売するeコマース（EC）事業でございます。「感動するインナーライフっていいね！」という企業理念のもと、お客様に感動をお届けすることを目的に、世の中から必要とされる感動創造型企業として、持続的な成長と企業価値の向上を目指しております。,京都府京都市伏見区竹田向代町505,1974,89,"1,196百万円",39.1,https://www.shirohato.co.jp/,,スタンダード市場
2024-07-01,クラブ・デモンストレーション・サービシズ・インク,専門店・その他小売,1,■事業内容：会員制倉庫型店「コストコホールセール」にて、顧客に商品をわかりやすく説明するデモンストレーション（実演販売）を世界中で専属で提供している会社です。,神奈川県川崎市川崎区砂子2-4-10ヒューリック川崎ビル9F,2005,1500,,46.0,http://www.clubdemojapan.com/,,
2024-08-01,株式会社アージュ,専門店（アパレル・アクセサリー）,求人なし,,広島県広島市西区商工センター2-15-1アステイ本社内,1996,79,100 百万円,,"Failed to retrieve page, status code: 410",代表取締役 中野 久史,
2024-08-01,エフエルシー株式会社,専門店・その他小売,11,■事業内容：・新車、中古車の販売や買取り・点検、修理などの整備・保険代理店業務,愛知県清須市春日西余部36,1982,113,40百万円,39.0,https://recruit.f-l-c.jp/,,
2024-07-01,株式会社日産サティオ奈良,自動車ディーラー,2,■事業内容：・日産自動車の販売・自動車整備・自動車用部品販売・保険代理店・各種中古車販売,奈良県大和郡山市上三橋町124-1,1966,89,90百万円,,https://ns-nara.nissan-dealer.jp/top.html,,
2024-07-01,株式会社ジョイフルサンアルファ,食品・GMS・ディスカウントストア,2,■事業内容：スーパーマーケット事業及び生鮮加工センター運営,長崎県長崎市江川町232,2016,460,100百万円,,https://www.joyfulsun.co.jp/,,
2024-07-01,奈良日野自動車株式会社,自動車ディーラー,1,■事業内容： ・日野自動車（株）製造の全車種販売・自動車修理、車検及び純正部品の販売・損害保険の取扱■同社について：同社は1部上場企業、日野自動車株式会社100%出資の子会社で県内大型車ディーラーの中でトップシェアーを誇っております。■取扱商品：・トラック・バス、特殊車両、中古トラック・バスの販売、自動車整備・車検・点検、純正部品、各種損害保険,奈良県磯城郡川西町唐院18-1,1967,82,20百万円,,https://www.nara-hino.co.jp,,
2024-07-01,和歌山日野自動車株式会社,自動車ディーラー,2,■事業内容： 日野自動車（株）製造の全車種の販売・修理及び純正部品の販売、損害保険■取扱商品：各種トラック、バス、建設用等各種大型特殊車両、ディーゼルエンジン、各種中古車,和歌山県和歌山市中10-1,1954,83,200百万円,,https://www.wakayama-hino.co.jp/,,
2024-06-01,名古屋海産市場株式会社,専門店・その他小売,1,■事業内容：生鮮・加工・冷凍水産物及びその他食料品の卸売り,愛知県名古屋市熱田区川並町2-22中央卸売市場本場中央管理棟本館 5F,1947,79,100百万円,46.0,http://www.nagoyamarukai.co.jp/,,
2024-08-01,ReYuu Japan株式会社,専門店・その他小売,4,〇リユースモバイル事業：リユース関連事業では、リユースモバイルへの認知度・市場規模は拡大し、当社の取扱い数量も順調に推移しております。本状況では安定的な調達量の継続確保、価格高騰に適応できる再生コストを含めた商品流通コストの低減化と、拡大する物量に対応する処理能力が重要な課題であると認識しております。国内外問わず、新規調達先の開拓、既存調達先との取引拡大に向けた営業の強化、処理能力向上の為のセンター拡張とその再生作業工程の見直し等を通じて、再生作業の統一化・システム化を推進してまいります。,大阪府大阪市北区天満橋1-8-30OAPタワー9F,1988,51,50百万円,41.0,https://www.reyuu-japan.com/,,スタンダード市場
2024-08-01,国際協商株式会社,専門店・その他小売,1,■企業概要：国際協商は日本空港ビルデング株式会社のグループ会社として商事部門を担う空港専門商社です。■事業概要・卸売事業：日本全国の空港売店や市中の小売店等へ、ブランドファッション品、キャラクター商品、酒、食品類等の卸売・ショップ運営：羽田空港において、専門店、ギフト／コンビニエンスストアを運営・施設サービス：エアポートターミナル/ショップ/オフィス/ホテル等へのシステム、家具/什器、備品等の卸売,東京都大田区羽田空港3-3-2,1952,70,150百万円,38.9,https://www.kyoushou.co.jp/,,
2024-07-01,株式会社モトーレン静岡,自動車ディーラー,1,■自動車販売■自動車の整備及び修理■自動車部品の販売■損害保険代理店,静岡市駿河区中野新田175-1,2016,85,9000万円,,https://shizuoka.bmw.jp/,代表取締役社長 竹内 嘉浩,
2024-06-01,神奈中相模ヤナセ株式会社,自動車ディーラー,1,■事業内容： ・メルセデス・ベンツの新車・中古車の販売、整備・損害保険代理業・リース・レンタカー事業■企業の特徴：神奈川県厚木市・相模原市に店舗を展開する、メルセデス・ベンツ正規ディーラー。神奈川県全域で乗合バス事業・不動産事業・自動車販売事業を行う、東証プライム上場の「神奈川中央交通（株）」のグループの一員です。メルセデス・ベンツ相模原、メルセデス・ベンツ厚木、メルセデス・ベンツ厚木 サーティファイドカーセンターの3拠点を展開しています。,神奈川県相模原市中央区東淵野辺4-16-21,2002,85,100百万円,46.0,https://www.yanase.co.jp/mercedes-benz/store/25527/,,
2024-07-01,株式会社ロッピングライフ,通信販売・ネット販売,3,■事業内容：（1）テレショップ番組の企画及び制作（2）テレビ、カタログ等による貴金属、家庭用電化製品、日用品雑貨、食品等の通信販売業務（3）広告代理業務■同社の特徴： 同社は、テレビ朝日ショッピングの運営業務を委託されているテレビ朝日のグループ会社です。テレビ通販番組やインターネットショッピングサイトの企画・制作を行っています。顧客の大半はシニア層で、会員数は約350万人にのぼります。今後は、テレビショッピングの分野に限らず、新たなチャネルの開発を積極的に行い売上拡大につなげていきます。,東京都港区西麻布1-2-9EXタワー5F・6F,1985,51,25百万円,42.0,http://roppinglife.co.jp/,,
2024-08-01,コスモス・ベリーズ株式会社,専門店（家電量販店）,5,■事業内容：・地域店に家電商品を中心とした様々なサービスを提供するボランタリーチェーンを展開・加盟店への商品及びチラシ／販促物の供給・加盟店へのソリューションビジネスやコンテンツの提供・加盟店への経営指導及び情報配信システムの提供,愛知県名古屋市名東区猪子石1-503,2005,67,100百万円,,https://www.berrys.co.jp/,,
2024-08-01,株式会社麦パン工房,食品・GMS・ディスカウントストア,4,■事業内容： パンの製造・販売,岐阜県瑞穂市十七条1035-1,2009,87,6百万円,,http://www.mugipan.co.jp/,,
2024-07-01,株式会社今與,専門店（アパレル・アクセサリー）,3,■事業内容：宝飾品の製造から販売までの製販一貫企業,京都府京都市中京区烏丸通竹屋町上る大倉町218,1966,62,98百万円,,http://imayo.jp/,,
2024-08-01,株式会社山徳,通信販売・ネット販売,4,【石川県×リユース×IT】2025年より新社屋(野々市)に移転！《なっとく、ヤマトク》をスローガンに掲げ、《なかなかいい会社》を目指しています。《就業環境》■社内にシステム・デザイン・マーケティングの部門を持ち、ほぼ内製で業務を行っています。そのため様々な変革・企画・改善にスピードを持って対応することが可能です。 ■リーダー層は20代後半から30代が中心で、柔軟性があり、上下関係が比較的少ないフラットな社風です。 ■成長しようとする人や一生懸命業務に取り組む人に対し、公正に評価を行っています。,石川県金沢市長坂台1-38,1990,159,10百万円,32.0,https://yamatoku-corporate.jp/,,
