更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,従業員数,資本金,平均年齢,企業URL,事業内容,上場市場名
2024-08-01,株式会社Ａｉ,その他,求人なし,神奈川県横浜市港南区港南台8-36-21,2006,代表取締役 広田 靖治,56,20 百万円,,,,
2024-08-01,極東開発パーキング株式会社,その他,求人なし,大阪府大阪市中央区淡路町2-5-11極東開発グループ本社ビル,2005,代表取締役 吉田 豊,56,100 百万円,,,,
2024-08-01,ＢＸ鐵矢株式会社,その他,求人なし,千葉県柏市十余二380-382,1948,代表取締役 和根崎 淳一,55,60 百万円,,,,
2024-08-01,株式会社九州大真空,その他,求人なし,宮崎県児湯郡川南町大字川南20013-2,1975,代表取締役 山本 重樹,55,20 百万円,,,,
2024-08-01,株式会社セゾン保険サービス,その他,求人なし,東京都豊島区東池袋4-21-1アウルタワー 4Ｆ,1925,代表取締役 富岡 勝巳,55,50 百万円,,,,
2024-08-01,有明リゾートシティ株式会社,その他,求人なし,熊本県荒尾市本井手1558,1990,代表取締役 松野 隆徳,55,100 百万円,,,,
2024-08-01,メルテック株式会社,その他,求人なし,栃木県小山市大字梁2333-29小山東部産業団地内,2009,代表取締役常務 鈴木 智也,55,90 百万円,,,,
2024-08-01,株式会社球磨電設,住宅設備・建材,求人なし,熊本県人吉市西間下町1041-1,1970,代表取締役 前田 一信,55,20 百万円,,,,
2024-08-01,株式会社ビジネス・ワンファシリティーズ,その他,無,福岡県福岡市中央区薬院3-16-27薬院ビル 3Ｆ,1989,代表取締役 宇野 考典,55,30 百万円,,,,
2024-08-01,南海ライフリレーション株式会社,その他,無,大阪府大阪市住之江区住之江2-10-17ロイヤル安立 1Ｆ,2012,代表取締役 伊藤 健,55,45 百万円,,,,
2024-08-01,株式会社ネクスビジョン,その他,求人なし,埼玉県川越市芳野台2-8-15,2019,代表取締役 細川 敏行,55,100 百万円,,,,
2024-08-01,ハウスコム関東株式会社,その他,求人なし,栃木県宇都宮市駅前通り1-5-9,2022,代表取締役 岸 善吉,55,20 百万円,,,,
2024-08-01,株式会社丸二ちきりや,その他,求人なし,長野県上田市秋和問屋町134-1,1929,代表取締役 高橋 義弘,54,73 百万円,,,,
2024-08-01,日本産業株式会社,その他,求人なし,埼玉県入間郡越生町大字大谷138,1966,代表取締役 島津 佳弘,54,72 百万円,,,,
2024-08-01,ミニメイド・サービス株式会社,その他,無,東京都渋谷区上原3-5-2ｍビル,1985,代表取締役 加藤 貴身,54,30 百万円,,,■家事代行サービス業家事サービス認証事業者：認証管理番号0001号 2024年1月doda掲載求人より引用,
2024-08-01,ＮＫ化成株式会社,その他,求人なし,茨城県下妻市鎌庭字木仙房2052,1970,代表取締役 内藤 秀樹,54,100 百万円,,,,
2024-08-01,大阪プロセスセンター株式会社,その他,求人なし,大阪府羽曳野市向野3-88-1,1979,代表取締役 中山 晴雄,54,100 百万円,,,,
2024-08-01,ＨＭＭジャパン株式会社,その他,求人なし,東京都品川区東品川2-3-12,1989,代表取締役 沈 太龍,54,300 百万円,,,,
2024-08-01,光村商事倉庫株式会社,その他,求人なし,東京都品川区大崎1-15-9,1963,代表取締役 嶋山 芳夫,54,20 百万円,,,,
2024-08-01,相鉄ステーションリテール株式会社,その他,求人なし,神奈川県横浜市西区北幸2-9-14相鉄本社ビル,1999,取締役社長 佐藤 充,54,10 百万円,,,,
2024-08-01,エムエムコート株式会社,その他,求人なし,兵庫県神戸市長田区苅藻通5-1-35,1951,代表取締役 守屋 勲,54,10 百万円,,,,
2024-08-01,近江テクノメタル株式会社,その他,求人なし,大阪府大阪市大正区鶴町4-13-13,1996,代表取締役社長 中倉 孝,54,80 百万円,,,,
2024-08-01,ソマ株式会社,その他,求人なし,東京都台東区上野1-15-3,1974,代表取締役 長堀 慶太,53,100 百万円,,,,
2024-08-01,関西ハニューフーズ株式会社,その他,無,大阪府堺市東区八下町1-122,1987,代表取締役 高橋 茂樹,53,100 百万円,,,食肉の卸売 2023年10月doda掲載求人より引用,
2024-08-01,ノースパシフィック株式会社,その他,求人なし,北海道札幌市中央区南八条西8-523,1988,代表取締役 大畑 周司,53,100 百万円,,,,
2024-08-01,秋田プリマ食品株式会社,その他,求人なし,秋田県由利本荘市石脇字赤兀1,1984,代表取締役 菅原 猛,53,100 百万円,,,,
2024-08-01,ＰＫロジスティックス株式会社,その他,求人なし,神奈川県川崎市川崎区塩浜1-1-1,1972,代表取締役 髙木 俊介,53,32 百万円,,,,
2024-08-01,エフアイエス・ジャパン株式会社,その他,求人なし,東京都千代田区大手町1-3-1ＪＡビル 12Ｆ,2001,代表取締役 黒木 克彦,53,10 百万円,,,,
2024-08-01,株式会社サミット・グローバル・パワー,その他,求人なし,東京都千代田区大手町2-3-2,2012,代表取締役 金子 智明,53,1 百万円,,,,
2024-08-01,株式会社フライヤー,その他,求人なし,東京都千代田区一ツ橋1-1-1パレスサイド・ビルディング 8Ｆ,2013,代表取締役 大賀 康史,53,497 百万円,,,,
2024-08-01,株式会社ＥＰＡＲＫテクノロジーズ,その他,求人なし,東京都豊島区西池袋1-11-1,2018,代表取締役 和田 俊弘,53,100 百万円,,,,
2024-08-01,ゼオンオプトバイオラボ株式会社,その他,求人なし,栃木県佐野市小中町234-1,2018,代表取締役 大森 宏紀,53,10 百万円,,,,
2024-08-01,ペンタビルダーズ株式会社,その他,無,東京都文京区後楽2-6-1住友不動産飯田橋ファーストタワー 24Ｆ,1991,代表取締役 中川 浩行,52,100 百万円,,,,
2024-08-01,西部サービス株式会社,その他,無,大阪府大阪市淀川区田川北3-4-46,1988,代表取締役 片境 邦喜,52,20 百万円,,,,
2024-08-01,ブローゼジャパン株式会社,その他,無,神奈川県横浜市西区みなとみらい3-7-1ＯＣＥＡＮ ＧＡＴＥ ＭＩＮＡＴＯ ＭＩＲＡＩ 11Ｆ,1993,代表取締役 アンドレアス・ヤグル,52,80 百万円,,,,
2024-08-01,株式会社ＺＵＵ,その他,無,東京都目黒区青葉台3-6-28住友不動産青葉台タワー 9Ｆ,2013,代表取締役 冨田 和成,52,879 百万円,33.2,,,グロース
2024-08-01,中央日本土地建物グループ株式会社,その他,求人なし,東京都千代田区霞が関1-4-1日土地ビル,2020,代表取締役社長 三宅 潔,52,"10,000 百万円",,,,
2024-08-01,栃木ハイトラスト株式会社,その他,無,栃木県真岡市鬼怒ケ丘18-3,1989,代表取締役 長野 榮夫,51,80 百万円,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 各種廃棄物の中間処理及びそれに付帯する一切の事業■産業廃棄物の焼却処理事業を展開。廃油/廃液/汚泥/雑芥など、多種類の産業廃棄物を完全焼却処理しています。■施設内で発生する排水は焼却炉内で高温・蒸発処理し、外部に排出させないクローズドサイクルを採用しています。栃木県エコキーパー事業所（認定ランク★★★）に認定（期間：令和3年12月1日～令和6年11月30日） 2022年9月doda掲載求人より引用,
2024-08-01,三協物流荷役株式会社,その他,求人なし,北海道河西郡芽室町東芽室北1線18,1978,代表取締役 荒 賢一,51,10 百万円,,,,
2024-08-01,株式会社ニッケ物流,その他,求人なし,愛知県一宮市今伊勢町本神戸字河原1ニッケ一宮事業所内,1998,代表取締役 野村 隆哉,51,3 百万円,,,,
2024-08-01,富士レンタル株式会社,その他,求人なし,北海道札幌市東区東雁来四条1-1-37,1990,代表取締役 福永 豊司,50,50 百万円,,,,
2024-08-01,株式会社アリスペッドジャパン,その他,無,東京都千代田区平河町1-2-10平河町第一生命ビル 6Ｆ,1998,代表取締役 吉井 孝行,50,70 百万円,,,,
2024-08-01,巴興業株式会社,その他,求人なし,愛知県みよし市打越町生賀山35-5,1959,代表取締役 山本 豊,50,50 百万円,,,,
2024-08-01,株式会社エア・リキード・ラボラトリーズ,その他,求人なし,神奈川県横須賀市光の丘2-2,1986,代表取締役 飯田 和利,50,50 百万円,,,,
2024-08-01,滋賀第一交通株式会社,その他,求人なし,滋賀県栗東市大橋7-7-8,1954,代表取締役 北浦 歳彦,50,19 百万円,,,,
2024-08-01,株式会社アール・ダブリュ・エス・グループ,その他,求人なし,東京都千代田区神田三崎町3-1-16神保町北東急ビル 4Ｆ,1998,代表取締役 小坂 真理恵,50,169 百万円,,,,
2024-08-01,株式会社マルハニチロＭａｒｉｎｅ,その他,求人なし,和歌山県東牟婁郡串本町串本1557-33,2010,代表取締役 篠原 孝司,50,10 百万円,,,,
2024-08-01,エムビー・サービス日本株式会社,その他,求人なし,茨城県日立市大和田町880,2018,代表取締役 木下 宏二,50,301 百万円,,,,
2024-08-01,Ｄａｔａｂｒｉｃｋｓ　Ｊａｐａｎ株式会社,その他,求人なし,東京都中央区京橋3-1-1東京スクエアガーデン 14Ｆ,2018,代表取締役 グルシムラン・カウル・ラリー,50,1 百万円,,,,
2024-08-01,日和機器株式会社,その他,求人なし,愛知県名古屋市港区当知3-3215,1974,代表取締役 後藤 智久,49,40 百万円,,,,
2024-08-01,日本ジタン株式会社,その他,求人なし,福岡県北九州市小倉北区京町4-1-24ＮＺビル 4Ｆ,1973,代表取締役 日野 祐一郎,49,60 百万円,,,,
2024-08-01,フコク電興株式会社,その他,無,福岡県福岡市博多区山王1-15-8,1955,代表取締役 林 忠彦,49,17 百万円,,,,
2024-08-01,株式会社ゴールドウインエンタープライズ,その他,求人なし,富山県小矢部市清沢230,1997,代表取締役 橋本 玄平,49,100 百万円,,,,
2024-08-01,株式会社ベルメゾンロジスコ,その他,無,岐阜県可児市塩河2232,2012,代表取締役 中澤 祥浩,49,100 百万円,,,,
2024-08-01,サンナップ株式会社,その他,求人なし,東京都台東区浅草橋3-8-5ＶＯＲＴ浅草橋 4Ｆ,1968,代表取締役 二田 和彦,48,80 百万円,,,,
2024-08-01,株式会社ナイト,その他,求人なし,愛知県犬山市字柿畑1,1974,代表取締役 今枝 英一,48,30 百万円,,,,
2024-08-01,株式会社丹青ディスプレイ,その他,無,東京都渋谷区円山町5-5渋谷橋本ビル 4Ｆ,1997,代表取締役 岩尾 浩二郎,48,50 百万円,,,,
2024-08-01,株式会社ＫＯＭＥＨＹＯオークション,その他,無,愛知県名古屋市中区大須3-25-31,2012,代表取締役 沢田 登志雄,48,20 百万円,,,,
2024-08-01,松竹ナビ株式会社,その他,求人なし,東京都中央区築地4-1-1東劇ビル 8Ｆ,2015,代表取締役社長 山中正博,48,50 百万円,,,,
2024-08-01,ＳＲＥ　ＡＩ　Ｐａｒｔｎｅｒｓ株式会社,その他,求人なし,東京都港区赤坂1-8-1赤坂インターシティＡＩＲ 14Ｆ,2018,代表取締役 西山 和良,48,101 百万円,,,,
2024-08-01,Ｈ．Ｕ．キャスト株式会社,その他,求人なし,東京都港区赤坂1-8-1赤坂インターシティＡＩＲ,2019,代表取締役 井辻 秀幸,48,10 百万円,,,,
2024-08-01,サンエコサーマル株式会社,その他,求人なし,栃木県鹿沼市下石川737-55,1987,代表取締役 藤原 等,47,91 百万円,,,,
2024-08-01,琉球産経株式会社,その他,求人なし,沖縄県豊見城市字高安586,1961,代表取締役 新垣 篤,47,95 百万円,,,,
2024-08-01,中央海運株式会社,その他,求人なし,東京都千代田区大手町1-5-1,1972,代表取締役 中嶋 康雄,47,10 百万円,,,,
2024-08-01,ミヨシ物流株式会社,その他,求人なし,東京都葛飾区堀切4-66-1,1961,代表取締役 村川 衛,47,100 百万円,,,,
2024-08-01,株式会社住理工クリエイツ,その他,求人なし,愛知県小牧市東3-1,1986,代表取締役 早瀬 康久,47,10 百万円,,,,
2024-08-01,有限会社かみふらの牧場,その他,求人なし,北海道空知郡上富良野町国有無番地,1987,代表取締役 倉谷 能啓,47,9 百万円,,,,
2024-08-01,熊本西濃運輸株式会社,道路貨物運送業（宅配便・トラック運送など）,求人なし,熊本県熊本市東区小山2-29-47,1972,代表取締役 横幕 健司,47,15 百万円,,,,
2024-08-01,山六化成工業株式会社,その他,求人なし,大阪府柏原市片山町19-10,1948,代表取締役 竹中 康博,46,50 百万円,,,,
2024-08-01,シー・エフ・デー販売株式会社,その他,求人なし,愛知県名古屋市中区大須3-30-20赤門通ビル,1974,代表取締役 三谷 弘次,46,133 百万円,,,,
2024-08-01,サトーインプレス株式会社,その他,無,千葉県野田市山崎2750,1974,代表取締役 今井賢知,46,10 百万円,,,,
2024-08-01,綾部エンプラ株式会社,その他,求人なし,京都府綾部市城山町8,2000,代表取締役 佐藤 紀之,46,50 百万円,,,,
2024-08-01,株式会社スマイルライン,その他,求人なし,東京都港区芝1-12-7,1964,代表取締役 龍康殿 秀尊,46,35 百万円,,,,
2024-08-01,西日本ペットボトルリサイクル株式会社,その他,求人なし,福岡県北九州市若松区響町1-62,1997,代表取締役 千々木 亨,46,100 百万円,,,,
2024-08-01,株式会社イントランス,その他,求人なし,東京都渋谷区道玄坂1-16-5大下ビル 9Ｆ,1998,代表取締役社長 何 同璽,46,"1,442 百万円",40.8,,,グロース
2024-08-01,クラレ玉島株式会社,その他,求人なし,岡山県倉敷市玉島乙島7471,2003,代表取締役 長谷川 俊一,46,10 百万円,,,,
2024-08-01,株式会社ジオレ・ジャパン,その他,求人なし,兵庫県尼崎市東浜町1-1,2003,代表取締役 柴垣 雄一,46,100 百万円,,,,
2024-08-01,株式会社レオパレス・スマイル,その他,求人なし,埼玉県戸田市下前1-14-8戸田公園スカイマンション 1Ｆ,2009,代表取締役社長 丸山 高人,46,10 百万円,,,,
2024-08-01,九州丸一鋼管株式会社,住宅設備・建材メーカー,求人なし,熊本県玉名郡長洲町大字名石浜12,1974,代表取締役 鈴木 博之,45,30 百万円,,,,
2024-08-01,株式会社名古屋サンソセンター,その他,求人なし,愛知県東海市東海町5-3,1967,代表取締役 挾間 俊一,45,100 百万円,,,,
2024-08-01,株式会社新日本建物,その他,求人なし,東京都新宿区新宿4-3-17ＦＯＲＥＣＡＳＴ新宿ＳＯＵＴＨ 4Ｆ,1975,代表取締役社長 近藤 学,45,854 百万円,,,,
2024-08-01,株式会社エヌ・エフ・サービス,その他,求人なし,東京都板橋区蓮根3-17-1ＴＦ西台ビル 1Ｆ,1995,代表取締役 鈴木 繁信,45,10 百万円,,,,
2024-08-01,南海商事株式会社,経営・戦略コンサルティング,求人なし,大阪府大阪市浪速区難波中1-10-4南海ＳＫ難波ビル 7Ｆ,1969,代表取締役 桐山 朋子,45,70 百万円,,,,
2024-08-01,株式会社長野汎用計器製作所,その他,求人なし,東京都大田区東馬込1-30-4,1966,代表取締役 齋藤 浩一,45,50 百万円,,,,
2024-08-01,株式会社フューチャー・エコロジー,その他,求人なし,東京都大田区城南島3-2-14,2001,代表取締役 辻 敏光,45,176 百万円,,,,
2024-08-01,株式会社Ｌａｂｏ,その他,無,兵庫県明石市松の内1-4-13,2002,代表取締役 渡辺 喜夫,45,20 百万円,,,,
2024-08-01,株式会社ＧＣＣ,その他,求人なし,東京都江東区福住2-4-3,2008,代表取締役 関根 淳,45,20 百万円,,,,
2024-08-01,東港サービス株式会社,その他,無,東京都港区海岸3-25-7,1943,代表取締役 田宮 正康,45,25 百万円,,,東京港に於ける曳船事業（大型貨物船などの離着岸をアシストする曳船＝タグボート、その曳船の運航管理、関連事務作業）および船舶代理店事業 2024年4月doda掲載求人より引用,
2024-08-01,ＧＭＯコイン株式会社,その他,求人なし,東京都渋谷区道玄坂1-2-3渋谷フクラス,2016,代表取締役 石村 富隆,45,"1,100 百万円",,,,
2024-08-01,株式会社オクムラ,その他,無,大阪府大阪市浪速区日本橋東1-7-17オクムラ第2ビル 4Ｆ、5Ｆ,1953,代表取締役 小川 雄司,44,16 百万円,,,,
2024-08-01,アズビル山武フレンドリー株式会社,その他,求人なし,神奈川県藤沢市川名1-12-2,1998,代表取締役 大塚 靖夫,44,10 百万円,,,,
2024-08-01,明海リサイクルセンター株式会社,その他,求人なし,愛知県豊橋市明海町1トピー工業（株）豊橋製造所内,1991,代表取締役 鎌形 和男,44,200 百万円,,,,
2024-08-01,株式会社テレビ朝日ベスト,特殊法人・財団法人・その他団体・連合会,求人なし,東京都港区六本木6-8-21ＳＫ六本木ハイム 6Ｆ,2001,代表取締役 小川 容,44,40 百万円,,,,
2024-08-01,エイジス北海道株式会社,その他,求人なし,北海道札幌市中央区南三条東3-18マルキン本社ビル 5Ｆ,1984,代表取締役 佐藤 友助,44,22 百万円,,,,
2024-08-01,佐藤ケミグラス株式会社,その他,求人なし,大阪府堺市美原区今井15-1,2010,代表取締役 岡本 良樹,44,30 百万円,,,,
2024-08-01,株式会社フーコット,その他,求人なし,埼玉県比企郡小川町大字小川460-1,2021,代表取締役 川野 澄人,44,400 百万円,,,,
2024-08-01,Ｉ・Ｃ・Ｃインターナショナル株式会社,その他,無,北海道札幌市東区北三十四条東25-1-28,1983,代表取締役 西森 琢己,43,100 百万円,,,■各種イベント・コンサートなどの仮設電源工事■CM・映画・ドラマなどの撮影、テレビ中継等の電源供給■ビルなどの停電工事・電源切替工事のバックアップ電源供給■特殊低騒音電源車及び各種機材車両、撮影用特殊機材・照明機材のレンタル 2024年4月doda掲載求人より引用,
2024-08-01,丸紅サービス株式会社,その他,求人なし,東京都千代田区大手町1-4-2,1971,代表取締役 公原 一,43,10 百万円,,,,
2024-08-01,株式会社エフエム・スタッフ,その他,求人なし,東京都中央区入船1-8-2住友入船ビル 2号館,1986,代表取締役 松田 法子（荒井法子）,43,90 百万円,,,,
2024-08-01,株式会社ＩＰモーション,その他,求人なし,東京都港区芝浦1-3-3浜松町ライズスクエア 6Ｆ,1997,代表取締役 安藤 浩,43,50 百万円,,,,
2024-08-01,足尾さく岩機株式会社,その他,求人なし,栃木県日光市足尾町砂畑12-2,1989,代表取締役 落合 望,43,100 百万円,,,,
2024-08-01,ＳＭＣコスモソリューションズ株式会社,その他,求人なし,東京都中央区新川2-26-3住友不動産茅場町ビル2号館 2Ｆ,1987,代表取締役 橋 修一,43,10 百万円,,,,
2024-08-01,株式会社ホーブ,その他,求人なし,北海道上川郡東神楽町14号北1,1987,代表取締役社長 政場 秀,43,421 百万円,41.5,,,スタンダード
2024-08-01,ディー・エス・エス株式会社,その他,求人なし,大阪府大阪市鶴見区茨田大宮3-1-7,1985,代表取締役 北野 芳次,43,12 百万円,,,,
2024-08-01,株式会社ＴＳロジテック,その他,求人なし,東京都昭島市中神町1160-1,2014,代表取締役 瀧田 勇介,43,95 百万円,,,,
2024-08-01,ラオックス・グローバルリテーリング株式会社,その他,求人なし,東京都港区虎ノ門4-3-1城山トラストタワー 29Ｆ,2022,代表取締役 赤井 克彰,43,90 百万円,,,,
2024-08-01,メディア総研株式会社,その他,求人なし,福岡県福岡市中央区大名2-8-1肥後天神宝ビル 6Ｆ,1993,代表取締役社長 田中 浩二,42,241 百万円,37.3,,,グロース
2024-08-01,株式会社ホームデリカ,その他,無,埼玉県大里郡寄居町大字用土5449-1,1998,代表取締役社長 原島 一誠,42,10 百万円,,,,
2024-08-01,株式会社タップ,その他,求人なし,東京都千代田区東神田1-5-6,1985,代表取締役 矢澤真徳,42,10 百万円,,,,
2024-08-01,バイリーンクリエイト株式会社,その他,求人なし,東京都中央区築地5-6-4浜離宮三井ビルディング,1976,代表取締役 鈴木 美浩,42,40 百万円,,,,
2024-08-01,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ株式会社,その他,無,東京都千代田区丸の内2-3-2郵船ビルディング 2Ｆ,1989,代表取締役社長 倉田 陽一郎,42,"1,674 百万円",49.3,,,スタンダード
2024-08-01,日特アルファサービス株式会社,その他,求人なし,愛知県小牧市大字岩崎2808,1992,代表取締役 住田 祐司,42,10 百万円,,,,
2024-08-01,バンコック・バンク・パブリック・カンパニー・リミテッド,その他,求人なし,東京都港区西新橋2-8-10コックバンクビル,,在日代表 タウイー・ポンケットゲル,42,,,,,
2024-08-01,株式会社エイド・ディーシーシー,その他,求人なし,大阪府大阪市中央区南久宝寺町4-5-17アップウェル船場 7Ｆ,2004,代表取締役 富永 幸宏,42,20 百万円,,,,
2024-08-01,株式会社ダイナムジャパンホールディングス,その他,求人なし,東京都荒川区西日暮里2-25-1ステーションガーデンタワー 702,2011,代表執行役 保坂 明,42,"15,000 百万円",,,,
2024-08-01,インターナショナルマネージメントグループ・オーヴァーシーズＬＬＣ,その他,求人なし,東京都港区六本木7-18-18住友不動産六本木通ビル 7Ｆ,,,42,,,,,
2024-08-01,株式会社ホットランドネクステージ,その他,求人なし,東京都中央区新富1-9-6ザ・パークレックス新富町 4Ｆ、5Ｆ,2021,代表取締役 太田 直希,42,10 百万円,,,,
2024-08-01,京葉モノマー株式会社,その他,求人なし,千葉県市原市五井南海岸11-6,1993,代表取締役 篠崎 久徳,41,"2,400 百万円",,,,
2024-08-01,株式会社スミテック,その他,求人なし,静岡県浜松市浜名区引佐町黒渕44,1984,代表取締役 下モ真史,41,30 百万円,,,,
2024-08-01,カテリーナサービス株式会社,その他,求人なし,東京都新宿区新宿1-35-10第三清水ビル 2Ｆ、3Ｆ,1971,代表取締役 三浦 弘巳,41,30 百万円,,,,
2024-08-01,日本プリンタエンジニアリング株式会社,その他,求人なし,山梨県南都留郡富士河口湖町勝山2660,1986,代表取締役 中川善司,41,299 百万円,,,,
2024-08-01,株式会社トリニティ,その他,求人なし,富山県高岡市二塚322-3,1993,代表取締役 高木 章裕,41,100 百万円,,,,
2024-08-01,株式会社オリックス,その他,求人なし,香川県高松市円座町1009-1,1987,代表取締役 冨山 敏雄,41,20 百万円,,,,
2024-08-01,株式会社サンフードジャパン,その他,求人なし,東京都立川市泉町935-27立飛204棟1Ｆ,1986,代表取締役 立林 一幸,41,100 百万円,,,,
2024-08-01,株式会社ミツウロコヴェッセル北海道,その他,求人なし,北海道北広島市共栄23,1986,代表取締役 山下 礼昭,41,20 百万円,,,,
2024-08-01,株式会社トランストラクチャ,その他,無,東京都千代田区麹町5-4ＫＹ麹町ビル,2002,代表取締役 高柳 公一,41,80 百万円,,,＜組織・人事コンサルティング＞■調査、診断サービス■人事制度設計サービス■人事制度導入・運用サービス■雇用施策関連サービス■人材開発関連サービス 2024年5月doda掲載求人より引用,
2024-08-01,ファースト・ファシリティーズ・チャレンジド株式会社,その他,求人なし,東京都中央区日本橋本町3-4-6,2006,代表取締役 神山 淳,41,10 百万円,,,,
2024-08-01,Ｓｐｒｉｎｋｌｒ　Ｊａｐａｎ株式会社,その他,求人なし,東京都港区六本木7-18-18住友不動産六本木通ビル 11Ｆ,2014,代表取締役 ラジィ・トーマス,41,100 百万円,,,,
2024-08-01,ネットワンネクスト株式会社,その他,求人なし,東京都千代田区丸の内2-7-2ＪＰタワー,2019,代表取締役 髙柳 登,41,100 百万円,,,,
2024-08-01,株式会社ユニテックス,その他,求人なし,東京都港区虎ノ門2-3-22第一秋山ビルディング,1999,代表取締役 角町 和滿,40,20 百万円,,,,
2024-08-01,株式会社ネオ・セック,その他,求人なし,山口県下関市菊川町大字日新2764,1971,代表取締役 渡邉 敏朗,40,10 百万円,,,,
2024-08-01,株式会社京浜特殊印刷,その他,求人なし,神奈川県横浜市瀬谷区目黒町16-1,1973,代表取締役 中村 隆博,40,10 百万円,,,,
2024-08-01,鹿島シティフレイト株式会社,その他,求人なし,茨城県神栖市柳川4123,1992,代表取締役 齋藤 正志,40,50 百万円,,,,
2024-08-01,福岡東第一交通株式会社,その他,求人なし,福岡県福岡市東区松崎2-23-20,2011,代表取締役 稲益 強,40,1 百万円,,,,
2024-08-01,株式会社Ａ－Ｓｋｅｔｃｈ,その他,求人なし,東京都渋谷区桜丘町18-4二宮ビル 3Ｆ,2008,代表取締役 相馬 信之,40,450 百万円,,,,
2024-08-01,和歌山ジョーシン株式会社,その他,求人なし,大阪府大阪市浪速区日本橋西1-6-5,2010,代表取締役 亀谷 茂,40,10 百万円,,,,
2024-08-01,アイデミア・ジャパン株式会社,その他,無,東京都渋谷区恵比寿南3-1-1いちご恵比寿グリーングラス5Ｆ,2002,代表取締役 根津 伸欣,40,100 百万円,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 金融機関向け事業、通信キャリア関連事業、各種生体認証デバイスや車載関連プロダクト及び公共セキュリティ向け製品、ソリューションの提供、デジタルペイメント、デジタルコネクティビティなどのデジタル関連事業の提供。 2022年7月doda掲載求人より引用,
2024-08-01,第一交通株式会社,道路旅客運送業,求人なし,長野県佐久市跡部47-1佐久草軽ビル 2Ｆ,1940,代表取締役 福永 幸久,40,46 百万円,,,,
2024-08-01,静銀総合サービス株式会社,その他,求人なし,静岡県静岡市清水区草薙北2-1,1985,代表取締役 花﨑 誠,39,30 百万円,,,,
2024-08-01,東宝芸能株式会社,その他,求人なし,東京都千代田区有楽町1-7-1有楽町電気ビルヂング北館 12Ｆ,1963,代表取締役 池田 篤郎,39,100 百万円,,,,
2024-08-01,津久見車輛整備工業株式会社,その他,求人なし,大分県津久見市地蔵町2-15,1959,代表取締役 伊藤 正俊,39,55 百万円,,,,
2024-08-01,東電子工業株式会社,その他,求人なし,東京都八王子市北野町593-9,1980,代表取締役 東 孝之,39,95 百万円,,,,
2024-08-01,松竹ショウビズスタジオ株式会社,その他,求人なし,東京都中央区築地4-1-1東劇ビル 6Ｆ,1965,代表取締役 高橋 夏樹,39,10 百万円,,,,
2024-08-01,加賀第一交通株式会社,その他,求人なし,石川県加賀市山代温泉桔梗丘2-96-1,1981,代表取締役 岩下 方人,39,10 百万円,,,,
2024-08-01,ＪＷケミテック株式会社,その他,求人なし,埼玉県川口市領家5-1-39,1973,代表取締役 金子 宏,39,90 百万円,,,,
2024-08-01,株式会社神奈中アカウンティングサービス,その他,求人なし,神奈川県平塚市八重咲町6-18,2007,代表取締役 伊藤 賢治,39,50 百万円,,,,
2024-08-01,葛生石灰砕石株式会社,その他,求人なし,栃木県佐野市仙波町1599,2009,代表取締役 工藤 竜二,39,20 百万円,,,,
2024-08-01,カクタス・コミュニケーションズ株式会社,その他,求人なし,東京都千代田区神田三崎町2-4-1ＴＵＧ－Ｉビル112,2007,代表取締役 湯浅 誠,39,20 百万円,,,,
2024-08-01,メルテックいわき株式会社,その他,求人なし,福島県いわき市四倉町字芳ノ沢1-75,2015,代表取締役社長 千田 正康,39,90 百万円,,,,
2024-08-01,株式会社田岡化学分析センター,その他,求人なし,大阪府大阪市淀川区西三国4-2-11田岡化学工業（株）淀川工場内,1977,代表取締役 梶垣 英三,38,30 百万円,,,,
2024-08-01,株式会社賃貸住宅センター,不動産仲介,求人なし,和歌山県和歌山市美園町5-2-5アルテビル 1Ｆ,1982,代表取締役 東 行男,38,10 百万円,,,,
2024-08-01,南日本フレッシュフード株式会社,その他,求人なし,宮崎県日向市大字財光寺1193,1995,代表取締役 中川 準,38,10 百万円,,,,
2024-08-01,ＢＸ沖縄文化シヤッター株式会社,その他,求人なし,沖縄県豊見城市字根差部667,1974,代表取締役 岡本 一也,38,93 百万円,,,,
2024-08-01,ＯＭＭ株式会社,その他,求人なし,千葉県野田市尾崎2325-6,1983,代表取締役 西田 重徳,38,75 百万円,,,,
2024-08-01,ジオサイン株式会社,その他,求人なし,東京都千代田区神田佐久間町2-7第6東ビル 8Ｆ 801,2008,代表取締役 成田 芳文,38,96 百万円,,,,
2024-08-01,ＡＭＩ株式会社,機械部品・金型メーカー,求人なし,愛知県刈谷市一里山町東吹戸11,2012,代表取締役 清水 達司,38,8 百万円,,,,
2024-08-01,吉田ガス株式会社,その他,求人なし,山梨県富士吉田市下吉田6-5-1,1953,代表取締役 加藤 力弥,37,80 百万円,,,,
2024-08-01,東海共同発電株式会社,その他,求人なし,愛知県東海市東海町5-3,1988,代表取締役 内山 貴雪,37,450 百万円,,,,
2024-08-01,株式会社電通ミュージック・アンド・エンタテインメント,その他,求人なし,東京都港区東新橋1-8-111Ｆ,1990,代表取締役 古川 昌彦,37,350 百万円,,,,
