更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,代表者,上場市場名
2024-08-01,株式会社ムーヴアップ,不動産仲介,3,■概要：オーナー様の資産づくり、資産運用をワンストップでサポートする賃貸不動産プロデュースカンパニーです。■事業内容：東京・城南エリアを中心に、不動産コンサルティング、売買仲介、新築プロデュース、賃貸管理・建物管理、トランクルーム事業など、賃貸不動産に特化した不動産事業を行っています。■詳細：収益物件に特化した不動産コンサルティング、売買仲介業務、土地から始める新築プロデュース、土地活用などの賃貸不動産プロデュース事業と賃貸管理、建物管理、リフォーム、サブリース、トランクルームなどのプロパティマネジメント事業が同社の発展を担う両輪の事業です。,東京都世田谷区用賀2-31-7イイダアネックスI3F,1993,36.0,21,10百万円,http://www.move-up.co.jp/,,
2024-08-01,株式会社田村ビルズ,不動産仲介,15,【当社について】弊社は明治12年創業、140年つづく老舗企業ですが、その歴史は挑戦と変化の歴史でもあります。事実、20年前と現在で売上構成比は別会社ほどに大きく異なりますが、売上・社員数ともに2倍以上に成長しています。また直近では13年連続増収を達成し、このコロナ禍でも増収増益基調を維持しています。【主な事業内容】・不動産売買仲介事業・不動産賃貸管理事業・買取再販事業・新築住宅事業（新築住宅･注文住宅）・リフォーム・建築事業・投資用アパート販売事業・環境・リサイクル事業etc...,山口県山口市黒川字矢口400-1,2014,36.0,226,171百万円,http://tamura-builds.co.jp/,,
2024-07-01,カジマ・リノベイト株式会社,ゼネコン,2,■事業内容：各種インフラ構造物（道路、橋梁、鉄道、上下水道、トンネル、港湾等）の補修・補強、更新、維持管理,東京都新宿区住吉町1-20,1994,49.0,88,300百万円,https://www.kajima-renovate.co.jp/,,
2024-07-01,株式会社吉岡組,サブコン,1,■事業内容： ・土木工事業 ・とび・土工工事業 ・石工事業・鋼構造物工事業 ・ほ装工事業 ・しゅんせつ工事業・塗装工事業 ・水道施設工事業 ・解体工事業,山口県山口市阿東生雲中1430,1981,,21,40百万円,https://yoshiokagumi.co.jp/,,
2024-08-01,ヤオキ商事株式会社,土地活用,1,■土地分譲■アパート（収益物件）の分譲■アパートの建設請負業■宅地建物取引業,神奈川県川崎市高津区坂戸3-2-1 KSP西棟414,1973,,12,"9,800万円",https://yaoki-japan.co.jp/,代表取締役 片山 義規,
2024-08-01,株式会社大聖住宅,内装・インテリア・リフォーム,1,■事業内容 ～「姫路市」「たつの市」「太子町」の水回りリフォームを中心に外壁屋根塗装の専門部門があり各種専門資格者が在籍リフォームが中心ですが、新築事業・不動産事業も行っています～1997年に創業した株式会社大聖住宅。以来、水まわり・外壁屋根塗装のリフォームを中心に事業を行ってきました。新築事業や不動産事業など、次々に新しい事業にもチャレンジし、業績は右肩上がり！成長真っ最中の地元密着型の会社です。,兵庫県姫路市網干区興浜1143-1,1998,,13,10百万円,https://www.e-daisyo.co.jp/,,
2024-07-01,株式会社ジェー・ピー・ディー清水,土地活用,1,■事業内容： 不動産事業会社であり、土地のサブリース（土地バンク＆リース）を軸に事業用土地仲介・土地開発事業を展開しております。サブリースの運用物件が95件であり、京都中心に近畿が事業エリアですが、今後は九州・東海・関東・東北と事業エリアを拡大していく予定です。,京都府長岡京市勝竜寺西川原田16-1,1970,,7,99百万円,https://www.jpd-simizu.co.jp/,,
2024-08-01,株式会社ウインスリー,住宅設備・建材,1,【(株)LIXIL製品の販売代理店】住宅用建材（アルミサッシ・外装建材・内装建材・エクステリア・キッチン・バスルーム・洗面化粧台・衛生陶器 等）の販売・ガラス工事,京都府京都市伏見区竹田西桶ノ井町40,1976,,152,1000万円,https://www.win-three.co.jp/,代表取締役社長 東 照,
2024-08-01,ナカネ新建材株式会社,住宅設備・建材,2,■事業内容：住宅建材資材販売／住宅設備機器販売,愛知県岡崎市八帖北町6-16,1968,,70,10百万円,http://www.nakane-s.com/,,
2024-08-01,株式会社岡崎工業,土地活用,1,■事業概要：公共工事から駐車場の穴埋めまで、土木工事・舗装工事・下水道工事・造成工事・外構工事などを手がけています。,愛知県岡崎市桑谷町字森下9,1968,,47,30百万円,なし,,
2024-06-01,山崎建設株式会社,ゼネコン,1,■事業概要：総合建設業（建築・土木・舗装・とび土工・内装）、設計、宅地建物取引業,愛知県岡崎市下三ツ木町字南島30,1966,,10,20百万円,https://yamaken1111.com/,,
2024-07-01,株式会社コインパーク,土地活用,2,■駐車場管理機器・機械の販売■駐車場の経営及び企画・経営指導,東京都新宿区四谷本塩町3-1 四谷ワイズビル3階【本社】,1995,,75,9000万円,http://www.coinpark.co.jp/,代表取締役 富田 栄造,
2024-08-01,四国工販株式会社,プラントメーカー・プラントエンジニアリング,1,■事業内容・製品販売営業・保守提案営業・保守メンテナンス・工事施工省エネ･省力･環境分野において、数多くの実績で培った技術により、快適な環境づくりの御提案を行ってます。また、電源･熱源のトータルプランナーとして最適な省エネプランをエンジニアリング、工場でも省力化及び、クリーンエネルギー利用の環境対策をプランニングから設計･施工･メンテナンスまでトータルサポートしています。,徳島県徳島市山城西3-51-5,,37.0,25,20百万円,http://www.kouhan.jp/,,
2024-08-01,株式会社村上建築設計室,建築設計事務所,4,■事業内容：（1）建築設計事業…官公庁、住宅メーカー様、建設会社様からの設計を行っています。（2）構造設計事業…建築構造計算、建築構造図作成、耐震診断を行います。※劣化度調査、耐震診断・補強設計■沿革、特徴(TOPICS)：1985年に設立、1989年に株式会社に法人化しました。2013年に福岡事務所を開設し、設計・監理を専門に行い社員の約半数が構造設計スタッフです。意匠、構造設計と連携しながら業務を進めています。,兵庫県姫路市元塩町120,1985,28.0,31,10百万円,http://www.mura-ao.co.jp/,,
2024-06-01,株式会社和光地所,不動産管理,3,＜企業概要＞■事業内容：分譲宅地の造成、販売、不動産の売買、仲介、コンサルティング、注文住宅の設計、施工、管理、リフォームの設計、施工、管理、マンション管理火災保険等損害保険代理店事業、生命保険代理店事業、フィナンシャルプランニング,愛知県岡崎市上六名4-3-20,1973,36.0,40,98百万円,https://www.wako-j.co.jp/,,
2024-08-01,株式会社住栄都市サービス,不動産仲介,1,■事業内容： ・不動産全般の買取・リノベーション物件の販売、新築戸建の企画／販売、新築アパートの企画／販売・賃貸管理、仲介業務,東京都新宿区西新宿6-15-1セントラルパークタワー ラ・トゥール新宿507号室,1995,38.0,54,90百万円,https://www.jyueitoshi.com/,,
2024-07-01,東洋工業株式会社,サブコン,3,■事業内容：・空気調和設備設計、施工・給排水衛生設備設計、施工・サニタリープラント設計、施工・ステンレス配管加工、製作・真空断熱配管製作、販売,大阪府大阪市西淀川区野里3-6-25,1954,50.0,8,30百万円,http://www.toyokogyo-kk.co.jp/index.html,,
2024-08-01,四国電設工業株式会社,サブコン,3,■事業内容： 1.電気設備、電気通信設備、消防設備などの設計、施工 2.建物の電気設備、機械設備などの運転、保守及び管理3.電気関係工事の調査・設計に関するコンサルティング 4.前各号に付帯する一切の業務,香川県高松市扇町1-1-48,1989,,114,30百万円,http://www.jrsdk.co.jp/,,
2024-07-01,相澤建設株式会社,サブコン,2,■会社概要：当社は地域密着型の総合建設会社として、1970年の創業以来、東海地区を中心に安心・安全・快適を追求することで、お客様へ感動と空間を提供しております。また、2005年3月には品質および環境のISOを取得し、社内組織強化と、お客様からさらなるご満足を頂けるよう品質・環境マネジメントシステムの確立に努め、社会に貢献できることを目標として努力を重ねております。,愛知県岡崎市田口町字林52-5,1974,,23,35百万円,https://www.aizawa-kensetsu.co.jp/,,
2024-08-01,株式会社ＮＩＴＴＯ,ゼネコン,12,■企業概要： 当社は1970年設立以来、社会インフラの塗装工事における施工会社として発展してきました。事業の柱となる請負工事は、橋梁工事・鉄塔塗装工事・学校改修など8割が元請けとして受注し、社会的意義の大きい案件を担っております。■事業特徴：橋梁工事、鉄塔工事における鋼構造物の塗装工事に関して、当社は実績が多数ございます。塗装工事は工事の中でもニッチな分野であり、当社の技術は多くのお客様より、信頼を得ております。,神奈川県川崎市宮前区西野川2-37-35,1970,,57,90百万円,https://www.nitto-p.com/,,
2024-07-01,石田設備株式会社,設備管理・メンテナンス,1,【事業内容】給排水衛生設備工事／空調設備工事／上下水道施設工事／一般土木工事／建築工事,愛知県岡崎市六供町字甲西34,1972,,35,20百万円,http://ishida-setsubi.com,,
2024-08-01,大洋興業株式会社,プラントメーカー・プラントエンジニアリング,9,■事業内容：各種プラントの受変電設備、電気設備、計装設備、計算機設備におけるシステムエンジニアリング、設計、製作、工事施工、試験、調整、保守・点検、回転機整備,兵庫県姫路市広畑区東新町3-103,1947,42.4,384,129百万円,http://www.taiyo21.com/index.html,,
2024-05-01,真和建装株式会社,内装・インテリア・リフォーム,1,■事業内容：塗装工事、防水工事、リフォーム工事、内外装仕上げシート建材「マハール」製造、販売、施工,愛知県岡崎市合歓木町郷東144-1,1977,40.0,48,15百万円,https://shinwakensou.com/,,
2024-07-01,清和工業株式会社,住宅設備・建材,2,■事業内容： ・給排水設備工事業・管工事業・電気工事業・消防施設工事業四国エリアを中心に30年以上事業を展開し、主にマンションの給排水設備の工事を行っており、空調や消火設備も手掛けています。全国規模の大手ゼネコンからの信頼は厚く、香川県内のこの業界では高い知名度を誇っています。,香川県高松市紺屋町5-5紺屋町ファイブ2F,1989,,7,30百万円,なし,,
2024-06-01,千代田レイヤー株式会社,サブコン,1,■事業内容： 鋼構造物塗装工事、一般塗装工事・付帯建築工事、アスベスト除去工事、とび・土工・コンクリート工事、土木工事、防水工事,兵庫県姫路市飾磨区英賀西町1-29,1949,,25,35百万円,http://www.chiyoda-p.co.jp/index.html,,
2024-06-01,共栄建産株式会社,内装・インテリア・リフォーム,2,■事業内容建築物の内装工事の設計施工並びに監理 ／ 建築用内装金物の製造並びに販売 ／ 貸ビル、賃貸マンションの経営及び管理不動産の売買、賃貸借、管理及び仲介 ／ 前各号に附帯する一切の業務,香川県高松市多肥下町21-7,1983,35.3,50,55百万円,https://www.kyoei-kensan.co.jp/,,
2024-06-01,株式会社大給組,ゼネコン,2,■事業内容：・総合建設業（土木事業／建築事業／中間処理･特定事業）飲食事業、中古車販売,兵庫県姫路市林田町林谷20-1,1974,,46,50百万円,https://oogyugumi.co.jp/,,
2024-07-01,株式会社グローバルセンター,不動産仲介,3,香川No.1の管理戸数と不動産仲介数を誇るLIFE STYLE COMPANY！不動産のプロ、暮らしのパートナーとして、生活の新しいカタチを提供。転勤の無い、地域密着型不動産会社です,香川県高松市伏石町2016-20,1989,,127,50百万円,https://www.global-center.co.jp/company/about,,
2024-08-01,株式会社北洋工機,サブコン,3,■事業内容:京都府南部を中心に空調設備、保守点検管理を手掛け、空調設備工事、換気設備、給排水衛生設備工事等の設計施工まで一貫しています。■特徴・1975年創業、地域に愛される施工業者としてユーザーに共感・納得していただけるようにフレキシブルなサービスを提供しています。・「新鮮な空気・清浄な空間・安全で美味しい水・あたたかいお風呂・清潔な水まわり」を実現する仕事に誇りを抱いて取組んでいます。,京都府京田辺市水取平15-5,1989,,12,10百万円,https://hokuyo-koki.com/,,
2024-06-01,中央電工株式会社,サブコン,1,■事業概要：工場等の新設・改造に伴う電気・計装工事などの設計施工、自動化や省力化に伴う制御盤・ソフトなどの設計製作,兵庫県姫路市飾東町庄61-3,1960,,33,20百万円,http://www.chuodenko.co.jp/,,
2024-08-01,露木建設株式会社,住宅（ハウスメーカー）,1,■同社事業内容：建築工事設計施工事業、舗装工事設計施工事業、一般土木工事設計施工事業、不動産の管理、仲介事業同社は川崎近隣地区において、建築工事全般を請け負っている企業です。官民問わずにバランスの取れた受注実績を誇り、設立以来堅実な経営をし、現在まで成長をしてきました。,神奈川県川崎市宮前区野川台1-22-3,1954,51.6,26,50百万円,https://tsuyuki-kensetsu.co.jp/,,
2024-06-01,中庭住宅株式会社,住宅（ハウスメーカー）,1,■事業内容：木造注文住宅販売施工,香川県高松市木太町3839-7,1993,,55,50百万円,https://www.nakaniwainc.jp/,,
2024-08-01,近畿興業株式会社,サブコン,2,■事業内容： 姫路市、及びその周辺地域を中心に電気工事をおこなっています。◆施主工事内における高圧幹線ケーブルの布設◆新築・既設建屋における電灯設備の設置◆埋設配管などの管路土木工事◆電気通信線の調査・布設など■組織風土： 社員数は16名と、決して大規模な会社ではありませんが、これまでの信頼と実績で培ってきた自信があります。安定感を持ってご活躍頂ける環境が整っている会社です。,兵庫県姫路市飾磨区鎌倉町57-1,1956,,16,10百万円,なし,,
2024-08-01,サンエー設計株式会社,建築設計事務所,2,■事業内容：公共下水道の調査・計画・設計を中心とした土木設計コンサルタン卜業（下水道、上水道、地質調査、測量、建築設計、環境アセスメント、都市・地域計画）,香川県高松市松縄町1142-8,1971,,19,10百万円,http://www.saneicop.co.jp/,,
2024-08-01,東洋空調株式会社,設備管理・メンテナンス,2,■事業内容：空調機器販売、空調設備、設計、施工冷凍機・冷蔵庫販売 設備、設計、施工上記の保守・メンテナンス〔タイガーベース・アングルベース・ダクターベース〕販売,愛知県一宮市多加木1-12-25,1980,,28,20百万円,https://toyo-air.com/,,
2024-08-01,護人建設株式会社,サブコン,3,■事業内容： 鉄筋コンクリート建築／鉄骨鉄筋コンクリート建築／鉄骨建築／木造建築／特殊建物工事／リフォーム・営繕一般／その他建築工事一式／リフォーム関連同社は愛知県一宮市に位置し、鉄骨造、鉄筋コンクリート造、鉄骨鉄筋コンクリート造、木造特殊建築物、リフォーム等のあらゆる工法に精通して工場、店舗、医療施設、体育館、立体駐車場、戸建住宅アパート、マンションなどを手掛ける総合建設のプロフェッショナルです。,愛知県一宮市奥町字下川田77-6,1979,,12,30百万円,http://morito-k.co.jp/index.html,,
2024-06-01,株式会社日神グループホールディングス,ディベロッパー,4,■企業概要：当社は「総合不動産・建設業」として更に発展すべく、2020年にホールディングス体制へ移行し、商号を日神不動産株式会社から「株式会社日神グループホールディングス」に変更いたしました。各事業会社の経営資源を日神グループホールディングスに集約し、マンション用地の仕入、企画から建設、販売、物件完成後の管理に加え物件売却時の仲介や賃貸募集、リノベーション提案など、グループで一貫したサービスを高品質で提供する体制を強化してまいります。,東京都新宿区新宿5-8-1,1975,45.6,714,"10,111百万円",https://nisshin-hd.co.jp/,,プライム市場
2024-08-01,株式会社エサキホーム,ディベロッパー,21,■事業概要：＜新築一戸建ての販売＞戸建分譲用の土地仕入れ、設計、施工、販売を自社一貫体制で行っています。,愛知県一宮市東出町7-1,1973,39.0,237,172百万円,http://www.esakihome.co.jp,,
2024-06-01,徳島大三工業株式会社,サブコン,1,■事業内容：各種防水工事、外壁調査及び外壁改修工事■同社について：昭和34年6月30日に香川県にある大三工業の徳島支店として、徳島市助任橋4丁目にて建設防水業として、大三工業が創業されました。その後、昭和41年1月6日に、当時の徳島の支店の社長様が法人化したいと大三工業（香川県）に伝え、現所在地において防水部門を主とした営業で、徳島大三工業(株)を設立。創業当初から、大手の工事現場や官公庁の事業に携わってきた企業です。,徳島県徳島市北矢三町1-2-61,1966,41.0,18,10百万円,なし,,
2024-08-01,株式会社住宅ファミリー社,不動産仲介,1,■事業内容：・不動産の賃貸業（貸主業）｜不動産の管理業｜不動産賃貸の仲介業｜不動産売買の仲介業｜戸建住宅の分譲販売・収益物件の企画、販売、仲介業｜不動産コンサルティング業｜不動産相続のコンサルティング業・各種不動産の買取※免許番号…大阪府知事 (9) 第29195号■当社について：・当社は阪急淡路駅を中心に、地元密着で創業以来30年以上にわたり営業をしております。・不動産売買・賃貸の仲介業務だけでなく、新築戸建分譲、収益不動産の販売、不動産管理業、不動産コンサルティング業（不動産活用）、相続に関するコンサルティング業など、幅広く活動しております。,大阪府大阪市東淀川区菅原5-5-27アミル8 1F,,,9,10百万円,https://www.jyuutaku-family.co.jp/,,
2024-07-01,新日本建工株式会社,内装・インテリア・リフォーム,4,■事業内容： 建築工事に於ける軽天内装仕上工事・金属工事（軽量鉄骨天井下地組、軽量鉄骨間仕切下地組）・内装工事（各種天井、壁ボード貼、化粧板貼り）・その他工事（システム天井、OAフロア、断熱工事、吸音工事、耐火被覆工事、遮音・耐火間仕切壁工事、乾式内壁直貼工事）,香川県高松市林町6-15,1973,,60,10百万円,http://www.shinnihonkenko.com,,
2024-07-01,株式会社村田工務店,内装・インテリア・リフォーム,2,■事業内容 創業は1988年、設立は1996年の総合建設業を営む会社です。事務所ビル、貸ビル、店舗併用住宅、マンション、住宅リフォーム、住宅増改築等設計・施工等を手掛けています。■営業エリアについて京都府全域・滋賀県・大阪北部・兵庫県中部を中心に営業活動しております。■主要顧客竹中工務店、鴻池組、雪印メグミルク、湖池屋等の大手顧客と直接取引を行っております。安定した仕事の受注があり業績も堅調に推移しております。■組織について現場管理職3名(40代～60代)と事務方1名(40代)の組織です。■特徴年間休日120日以上と仕事とプライベートが両立できる就業環境です。,京都府南丹市園部町宮町54,,,4,10百万円,なし,,
2024-07-01,エヌケー建設株式会社,住宅（ハウスメーカー）,1,■事業内容： 建設業（建築・土木・設計施工管理）、一級建築士事務所、不動産コンサルタントを行っています。・建築工事設計、施工、管理・土木工事設計、施工、管理・不動産全般・損害保険代理店,香川県高松市木太町5098-4,1970,36.0,29,32百万円,http://www.nkk-cm.com/,,
2024-08-01,株式会社新居伝,内装・インテリア・リフォーム,5,■事業内容：内装資材卸および内装工事 ／ クロス、床材、カーテン・ブラインド他卸、内装工事ほかカーテンを主軸としつつも、戸建て住宅、オフィスビル、ホテル等向けの内装資材販売や、自社で施工工事まで手掛ける徳島有数の企業です。2016年に新社長と専務が就任し、新体制でスタートしています。様々な商材を取扱い、その提供商材の広さもさることながら、自社で職人を抱えることで技術力に特徴があり、昨年改装されたショールームも兼ねた徳島営業所には、カーテンの縫製工場も有しており、メーカー×商社×施工工事と多面的な事業展開を行っています。,徳島県徳島市佐古一番町2-15,1952,45.0,60,63百万円,http://www.niiden.jp,,
2024-07-01,株式会社中央技術コンサルタンツ,建設コンサルタント,5,建設コンサルタント業 建01第384号（1）河川、砂防及び海岸・海洋部門（2）港湾及び空港部門（3）道路部門（4）下水道部門（5）農業土木部門（6）水産土木部門（7）都市計画及び地方計画部門（8）土質及び基礎部門（9）鋼構造及びコンクリート部門（10）トンネル部門（11）施工計画、施工設備及び積算部門（12）建設環境部門,東京都新宿区西新宿8-5-1野村不動産西新宿共同ビル5F,1966,54.0,100,40百万円,https://www.cec-hp.co.jp/,,
2024-06-01,ニタコンサルタント株式会社,建設コンサルタント,7,■事業内容：専門技術・専門知識を持ったコンサルティングエンジニアがプロジェクトの企画・立案、調査、計画、設計、施工管理等の技術サービスを提供しています。,徳島県徳島市川内町鈴江西38-2,1954,,151,49百万円,http://www.nita.co.jp,,
2024-07-01,谷口建設興業株式会社,ゼネコン,4,■事業内容建築請負／建築設計及び監理／宅地造成及び宅地、建物の分譲／不動産の売買、賃貸、管理並びにその仲介業／損害保険代理業／農産物の加工及び販売／農作業の代行、請負、委託並びに受託／各種法人企業の新規事業開発の企画立案、コンサルティング業並びにこれらに対する投資業／関連企業に対する投資及び株式の取得業務／前各号に附帯する一切の事業並びに業務,香川県高松市上林町473-1,1960,,71,50百万円,http://www.tad-group.co.jp/arc/index.html,,
2024-08-01,株式会社ニシテック,住宅設備・建材,15,■事業内容・アズビル株式会社特約店として、ビルオートメーション（空調自動制御）を構築するビルシステム事業部・ヤンマーエネルギーシステム株式会社特約店として、非常用発電設備システムを構築するエネルギーインフラ事業部上記２事業部からの募集です。,徳島県徳島市津田海岸町5-51,1976,40.5,132,34百万円,https://nishitec.co.jp/,,
2024-08-01,大協建工株式会社,ゼネコン,7,■事業内容：・内装仕上工事業、大工工事業、建築工事業・各種ボード貼工事、木工事、各種金属下地工事、床工事、造作工事・各種内装仕上材建材の販売・耐風圧天井、耐震天井・特殊内装（冷蔵室内装、防音室内装）、内装リフォーム,香川県高松市香西東町547-3,1972,36.6,720,10百万円,https://www.daikyokenko.co.jp/,,
2024-08-01,堀部産業株式会社,サブコン,1,■事業内容： 住宅設備機器、建材、建築資材（合板）、外装工事全般（屋根工事）、太陽光発電システム、エコキュート、エアコン、ホームエレベーター、塗料、塗装設備、塗装用具、接着剤、塗装合板、フィルム化粧合板,徳島県徳島市川内町平石流通団地54,1950,,83,"9,000百万円",https://horibesangyo.co.jp/,,
2024-08-01,スカイコート株式会社,不動産管理,40,■事業内容：・ワンルームマンションの分譲、販売・ファミリーマンションの分譲、販売・アパートの分譲、販売・戸建住宅／宅地の販売・マンション・戸建住宅のリノベーション事業・賃貸業務・不動産に関する企画、相談、事業受託・その他の不動産業務全般,東京都新宿区富久町8-22,1969,44.0,100,100百万円,http://www.skyc.jp/bunjyo/,,
2024-08-01,美馬産業株式会社,サブコン,2,■昭和２年創業、徳島発の総合商社■事業内容：・染料・化学薬品・食品添加物等の販売 ┗天然染料、合成染料、顔料、染色補助剤、各種用具、工業薬品、試薬、着色料、洗浄剤・建築資材の販売 ┗保温保冷資材、断熱材、吸音材、建築用接着剤、シーリング材・内装仕上げ、熱絶縁に関する自社施工 ┗一般防音・吸音工事、化粧吸音工事、グラスウール天井工事、ウレタン吹付工事、耐火被覆工事、防火区画貫通部処理工事・ラム酒及び関連製品の企画・製造・販売 ┗四国・香川の特産品である和三盆糖の製造過程で発生する糖蜜を活用したラム酒、当該関連商品,徳島県徳島市佐古二番町1-14,1953,46.0,25,10百万円,http://www.mimasangyou.jp/index.html,,
2024-06-01,西日本ロード施設株式会社,サブコン,2,■企業概要：当社は1972年の創業以来、香川県内の交通安全施設の設計・施工を通じ、この地域の道路環境の整備の拡大とともに、成長して参りました。今後とも、お客様からの信用・信頼を第一に、社員一丸となって、この地域の安心・安全な街づくりに貢献していく所存です。■事業内容： 交通安全施設の設計・施工,香川県高松市朝日町5-3-73,1972,47.3,10,10百万円,http://nnrs.co.jp/,,
2024-08-01,旭化成リフォーム株式会社,内装・インテリア・リフォーム,99+,■事業内容：旭化成ホームズ株式会社が販売・施工した住宅「へーベルハウス」のリフォーム・メンテナンス事業、一般物件の外装メンテナンス・リフォーム事業,東京都千代田区神田神保町1-105神保町三井ビルディング7F,1980,,914,250百万円,https://hebelian.com/reform/,,
2024-07-01,山一興業株式会社,住宅（ハウスメーカー）,2,■事業内容：・宅地開発・木造住宅の新築、リフォーム・ビル、駐車場管理等■事業の特徴：（1）木の家…親しみやすい「木」の持つ温かみ・やわらかさ・通気性・保湿といった特質を生かし、県内の林業家の協力のもと厳選した徳島杉（無垢）を中心にした県産材を多く使用した家造りを行っています。（2）不動産…創業50年以上の経験と丈六町・山城町・昭和町地区等の過去の土地開発実績を活かし、売り土地・中古物件等の豊富な物件を取り扱っています。,徳島県徳島市中昭和町1-3,1963,,10,96百万円,http://www.yama-1.jp/,,
2024-06-01,株式会社鳥越樹脂工業,プラントメーカー・プラントエンジニアリング,1,■事業内容：各種プラスチック製品の試作品製造各種自動車メーカーの外装純正オプションパーツ製造健康美容雑貨品製造航空機内装品製造プラスチック製品への塗装,愛知県一宮市平島2-6-20,1988,,109,15百万円,http://www.torigoejyushi.co.jp/,,
2024-08-01,別枝土建工業株式会社,サブコン,1,■事業内容： 建設工事業・土木建築工事業,香川県高松市藤塚町1-10-6,1946,,6,21百万円,なし,,
2024-07-01,松内建設株式会社,住宅設備・建材,1,■事業内容： ・土木工事（公共・一般）、土地造成・畦畔・コンクリート・アスファルト工事・重機、運送・家屋解体、建築廃材、コンクリートがら処分・草刈り、樹木撤去・地盤改良工事,香川県高松市檀紙町767-2,1971,,12,46百万円,https://matsunai.jimdofree.com/,,
2024-08-01,株式会社フジコー,内装・インテリア・リフォーム,7,■事業内容： ・電気工事業・各社インテリア照明器具の販売、特殊照明器具の設計、製作、販売・店舗及び住宅照明の企画、施工・ランプメンテナンス・レンタル業,大阪府大阪市東成区東小橋2-4-3,1979,,146,80百万円,http://www.fujiko-inc.co.jp,,
2024-08-01,株式会社雄喜,設備管理・メンテナンス,1,■事業内容： 電気設備工事、制御機器・電気設備部品販売 他工場やプラントの電気設備工事に関する課題をオーダーメイド＆ワンストップで解決。制御機器などの販売、工場レイアウト、施工、保守メンテナンスと、幅広く対応できる技術・対応力を生かして、有資格者のスタッフがサポートしています。,愛知県一宮市あずら1-1-26,1986,,,10百万円,http://yu-ki.taiyonet.co.jp/,,
2024-08-01,株式会社エバーライト,内装・インテリア・リフォーム,7,■事業内容：照明設計・卸販売、電気設備設計・電気工事施工請負,大阪府大阪市東成区東中本2-4-16,1982,,40,30百万円,https://ever-gp.com/,,
2024-06-01,井川設計工房株式会社,建築設計事務所,1,■事業内容住宅設計・施工■当社の強み注文住宅の設計～施工について、顧客の要望に合わせたシリーズ展開を行っております。具体的には「完全自由設計」・「企画住宅」・「子育ての家設計」・「ORGANIC HOUSE」の4つのシリーズ展開を行っております。ニーズに合わせたシリーズ展開の中で、顧客の要望に応える家づくりで実績・ノウハウを積み重ねた高品質のサービス提供を通して、幅広い顧客より支持いただいております。,徳島県徳島市北沖洲1-9-24,1978,,9,40百万円,https://ikawa-sk.co.jp/,,
2024-08-01,株式会社大神,サブコン,3,■事業内容： 給排水空調総合設備工事、建築・土木工事、水道施設工事、ビル・マンション管理■特徴：創業以来50年超にわたり、「黒字・無借金経営」を実践し、順調に成長を続けています。神奈川で一番大きな信頼を築くプロフェッショナルになる、を目標に掲げ、「お客様、働く仲間に対する感謝の気持ちを忘れない」を理念に日々運営されています。売上高も年々増加し、2021年7月度には過去最高売り上げを記録するなど、コロナの影響を受けず順調に拡大しています。,神奈川県横須賀市大矢部2-9-20,1969,,152,50百万円,https://www.daijin.co.jp/,,
2024-07-01,日本熱源システム株式会社,プラントメーカー・プラントエンジニアリング,16,■事業内容：空調・産業用冷凍システムのトータルエンジニアリング(設計・製造・試運転・メンテナンス)■製造品目及び取扱い製品：産業用冷凍機全般、CO2冷媒冷凍機、アンモニア冷媒冷凍機、太陽光温水器、スーパーマーケット用ショーケース等,東京都新宿区四谷1-6-1YOTSUYA TOWER 20F,1987,38.2,140,45百万円,https://www.nihon-netsugen-systems.com/,,
2024-08-01,株式会社シンニチ,サブコン,6,■事業内容： 電気通信設備の提案・設計・施工・メンテナンス・情報システムの構築・ソフトウェア開発・カスタマイズ■当社について：創業49年、情報・電気通信の両面からお客様をサポート。電気通信設備の建設業務を主とし、地域社会の情報通信ネットワーク整備の一翼を担っています。常に新しい技術の修得・事業展開に取り組んできた当社。大手電力会社・各官公庁から大手民間企業・病院・福祉施設まで幅広い施工実績があります。若手社員多数。働き方改革・職場環境の改善にも積極的に取り組んでいます。,香川県高松市藤塚町3-13-12,1975,38.0,40,40百万円,https://www.k-sn.co.jp/,,
2024-07-01,ラッフルズホーム株式会社,住宅（ハウスメーカー）,6,～私たちはただの「家づくり」の会社ではございません～◇「家づくり」から100年後の徳島を世界中の人が住みたいと思える「街づくり」をしていく、そんな会社です。次世代に遺していくべき価値あるものは何かを常に考え、あきのこないデザインや、赤ちゃんに優しい素材、最高等級以上の耐震性能や省エネ基準で、未来の子供達に遺すべき「家づくり」をしています。,徳島県徳島市東吉野町2-45-9,1960,,10,40百万円,https://www.0886111515.jp/,,
2024-05-01,株式会社大和鉄工所,サブコン,1,■企業概要：経営理念として「水と共に歩み、確かな製品を未来に残すものづくり企業」を掲げ、社員と共に日々ものづくりに励んでおります。また、当社は創業以来、特殊技術を生かし、水門工事や除塵機等の機械製造・設置を行ってきました。地元に密着したサービスの提供をモットーに業務を拡大しています。,香川県高松市林町927,1969,,30,20百万円,https://k-daiwa.net/,,
2024-08-01,株式会社ヨコソー,サブコン,20,■事業内容： 建築物補修改修工事、建築物内外塗装工事、建築物防水工事、建築物内装工事、鋼構造物防触工事、看板製作工事を行っています。,神奈川県横須賀市森崎1-17-18,1908,37.0,176,100百万円,https://www.yokosoh.co.jp/,,
