更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,上場市場名
2024-08-01,株式会社浅利工務店,サブコン,求人なし,,奈良県大和高田市大字秋吉196-2,1991,,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,阪急電気テック株式会社,サブコン,求人なし,,兵庫県神戸市須磨区白川台3-38-65,1958,代表取締役 福島 正章,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社有正,設備管理・メンテナンス,求人なし,,大阪府大阪市浪速区塩草1-2-5,1996,代表取締役 有木 正雄,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,豊富住建株式会社,サブコン,求人なし,,奈良県大和高田市大字有井58-1豊富住建ビル 1Ｆ,1984,代表取締役 田中 麻呂,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,玖島産業株式会社,サブコン,求人なし,,大阪府大阪市西区阿波座1-11-8サンロイヤル西本町ビル 2Ｆ,1974,代表取締役 沖永 隆,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社オレンジポイント,建築設計事務所,求人なし,,東京都渋谷区神宮前2-16-14,1989,代表取締役 飯島 道春,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社昭和組,建設コンサルタント,求人なし,,兵庫県神戸市須磨区外浜町4-1-2,1957,代表取締役 長谷川 栄男,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,田中建設株式会社,住宅（ハウスメーカー）,求人なし,,山口県萩市大字細工町44,1978,代表取締役 田中 慎太郎,34 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社メイナン,サブコン,求人なし,,愛知県名古屋市緑区緑花台1521,1998,代表取締役 佐藤 雅春,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,油忠不動産株式会社,不動産仲介,求人なし,,京都府京都市伏見区竹田西桶ノ井町117,1949,代表取締役 石塚 輝,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,樋口工務店株式会社,ゼネコン,求人なし,,京都府京都市伏見区向島本丸町19-5樋口ビル,1985,代表取締役 樋口 友忠,72 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社光栄,住宅設備・建材,無,,大阪府大阪市西区立売堀1-4-9中井産業ビル 401,1987,代表取締役 阪上 丈一,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社飛鳥,内装・インテリア・リフォーム,求人なし,,東京都港区東麻布2-28-4ヤナギサワマンション 201,1998,代表取締役 上野 広明,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社イーストヒル,設備管理・メンテナンス,求人なし,,愛知県名古屋市緑区鳴海町字有松裏200ウインハート有松 5Ｆ,1998,代表取締役 近藤 鋭治,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ビシクレット,建築設計事務所,無,,東京都港区新橋6-21-3ユーマックスビル 4Ｆ,1998,代表取締役 井上 喜一朗,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ダイナセル,ディベロッパー,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■都市型マンション開発事業■特化型マンション開発事業■同総合企画・販売代理事業■戸建開発・分譲事業■等価交換事業■賃貸・売買仲介事業■リノベーション事業■インテリアコンサルティング事業他 2023年6月doda掲載求人より引用,東京都港区西新橋1-6-11西新橋光和ビル 5Ｆ,1994,代表取締役 河野 美徳,90 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ユニテックス,設備管理・メンテナンス,無,■オフィスビル・ホテル・マンション・官公庁・ショッピングモール・病院・学校等の総合ビルメンテナンス事業■ビル設備管理■セキュリティ・機械警備システム■清掃■建築物環境衛生管理■建物管理コンサルティング■マンション総合管理■ゴルフ施設運営■人材派遣（派遣番号 派27-301764） 2024年2月doda掲載求人より引用,大阪府大阪市浪速区桜川4-1-32ユニテックスグループビル,1989,代表取締役 中務 稔也,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ダイケンエンジニアリング,建築設計事務所,求人なし,,大阪府大阪市中央区北久宝寺町4-4-2本町コラボビル 2Ｆ,1978,代表取締役 村上 祐子,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,森川産業株式会社,サブコン,求人なし,,大阪府大阪市中央区南船場1-10-17,1985,代表取締役 森川 浩孝,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,京阪マーキング株式会社,サブコン,求人なし,,京都府京都市伏見区深草東軸町3,1985,代表取締役 原井 雅広,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社インテリア森本,設備管理・メンテナンス,求人なし,,奈良県大和高田市大字今里川合方4-1,1991,代表取締役 森本 泰宜,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社イー・ピー・アイ,設備管理・メンテナンス,求人なし,,京都府京都市伏見区久我東町2-7,1988,代表取締役 安土 育志,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,甲村ハウジング株式会社,建築設計事務所,求人なし,,奈良県大和高田市今里町16-41,1974,代表取締役 甲村 耕三,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社上野興産,サブコン,求人なし,,兵庫県神戸市須磨区白川台7-10-74,1967,代表取締役 上野 芳弘,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ミツワ建設,サブコン,求人なし,,大阪府大阪市浪速区日本橋東3-10-19,1987,代表取締役 浅岡 勝,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,板宿開発株式会社,不動産管理,求人なし,,兵庫県神戸市須磨区前池町3-4-1,1978,代表取締役 武貞 知範,27 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ジオシステム,住宅設備・建材,無,■土木資材および工法の開発・設計・製造・販売■測量（測量業登録 第35048号）：3次元データ作成、道路・造成計画■建設（建設業登録 大阪府知事許可第150914号）（工学博士，技術士，土木施工管理技士多数）■建設コンサルタント登録 建05第10991号 2024年5月doda掲載求人より引用,大阪府大阪市西区西本町1-7-19ワイダ本町ビル 6Ｆ,1989,代表取締役 寺尾 邦憲,70 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社サンテクノス,プラントメーカー・プラントエンジニアリング,求人なし,,山口県防府市大字上右田1748-2,1971,代表取締役 小山 剛器,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社キムラガラス,サブコン,求人なし,,兵庫県神戸市須磨区高倉町2-1-39,1956,代表取締役 藤野 武彦,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社オービーケー,設備管理・メンテナンス,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 フードサービス事業の運営環境衛生管理事業の運営総合清掃管理事業の運営サービスサプライ事業の運営 2022年2月doda掲載求人より引用,大阪府大阪市西区北堀江1-7-4四ツ橋永八ビル 7Ｆ,1946,代表取締役 桐生 紗代子,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社タスク,不動産仲介,求人なし,,神奈川県横浜市中区麦田町4-106-6ＴＡＳＫ ＹＡＭＡＴＥ,1998,代表取締役 近藤 真一,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社高山造園,設備管理・メンテナンス,求人なし,,神奈川県横浜市都筑区東山田町1505,1990,代表取締役 髙山 理,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ジー・ティー・デザイン,建築設計事務所,求人なし,,神奈川県横浜市神奈川区白幡向町15-9星野方,1998,代表取締役 星野 日出雄,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,アルパテック株式会社,住宅設備・建材,求人なし,,東京都港区芝2-3-3芝二丁目大門ビルディング 4Ｆ,1992,代表取締役 小坂 京子,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,成長建設株式会社,サブコン,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 総合建設業（土木工事、建築工事、舗装工事、上下水道工事、管工事、造園工事、法面処理工事、YESS建築、リフォームなど） 2022年1月doda掲載求人より引用,山口県防府市国衙1-9-13,1957,代表取締役 小河 洋光,75 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ダイモン,ゼネコン,求人なし,,山口県防府市佐波1-6-10,1965,代表取締役 吉本 信晴,67 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,リアルリンク株式会社,土地活用,求人なし,,東京都港区赤坂4-2-8赤坂金春ビル5ＦＢ,1998,代表取締役 大関 行隆,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,安井建設株式会社,建設・プラント・不動産業界,求人なし,,愛知県名古屋市緑区四本木930,1966,代表取締役 森下 昇,80 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社谷内工務店,住宅設備・建材,求人なし,,愛知県名古屋市緑区大高町字寅新田6-1,1970,代表取締役 谷内 かずみ,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社小池製作所,設備管理・メンテナンス,求人なし,,愛知県名古屋市緑区有松南103,1956,代表取締役 久田 修資,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,長沼建設株式会社,住宅設備・建材,求人なし,,山口県防府市自由ケ丘1-5-40,1963,代表取締役 長沼 志磨子,35 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,尾藤建設株式会社,サブコン,求人なし,,兵庫県神戸市須磨区天神町4-4-35アスミビル3Ｆ,1979,代表取締役 谷岡 哲広,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社辻村工業所,内装・インテリア・リフォーム,求人なし,,京都府京都市伏見区横大路天王後1-3横大路辻村ビル,1974,代表取締役 辻村 龍見,25 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,藤本工業株式会社,ゼネコン,求人なし,,山口県防府市佐波1-9-19,1950,代表取締役 藤本 利範,93 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社システムウイング,建築設計事務所,求人なし,,大阪府大阪市北区梅田1-11-410Ｆ 1000,1987,,34 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ＫＳエンジニアリング,設備管理・メンテナンス,無,,神奈川県横浜市都筑区池辺町4034,1996,代表取締役 増山 信明,33 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社アルナコーポレーション,内装・インテリア・リフォーム,求人なし,,愛知県名古屋市緑区大高町字川添53,1963,代表取締役 丸山 博司,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社浪速技建,設備管理・メンテナンス,無,■マンション・ビルの建物・設備に関わるメンテナンス全般■建築工事の設計・監理及び請負■大規模修繕・改修工事、リフォーム工事■建物調査・診断・コンサルティング■土木工事の設計・監理及び請負■電気工事■消防設備工事及び各種法定点検■給排水設備工事■各種設備劣化診断■特定建築物調査■建築設備検査■防火設備検査 2024年1月doda掲載求人より引用,大阪府大阪市福島区鷺洲1-11-19大阪福島セントラルビル 8Ｆ,1982,代表取締役 野﨑 俊人,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ヤマデン,住宅設備・建材,求人なし,,京都府京都市伏見区深草大島屋敷町23-4,1992,代表取締役 山本 信,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社伊藤設備工業所,設備管理・メンテナンス,求人なし,,京都府京都市伏見区桃山羽柴長吉東町74,1989,代表取締役 伊藤 通,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社フジヤマ,住宅設備・建材,無,,大阪府大阪市西区新町4-1-4新なにわ筋中川ビル 2Ｆ,1994,代表取締役 藤山 祐美子,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社豊鉄筋,サブコン,求人なし,,神奈川県横浜市都筑区川和町2305-3,1993,代表取締役 豊間根 正,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社スタジオムーン,建築設計事務所,求人なし,,東京都港区西麻布2-18-10山本ビル 1Ｆ,1994,代表取締役 平野 雅照,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社エーケーホーム,住宅（ハウスメーカー）,求人なし,,愛知県名古屋市緑区鳴海町字上汐田48,1982,代表取締役 木村 兼逸,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,横井クレーン株式会社,サブコン,求人なし,,愛知県名古屋市緑区熊の前1-1511,1988,代表取締役 横井 清春,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,京都醍醐センター株式会社,不動産管理,求人なし,,京都府京都市伏見区醍醐高畑町30-1パセオダイゴロー西館 5Ｆ,1993,代表取締役 平井 義也,"3,400 百万円",,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社テクノ阪神,設備管理・メンテナンス,無,《阪神高速グループ》■車両重量計測装置、車高制限装置及びトンネル換気装置ならびにこれに付帯する機器の調査、研究、設計の受託及び保守管理■冷暖房装置、給排水衛生設備、消防設備及びトンネル防災設備ならびにこれに付帯する機器の調査、研究、設計の受託及び保守管理 ■機械器具の製造・設置工事業■管工事業 ■電気工事業■その他、上記に付帯する業務 2023年12月doda掲載求人より引用,大阪府大阪市西区靱本町1-4-5千代田ビルＡＮＮＥＸ,1993,代表取締役 鈴木 浩一,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社スペースエンジニアリング,プラントメーカー・プラントエンジニアリング,求人なし,,東京都港区高輪4-23-4高輪サンハイツ 602,1988,代表取締役 萩村 祐子,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社スリーエフ不動産,不動産管理,求人なし,,東京都港区南青山6-11-1スリーエフ南青山ビルディング 3Ｆ,1985,代表取締役 中澤 慶人,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社神戸グリーンフェンス,内装・インテリア・リフォーム,求人なし,,兵庫県神戸市須磨区永楽町3-2-18,1991,代表取締役 多田 伸郎,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社スマイリープラス,不動産管理,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 不動産売買及び仲介 / 賃貸仲介業務 / PM事業（賃貸管理・ビルメンテナンス業務）宅地建物取引業者免許 大阪府知事（7）第41282号 2022年11月doda掲載求人より引用,大阪府大阪市西区北堀江1-14-24ラポール四ツ橋ビル103,1991,代表取締役 瀬﨑 尚美,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社サンノミヤ,サブコン,求人なし,,兵庫県神戸市須磨区高倉台4-2-5,1990,代表取締役 三宮 康誉,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,中央地所株式会社,不動産管理,求人なし,,神奈川県横浜市都筑区荏田南2-10-16パラシオン21 2Ｆ,1988,代表取締役 加藤 忠昭,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社西光商店,内装・インテリア・リフォーム,求人なし,,兵庫県神戸市須磨区衣掛町4-1-26,1968,代表取締役 西光 民樹,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社春日野住宅,内装・インテリア・リフォーム,無,,京都府京都市伏見区醍醐新開1-34,1986,代表取締役 西村 昌也,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社泰明ハウジング,不動産仲介,求人なし,,京都府京都市中京区烏丸通錦小路上る手洗水町670京都フクトクビル 8Ｆ,1992,代表取締役 金城 泰然,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社協同コンサルタント,建築設計事務所,求人なし,,愛知県名古屋市緑区鳴海町字中汐田84-1,1962,代表取締役 近藤 高子,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社中冷山口,設備管理・メンテナンス,求人なし,,山口県防府市大字高井314-1,1980,代表取締役 谷口 博幸,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社原工務店,住宅（ハウスメーカー）,求人なし,,山口県防府市桑山2-11-18,1980,代表取締役 村谷 真智子,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社銘建,住宅（ハウスメーカー）,求人なし,,山口県防府市佐波1-9-5,1977,代表取締役 入江 祐二,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社稲熊造園土木,サブコン,求人なし,,愛知県名古屋市緑区神の倉4-174,1980,代表取締役 稲熊 居吉,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,ヨシタケ建設株式会社,サブコン,求人なし,,山口県防府市開出本町5-25,1979,代表取締役 吉武 信和,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社共栄美装,内装・インテリア・リフォーム,無,,愛知県名古屋市緑区大高町字寅新田60-1,1982,代表取締役 太田 高嘉,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社秋重板金工業,内装・インテリア・リフォーム,求人なし,,山口県防府市大字植松1881-1,1982,代表取締役 秋重 正幸,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,東邦工機株式会社,設備管理・メンテナンス,求人なし,,奈良県大和郡山市小泉町2500,1938,代表取締役 川上 喜八郎,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社アイ・エス・エー,設備管理・メンテナンス,求人なし,,愛知県名古屋市緑区野末町702,1984,代表取締役 伊佐 秀幸,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社國陽,建設・プラント・不動産業界,求人なし,,京都府京都市伏見区横大路下三栖宮ノ後92-1,1993,代表取締役 新井 貴史,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ケンコー,設備管理・メンテナンス,無,■ノーリツガス給湯器、石油給湯機、コンロ、システムバス、システムキッチンなどの修理、点検 2024年6月doda掲載求人より引用,東京都港区白金台2-5-9オオカツビル 2Ｆ,1984,代表取締役 宮川 広司,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社エスユウメック,プラントメーカー・プラントエンジニアリング,求人なし,,愛知県名古屋市緑区鳴海町字天白21,1992,代表取締役社長 毛利 晃,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社南栄工業,プラントメーカー・プラントエンジニアリング,無,,神奈川県川崎市川崎区中島3-10-10,1989,代表取締役 沼田 裕之,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,共和興業株式会社,サブコン,求人なし,,愛知県名古屋市緑区鳴海町字上汐田36-3,1976,代表取締役 松田 努,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,明成建設株式会社,ゼネコン,求人なし,,神奈川県川崎市川崎区大島3-37-6,1976,代表取締役 山田 陽平,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,藤本建設株式会社,ゼネコン,求人なし,,奈良県大和郡山市筒井町51-3藤本建設ビル,1973,代表取締役 藤本 正義,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ジェス,内装・インテリア・リフォーム,求人なし,,東京都文京区本郷3-37-15プロムナード深瀬 4Ｆ,1987,代表取締役 福田 康,45 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社日本解技,ゼネコン,求人なし,,京都府京都市南区吉祥院内河原町9,1990,代表取締役 山下 哲男,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社群建築設計事務所,サブコン,求人なし,,大阪府大阪市西区京町堀1-4-16センチュリービル 9Ｆ,1977,代表取締役 森田 修,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,アフィックス株式会社,不動産管理,求人なし,,大阪府大阪市西区江戸堀1-9-1肥後橋センタービル 15Ｆ,1989,代表取締役 村上 將夫,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社西谷建設,サブコン,求人なし,,奈良県大和郡山市杉町35-1,1979,代表取締役 西谷 徹,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,産興建設株式会社,ゼネコン,求人なし,,神奈川県川崎市川崎区四谷上町9-8,1967,代表取締役 小川 泰子,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,港振興業株式会社,サブコン,求人なし,,大阪府大阪市西区九条南2-16-23,1984,代表取締役 高田 啓三,90 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,有限会社スタジオ・アプト,建築設計事務所,求人なし,,東京都港区高輪2-1-22,1992,代表取締役 佐々木 毅,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社コウエイ,サブコン,求人なし,,愛知県名古屋市緑区平手南1-1507ライオンズマンション鳴海東第1－501,1992,代表取締役 小塚 勇樹,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社三和設備工業,内装・インテリア・リフォーム,求人なし,,山口県防府市大字台道1541,1976,代表取締役 渡邉 奈津美,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,鳥本塗工株式会社,サブコン,求人なし,,神奈川県川崎市川崎区宮本町3-11鳥本ビル,1960,代表取締役 本荘 健太,16 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社アルテノーツ,ゼネコン,求人なし,,大阪府泉南郡熊取町南山の手台2-35,1992,代表取締役 原 久雄,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社ウエル企画,建築設計事務所,求人なし,,大阪府大阪市西区千代崎2-20-18,1981,代表取締役 上杉高秀,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,奈良シールド工業株式会社,ゼネコン,求人なし,,奈良県大和郡山市横田町651,1979,代表取締役 高橋 啓,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,窪田工業株式会社,サブコン,求人なし,,兵庫県神戸市垂水区塩屋町4-4-12,1949,代表取締役 窪田 昌実,64 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,谷垣工業株式会社,内装・インテリア・リフォーム,求人なし,,兵庫県神戸市垂水区小束山本町1-5-1,1972,代表取締役 谷垣 正彰,32 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,會陽建設工業株式会社,設備管理・メンテナンス,求人なし,,神奈川県川崎市川崎区中島2-20-3,1964,代表取締役 大堀 信昭,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社山本造園,サブコン,求人なし,,東京都港区赤坂7-6-50,1980,代表取締役 山本 昌広,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社岩田工務店,サブコン,無,,大阪府大阪市西区九条南2-1-20,1979,代表取締役 岩田 信介,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
2024-08-01,株式会社セントロ,不動産管理,無,,東京都港区南麻布5-4-2,2000,代表取締役 石原 実,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,
