更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,資本金,平均年齢,従業員数,企業URL,上場市場名,事業内容
2024-08-01,平井興産株式会社,住宅設備・建材,求人なし,広島県江田島市大柿町大原519-3,1974,代表取締役 平井 義治,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社坪島総合建設,サブコン,求人なし,広島県広島市南区出島2-14-51,1979,,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,平和相互ビル株式会社,不動産仲介,求人なし,東京都新宿区高田馬場1-33-6平和相互ビル,1972,代表取締役 今井 幸夫,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社玉井道路,ディベロッパー,求人なし,京都府京都市伏見区下鳥羽広長町185,1990,代表取締役 玉井 政弘,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社カイト,内装・インテリア・リフォーム,求人なし,兵庫県神戸市中央区港島2-1,1990,代表取締役 加塩 一幸,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ベステム,サブコン,求人なし,愛媛県四国中央市土居町蕪崎2094-1,1992,代表取締役 山内 一正,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社Ｋ＆Ｎ,設備管理・メンテナンス,求人なし,香川県三豊市詫間町詫間4894,1997,代表取締役 鎌田 智,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社オリコエステート,不動産管理,求人なし,東京都千代田区麹町5-2-1オリコ本社ビル 11Ｆ,1968,代表取締役 宇田 真也,470 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,三和テクノス株式会社,住宅設備・建材,求人なし,東京都豊島区南大塚3-40-5三和ビル,1976,代表取締役 井上 均,25 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アセンドホーム,内装・インテリア・リフォーム,求人なし,長野県北佐久郡軽井沢町大字長倉2023-2,1984,代表取締役 小野 博康,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社タマリスク,建築設計事務所,無,東京都新宿区新宿5-18-16ＳＨＩＮＪＵＫＵ5ーⅠビル 8Ｆ,2006,代表取締役 岩沢 真悟,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,【 “マンションのリノベーション” 提案・施工】◆モデル用地・貸しビル探索◆ビル・ホテルリニューアル提案、設計・施工 2024年1月doda掲載求人より引用
2024-08-01,株式会社アクア,サブコン,求人なし,愛媛県松山市桑原7-5-23,1994,代表取締役 櫻井 梅子,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社リックメンテナンスネットワーク,設備管理・メンテナンス,求人なし,福岡県古賀市日吉2-16-1ＲＨビル 3Ｆ,2003,代表取締役 日髙 清寛,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社常光電機,サブコン,求人なし,高知県高知市大津甲1418-29,1991,代表取締役 氏原 むつみ,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社今治空調設備,サブコン,求人なし,愛媛県今治市郷桜井3-13-39,1991,代表取締役 玉井 勝利,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ＩＭＳプランニング,建築設計事務所,求人なし,東京都板橋区板橋3-34-12,1986,代表取締役 松村 一也,25 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社中田工業,設備管理・メンテナンス,求人なし,東京都大田区大森南3-33-15202,1988,代表取締役 中田 英志,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社くうかん建築工房,建築設計事務所,求人なし,高知県高知市万々484-6,2000,代表取締役 原 泰敬,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社南国塗装,内装・インテリア・リフォーム,求人なし,高知県高知市朝倉丙523-1,1975,代表取締役 山田 健司,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社エス・イー・ティ,設備管理・メンテナンス,求人なし,東京都渋谷区幡ヶ谷2-18-1ケイオービル 6Ｆ,1992,代表取締役 左迫間 信彦,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,若尾建設株式会社,サブコン,求人なし,福岡県福岡市城南区長尾1-19-3長尾団地第1 1Ｆ,1948,代表取締役 若尾 赳志,24 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,札英電工株式会社,住宅設備・建材,無,北海道札幌市白石区菊水元町六条2-4-30,1995,代表取締役 髙橋 勝哉,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,阪奈工業株式会社,内装・インテリア・リフォーム,求人なし,大阪府大阪市鶴見区浜4-8-28,1979,代表取締役 中島 茂樹,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アービック,不動産仲介,求人なし,福岡県北九州市小倉北区片野1-1-48リビオン片野 101,2002,代表取締役 山﨑 勝次,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ＴＳＳ,設備管理・メンテナンス,求人なし,福岡県福岡市博多区東光寺町2-1-8,1999,代表取締役 後藤 哲也,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ＳＯＵＷＡ,設備管理・メンテナンス,求人なし,東京都豊島区東池袋1-33-4ニュー池袋ハイツ 905,1982,代表取締役 服部 亮,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社カワトー,サブコン,求人なし,東京都武蔵村山市残堀2-28-3,1989,代表取締役 渡邊 リチャード,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社かんべ,内装・インテリア・リフォーム,求人なし,東京都八王子市南新町9-1フルールブランシュ 101,1948,代表取締役 神辺 和幸,34 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社北裕建装,内装・インテリア・リフォーム,求人なし,北海道札幌市北区新川五条16-5-12,1991,代表取締役 宮崎 裕司,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社一政興業,サブコン,求人なし,北海道河東郡音更町木野大通西14-1-15,2003,取締役 深川 政和,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,シコクアス株式会社,ゼネコン,求人なし,愛媛県新居浜市桜木町11-41,1953,代表取締役 戒田 憲昭,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社タイセイホーム,住宅（ハウスメーカー）,求人なし,高知県高知市福井町1779-1,1995,代表取締役 山本 純也,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社リード・クリエーション,建築設計事務所,求人なし,福岡県福岡市南区高宮3-11-8白ふじビル 1Ｆ,1990,代表取締役 荒井 護,4 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ニシスタ,サブコン,求人なし,福岡県北九州市小倉南区大字志井727-9,1981,代表取締役 秋枝 大樹,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ライフパートナーズ,建設・プラント・不動産業界,求人なし,東京都新宿区西新宿7-19-20ハイネス新宿2号館 401,1985,代表取締役 芦谷 一美,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社親和コンサルタント,建設コンサルタント,求人なし,佐賀県佐賀市卸本町7-25,1975,代表取締役 盛永 保弘,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社グリップメソッド,内装・インテリア・リフォーム,求人なし,鹿児島県鹿児島市中山町1375-3,2005,代表取締役 新屋 大樹,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社北日本ターフマネジメント,サブコン,求人なし,北海道千歳市富士3-7-2,1999,代表取締役 阪内 和也,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社仙台造型,住宅設備・建材,求人なし,宮城県仙台市宮城野区日の出町3-4-35,1985,代表取締役 菅井 直彦,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社トーエン,住宅（ハウスメーカー）,求人なし,鹿児島県鹿児島市上福元町3749,2006,代表取締役 菊間 文弥,6 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社伸和総合設計,建築設計事務所,求人なし,東京都中央区日本橋横山町4-5福田ビル 2Ｆ,1967,代表取締役 池田 和則,24 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アイ・レック,サブコン,求人なし,栃木県宇都宮市海道町652-2,1980,代表取締役 池村 博海,34 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ロイヤルエンタープライズ,不動産仲介,無,東京都渋谷区道玄坂1-16-7ハイウェービル 3Ｆ,1985,代表取締役 大井 隆,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■アパート、マンション、店舗、オフィスビル、高齢者住宅等 建物施設の経営企画と運営サポート事業■入居者管理、建物管理、リニューアル等 賃貸物件のライフサイクルのトータルマネージメント■建築企画・設計及びリフォーム、インテリアコーディネート■土地建物の総合コンサルティング■その他、住宅設備機器、インテリア製品の販売■損害保険代理業 2023年2月doda掲載求人より引用
2024-08-01,エレックス株式会社,サブコン,求人なし,東京都墨田区墨田1-1-16駒形マンション 1Ｆ,1989,代表取締役 岩瀬 俊明,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アクアソーケン,建設コンサルタント,求人なし,北海道札幌市中央区北十一条西20-1-8うめだビル 2Ｆ,1988,代表取締役 髙石 弘臣,11 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ゼネス,不動産仲介,求人なし,宮城県仙台市青葉区上杉6-2-2,1996,代表取締役 畠中 忠彦,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ジー・エネックス,プラントメーカー・プラントエンジニアリング,求人なし,宮城県仙台市青葉区五橋1-4-24ライオンズビル五橋 506,2006,代表取締役 星 健一,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ミヨシプランニング株式会社,サブコン,求人なし,東京都豊島区巣鴨4-26-11大橋ビル 2Ｆ,1992,代表取締役 佐久間 正太郎,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アズマ,内装・インテリア・リフォーム,求人なし,東京都足立区西伊興2-11-5,1990,代表取締役 東 政直,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,東京モリタ興業株式会社,不動産仲介,求人なし,東京都大田区池上1-26-5,1976,代表取締役 八幡 浩司,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社ハーネスリフォーム,設備管理・メンテナンス,求人なし,東京都江東区辰巳3-17-5,1997,,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社エステック,サブコン,求人なし,茨城県小美玉市先後633,1995,代表取締役 東ケ崎 博文,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社青島裕之建築設計室,建築設計事務所,求人なし,東京都渋谷区神山町7-8Ｋビル渋谷 2Ｆ,1993,代表取締役 青島 裕之,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ユニバーサルプロパティ,不動産仲介,求人なし,東京都中央区銀座7-5-4,1948,代表取締役 下川 有司,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ウィットマン,内装・インテリア・リフォーム,求人なし,東京都目黒区目黒1-24-4サンライト追川 501,1990,代表取締役 牛島 誠司,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社中目黒ジーティー,不動産管理,求人なし,東京都目黒区上目黒2-1-1中目黒ＧＴプラザ中目黒ＧＴタワー Ｂ1,2000,代表取締役 本多 達也,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,川口解体工業株式会社,サブコン,求人なし,東京都足立区加賀2-13-3,1987,代表取締役 川口 猛志,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社児玉電業,建設・プラント・不動産業界,求人なし,東京都練馬区谷原4-2-4,1986,代表取締役 児玉 隆道,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社カン・コーポレイション,内装・インテリア・リフォーム,求人なし,東京都世田谷区千歳台3-9-11,1991,代表取締役 下村 一水,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,大和屋株式会社,住宅設備・建材,求人なし,埼玉県熊谷市末広2-118,1965,代表取締役 黒田 小源治,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,中部技研工業株式会社,設備管理・メンテナンス,求人なし,愛知県名古屋市東区矢田3-12-24,1969,代表取締役 柴田 誠,11 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,エスディハウジング株式会社,不動産金融,求人なし,千葉県流山市大字西深井506-2,1997,代表取締役 栗原 順子,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社泰平システム建設,設備管理・メンテナンス,求人なし,大阪府箕面市船場東1-11-16ＹＳピア箕面船場ビル 5Ｆ,1988,,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社Ｍｅｒｉｎｏｒｉａ,不動産管理,求人なし,大阪府大阪市東淀川区東中島1-18-5新大阪丸ビル本館 1Ｆ,1999,代表取締役 黄友 日登美,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,山根エンタープライズ株式会社,不動産仲介,求人なし,大阪府大阪市西区北堀江1-6-24Ｙ’Ｓピアアクセス心斎橋 4Ｆ,1979,代表取締役 山根 秀宣,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,三同建設株式会社,サブコン,無,大阪府大阪市西区千代崎2-15-15,1973,代表取締役 細川 惠吾,60 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 【解体工事】一般建造物解体工事杭の引抜きコンクリート工作物切断工事地下構造物解体工事アスベスト除去工事特殊切断工事【建築工事】新築工事リフォーム工事外構工事【土木工事】造成工事下水道工事道路工事排水工事＜許可番号＞国土交通大臣許可（特-2）第21181号 2022年5月doda掲載求人より引用
2024-08-01,株式会社林善,設備管理・メンテナンス,求人なし,東京都八王子市大船町266,1994,代表取締役 井村祥久,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ＰＨメンテナンス株式会社,内装・インテリア・リフォーム,求人なし,山梨県韮崎市本町1-9-10,2004,代表取締役 大柴 一美,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ケーユー,ゼネコン,求人なし,神奈川県横浜市中区野毛町2-81キャッスル桜木 901,1987,代表取締役 廣瀬 修一,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社住総ハウジング,住宅（ハウスメーカー）,求人なし,神奈川県横浜市港北区鳥山町94-1サンクレスト鳥山町 1Ｆ,2002,代表取締役 平本 英樹,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社東海ネット,不動産仲介,求人なし,愛知県北名古屋市高田寺出口22-2,1998,代表取締役 早川 宗利,13 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社京津管理,設備管理・メンテナンス,求人なし,京都府京都市山科区大塚丹田35-4,2003,代表取締役 川向 武徳,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ゴセケン,サブコン,求人なし,奈良県御所市大字室1193-1,1966,代表取締役 西本 正昭,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ＪＲ四国不動産開発株式会社,不動産仲介,求人なし,香川県高松市藤塚町3-19-45,1989,代表取締役 黒長 勝,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,イクノ冷熱工業株式会社,サブコン,求人なし,福岡県久留米市荒木町白口1251-2,1957,代表取締役 井上 重敏,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,永本建設株式会社,建築設計事務所,求人なし,広島県廿日市市新宮2-14-12,1989,代表取締役 永本 清三,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社サンエイクリエイト,建築設計事務所,求人なし,兵庫県川西市西多田2-2-8,1979,代表取締役 安井 勝敏,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社永松装飾,ゼネコン,求人なし,福岡県北九州市小倉南区長行西3-7-7,1970,代表取締役 永松 洋一,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,大成総合企画株式会社,設備管理・メンテナンス,求人なし,福岡県糟屋郡志免町志免2-7-12,1982,代表取締役 齊藤 靖,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社クリエイト技研,ゼネコン,求人なし,沖縄県うるま市字江洲2-1,2002,代表取締役 宮城 聡,30 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社バオプラーン熊本,建築設計事務所,求人なし,熊本県熊本市東区尾ノ上1-18-9,1993,代表取締役 千馬 弘枝,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社永松工業,サブコン,求人なし,熊本県熊本市北区龍田弓削2-3-10,1992,代表取締役 永松 保明,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社ピーアクセス・ワン,内装・インテリア・リフォーム,無,神奈川県横浜市緑区青砥町1140-15ウルバーノ中山 1Ｆ,2003,取締役 宮島 孝行,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ツクシ不動産,不動産仲介,求人なし,京都府京都市中京区富小路通夷川下る鍛冶屋町387,1990,代表取締役 築柴 宗晴,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社ＰＩＣＫ,内装・インテリア・リフォーム,求人なし,石川県金沢市百坂町ロ56-1,2002,代表取締役 橋詰 晃,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社里村建設,サブコン,求人なし,和歌山県和歌山市湊1820-128,2007,代表取締役 笹 雅人,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社フクテック,設備管理・メンテナンス,求人なし,福岡県福岡市東区松島3-25-21,1978,代表取締役 川口 明広,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社安住コーポレーション,サブコン,求人なし,京都府宇治市大久保町上ノ山51-40,2006,代表取締役 松浦 一也,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,関西エムアイ株式会社,設備管理・メンテナンス,求人なし,滋賀県栗東市小柿3-2-10,2004,代表取締役 草木 幹雄,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ダイワ技研,土地活用,求人なし,兵庫県西宮市上甲子園1-1-22,1979,代表取締役 大野 和成,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社スペシャリー,不動産仲介,求人なし,京都府京都市下京区仏光寺通室町東入釘隠町244,1971,代表取締役 平田 晃一,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,隆テック株式会社,サブコン,求人なし,大分県別府市富士見町13-5,2000,代表取締役 蒲原 浩隆,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,大成ハウジング四国株式会社,建築設計事務所,求人なし,香川県高松市扇町2-10-16,2006,代表取締役 松久 賢一,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社メイプルホーム,住宅（ハウスメーカー）,求人なし,福岡県福岡市中央区白金1-2-21福岡渡辺通り第一ビル 2Ｆ,1962,代表取締役 北村 友一,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ウィッシュ,ディベロッパー,求人なし,鹿児島県鹿児島市上之園町20-23,2003,代表取締役 八反田 忠弘,20 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,アスミテクノ株式会社,サブコン,求人なし,福岡県福岡市博多区春町1-2-24,2001,代表取締役 村上 宜隆,21 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,上廣サッシ工業株式会社,ゼネコン,求人なし,福岡県福岡市博多区井相田1-7-5,1982,代表取締役 上廣 昭子,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,キョウドウシステム株式会社,サブコン,求人なし,福岡県久留米市小頭町11-2クラウン,2005,代表取締役 石橋 悦治,11 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社住泰,内装・インテリア・リフォーム,求人なし,栃木県宇都宮市東谷町649-1,2006,代表取締役 千葉 猛,1 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社Ｓｉｎ工房,内装・インテリア・リフォーム,求人なし,鹿児島県鹿児島市星ヶ峯6-22-12,2003,代表取締役 田口 慎一,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,関西ＮＫホーム株式会社,不動産管理,求人なし,栃木県宇都宮市川田町1001-1アミューズメントパークソーレ21 2Ｆ,1994,代表取締役 伊庭 雅彦,40 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社弘友工業,サブコン,求人なし,千葉県千葉市若葉区桜木3-25-8,2006,取締役 宇野 弘二,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社新成トラスト,不動産仲介,無,大阪府大阪市中央区道修町1-6-7北浜ＭＩＤビル 10Ｆ,2002,代表取締役 冨士井 直哉,100 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社みつも塗装,サブコン,求人なし,福岡県大野城市仲畑4-23-10,2006,代表取締役 清瀨竜一,3 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社イノーバ,住宅（ハウスメーカー）,求人なし,宮城県仙台市宮城野区日の出町2-2-45,1999,代表取締役 内海 崇義,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アクア,住宅設備・建材,求人なし,東京都豊島区高松1-11-16西池袋フジタビル 4Ｆ,1982,代表取締役 八幡 鯉明,50 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,高橋設備工業株式会社,サブコン,求人なし,埼玉県川越市大字下赤坂1860-16,1986,代表取締役 髙橋 康浩,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,日本組織電気株式会社,住宅設備・建材,求人なし,東京都豊島区池袋2-24-4サン池袋ツービル 2Ｆ,1971,代表取締役 関 將一郎,10 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社サンクリエイトホーム,建築設計事務所,求人なし,青森県青森市富田3-16-8生協コスモス館,2006,代表取締役 工藤 博文,5 百万円,,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
