更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,従業員数,資本金,平均年齢,企業URL,事業内容,上場市場名
2024-08-01,株式会社ビルメン,建設コンサルタント,無,愛知県名古屋市北区苗田町16,1973,代表取締役 森 公男,19,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,共同住宅の屋根・外壁などの総合リフレッシュ工事や、耐震補強工事（SMIC工法）を行っています。【建設業許可】愛知県知事許可（特・般-4）第14083号 2024年1月doda掲載求人より引用,
2024-08-01,ユニオン測量株式会社,建築設計事務所,無,神奈川県川崎市川崎区宮前町8-15パールビルディングパールマンション 202,1974,代表取締役 大口隆弘,19,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社エスコンホーム,住宅（ハウスメーカー）,求人なし,埼玉県さいたま市大宮区大成町1-76-3,2001,代表取締役 内藤 聖健,19,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,少額短期保険ハウスガード株式会社,不動産金融,求人なし,東京都港区港南2-16-1,2014,代表取締役 白井 孝和,19,250 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ＩＫＩ株式会社,住宅（ハウスメーカー）,求人なし,群馬県高崎市上中居町1619-2,2020,代表取締役 木呂場 岳,19,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,五朋建設株式会社,建築設計事務所,求人なし,静岡県静岡市駿河区曲金2-8-39,1974,代表取締役 望月 真人,18,17 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,サンヨー緑化産業株式会社,設備管理・メンテナンス,求人なし,広島県広島市安佐南区伴北6-9775-1,2011,代表取締役 大林 裕明,18,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,中央電機工事株式会社,設備管理・メンテナンス,求人なし,愛知県名古屋市西区上名古屋4-11-6,1955,代表取締役 塩川 恭弘,18,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,東テク電工株式会社,設備管理・メンテナンス,求人なし,千葉県千葉市中央区浜野町594-3,1973,代表取締役 小山 馨,18,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社サンドテクノ,サブコン,求人なし,千葉県市川市千鳥町14-4,1992,代表取締役 小田 徹也,18,70 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,協和興業株式会社,サブコン,求人なし,大阪府大阪市此花区梅町2-1-32,1949,代表取締役 西村 清,18,48 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ダイダンサービス関東株式会社,設備管理・メンテナンス,求人なし,東京都江東区富岡2-1-9ＨＦ門前仲町ビルディング 7Ｆ,1997,代表取締役 鴫原 一也,18,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,親和電気株式会社,住宅設備・建材,求人なし,大阪府守口市南寺方東通4-2-18,1964,代表取締役 竹内 康彦,18,18 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,太平洋不動産株式会社,不動産管理,求人なし,東京都新宿区西新宿6-24-1西新宿三井ビル 15Ｆ,1921,代表取締役 山畑 昌弘,18,32 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,構造工事株式会社,サブコン,求人なし,東京都新宿区大久保2-1-3プラザ新大樹南棟 401,1969,代表取締役 牧田 安樹,18,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,中部日信電子株式会社,設備管理・メンテナンス,求人なし,三重県津市広明町112-5第3いけだビル 5Ｆ,1983,代表取締役 武藤 誠,18,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社三洋工業九州システム,住宅設備・建材,求人なし,福岡県福岡市博多区諸岡3-20-17,1982,代表取締役 中島 信之,18,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社カワツウ,設備管理・メンテナンス,求人なし,神奈川県川崎市宮前区有馬5-3-28,1996,代表取締役 荻野 哲生,18,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ラオックス・リアルエステート株式会社,不動産仲介,求人なし,東京都港区芝公園2-11-1住友不動産芝公園タワー 14Ｆ,2017,代表取締役 郭 昂,18,98 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,東亜ビルテック株式会社,不動産仲介,求人なし,東京都千代田区神田司町2-2-7パークサイド1－9Ｆ,1998,代表取締役 内山 敏一,17,40 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,江守エンジニアリング株式会社,プラントメーカー・プラントエンジニアリング,求人なし,福井県福井市文京4-23-1日華化学株式会社本社ビル 5Ｆ,1995,代表取締役 江守 康昌,17,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,アールテックコンサルタント株式会社,建築設計事務所,求人なし,東京都江東区枝川2-13-1,1999,代表取締役 下田 雅樹,17,40 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社壁装,内装・インテリア・リフォーム,求人なし,宮城県仙台市若林区六丁の目東町2-12,1983,代表取締役 古山雄志,17,15 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,東京石油興業株式会社,プラントメーカー・プラントエンジニアリング,求人なし,東京都品川区東品川2-5-8天王洲パークサイドビル 11Ｆ,1962,代表取締役 海堀 充博,17,120 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ユウキ産業株式会社,設備管理・メンテナンス,無,大阪府大阪市住吉区苅田8-11-15,1970,代表取締役 加藤 慎章,17,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■各種水処理機器取替・整備■各種水槽清掃（飲用・貯湯・排水）■冷却塔取替・整備・清掃■環境測定（排ガス・空気環境）■各種分析（レジオネラ属菌・飲料水・排水・プール水etc）■薬注装置取替工事■ボイラー定検・据付・保守管理■栗田工業水処理薬品特約店■各種ポンプ取替・整備 2022年3月doda掲載求人より引用,
2024-08-01,ニューライフサービス株式会社,不動産管理,求人なし,大阪府大阪市平野区平野北1-10-5201,1979,代表取締役 山田 裕之,17,12 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,日本ケーモー工事株式会社,ゼネコン,求人なし,東京都台東区浅草橋3-19-1岡田ビル 4Ｆ,1970,代表取締役 西尾 忠弘,17,84 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社東京管理,設備管理・メンテナンス,求人なし,東京都豊島区東池袋1-15-12アムスビル,1995,代表取締役 落合 聖也,17,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アグリトライ,内装・インテリア・リフォーム,求人なし,長野県長野市小島田町字新城643,1966,代表取締役 髙見澤 秀茂,17,44 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社コスモライト,建設・プラント・不動産業界,求人なし,福岡県福岡市中央区薬院3-16-27ビジネス・ワンホールディングス（株）薬院本社ビル 3Ｆ,2003,代表取締役 川本 敏夫,17,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,クラレアクア株式会社,プラントメーカー・プラントエンジニアリング,求人なし,東京都千代田区大手町2-6-4常盤橋タワー,2008,代表取締役 足立 篤美,17,67 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ケイアイプレスト株式会社,内装・インテリア・リフォーム,求人なし,埼玉県蓮田市大字上平野639-3,2005,代表取締役 小林 勝彦,17,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ドムスレジデンシャルエステート株式会社,建築設計事務所,無,東京都品川区東五反田2-2-16富久屋ニッカ共同ビル 7Ｆ,1979,代表取締役 梶山 龍誠,17,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ＡＴＡ,建築設計事務所,求人なし,富山県滑川市北野418-2,2015,代表取締役 青谷 敏男,17,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,日神住宅流通株式会社,不動産仲介,求人なし,東京都新宿区新宿5-8-1,2016,代表取締役 菅原 伸一,17,15 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社Ｄｓｈｉｆｔ,設備管理・メンテナンス,求人なし,大阪府大阪市西区江戸堀1-18-11小谷ビル 3Ｆ,2021,代表取締役 角田 恵,17,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,常陽水道工業株式会社,設備管理・メンテナンス,求人なし,茨城県土浦市文京町18-28,1962,代表取締役 池田 好男,16,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社モリプラント,サブコン,求人なし,大阪府大阪市阿倍野区昭和町2-3-3ファミリー産業第3ビル 3Ｆ,1979,代表取締役 中﨑 幸男,16,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,坂本電設株式会社,設備管理・メンテナンス,求人なし,北海道札幌市中央区南二十九条西11-5-17,1972,代表取締役 川喜田 邦夫,16,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,千葉ノーミ株式会社,住宅設備・建材,求人なし,千葉県成田市三里塚光ケ丘1-349,1977,代表取締役 村井 昭之,16,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,富士急建設株式会社,ゼネコン,求人なし,山梨県富士吉田市新西原5-2-1富士急行本社ビル 1Ｆ,1955,代表取締役 飯島 慶一,16,60 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,アールシーアイ株式会社,ゼネコン,求人なし,東京都港区芝公園2-4-1芝パークビルＢ館 11Ｆ,1970,代表取締役 齋藤 伸二,16,74 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,東武開発株式会社,サブコン,求人なし,東京都墨田区向島1-33-12第二東武館 7Ｆ,1930,代表取締役 松 原正典,16,223 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,有限会社キャド・ケンドロ,建築設計事務所,無,宮城県仙台市太白区長町南4-1-20,1991,代表取締役 菅野 正浩,16,3 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社グリフィン・パートナーズ,不動産仲介,求人なし,神奈川県横浜市西区高島2-6-32横浜東口ウィスポートビル 8Ｆ,2004,代表取締役 田中 忍,16,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,トーコー資材株式会社,住宅設備・建材,求人なし,新潟県新潟市西区流通センター2-2-2,2008,代表取締役 福井 良彦,16,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社プレサンスホームデザイン,不動産仲介,無,大阪府大阪市中央区城見1-3-7松下ＩＭＰビル 16Ｆ,2013,代表取締役 山岸 嘉章,16,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社宇戸平工務店,サブコン,求人なし,三重県津市久居寺町1232-26,1986,代表取締役 川田 英介,15,40 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ニッコーエクステリア株式会社,住宅設備・建材,求人なし,香川県さぬき市志度4614-13,1992,代表取締役 吉谷 勝好,15,90 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,河内工業株式会社,住宅設備・建材,求人なし,大阪府大阪市鶴見区今津中1-9-11,1970,代表取締役 石川 康司,15,22 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,関東化工建設株式会社,建設コンサルタント,求人なし,埼玉県さいたま市北区宮原町1-501-1,2012,代表取締役 坂本 一郎,12,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,鹿島エンジニアリング株式会社,プラントメーカー・プラントエンジニアリング,求人なし,神奈川県横浜市磯子区新磯子町27-5,1988,代表取締役 三ツ井 克則,12,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ファーストリビングアシスタンス,ディベロッパー,求人なし,東京都新宿区西新宿6-26-12ＩＴＯビル 5Ｆ,2017,代表取締役 上田 正和,12,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,岩佐機械工業株式会社,プラントメーカー・プラントエンジニアリング,求人なし,東京都中央区東日本橋3-7-19友泉東日本橋駅前ビル 3Ｆ,1986,代表取締役 太田 滋俊,11,40 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,友美工業株式会社,設備管理・メンテナンス,求人なし,岡山県岡山市南区郡3012,1991,代表取締役 福田 利治,11,54 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ジェイ・イー・サービス,不動産管理,求人なし,静岡県富士市中央町2-12-12,1996,代表取締役 小野田 智則,11,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社弘永舗道,サブコン,求人なし,青森県弘前市大字自由ケ丘5-4-2,1990,代表取締役 高坂 智晴,11,45 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社エイディーノウビ,ディベロッパー,求人なし,愛知県刈谷市相生町3-3富士ビル 4Ｆ,1972,代表取締役 尾崎 亮,11,110 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,中央土地株式会社,不動産仲介,求人なし,東京都中央区日本橋3-3-11,1947,代表取締役 勝田 忠緒,11,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社クリーン・アシスト,設備管理・メンテナンス,求人なし,東京都新宿区新宿1-10-4新宿1丁目ビル 6Ｆ,1988,代表取締役 棚橋遵一郎,11,60 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,太洋鋼材株式会社,住宅設備・建材,求人なし,大阪府大阪市中央区伏見町4-3-9ＨＫ淀屋橋ガーデンアベニュー 4Ｆ,1993,代表取締役 足立 清和,11,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,南九地質株式会社,建設コンサルタント,求人なし,鹿児島県鹿児島市永吉1-2-22,1988,代表取締役 山田 和宏,11,15 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社なごみ設計,サブコン,求人なし,神奈川県横浜市中区弥生町2-18-1ロイヤルステージＳ・Ｔ大通り公園 5Ｆ 502,2002,代表取締役 柳澤 裕治,11,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社黒川紀章建築都市設計事務所,建築設計事務所,求人なし,東京都千代田区麹町4-2-7麹町ミッドスクエア 8Ｆ,2015,代表取締役 下條哲成,11,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ネットウィンクス,建築設計事務所,求人なし,千葉県千葉市美浜区中瀬2-6-1ワールドビジネスガーデンマリブウエスト 24Ｆ,1993,代表取締役 青柳 文彦,11,3 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,コンダクト株式会社,不動産仲介,求人なし,福岡県北九州市小倉北区浅野2-17-38コンダクト浅野Ｎｏ．3 1Ｆ,1994,代表取締役 和田 克之,10,467 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,横浜化工建設株式会社,サブコン,求人なし,神奈川県横浜市港北区北新横浜2-5-11コーマビル 3Ｆ,1986,代表取締役 鈴木 啓文,10,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社二神建築事務所,建設コンサルタント,無,兵庫県姫路市安田4-100,1991,代表取締役 荒木 啓造,10,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■建築に関する企画、調査、構想、計画■事業計画、コスト計画■意匠、構造、設備、インテリア■既存施設調査、耐震診断■リノベーション企画、調査、検討 2022年2月doda掲載求人より引用,
2024-08-01,株式会社巨勢工務店,ディベロッパー,求人なし,兵庫県西宮市生瀬町1-22-12,1971,代表取締役 高井 京浩,10,80 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社立川都市センター,住宅設備・建材,求人なし,東京都立川市曙町2-36-2ファーレ立川センタースクエア 9Ｆ,1991,代表取締役 山﨑 隆史,10,600 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,未来技研株式会社,内装・インテリア・リフォーム,求人なし,岐阜県安八郡輪之内町楡俣1695-1,1998,代表取締役 二神 弘,10,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,巧栄ビルド株式会社,ゼネコン,求人なし,東京都新宿区西新宿1-25-1,2001,代表取締役 岡村 義行,10,90 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,協永電機株式会社,設備管理・メンテナンス,求人なし,兵庫県加古川市加古川町美乃利472,1974,代表取締役 田中 斉信,10,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社アールメンテナンス,不動産管理,求人なし,福岡県福岡市中央区赤坂1-15-30,1995,代表取締役 釜堀 隆史,10,20 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社パシフィカ・キャピタル,ディベロッパー,求人なし,東京都港区赤坂4-1-31アカネビル 5Ｆ,2003,代表取締役 セス・サルキン,10,87 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ＮＣ　ＭＡＸ　ＷＯＲＬＤ株式会社,不動産仲介,求人なし,東京都中央区銀座3-10-6マルイト銀座第3ビル 8Ｆ,2006,代表取締役 布山 高士,10,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社日本ゴルフ倶楽部,不動産管理,求人なし,東京都中央区日本橋蛎殻町1-15-5,2002,代表取締役 細金 成光,10,90 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,スパークス・アセット・トラスト＆マネジメント株式会社,不動産金融,求人なし,東京都港区港南1-2-70品川シーズンテラス 6Ｆ,2006,代表取締役 志村 隼人,10,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社四条大宮ビル,不動産管理,求人なし,京都府京都市下京区西洞院通塩小路上る東塩小路町608-9,2010,代表取締役 小松 禎明,10,6 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,四国化工建設株式会社,サブコン,求人なし,香川県高松市勅使町1131-1,2011,代表取締役 池田 武史,10,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社トライスト,ゼネコン,無,大阪府大阪市中央区城見1-3-7松下ＩＭＰビル 16Ｆ,2012,代表取締役 山西 芳明,10,80 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社エスコンクラフト,建築設計事務所,求人なし,埼玉県さいたま市大宮区大成町1-76-3,2005,代表取締役 内藤 聖健,10,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,大東建託アセットソリューション株式会社,不動産管理,求人なし,東京都港区港南2-13-31,2016,代表取締役 河西 正人,10,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,センコー不動産株式会社,不動産仲介,無,東京都江東区潮見2-8-10潮見ＳＩＦビル,2016,代表取締役 霜村 裕,10,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■不動産の売買・仲介■土地の造成・開発■建築工事のコンサルティング■建物設計監理■不動産施設管理 2021年10月doda掲載求人より引用,
2024-08-01,株式会社ＦＬＩＥ,不動産仲介,求人なし,東京都中央区京橋1-1-5セントラルビル 3Ｆ,2019,代表取締役 井上 正賀,10,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,アルヒ不動産テクノロジーズ株式会社,不動産仲介,求人なし,東京都目黒区上目黒1-26-1,2019,代表取締役 市川 裕康,10,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ソイルテクニカ,ゼネコン,求人なし,東京都中央区日本橋小網町12-7日本橋小網ビル 5Ｆ,1976,代表取締役 西川 晋司,9,150 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社ユニペック,サブコン,求人なし,兵庫県神戸市東灘区住吉本町2-10-40,1976,代表取締役 岡田 裕司,9,12 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社綾建設,ゼネコン,求人なし,宮崎県延岡市川原崎町174,1975,代表取締役 早石 朝廣,9,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社大軌,建設・プラント・不動産業界,求人なし,大阪府高槻市西面南4-12-1,1998,代表取締役 川口 雅弘,9,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ヴェステック株式会社,住宅設備・建材,求人なし,東京都杉並区成田西1-1-28,1991,代表取締役 新垣 恵実,9,37 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社銀座インズ,不動産管理,求人なし,東京都中央区銀座2-2先,1955,代表取締役 武藤 勝,9,60 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,シティーホーム株式会社,不動産仲介,求人なし,愛知県岡崎市六名本町2-20,1992,代表取締役 増田 直樹,9,24 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社エコ・トライ,サブコン,求人なし,茨城県つくばみらい市陽光台4-9-9メトロイドⅠ 003,2000,代表取締役 川上 和伯,9,30 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,グンゼエンジニアリング株式会社,設備管理・メンテナンス,求人なし,兵庫県尼崎市塚口本町4-8-1,2007,代表取締役 秋枝 伸午,9,60 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社フューズ,サブコン,求人なし,愛知県名古屋市西区天塚町1-41,2009,代表取締役社長 長谷部 紀之,9,40 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,ちばぎん保証株式会社,不動産金融,求人なし,千葉県千葉市稲毛区稲毛東3-17-5斉藤マンション 1Ｆ,1978,代表取締役 佐立 成信,8,54 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,日新設計株式会社,建築設計事務所,求人なし,宮城県仙台市太白区山田字大石42-4,1976,代表取締役 細田 知宏,8,14 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社東海リアライズ,サブコン,求人なし,愛知県瀬戸市南菱野町507,1998,代表取締役 土田 志郎,8,125 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,京浜不動産株式会社,ディベロッパー,無,神奈川県横浜市中区尾上町6-81ニッセイ横浜尾上町ビル 6Ｆ,1953,代表取締役 宇佐美 和彦,8,100 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,株式会社セルノ,内装・インテリア・リフォーム,求人なし,東京都中央区新富2-11-5第二曽我ビル 5Ｆ,1998,代表取締役 島﨑 陽,8,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,東亞建装株式会社,サブコン,無,愛知県名古屋市港区船見町1-42,1972,代表取締役 清水 幸夫,8,50 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,ビル・マンションの改修工事一式（防水工事／塗装工事／内装仕上工事／土木改修工事）愛知県知事 許可（特－２） 第105998号 2024年2月doda掲載求人より引用,
2024-08-01,南都ビルサービス株式会社,設備管理・メンテナンス,求人なし,奈良県奈良市大宮町5-2-11,1970,代表取締役 中谷尚央,8,10 百万円,,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
2024-08-01,シンボルタワー開発株式会社,不動産仲介,求人なし,香川県高松市サンポート2-1高松シンボルタワー タワー棟 6Ｆ,2000,代表取締役 和田 茂明,8,"3,060 百万円",,Error accessing nan: Invalid URL 'nan': No scheme supplied. Perhaps you meant https://nan?,,
