更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,代表者,上場市場名
2024-06-01,株式会社ウッディファーム,ゼネコン,1,■事業内容：大型木造建築、内装、エクステリアから茶室まで、ますます多様化・高性能化する空間づくり。その需要にお応えするため、最新の製品情報を取り入れ、高品質の大断面木材、造作用木材、化粧貼造作用木材などからエンジニアウッドまで、幅広く取り扱っています。またこれら部材の施工、リフォーム・住宅の設計・施工まで行っております。当社は県内を中心に古来から日本の建築文化を支えてきた木質素材にこだわり、様々な建築に取り組んでおり、美しさ・温かさ・風合いと強靭な建築材料である木材の可能性を追及し「木」の素晴らしさを生かした生活環境を続けています。,熊本県熊本市南区近見8-10-1,1994,,10,10百万円,http://woody-farm.jp/,,
2024-08-01,株式会社明和不動産,不動産仲介,6,■事業内容：同社は、ミリーヴグループの一員として、不動産の売買・交換・賃貸借及びそれらの仲介業、不動産に関する資産運用コンサルタント業を担っています。■ミリーヴグループの特徴：2020年現在、賃貸物件管理戸数、駐車場管理台数ともに熊本県NO.1(九州では5位)の実績を誇り、熊本で培ったノウハウをもとに、2011年に福岡県、2012年に東京都、2013年に鹿児島県に進出、事業領域を広げています。CMや雑誌広告、店舗展開だけでなく、自社ホームページをはじめ、日本4大大手の不動産ポータルサイトに物件の掲載を行い、高い入居率を実現。入居率だけでなく、賃貸物件としての価値向上を提案しています。,熊本県熊本市中央区辛島町4-35,1986,38.0,150,71百万円,https://www.meiwa.jp/,,
2024-06-01,三立木材株式会社,住宅（ハウスメーカー）,2,■事業内容： ・不動産事業 … 宅地造成および分譲／不動産の売買、仲介・住宅事業 … 木造注文住宅／建売住宅／リフォーム・木材事業 … 木材販売／プレカット,静岡県浜松市天竜区二俣町阿蔵182,1947,,21,,https://www.sanritsumokuzai.co.jp/,,
2024-06-01,株式会社アネシス,住宅（ハウスメーカー）,1,■事業内容：・不動産の売買及び不動産利用に関する企画、設計、商品開発・土木建設工事の設計施工及び工事管理に関する業務,熊本県熊本市東区長嶺南8-8-55,1994,,161,30百万円,https://www.anesis.co.jp/,,
2024-05-01,株式会社三共電気商会,設備管理・メンテナンス,4,■事業内容：・一般電気工事 制御盤配線工事 設計施工・自家用受変電設備工事 設計施工・給排気設備制御盤 その他機械装置制御盤設計製作・電気材料、並びに照明器具等の販売■当社概要：昭和34年『有限会社三共電気商会』を設立、平成元年には『株式会社』として組織変更を行い現在に至ります。和光市に営業の拠点として『本社』を置き 埼玉県及び県南の各市町村の公共事業を受注しております。また埼玉の寄居、栃木の宇都宮にも事務所があり、案件を行っております。主に有名メーカーの工業、事務棟等の電気設備工事を行っております。,埼玉県和光市本町26-60,1959,,12,20百万円,なし,,
2024-08-01,株式会社オバタケイ,住宅（ハウスメーカー）,2,■事業内容：・輸入／注文住宅の設計／施工／販売(輸入住宅大手セルコホーム株式会社の浜松エリア代理店です。浜松エリアの代理店は当社のみ)・不動産売買仲介業／賃貸仲介業／賃貸管理業／不動産コンサルタント,静岡県浜松市浜名区小林345,1954,,70,30百万円,https://obatakei.co.jp/,,
2024-07-01,創建ホーム株式会社,住宅（ハウスメーカー）,35,■事業内容：・注文住宅、リフォームの企画、設計、施工、販売、増改築・不動産の売買、仲介、賃貸物件の管理・宅地造成の企画、開発・家具の販売,広島県竹原市中央4-7-3,1987,38.9,133,59百万円,https://www.soken-home.jp/,,
2024-06-01,株式会社中谷総業,サブコン,2,■事業内容： 一般土木・宅地造成・産廃収集運搬・土木工事一式■当社について：静岡県西部を中心に土木工事を行っている会社です。直近は公共工事の案件が多く7割ほどを占めております。家庭的な明るい雰囲気です。■当社の方針：～信頼される企業であり続ける。～・従業員スキルUP … 資格取得・講習会等の参加に取り組んでおります。・設備/環境の整備 … 使用する機器等の充実化を行っております。・チームワーク … コミュニケーションを取り合い円滑に業務遂行しております。,静岡県浜松市浜名区大平607,1989,,40,20百万円,https://www.nakaya-sogyo.com/,,
2024-07-01,株式会社セトウチ,建設コンサルタント,3,■事業内容：セトウチは総合建設コンサルタントとして、中四国地方を主な営業範囲としております。国土交通省をはじめ、県、市町村、民間企業と、幅広く業務を実施させて頂き、様々な場面で社会インフラ整備の一端を担っており、地域のよりよい環境の創造と調和のとれた豊な国土づくりを目指しています。,広島県竹原市東野町158-3,1976,47.0,75,25百万円,https://kk-setouchi.co.jp/company/,,
2024-07-01,株式会社柴田組,ゼネコン,1,■事業内容：当社は主に県、市発注（公共工事）の建設工事を行っています。主に道路、橋梁、法面、港湾、除雪等に従事しています。,青森県むつ市大平町37-9,,,41,20百万円,https://shibatagumi.co.jp/,,
2024-08-01,株式会社戸塚建親センター,住宅設備・建材,2,■事業内容： 木材・建材・住宅設備機器の販売不動産業（ハウスドゥ浜北貴布祢 運営）■ビジョン： 「Kyowaエコプラス」は、株式会社共和、株式会社戸塚建親センター、株式会社水戸建親センター 3社からなる「共和グループ」が運営母体として活動しています。「10年先の家をつくろう。」を合い言葉に、将来に渡ってエンドユーザー様に、そして地域工務店様に求められる家づくりを提唱し続けていきます。,静岡県浜松市浜名区於呂1685,1970,,11,22百万円,https://kyowa-group.jp/recruit/,,
2024-06-01,株式会社金沢電気設備,サブコン,3,■事業内容： 電気設備・空調設備・防災設備・情報通信設備・TV共聴設備／設計・施工・管理■ビジョン： 当社は『安全・人・発展』を基本理念として、1977年に創業いたしました。業務内容は、新築の一般住宅やマンション、公共工事など幅広く受注させていただいております。1999年に大阪営業所、2005年に東京営業所を開設したことにより、北は北海道、南は沖縄まで日本全国をカバーし、ロードサイドの店舗や大型施設のほか、全国チェーン展開の店舗など幅広い分野からの要請に応えております。,熊本県熊本市西区松尾2-2-52,1983,,31,30百万円,https://www.k-kanazawa.com/index.html,,
2024-07-01,熊本利水工業株式会社,プラントメーカー・プラントエンジニアリング,2,■事業内容：総合設備業、機械器具設置業、太陽光発電・小水力発電事業、建築工事業、電気工事業、さく井工事業,熊本県熊本市北区大窪4-2-4リスイビル 2F,1983,48.0,56,20百万円,http://www.k-risui.jp/,,
2024-08-01,株式会社松栄パナホーム熊本,住宅（ハウスメーカー）,2,■新築戸建住宅■分譲住宅・宅地■リフォーム・エネルギー事業■賃貸・仲介物件・一般売地・中古物件,熊本県熊本市南区田迎1-7-14,1995,,76,"3,000万",https://www.kumamoto-panahome.co.jp/,代表取締役社長 田中 義定,
2024-07-01,アイ・ケイ・エス開発株式会社,建設コンサルタント,3,■事業内容： 開発許認可申請業務：関連会社の南栄開発の用地担当者が仕入れてきた案件や、他社様から依頼があった案件の不動産調査から企画、測量、設計・許認可申請、造成工事、登記までを行っております。近年は測量業務において、公共事業へも積極的に参画し、” 地域への満足”をお手伝いしております。地盤調査業務：地盤の性質の把握等を目的として調査を行っております。土壌汚染調査業務：指定調査機関として九州全域で業務を行っております。,熊本県熊本市東区小峯3-1-18,1996,,12,20百万円,https://www.i-k-s.co.jp/,,
2024-07-01,山大物産株式会社,設備管理・メンテナンス,1,■企業概要：当社は業暦47年を有する総合ビルメンテナンス会社です。保守・点検業務、各種清掃業務の他、産業廃棄物収集運搬処理も行っています。主要な取引先は羽田空港、商業施設、オフィスビル、飲食店、施設管理会社、ホテル等です。,埼玉県新座市大和田3-10-26,1977,,98,,https://www.yamadai-bu.co.jp/home/,,
2024-06-01,ワイケイホーム株式会社,住宅（ハウスメーカー）,4,■事業内容：・2×4（ツーバイフォー）注文住宅の販売、施工・不動産の管理、売買、媒介業務・上記に付随する一切の業務・賃貸管理・リフォーム事業,埼玉県朝霞市西原2-15-27,1984,,45,50百万円,https://www.yk-home.co.jp/,,
2024-06-01,増木工業株式会社,ゼネコン,1,■事業内容： [公共工事]新座市立小中学校建設工事埼玉県立高等学校建設工事（所沢・所沢商業・和光高校ほか）警察署建設工事（新座警察署ほか）消防署建設工事（新座消防署ほか）駐輪場建設工事（朝霞駅・新座駅ほか）浄水場建設工事（新座市片山浄水場ほか）大学建設工事（立教大学ほか）都営住宅建設工事（世田谷区下馬・東京街道・村山ほか）その他 保育園幼稚園道路建設工事橋梁建設工事 等,埼玉県新座市野火止3-10-7,1949,40.0,26,100百万円,https://www.masuki.net,,
2024-07-01,株式会社南建設,ゼネコン,2,■事業内容： 熊本市内を中心に 道路・下水道などの公共工事や開発工事などの民間工事を行っています。創業50年以上の歴史を持ち、これからも街づくりを通して熊本の皆様に貢献していきます。■保有資格：特定建設業 熊本県知事許可 第3436号（土木工事業、とび・土木工事業、石工事業、舗装工事業）産業廃棄物収集運搬業 熊本県知事許可第04301006461号（金属くず、がれき類、廃プラスチック類）自社建設工事の関連産業廃棄物のみ取り扱い,熊本県熊本市東区尾ノ上1-45-1,1964,,15,30百万円,https://minaken.sakura.ne.jp/,,
2024-08-01,株式会社旭技研コンサルタント,建設コンサルタント,1,■事業内容： 当社は、1979年（昭和54年）熊本県本渡市に設立以来、「良いものをつくる」という企業理念のもと、測量・設計コンサルタントとして社会基盤づくりに取り組んできました。近年の激甚化・頻発化する自然災害に対しては、地域の人々が安全で安心して暮らせる社会を創り出していかなければなりません。株式会社旭技研コンサルタントは、これからも地域社会の暮らしを守れる企業であるべく、「良いものをつくる」を第一に、全社一丸となって地域社会の発展に貢献し、ともに成長することを目指してまいります。,熊本県熊本市東区長嶺東2-26-6,1979,,,10百万円,https://asahigikenct.co.jp/,,
2024-08-01,株式会社大宝組,ゼネコン,2,～広島県尾道市は、大林宣彦監督の「転校生」「時をかける少女」「さびしんぼう」の『尾道三部作』として有名なまちです。～,広島県尾道市新浜2-5-27,1944,51.0,36,30百万円,http://www.taihougumi.jp/,,
2024-07-01,株式会社堀田組,ゼネコン,7,■事業内容：1924年創業以来多年に亘り備後地区を中心として建設業に従事してきた企業です。学校・公営住宅などの公共施設、工場・事務所・店舗などの商工業施設、医療・福祉施設、マンション・アパート・住宅・土木工事などに至るまで、多岐にわたるニーズにお応えできる総合建設業者として、地域トップクラスの実績を残すところまで発展しています。,広島県尾道市新浜1-9-22,1924,,54,30百万円,https://www.hottagumi.co.jp/,,
2024-08-01,テラルテクノサービス株式会社,サブコン,29,■事業内容： (1)ポンプ・送風機・給水ユニットの点検改修及び設置工事 (2)空調機その他関連機器の点検改修及び設置工事 管工事（給排水・空調・消防施設・管更生など）及び点検改修工事 (3)その他工事（建築・土木・電気・内外装・その他）及び点検改修工事 (4)環境･省エネ商品（節水型トイレ・油脂分離回収装置・インバーターファン・屋上緑化）,広島県福山市御幸町森脇230,1976,37.8,192,64百万円,https://www.teraltechno.com/,,
2024-07-01,三井化学産資株式会社,ゼネコン,1,■管材事業ポリエチレン製ガス導管網、マンション・戸建住宅の給水給湯、ビル・マンションの消火配管向けに高品質の製品、システムを提供しています。■土木資材事業土木資材であるジオシンセティックスのトップメーカーとして、5０年以上にわたる供給経験を活かし、各種土木工事における「補強」、「排水」、「分離」、「濾過」、「保護」を効果的に行うことを目的として資材の提案を行い、社会インフラ分野に貢献しています。■建築資材事業コンクリート、金属保護用反応性樹脂コーティング材として防水・防食材、フローリング材事業と住宅性能を向上させる住宅資材事業を行っております。,東京都文京区湯島3-39-10上野THビル,1964,44.0,190,400百万円,http://www.mitsui-sanshi.co.jp/,,
2024-06-01,和電工業株式会社,サブコン,1,総合電気設備（電気設備、通信設備、消防設備等）の設計、施工、維持管理を行っております。,青森県弘前市鍛冶町11,1990,,14,20百万円,http://www.waden.jp/,,
2024-08-01,株式会社メディアテック一心,サブコン,8,■事業内容通信システムの企画提案から設計・施工・保守まで、トータルサービスを提供します。（1）ネットワーク関連工事…大規模ネットワークを結ぶ基幹回線から各家庭やオフィス等までの通信ケーブルの敷設や接続機器の設置及び電柱の建柱など設計・施工から保守に至るまで、高度な技術と豊富な経験を活かしワンストップで提供しています。（2）モバイル関連工事…携帯電話端末は今日の社会生活において欠くことのできない重要なアイテムとなりました。携帯電話基地局の建設において、置局交渉から設計・施工・保守までのあらゆる工程をワンストップで提供し、より快適なモバイルネットワークの構築に貢献しています。,広島県福山市赤坂町大字赤坂1276,1970,,130,80百万円,http://www.mediatec-isshin.co.jp/,,
2024-07-01,株式会社フビロ,住宅設備・建材,2,■事業内容： ・高断熱・高気密住宅用資材の販売・住宅性能診断（気密測定・風量測定・換気測定）・セントラル換気システムの換気計画・販売・住宅資材、住宅機器の販売・施工・住宅地盤対策ジオクロス工法特約店・蓄熱暖房器「暖吉くん」販売代理店・「太陽光販売システム」販売元・建築一式総合建設業,熊本県熊本市南区江越1-26-9,1998,,,10百万円,https://jubilo-net.co.jp/,,
2024-07-01,株式会社芳賀信建設,サブコン,1,■企業概要：当社は、青森県板柳町に本社を置く総合建設会社です。1967年の設立以降、品質と信頼をモットーに数多くの施工実績を残してまいりました。,青森県北津軽郡板柳町大字福野田字常盤66-51,1964,45.0,38,20百万円,http://www.hagasin.co.jp,,
2024-07-01,世紀建設株式会社,ゼネコン,4,■事業内容： 建築の企画・設計・施工・リフォーム ／ 宅地の開発並びに造成事業 ／ 不動産の売買、賃貸、交換、管理及びその仲介業,熊本県熊本市南区江越2-19-35,1999,,13,30百万円,http://www.seiki.ne.jp/,,
2024-07-01,大木建設株式会社,ゼネコン,2,■事業内容：総合建設業（土木工事・建築工事・鳶・土工工事・舗装工事）,広島県福山市新市町大字戸手626-1,1980,41.9,38,20百万円,https://www.ohki-kensetsu.co.jp/,,
2024-06-01,株式会社高脇基礎工事,ゼネコン,2,■事業内容： 【土木基礎工事】道路・上下水道工事、鉄道や橋梁関連、河川・護岸など、多岐にわたる分野の基礎工事。,埼玉県北本市深井4-188,1963,44.2,120,443百万円,https://www.takawaki.co.jp/outline/,,
2024-06-01,株式会社アズマシティ開発,不動産仲介,3,■事業内容： 賃貸物件の管理・仲介収益物件の売買・仲介・企画住宅、土地の売買・仲介社員向け社宅の企画・仲介保険業務,熊本県熊本市東区新南部5-4-20,1991,,54,10百万円,https://www.azumacity.com/,,
2024-08-01,株式会社一条工務店広島,建築設計事務所,無,住宅設計・施工・販売・メンテナンス・リフォームなど 2024年6月doda掲載求人より引用,広島県福山市手城町3-11-8,1986,,,20 百万円,"Failed to retrieve page, status code: 410",代表取締役 柳本 和英,
2024-07-01,TAKASUGI株式会社,住宅（ハウスメーカー）,1,熊本県でトップクラスの知名度を持つハウスメーカー、TAKASUGIです。当社の企業理念は「感動する家づくりを通し、ご縁のあるすべての人の幸せを実現する」です。,熊本県熊本市南区流通団地1-42-1,1998,33.8,148,30百万円,https://www.takasugi.co.jp/,,
2024-08-01,三栄管理興業株式会社,設備管理・メンテナンス,1,■企業概要：昭和49年の創業以来、土木一式工事、側溝清掃、河川の浚渫、下水道の清掃・維持管理(TVカメラ調査・浸入水防止工事)等の業務を通し「住みよい環境づくり」に邁進してまいりました。また昭和62年に汚泥・廃油を適正に処理する産業廃棄物中間処理部門を設け、官公庁をはじめ数多くの企業様からご利用を頂いております。■事業内容： ・土木工事、管工事等の建設工事・産業廃棄物の収集運搬および中間処分・下水道維持管理、水施設処理運転管理,埼玉県さいたま市浦和区高砂4-13-18埼佛会館3FB,1974,,98,50百万円,https://san-eikanri.co.jp/,,
2024-07-01,株式会社サンワイーテック,サブコン,1,■事業内容： 建設業許可 熊本県知事許可（般-1）第14824号 許可年月日 令和2年3月21日管工事業・消防施設工事業熊本県知事許可（特-1）第14824号 許可年月日 令和2年3月21日建築工事業・電気工事業,熊本県熊本市東区東野1-15-22,2000,40.0,25,20百万円,https://sanwa-et.co.jp/,,
2024-07-01,株式会社ゼネコス,ゼネコン,4,【会社特徴】日塗グループの建設部門として、1990年に設立。広く事業展開を行っています。,広島県福山市東川口町1-4-13,1990,51.0,31,20百万円,http://www.genecons.co.jp/,,
2024-07-01,株式会社八千代コンサルタント,サブコン,3,■事業内容： 公共測量事業、設計コンサルタント事業■事業詳細：＜測量＞基準点測量／水準測量／路線測量／河川測量深浅測量／用地測量／現地測量／工事用測量地積測量／3次元点群測量＜設計＞道路設計／河川設計／砂防設計／急傾斜設計橋梁点検／橋梁補修設計／橋梁及び構造物設計水路工設計／農道設計／上下水道設計公園緑地設計／森林土木設計／災害設計全般施工管理＜防災＞土砂災害警戒区域等に関する基礎調査道路土木・構造物点検地域防災計画長寿命化計画・砂防設備点検＜補償＞土地調査,熊本県熊本市東区尾ノ上1-25-21,1980,47.7,15,10百万円,なし,,
2024-07-01,株式会社ヤマックス,ゼネコン,2,■事業内容 土木用セメント製品事業 道路・河川など土木工事で使用される土木用コンクリート製品の製造及び販売建築用セメント製品事業 ビルの外壁や床などビル建築工事で使用される建築用コンクリート製品の製造及び販売ハウジング事業 木造戸建て注文住宅の販売、施工、リフォームなど,熊本県熊本市中央区水前寺3-9-5,1963,44.7,506,"1,752百万円",https://www.yamax.co.jp/,,スタンダード市場
2024-08-01,和久田建設株式会社,サブコン,5,【事業内容】 ■土木・建築工事の請負、宅地造成■住宅の建設及び販売、不動産の売買・仲介・斡旋に関する業務,熊本県八代市迎町2-9-10,1947,,67,96百万円,https://wakuda.jp,,
2024-06-01,株式会社繁山興業,ゼネコン,1,■業務内容総合建設業・宅地建物取引業・産業廃棄物収集運搬業■対応可能な工事について土木工事・建築工事・アスファルト舗装工事・上下水道工事・管工事・家屋解体工事・法面保護工事・エクステリア工事・造成工事・とび・コンクリート工事・塗装工事・鋼構造物工事・アスベスト除去工事・残土処理運搬・土建材料・建設資材販売,広島県福山市千田町3-48-13,1991,,10,20百万円,https://shigeyama.co.jp/,,
2024-08-01,ラックス建設株式会社,内装・インテリア・リフォーム,3,■事業内容：ビル・マンション・学校・病院・工場・倉庫の建物改修・防水・外壁改修,広島県福山市曙町4-3-18,1992,40.0,14,30百万円,https://www.lucks.co.jp/,,
2024-08-01,株式会社SAWADA,住宅設備・建材,4,■企業概要：1971年に福山で創業した老舗太陽光会社です。ゼロエネ太陽光・蓄電池によりエコな未来を創造しています。■事業内容：（1）太陽光事業…今も、これからもブレずに、人と地球に優しい太陽光を広めていきます（2）新電力事業…人々の生活を変える新電力事業。時代の最先端をわかりやすく伝えていきます。（3）保険サポート事業…万が一の時に、安心の保証サービスです。未来のリスクを保険のチカラで、安心に変えていきます。（4）工事・保守メンテナンス事業…いつまでも、使い続ける設備だからこそ施工、保守メンテナンスは欠かせません。常に人々の生活のそばにいます。,広島県福山市南手城町1-17-11,1971,35.4,20,10百万円,http://www.eco-sawada.com/,,
2024-06-01,ワウハウス株式会社,住宅（ハウスメーカー）,1,■事業内容： 宅地造成及び販売、住宅の建築及び販売マンションの企画及び販売以上に附帯する一切の業務,広島県福山市南蔵王町6-12-22,1998,38.0,104,82百万円,https://www.wowhouse.jp/,,
2024-06-01,株式会社不動産情報センター,不動産仲介,4,■事業内容： ・賃貸斡旋賃貸部門・管理業務（管理名人）・売買仲介部門・遊休土地活用提案・土地バンクリースシステム・競売取得代行システム・買取保証付中古住宅査定システム・アパマンショップ福山版発行,広島県福山市三吉町南1-3-27,1986,,,80百万円,https://apaman-shop.co.jp/company/,,
2024-07-01,三和コンクリート工業株式会社,住宅設備・建材,3,■事業内容：錦戸グループの中核企業としてコンクリート二次製品及び生コンクリート製造の販売を行っています。公共事業に伴う事業がメインです。,熊本県天草市港町16-13,1958,40.0,150,40百万円,http://www.sanwa-con.co.jp,,
2024-06-01,有限会社ワイ・エイチ・ケイ・コーポレーション,設備管理・メンテナンス,2,■事業内容：ワイ・エイチ・ケイ・コーポレーションは、広島県福山市にある熱絶縁工事・空調機、冷凍機の設置施工会社です。創業以来、中四国地方を中心に東海方面から九州方面に、熱絶縁工事や板金工事、空調機・冷凍機の設置や配管・ダクト工事を承ってまいりました。施工からメンテナンス・アフターフォローまで一貫体制による安心･安全なサービスをご提供します。,広島県福山市高西町4-3-35,2000,,28,10百万円,https://y-h-k-corporation.co.jp/,,
2024-07-01,株式会社野上電設,設備管理・メンテナンス,2,1971年に設立した当社は、熊本県天草エリアを中心に、電気・通信・水道・空調・消防施設工事などの設備工事を展開している会社です。公共・民間のお客様における各種設備の課題を見極め、機能的なエコ設計、省資源施工、完成後の維持メンテナンスまでのあらゆるサービスをワンストップで提供。大型工事から太陽光発電・蓄電池システムをはじめとする創蓄エネルギー工事、カスタマーサービスまでを担当し、地域の発展に貢献しています。,熊本県天草市太田町3-5,1971,,17,20百万円,http://www.nogamidensetu.co.jp/index.html,,
2024-08-01,株式会社トライス,設備管理・メンテナンス,1,■事業内容： 「予防保全」にこだわる快適環境づくり 空調、給排水、ボイラー、電気など、設備工事・メンテナンス・保守事業,岩手県盛岡市盛岡駅西通2-17-10,1972,40.7,67,40百万円,https://tris.iwate.jp/,,
2024-06-01,昭栄建設株式会社,建設コンサルタント,2,■事業内容：当社は盛岡市に本社を構え、昭和29年の創業以来、地域に根差した総合建設会社として、土木工事・建設工事を行っています。土木工事では、公共工事を主体に県内各地の道路を作る前の基礎となる改良工事や川の氾濫を防ぐための堤防工事や砂防工事等地域のインフラ整備に尽力しております。建築工事では、学校や公共施設の改修等の公共工事、民間企業の社屋の新築・改修といった民間工事にて岩手の街づくりに貢献しております。,岩手県盛岡市上堂4-11-8,1954,,63,100百万円,http://www.shoei-kk.co.jp/,,
2024-06-01,中亀建設株式会社,建設コンサルタント,2,■事業内容：・建築事業：打ち合わせから設計・施工・アフターフォローまで担当者がしっかり寄り添い、作業を進めています。施工実績は、学校や施設、工場など多岐に渡ります。・土木事業：地域を繋ぐ道路、河川など私達の生活に必要不可欠なインフラ建設を行っています。安全・安心と施工品質の向上に積極的に取り組んでいます。,岩手県盛岡市向中野5-7-17,1953,42.0,30,30百万円,https://nakakame.co.jp,,
2024-07-01,グリーン工業株式会社,サブコン,4,■事業内容： （1）斜面・のり面対策工事斜面・のり面対策工事を通じて社会に貢献することが使命です。法面保護工事とは、法面の安定度強化および浸食を防止する工事全般のことを指します。法枠工の施工、モルタルや客土の吹き付け、植生マットや植生シートの敷設等、当社では様々なケースに対応できるよう、いろいろな法面保護工事を取り扱っております。（2）造園工事ゴルフ場造成、緑地帯造成、張り芝、植樹、剪定など、各種造園工事を行っています。（3）土木工事当社では土木工事・上下水道工事・道路工事等各種土木工事を行っています。これまでの技術とノウハウを折り込みながら、国土の強靭化に取り組んでいます。,熊本県宇土市城之浦町275,1965,,,30百万円,http://www.green-eng.com/,,
2024-08-01,西田鉄工株式会社,設備管理・メンテナンス,6,■企業理念：当社の経営理念は「すべてに一流をめざそう」。西田田工で手掛ける製品は、社会インフラにおいて必要不可欠なモノです。世界から水害をなくすという使命の基、製品は全て完全なモノでなければなりません。その責任感から、各社員が一流を追求していかなければならないのです。当社がみなさまから信頼され続ける企業である為に、日々の成長を歩んでまいります。■事業内容：ダム・河川用水門などの設計・製作・施工・メンテナンス津波・高潮などから国土を守る防災設備の設計・製作・施工・メンテナンス高度な防災情報ネットワークを利用した防災設備の遠隔制御設備の設計・施工,熊本県宇土市松山町4541,1946,39.0,240,50百万円,https://www.nishida.co.jp/,,
2024-08-01,株式会社ＮＴＦ,建設コンサルタント,2,■事業内容 ・自動化設備の設計・製作・据付・コンピュータシステム企画・開発・橋梁・水門・除塵設備の設計・施工提案・電気通信設備の設計・施工提案・鋼構造物の設計・施工提案及び構造解析・鋼構造物の点検・診断・補修補強設計及び長寿命化対策立案・電気通信設備の点検・診断・補修設計及び長寿命化対策立案・遠隔監視制御システム・卓上型自動開栓トルク測定装置,熊本県宇土市松山町4541,1985,40.6,51,10百万円,https://www.ntfcorp.jp/,,
2024-06-01,ニシダテクノサービス株式会社,サブコン,4,■事業内容： 1．水門、堰設備の設計、製作及び施工業務、保守点検、整備、委託運転2．揚排水ポンプ設備の保守点検、整備、委託運転、設計、製作及び施工業務3．河川、ダム、湖沼管理設備の保守点検、整備、設計、製作及び施工業務4．前各号に関連若しくは付帯する一切の業務,熊本県宇土市松山町1974,2001,49.0,24,20百万円,http://www.nts-jpn.com,,
2024-08-01,大海建設株式会社,住宅（ハウスメーカー）,3,■概要・事業内容等・1994年に現代表取締役の松田多聞社長が建設業で個人創業。1996年9月に法人成り。資本金40百万円・熊本県内で、個人向け注文住宅、及び、法人向け事業用施設の設計・建設を行う： 建設業/熊本県知事許可（特－1）第14423号、一級建築士事務所/熊本県知事登録第3282号・個人向け注文住宅は、パナソニック・テクノストラクチャー工法の特約店。・法人向け事業用施設は、福祉及び介護施設の建設に強みを有す。・建設請負だけではなく、付随する土地の仲介を行うために、宅建業も営む：国土交通大臣(1)第009400号（熊本県、福岡県）,熊本県熊本市南区城南町藤山3297-8,1996,40.0,25,40百万円,https://taikai-kensetsu.co.jp/,,
2024-08-01,株式会社田尻鉄工,サブコン,2,■水門機器製作（製作・施工）■水処理・ごみ焼却設備向け製缶品※ホッパー、投入扉、バグフィルターなど、プラント向け製品の製作・施工■その他製缶機械制作（特殊製品の製作・施工）,熊本県熊本市南区富合町釈迦堂676-15 （熊本メタル工業団地内）,1946,,16,1000万円,https://tajiriiron.com/,代表取締役 田尻 達大,
2024-06-01,若草生コンクリート株式会社,プラントメーカー・プラントエンジニアリング,1,■事業内容： 生コンクリート製造販売,熊本県宇城市松橋町南豊崎406-1,1971,,25,10百万円,なし,,
2024-08-01,株式会社西原建設工業,ゼネコン,1,当社は熊本県大津にて、建設業を営んでおります。,熊本県菊池郡大津町大字引水751,1990,,10,,"Failed to retrieve page, status code: 410",,
2024-06-01,株式会社吉安建設,サブコン,1,■企業概要：・建築工事一式（住宅の設計・施工・リフォーム、公共建築工事、民間商業施設等）・土木工事一式（公共土木工事・商業施設造成・宅地造成等）■特徴：公共工事を主体とした建設業で、安定した企業です。今年でで創業108周年を迎える企業です。社員旅行等福利厚生も充実しています。社内敷地内に寮・駐車場も完備しており、働きやすい、就業しやすい環境が整っています。,熊本県菊池市泗水町亀尾3588,1916,,50,20百万円,https://www.t-yoshiyasu.jp/,,
2024-06-01,有限会社中嶋組,設備管理・メンテナンス,1,■事業内容： 事業内容 建設業（土木、舗装、管、水道施設、解体工事）会社の特長 主として建築、外構、解体の土木工事を行う事業内容に該当。事業内容土木工事業・舗装工事・解体工事 ◎民間案件(7割・元請け)、公共案件3割。年間を通して安定的に平均して民間案件の依頼を頂いています。■熊本県知事許可（般ー２）第５６６２号公共事業を中心とし、地域に密着した業者として地元での実績があり、大手企業の下請け業者として着実に受注を確保しています。,熊本県菊池市泗水町永954,2005,,5,10百万円,https://nakashimagumi.co.jp/,,
2024-07-01,株式会社辻組,ゼネコン,3,■事業内容：国県市の公共事業と民間事業を主に、土木・建築・舗装の各分野を請け負う総合建設業です。環境や省エネに配慮した事業として、新しい舗装技術や管工事の施工、及び各種緑化事業にも取り組んでおります。・【NEXT事業部】として、屋上緑化・壁面緑化・芝生緑化を行う【緑化事業部】や内外装リフォーム・外まわりリフォームを行う【リフォーム事業部】などもあります。,熊本県合志市須屋1841-1,1975,43.0,14,35百万円,http://www.tsujigumi-con.co.jp/,,
2024-08-01,株式会社日本ハウスホールディングス,住宅（ハウスメーカー）,2,■事業内容：・木造注文住宅の販売、施工、監理・木造企画住宅の販売、施工、監理・戸建、マンションのリフォーム・木造新築住宅の企画、設計※国土交通大臣許可（特-26）第4959号※国土交通大臣免許（12）第2167号,東京都千代田区飯田橋4-3-8日本ハウスHD飯田橋ビル,1969,37.2,2622,"3,873百万円","Failed to retrieve page, status code: 410",,プライム市場
2024-07-01,株式会社池田建築設計事務所,建築設計事務所,2,■事業内容：（1）建築に関する企画・設計・監理（2）耐震診断・補強計画■事業の特徴：静岡県中東部地区の案件が多く、静岡県では最大手の建築設計事務所です。主要受注先は官公庁、各種病院、介護施設、保育園施設等多岐に渡ります。常に新しい技術を追究し、よりフレキシブルで質の高い設計を目標としており、今後も価値観・生活・文化・福祉・環境・教育等の幅広いニーズに応えるべく取組んでいきます。,静岡県静岡市葵区呉服町1-30札の辻クロス708,1968,43.0,36,40百万円,http://www.ikeda-design.com/,,
