更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,上場市場名,代表者
2024-07-01,株式会社三光堂,ガス,1,■事業内容：工業ガス、工業薬品、電子部品、機械等の販売を行っています。,岐阜県岐阜市本荘中ノ町8-5,1964,20,24百万円,,http://www.sankodo-co.jp/index.html,,
2024-05-01,有限会社笠原商事,ガス,1,■企業概要：LPガス販売事業者と共にLPガスの安心・安定供給を支える企業です。高圧で可燃性がある危険なLPガスを入れる容器をLPガス販売事業者と共に徹底管理し、社会の保安に貢献する企業です。弊社としては安心供給のため２００８年に「ISO9001」を取得し、安定供給のためにBCPを策定し災害時での活動が認められ、２０１３年に事業継続推進機構から特別賞を受賞しております。,岐阜県岐阜市長良西山前96,1971,15,10百万円,50.0,なし,,
2024-08-01,札幌ガス株式会社,ガス,1,■事業内容： 【ＬＰガス、灯油販売】札幌ガス株式会社は、ＬＰガス販売業者として北海道のお客様に安心・安全なエネルギーを供給して参ります。,北海道札幌市厚別区大谷地東5-5-28,1988,51,98百万円,,https://www.sapporogas.jp/,,
2024-06-01,株式会社ケイ・アール・ジー,ガス,1,【ガス・損害保険・霊園事業など、地域のお客様のニーズの高いサービスを多数展開！】■総合インフラ事業・石油製品及び液化石油ガス等の供給、販売・ガス器具、住宅設備機器の販売・新電力（電気小売事業）・水質浄化剤（凝集剤）研究開発・分譲地の維持管理、土地建物の売買・環境向け天然素材製品販売ほか■社会福祉事業■損害保険代理店■事務のアウトソーシング など,福岡県福岡市博多区博多駅前3丁目14-5 KNNビル2F,1984,25,"1,200万円",45.0,http://krg-energy.co.jp/,,代表取締役社長 小川 慶
2024-06-01,株式会社九酸,ガス,3,■事業内容： ・産業用高圧ガスの販売（工業、研究、農業、食品、美容）・溶接機械、レーザー切断機、産業用機械などの販売・フロンガスの回収・破壊・再生事業・医療用高圧ガスの販売・在宅医療事業・太陽光発電施設の運営（全2か所）,福岡県直方市大字上新入1677-28,1976,48,,,https://www.q-san.co.jp/kyusan,,
2024-07-01,ヤマカ株式会社,石油・資源,1,■事業内容：（1）太陽光発電システム（2）ガソリンスタンド運営（3）ホームエネルギー（4）リフォーム（5）産業用エネルギー（6）ヤマカ保険サービス（7）建材,岐阜県多治見市本町3-101-1クリスタルプラザ多治見 4F,1950,,80百万円,,http://www.yamaka-energy.com/,,
2024-07-01,石黒商事株式会社,石油・資源,4,■事業内容：（1）SS事業部（2）産業エネルギー事業部（3）ホームエネルギー事業部（4）住設事業部（5）FC事業部（6）その他,岐阜県土岐市泉町久尻20-16,1957,67,24百万円,38.0,http://www.ishiguro-shouji.co.jp/index.html,,
2024-08-01,豊前高圧ガス株式会社,ガス,4,■事業内容：工業用・医療用高圧ガス及び関連機器販売、ガス容器の耐圧検査、高圧ガスプラントの設計・制作,福岡県豊前市八屋322-52,1974,52,50百万円,,http://buzen-hpg.co.jp/,,
2024-06-01,熱原株式会社,石油・資源,1,■事業内容： 十勝・帯広エリアのガソリンスタンドをはじめ、灯油・ガスの配送や付帯する様々なサービスを展開しております。「街一番の親切な燃料屋さん」として地元に密着した仕事を行い、きめ細やかなサービス対応を行うために会社設立しました。◇ガソリンスタンド◇洗車・車検・キーパーコーティング◇灯油・ガス配送◇ENEOSでんき◇自動車販売◇エコフィール（石油給湯器）◇エコジョーズ（ガス給湯器）◇自動車保険、各種損害保険,北海道帯広市東五条南6-15,1988,90,30百万円,,https://www.netsugen.co.jp/company/netsugen-obihiro/,,
2024-08-01,株式会社道満石油店,ガス,1,■事業内容： ・ホームソリューション事業：LPガスの販売サービス・住まいの修理修繕サービス等・石油販売・車関連事業：車販売・サービスステーション・灯油販売等■企業の特徴：永年にわたり地域に密着した店舗運営で、県北一円に３ケ所のサービスステーションとＬＰＧ１ケ所を有しています。地元の方も多く勤務し、アットホームでより良いサービスを提供させていただいています。地場に根差す地域密着型企業です。,岡山県真庭市西原70-4,1955,16,20百万円,,http://www.doman-life.co.jp/,,
2024-07-01,株式会社グローバルエンジニアリング,電力,2,■事業内容： 小売電力事業、ディマンドリスポンスの提案、エネルギー監視システムの提案、自家発電設備のエンジニアリング、メンテナンス。 省エネシステムの提案、ファシリティマネジメントサービス 他。,福岡県福岡市東区香椎1-1-1,1991,50,"34,292百万円",39.3,https://www.g-eng.co.jp/,,
2024-06-01,中部プロパン株式会社,ガス,2,■事業内容・家庭用プロパンガス、業務用ガス、工業用ガス、灯油、電気販売取次業務・ガス機器、石油機器、住宅設備機器、業務用設備工事、総合修理・生活支援サービス、リフォーム工事 ■事業所 供給管理センター：岐阜県多治見市笠原町4022-44 多治見支店：岐阜県多治見市十九田町2-108 笠原支店：岐阜県多治見市笠原町3843-3 土岐支店：岐阜県多治見市笠原町4022-44 滝呂台営業所：岐阜県多治見市滝呂町12-148-151,岐阜県多治見市笠原町3843-3,1960,44,10百万円,53.0,https://chubulpg.co.jp/,,
2024-07-01,株式会社アイプロ,ガス,2,■事業内容：・LPガス製造、販売：家庭用、集合住宅用、業務用、工業用LPガス・ガス器具販売：ガスコンロ、ガス給湯器・新エネルギー関係の販売、施工：家庭用燃料電池、ソーラーハイブリッドガス給湯器、住宅用太陽光発電システム・不動産業,福岡県飯塚市枝国507,1958,25,10百万円,50.0,http://www.i-pro.co.jp/,,
2024-07-01,富士ツバメ株式会社,ガス,11,■事業内容：LPガス（工業用、業務用、家庭用、卸売）、LPガスプラント設計・施工、省エネ機器販売（LED照明、省力型圧縮機等）、保安機器販売（ガス警報器、感震器等）、リフォーム全般設計・施工、ガス機器・厨房・冷暖房機器販売、住宅設備機器全般販売、石油製品販売、各種配管工事、健康食品販売（日健総本社特約店）、損害保険代理業（「三井住友海上火災保険株式会社」「損害保険ジャパン日本興亜株式会社」）を行っています。,静岡県静岡市清水区草薙北3-25,1955,97,48百万円,40.0,http://www.fujitsubame.co.jp/,,
2024-07-01,タナカ燃料株式会社,石油・資源,1,当社はコークスに始まり、石油製品、LPGと100年以上の歴史の中で常に時代の要請に応え、エネルギー事業の可能性を広げるとともに、エネルギー総合商社として地域の生活と産業を支えてきました。今後も時代を的確に見据え、様々な事業を展開してまいります。■事業内容：（1）リフォーム、家電の販売（2）石油製品、LPガス及び関連機器の販売（3）中古車販売 カーライフのサポート（保険・車検・メンテナンス）（4）各種保険（損害保険・生命保険代理業）（5）太陽光発電システム、蓄電池の販売（6）コークスの販売（7）金属、トタン用防錆・防食剤の販売（8）木材防虫・腐食剤の販売,静岡県静岡市駿河区石田3-18-11,,,30百万円,,https://www.tanaka-nenryo.jp/,,
2024-08-01,明石石油株式会社,石油・資源,8,■事業内容：ガソリンスタンドをはじめ車検・車両販売など車に関する全てのことを扱うカーライフ事業部、LPガスをはじめ住宅設備、リフォーム、工事などを扱い安全で快適な暮らしを支えるライフクリエイト事業部、工業用潤滑油、産業用燃料油、梱包資材、産業用機器などを扱う営業部と３つの事業を軸にエネルギー専門会社としてお客様の様々なニーズに応えられるのが当社の強みです。,静岡県浜松市中央区田町228-5,1955,63,90百万円,44.7,https://www.akashi-sekiyu.co.jp/,,
2024-06-01,中電工業株式会社,石油・資源,1,■事業内容： ・建築工事の請負・建築物の設計及び工事監理・塗装工事の請負・塗料その他化学製品の製造及び販売・不動産の売買・交換・賃貸及び仲介■経営理念：私たちは、中国電力グループの一員として、建築および塗装の技術とサービスを通じて、明るく豊かな地域社会を担う自覚と誇りを持ち、 ・お客さまから信頼され、安心して選んでいただける会社を目指します。・人と環境に思いやりのある会社を目指します。・挑戦し変革し続ける会社を目指します。,広島県広島市南区出汐2-3-29,1952,138,"7,700百万円",,https://www.chuden-kogyo.co.jp/,,
2024-07-01,田島燃料株式会社,ガス,5,■事業内容： ・創業は1915年（大正4年）と100年以上にわたり、埼玉県狭山市に根付いて暮らしに欠かせないガスの安定供給を通して、地域の皆様の生活を支えながら当社も地域の皆様に育てていただきました。おかげさまで地元の認知度は高く、皆様に親しまれている会社です。,埼玉県狭山市入間川1-16-30,1950,21,10百万円,44.0,http://www.tajima-nenryo.jp/,,
2024-07-01,日の丸産業株式会社,ガス,1,＜企業概要＞当社は、低炭素社会に配慮した燃料（LPガス、木炭など）販売を主業務とする傍ら、SDGsにも貢献できる環境改善新素材の開発・販売や住宅設備機器販売など、幅広い業務を行っております。,広島県広島市南区上東雲町17-7,1927,56,17百万円,46.0,https://hinomaru-sangyo.com/,,
2024-06-01,熱原輸送株式会社,石油・資源,1,■事業内容： ・ENEOSの北海道東部地区一円の石油輸送・北海道東部地区のLPガス輸送・各家庭への灯油の定期配送およびホームタンクの洗浄・ENEOS釧路共同油槽所の委託運営管理・帯広空港、女満別空港、紋別空港の航空機への燃料給油作業および管理・不動産の賃貸,北海道河東郡音更町木野西通6-1,1966,48,16百万円,,https://www.netsugen.co.jp/company/netsugen-yusoh/,,
2024-06-01,富士酸素工業株式会社,ガス,2,当社は2022年に創業100周年を迎えました。時代の変化とともに移り変わる「技術」と「ニーズ」に合わせ、当社はお客様の安心・安全・要望に応えていきます。,静岡県富士市津田221-1,1948,83,22百万円,,https://fujisanso.co.jp,,
2024-07-01,株式会社神谷サンプラス,ガス,2,■企業概要：・LPG(液化石油ガス)の供給・太陽光発電システムの販売及び施工・リフォーム事業・土木・建築工事の施工・電気工事業・発電事業・不動産賃貸業・コインランドリー事業・酸素事業,埼玉県越谷市蒲生1-5-1,1949,50,50百万円,,https://kamiyasunplus.co.jp,,
2024-07-01,エヌ・ティ・ティ　テレコン株式会社,石油・資源,7,■事業内容：・電気通信設備を利用した各種遠隔検針／制御、保安システム等の開発、販売、工事、保守サービス業務・電気通信設備に係わる各種機器類のハード／ソフトウェアの開発、販売、設備工事、保守・各種の情報処理サービス及び情報配信サービス／警備業務、損害保険代理店業務、古物売買等,東京都台東区雷門1-4-4ネクストサイト浅草ビル2F,2003,300,400百万円,,http://www.ntt-tc.co.jp/,,
2024-07-01,南九州マルヰ株式会社,ガス,1,■事業内容：LPガス関連（マルヰプロパン・ガス器具・供給設備販売、設計・施工）石油関連（石油類、石油機器）生活関連（日用品・家電製品・ファッション・食品・レジャー用品販売）業務関連（厨房機器・空調機器・防災設備販売、設計・施工）生産関連（高圧ガス・溶接材料販売）建設関連（リフォーム・増改築、管工事）,熊本県熊本市東区小山2-16-50,1968,122,61百万円,,https://www.mkm-marui.co.jp/,,
2024-07-01,株式会社大目商店,新エネルギー（太陽光・風力・地熱・バイオなど）,2,■事業内容 太陽光発電事業／電力販売・電力削減サービス／石油販売・自動車関連事業／プロパンガス販売・住宅リフォーム,広島県福山市赤坂町大字赤坂1389-1,1962,29,10百万円,,https://www.oomesolar.com/,,
2024-07-01,大分石油株式会社,石油・資源,1,■事業内容： 石油製品の販売・卸売 自動車用部品販売太陽光発電システムによる発電所ホテル旅館業・自動車リースグループ車両販売会社との連携によるお車のトータルサポートバイオマス発電事業(放置竹林を有効活用した発電・水素の研究開発)■ビジョン： １ . 我々は顧客のサービスに誠意をつくし、社会に貢献することを喜びとします。１ . 我々は運命共同体であることを自覚し、お互いの繁栄をめざして 共存共栄自主独立に努力します。１ . 我々は創意工夫につとめ、あらゆる困難をのりこえて、社業を実行推進します。,大分県大分市王子港町1-14,1949,196,30百万円,36.0,https://www.oitasekiyu.co.jp,,
2024-06-01,株式会社ダイプロ,ガス,3,■企業概要： 創業68年大分に根付き、地域の生活を支えるインフラサービスを運営しています。事業は、ＬＰガス及び住宅関連器具並びにホームメンテナンスを主軸に展開しており、一円に１３のグループ販売会社を網羅する県内トップの企業となっています。■事業内容： 業務用・工業用LPガス事業家庭用LPガス事業電気・灯油事業住宅事業,大分県大分市新川西1-4-17,1955,66,50百万円,43.0,http://www.daipro.co.jp/,,
2024-07-01,株式会社丸片ガス,ガス,3,■事業内容： 安定したエネルギー供給と地球環境の保全をテーマにクリーンなエネルギーであるLPガスの普及を通じたさらなる省エネルギー社会の実現、コージェネレーションシステムや高効率機器の導入により、お客様の快適な暮らしを実現することで地域の皆様から常に信頼をいただき発展していくことを目指しています。,岩手県北上市村崎野20-80,1961,61,1百万円,,https://www.marukata-gas.co.jp/company/intro.html,,
2024-08-01,北良株式会社,ガス,8,■事業概要：＜ガス事業＞ ●家庭用ガス、産業用ガス、医療用ガスの製造、供給、販売、設備設計、保守管理など。 ＜医療サービス＞●呼吸器系の医療機器供給、在宅医療サービスなど。,岩手県北上市和賀町後藤2-106-160,,86,10百万円,42.6,https://www.hokuryo.biz/,,
2024-07-01,昭和ガス株式会社,ガス,2,LPガス販売、ガス器具販売、電力の販売、浄水器レンタル、リフォーム、家電販売、ウォーターサーバーレンタル・販売、保安工事・検査サービス、その他,埼玉県入間郡三芳町上富264,1963,100,1000万円,,https://showapg.co.jp/,,代表取締役社長 髙橋 政宏
2024-08-01,青木プロパン株式会社,ガス,4,■事業内容： １．プロパンガス並びに油類の販売２．ガス機器、厨房機器、台所用品、家庭用電気製品、日用雑貨品及び住宅設備機器の販売３．管工事業４．給水、給湯設備工事業５．給水、給湯設備機器の販売６．ガス機器、厨房機器、家庭用電気製品、給水、給湯設備機器、消化器のリース業,広島県尾道市向島町2038-1,1958,17,20百万円,51.0,http://www.aoki-lpg.co.jp/,,
2024-07-01,東九州アポロ株式会社,石油・資源,1,■企業概要：石油製品の販売からギフト商品まで取り扱う総合小売り企業です。皆様の生活に欠かせない自動車用燃料や自動車整備を中心とした運営をしています。■事業内容： ・サービスステーション運営・カーケア商品販売（オイル、タイヤ、バッテリー等）・自動車整備業（車検等）・レンタカー、リース、保険・新車、中古車の買取、販売、廃車・需要家への産業用燃料、潤滑油の卸販売・長府製作所製品の販売取り付け,大分県大分市大字三芳1771-1,1997,15,30百万円,,https://higashi-ap.com/,,
2024-07-01,株式会社丸三燃料,ガス,2,■事業内容・ホームエネルギー関連事業・リフォーム関連事業・サービスステーション事業・灯油・軽油・重油宅配サービス事業・産業エネルギー事業・介護・福祉事業その他、新電力販売、不動産賃貸業務等、幅広い事業を展開しています。,大分県中津市大字下池永840-2,1958,54,10百万円,,https://www.lpg-marusan.com/,,
2024-06-01,大民石油販売株式会社,石油・資源,2,■企業概要：当社は、明治42年8月創業で業暦100年以上の老舗企業です。昭和26年日本石油㈱の特約店となりエネオスブランド直営給油所6ヶ所と販売店3ヶ所を運営しております。当社はガソリンスタンドの運営や石油の卸売りなど、100年以上にわたって、地域のエネルギー供給を担ってきました。■事業内容： 1.ガソリンスタンドの運営2.車両整備、車検他■ビジョン： 時代の流れは変わったとしても、次の100年もこの地域のエネルギー安定供給に努めていかなければならず、当然、その貢献を地元資本である当社が引き続き担いたいと考えております。,秋田県秋田市土崎港西3-7-29,1965,42,25百万円,35.0,http://www.otami.jp/,,
2024-06-01,株式会社アポロガス,ガス,1,■事業内容：・LPガス販売、メンテナンス・給湯器の販売・灯油、重油の販売・アポロソーラーファーム・太陽光発電システム・各種リフォーム、増改築・新築事業・水まわり事業・移動式水素ステーション事業,福島県福島市飯坂町字八景6-17,1971,59,20百万円,45.0,http://www.apollogas.co.jp/,,
2024-08-01,株式会社千代田商亊,ガス,1,■事業内容：石油製品の小売・卸（ガソリン・軽油・灯油・重油・ＬＰガス・潤滑油）自動車整備・板金塗装・住宅関連商品販売。■会社の特徴：出光興産の特約店。山形・宮城の両県で営業活動中。個人・法人・官公庁及び卸販売を行っています。,山形県山形市七日町4-14-10,1959,58,30百万円,43.0,http://chiyodashoji.co.jp/,,
2024-08-01,ビーピー・カストロール株式会社,石油・資源,1,■概要:日本における自動車用潤滑油製品等の企画･開発･製造･輸入･販売まで行っています。BPカストロール株式会社は、自動車用潤滑油分野において海外ブランドとして著名な2つのブランド｢BP｣｢カストロール｣を所有し、日本国内のアフターマーケットでは約7％、海外ブランドの中ではトップシェアを確保しています。,東京都品川区大崎1-11-2ゲートシティ大崎イーストタワー20F,1978,96,"1,491百万円",46.2,http://www.bp.com/ja_jp/bp-castrol-japan.html,スタンダード市場,
2024-07-01,株式会社吉田石油,石油・資源,10,■業務内容：石油製品の卸・直売、レンタカー、カーリース、損害保険代理店、カー・バイク用品販売、車買取・販売、CD/DVDレンタル・販売、書籍販売、民間車検場など吉田石油が取り組む事業は多岐に渡ります。ENEOSブランドの石油製品販売を主力に事業の多角化を進め、堅固な経営基盤を築いています。磨き続けてきた接客力を強みに新たなビジネスにも挑戦し、時代の変化に柔軟に対応していきたいと考えています。ENEOS／オリックスレンタカー／TSUTAYA／4ドライバーズ2／中古車情報館 等,茨城県水戸市笠原町1502,1950,115,80百万円,,http://www.yoshida-g.co.jp/,,
2024-07-01,ニッコーテクノ株式会社,石油・資源,1,■原子力部門■エンジニアリング部門■フィールドエンジニアリング部門■情報通信部門,神戸市兵庫区御崎町1-2-1 御崎Uビル2F＜神戸ブランチ＞〒101‐0047東京都千代田区内神田3-14-8 ニシザワビル4F＜本社＞,1970,549,1600万円,39.8,https://www.kotonear.com/nikko-techno/,,代表取締役社長 佐久間 宏和
2024-06-01,イガラシ綜業株式会社,電力,13,■事業内容：電気工事、通信設備工事、消防点検及び設備施工、太陽光発電設置工事、高速道路維持・補修、国道・県道照明維持、道路情報板更新工事,茨城県日立市幸町2-8-6,1951,100,30百万円,37.9,http://www.igarashisogyo.com/,,
2024-07-01,大岩石油株式会社,石油・資源,1,■事業内容：・石油製品販売・自動車の販売、車検、整備、板金、レンタカー・損害保険代理店■特徴：千葉県銚子市と千葉市に3店舗のサービスステーションを運営しており、給油だけでなく車に関する様々なお悩みに答えています。（車検や新車リース、車売買、保険、洗車・コーティング、キズ・ヘコミ直し、レンタカーなど。）,千葉県銚子市唐子町73,1969,13,20百万円,50.0,https://oiwa-oil.com/,,
2024-08-01,株式会社エルピオ,ガス,13,■事業内容：LPガス・都市ガスの供給および各種ガス機器の販売、でんき小売事業,千葉県市川市曽谷1-30-18,1965,324,98百万円,,https://lpio.jp/,,
2024-08-01,石川興産株式会社,石油・資源,4,■事業内容：・石油製品、石油化学製品販売・自動車用燃料／車検整備等カーケアビジネス・新車、中古車販売・保険販売,栃木県足利市永楽町2-1,1953,90,68百万円,,https://ishikawakosan.com/,,
2024-05-01,三浦電気工事株式会社,電力,2,■事業内容：・官庁の公共施設や民間の商業施設やホテル病院、工場の電気設備に係る工事全ての施工、施工管理・道路照明やトンネル照明等のインフラに係る電気工事の施工、管理・太陽光発電所やバイオマス発電所等の再生可能エネルギー発電所に係る電気工事の施工、管理,福島県いわき市好間町上好間字上野原188,1939,48,34百万円,,http://www.me-e.co.jp/,,
2024-07-01,東京燃料林産株式会社,石油・資源,1,■事業内容：木炭・薪・煉炭等固形燃料／LPガス・灯油・重油・潤滑油等石油製品／各種燃料器具及住宅関連設備機器／ガソリンスタンド／オートリース取扱／損害保険代理店／山林経営及木材生産／各種給排水設備工事／不動産の賃貸,東京都千代田区神田錦町3-17東ネンビルディングB1,1943,90,60百万円,,https://tohnen.co.jp,,
2024-06-01,アイエスジー株式会社,ガス,5,■会社概要:当社は、LPガスの販売を中心に住生活の広い範囲をサポートするサービスを提供しております。前身である「石井商店」は、1884年(明治17年)に米販売店として創業しました。以後、薪炭の卸売業、LPガスの販売会社と事業を展開していき、現在ではガス、電気、住環境、リフォーム、ランドリーなど、人々の生活を支えるサービスを幅広く手掛けています。■事業概要:家庭・業務用、工業用ＬＰガスの販売、住宅設備機器・ガス空調設備の販売、設計、施工住宅リフォ一ム、産業廃棄物の収集・運搬・処理,千葉県船橋市藤原3-16-17,1950,396,100百万円,,https://www.isgnet.jp/index.php,,
2024-07-01,須賀川瓦斯株式会社,ガス,2,■事業内容： LPガス事業、オートガススタンド、空調および厨房他各種設備機器販売、建築設備工事、三菱商事石油SS（サービスステーション）経営、自動車車検、修理整備、中古自動車買取販売、各種自動車用品販売、損害保険代理店業務、各種工業用オイル、石油製品販売、薬局経営、酒類販売ディスカウント店経営、フィットネスルーム経営、太陽光発電事業 他,福島県須賀川市卸町44,1959,230,50百万円,,http://www.sukagawagas.co.jp/,,
2024-07-01,日新エネルギー株式会社,石油・資源,1,■会社概要・1971年設立、石油販売事業から始まり、現在ではLPガス販売事業、カーリース事業、テナント事業等、快適生活のお手伝いを基本に事業を展開しております。,栃木県真岡市並木町3-8,1971,60,20百万円,,https://www.nissin-energy.com,,
2024-06-01,株式会社スミスケ,ガス,1,■会社概要明治40年に薪炭店として創業し、時代の変遷とともに、薪や炭から灯油、ＬＰガス、ガソリンなどの燃料を取扱い、燃料と同じく生活に欠かすことのできないライフラインである、上下水道工事や住宅リフォーム等の地域社会の貢献を目指した事業展開を行っております。取り扱う商品は変わってきましたが、創業当時から一貫して変わらない「地域密着」を大切にした経営を進めております。■事業内容・LPガス・燃料・関連機器 ・上下水道工事、ガス配管工事など ・住まいのリフォーム ・ガゾリンスタンド ・エネオスでんき特約店,栃木県矢板市針生71-3,1953,19,10百万円,,https://www.sumisuke.jp/,,
2024-07-01,勝田環境株式会社,石油・資源,1,～創業から50年以上に渡って環境を守る、エコのプロ集団企業です～■事業内容： ・一般廃棄物の収集運搬及び処分業務 ・産業廃棄物の収集運搬及び処分業務 ・浄化槽清掃及び維持管理及び浄化槽高圧洗浄業務 ・受水槽及び高架水槽の清掃業務 ・公共下水道及び道路等の側溝清掃業務(高圧洗浄業務) ・建設業請負業務(土木、建築、とび土工、舗装),茨城県ひたちなか市大字津田2554-2,1978,151,30百万円,,http://www.katsukan.com/,,
2024-06-01,株式会社湯浅,石油・資源,4,■事業内容： ガソリンスタンド（出光昭和シエル）の運営、自動車販売・車検事業,千葉県松戸市三矢小台5-23-2,1947,220,30百万円,,http://www.yuasa-net.com/index.html,,
2024-06-01,山正電気工事株式会社,石油・資源,3,■事業内容： 建物の建築に伴う電気設備を行う施工管理部門と、工場の生産ラインの電気設備を担当する電装部門があります。■企業の特色：（1）施工管理部門「いかに人が快適に使用できるか」を第一に考え、電気設備のトータルコーディネートを行っています。ビルの工事を始めマンション、店舗の動力や照明、さらに防災・防犯などに至る電気設備についての企画/設計～施工/メンテナンスまで、総合的に建築プロジェクトに参加しています。,神奈川県横浜市鶴見区鶴見中央4-34-9,1943,20,31百万円,48.0,http://www.ymselc.co.jp/,,
2024-06-01,株式会社ライフ白銅,石油・資源,5,■概要当社は、ゴルフ事業（ゴルフ練習場）、フィットネス事業（スポーツクラブ）、石油事業（ガソリンスタンド）を営んでおります。,東京都中央区明石町8-1,1963,33,100百万円,36.3,https://www.lifehakudo.co.jp/,,
2024-07-01,株式会社若尾電気,電力,2,■事業内容：電気設備工事 設計、施工、管理、保守■主な対応工事：（1）電気工事…コンセント工事・照明設備工事・ネオン設備工事・引込線工事・交通信号設備工事・避雷針工事・電気防食工事（2）消防施設工事…消防設備工事・屋内消火栓設置工事・屋外消火栓設置工事・スプリンクラー設置工事・火災報知設備工事■当社の強み官民ともに順調に受注を伸ばしています。山梨県内はもちろんのこと、近隣の静岡県・埼玉県・茨城県の案件も増加しています。,山梨県甲府市下飯田2-9-12,1983,17,50百万円,,https://www.kensetumap.com/company/27475/,,
2024-06-01,サンライズオイルサービス株式会社,石油・資源,1,■事業内容：石油製品やケミカル製品等の海上／陸上輸送のリーディングカンパニーである「上野グループ」の1社として、下記の事業を展開しています。・潤滑油製造、保管、出荷、受注業務・油槽所の管理運営業務・通関業務,神奈川県横浜市鶴見区安善町2-4,1999,202,10百万円,44.0,http://www.uyeno-group.co.jp/group/sunrize/,,
2024-08-01,株式会社ＴＯＡシブル,石油・資源,9,■事業内容：産業廃棄物の収集運搬および中間処理、再生重油の製造・販売、エマルジョン燃料の製造・販売、コンクリート剥離剤の製造・販売、メンテナンス事業を展開しています。油性廃棄物のリサイクルで専門性を有する安定企業で、創業以来黒字経営を常に続けています。,千葉県八千代市上高野1728-5,1968,122,80百万円,,https://toaxible.com/,,
2024-06-01,三ッ輪産業株式会社,石油・資源,3,■事業内容： LPガスの販売、石油類の販売、石油・LPG用容器の販売、簡易ガス事業、住宅設備機器の販売、飲料水の販売およびその付属品等の販売、PG関連ソフトウェア/セキュリティシステムの販売、固形燃料の販売、自動車用品の販売、高圧ガス設備設計施工等,東京都新宿区西新宿8-14-24西新宿KFビル2F,1940,600,90百万円,41.0,http://www.mitsuwagroup.co.jp/,,
2024-07-01,三重石商事株式会社,ガス,7,■事業内容：当社は三重県四日市市に本社を置く、エネルギー総合商社です。地域の皆様のインフラを支える事業を展開しております。１．各種燃料および冷暖房機器等の販売２．建設工事並びに関連商品の販売３．自動車整備事業４．防犯、防火、防災および安全に関する設備機器、システムの販売。５．太陽光発電装置および関連機器の販売６．自動車損害賠償保障法に基づく保険代理業７．損害保険代理業８．発電事業およびその管理・運営、ならびに電気の売買に関する事業9．コインランドリーの営業10．前各項に関連または附帯する一切の業務,三重県四日市市白須賀3-6-8,1949,145,30百万円,,https://www.mieseki.co.jp,,
2024-08-01,株式会社サンオータス,石油・資源,2,神奈川エリアに密着し、トータルカーサービスを提供するJASDAQ上場企業です。輸入車販売、レンタカー業務、ガソリンスタンドの経営、自動車車検整備など、これからは「クルマ」だけに留まらず、生活関連事業も拡大しトータルライフサービスを提供していきます。,神奈川県横浜市港北区新横浜2-4-15太田興産ビル新横浜9F,1951,393,411百万円,,http://www.sunautas.co.jp/,スタンダード市場,
2024-06-01,株式会社山田商会,石油・資源,9,■事業内容：2022年で創業116年を迎える同社は、東邦ガスの指定工事会社として事業を発展してきました。従業員650名、売上高177億円という名古屋地区ではトップクラスの設備工事会社です。・ガス設備配管工事、ガス・水道機器および住設機器販売・建築請負業及びこれに関する設計施工管理業務・上下水道工事、舗装工事・リフォーム・給排水工事、空調衛生設備工事・太陽光発電、電気工事・保険代理店業務、福祉用具販売レンタル業務,愛知県名古屋市熱田区桜田町19-21,1906,656,80百万円,40.8,https://www.ymax.co.jp/,,
2024-07-01,株式会社ユーラステクニカルサービス,石油・資源,5,■事業内容：風力発電事業国内最大手「ユーラスエナジーホールディングス」の子会社であり、ユーラスエナジーグループ発電所の操業を担っています。国内の事業所に運転保守員が駐在し、、々の運転・保守管理業務ををっており、これまでの経験に基づく同社独自の運営ノウハウにより、設備の安全・安定操業を実現しています。千葉県印西市に所有する研修センターにて、運転保守員向けの社内教育プログラムも実施しています。,東京都港区虎ノ門4-3-13ヒューリック神谷町ビル7F,2001,158,"18,199百万円",39.0,https://www.eurus-technical-service.com/,,
2024-08-01,株式会社ネクセライズ,石油・資源,1,■事業内容：・燃料油販売／海上輸送・島嶼向け燃料油販売・消防設備、電気、管および機械器具設置工事・石炭、LNG等燃料荷役・石炭、LNG輸入関連業務・防災・警備業務、防災資機材販売、防災教育訓練・石油備蓄基地の操業,東京都港区港南1-8-23Shinagawa HEART 11F,1955,527,40百万円,47.9,https://nexeraise.co.jp/,,
2024-07-01,シン・エナジー株式会社,新エネルギー（太陽光・風力・地熱・バイオなど）,6,【再生可能エネルギー開発】・太陽光発電事業・バイオマス発電事業・バイオガス発電事業・水力発電事業・風力発電事業・地熱発電事業【新電力運営＆支援】・地域新電力事業・新電力運営支援・電力の売買・需給管理,兵庫県神戸市中央区御幸通8-1-6 神戸国際会館14階,1996,139,9億9512万775円,40.4,https://symenergy.co.jp/,,代表取締役社長 乾 正博
2024-07-01,伊藤忠石油開発株式会社,石油・資源,1,■事業内容： 当社は、1972年にインドネシアの石油探鉱を推進するために設立され、伊藤忠グループの石油・天然ガス開発事業を担う中核企業として数多くの石油・天然ガス探鉱・開発、生産プロジェクト及びCCS/CCUSを中心とした脱炭素関連事業プロジェクトに参画しています。プロジェクトの技術、事業管理を担当する専門家集団として伊藤忠商事（株）エネルギー部門と緊密な連携を取りつつ、プロジェクトの管理、運営及び新規権益の企画、評価を担っています。,東京都港区北青山2-5-1,1972,30,600百万円,43.0,https://www.itochuoil.co.jp/,,
