更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,上場市場名,従業員数,資本金,平均年齢,企業URL,代表者
2024-08-01,株式会社エキスパートパワーシズオカ,技術系アウトソーシング（特定技術者派遣）,23,◆総合エンジニアリング事業◆クライアント企業のベストビジネスパートナーとしての問題解決＜委託業務＞次世代製品開発を通しての技術力支援＜派遣事業＞ツール、工学、製品等に関する各種教育＜技術者育成事業＞上記の事業を中心とし、技術力にてものづくりを支えています。,静岡県沼津市御幸町17-5,1984,,844,50百万円,37.0,http://www.web-eps.co.jp/,
2024-08-01,株式会社ケーイーシー,技術系アウトソーシング（特定技術者派遣）,38,■企業概要：エネルギー、コンピュータの2つの事業領域を強みとする、ハード・ソフトのエンジニアリング集団です。主に東証一部上場企業/1000億円以上の売上企業への請負(準委任含む)や派遣による事業展開しております。もともとは原子力分野での放射線管理を行う専門会社でしたが、現在では事業領域をハードのみならずソフトへも広げ、社会インフラ分野を中心に多くの技術提供実績を積み上げています。提供分野は、[放射線管理/スーパーバイザー/安全管理/R&D/カスタマーサービス/試験/品質保証/検査/設計/SE/運用管理/設備診断/一般事務]の13職種の多岐にわたります。,広島県広島市南区段原日出1-7-14,1987,,300,10百万円,32.1,https://www.kec-net.com/,
2024-08-01,東邦化研株式会社,試薬メーカー・受託合成・受託分析,6,■事業内容：当社は以下の３つの事業を行っております。１）環境計量証明事業 ２）ドライ方式による薄膜形成を行っている事業３）材料等の異物分析や観察を実施する事業環境分析センター：ダイオキシン類分析、絶縁油PCB分析、アスベスト分析、水質分析、産業廃棄物分析、土壌調査、底質分析、ばい煙測定、作業環境測定業務イオンプレーティング部：真空方式による機能性薄膜の受託加工業として、電子部品分野・半導体分野・医療分野・航空宇宙分野など様々な業界の試作開発から生産まで幅広くご利用頂いております。材料解析部：工業材料や部品における『観察・計測・分析・解析』に係る技術サービスです。,埼玉県越谷市流通団地3-3-8,1953,,100,50百万円,,http://www.tohokaken.co.jp/,
2024-08-01,ヤマハ発動機ビズパートナー株式会社,アウトソーシング,12,【事業内容】ヤマハ発動機100％出資会社として、以下事業を行っています。■ヤマハ発動機グループ向けシェアードサービス 人事・労務制度運用、総務、社員教育、採用 財務・経理 福利厚生（食堂、寮・社宅、託児所、社内ショップ） 不動産売買・仲介、建設・施設管理、間材調達 物流・貿易■人材サービス 人材派遣業、職業紹介■保険サービス 損害保険、生命保険の代理店,静岡県磐田市西貝塚3377,1982,,641,50百万円,,"Failed to retrieve page, status code: 410",
2024-06-01,株式会社ウイング,コールセンター,2,■事業内容： コールセンター事業最大座席数200席宅配会社と連携した独自のオペレーションセンターを展開。書類や荷物の配送から回収までをワンストップで行う、ウイングシステムのソリューションを提供。,広島県広島市中区猫屋町7-2,1997,,200,30百万円,,https://www.wing-link.co.jp,
2024-07-01,株式会社叶,アウトソーシング,1,■生産用設計図面の作成■治具図の作成■技術者の派遣,静岡県焼津市宗高1522-3,1969,,60,"1,000万円",,http://www.kanoc.co.jp,代表者 加納 大生
2024-08-01,株式会社ラージック,技術系アウトソーシング（特定技術者派遣）,14,～「エンジニアファースト」を掲げ、社員の働きやすい就業環境・豊富なキャリアパス・市場価値を高めるスキルアップ体制を提供 ～■事業内容：・自動車内装部品開発設計・特装車・福祉車部品開発設計・昇降機・工作機械開発設計・組込制御設計・WEBアプリ開発設計・インフラ構築・運用・保守・ITソリューション,愛知県名古屋市中村区名駅5-28-1名駅イーストビル803,1986,,95,30百万円,38.0,https://largic.jp/,
2024-08-01,株式会社アテック,技術系アウトソーシング（特定技術者派遣）,99+,■事業内容：機械設計・電子設計・電気設計・制御ソフトウェア開発・通信及びネットワーク構築、 技術系全般におけるアウトソーシング事業,愛知県名古屋市東区葵3-24-4,1988,,1109,90百万円,,https://www.atec-inc.co.jp/,
2024-08-01,株式会社ＢＥＸ,技術系アウトソーシング（特定技術者派遣）,13,■概要:自動車開発設計・設計支援、システム設計・開発を柱に自動車及びエレクトロニクスを中心とした製造業に対し、高いレベルの技術を提供するエンニジアリング企業です。,愛知県豊田市西町5-5ビッツ豊田タウン3F,2002,,198,35百万円,36.0,http://www.bex-inc.com,
2024-08-01,株式会社メイテックグループホールディングス,技術系アウトソーシング（特定技術者派遣）,2,■事業内容：エンジニアリングソリューション事業（機械設計、電気・電子設計、ソフトウェア開発、ケミカルエンジニアリング、解析・評価）※労働者派遣事業許可番号「派 23-301659」,東京都台東区上野1-1-10オリックス上野一丁目ビル,1974,プライム市場,8080,"5,000百万円",,http://www.meitec.co.jp/,
2024-07-01,株式会社タック,アウトソーシング,3,■事業内容： 技術系総合アウトソージング、製造技術支援■事業内容詳細：・各種製品の開発設計請負・製造技術関連の業務請負・労働者派遣事業【厚生労働大臣認可 派23-300420】（東京地域：厚生労働大臣許可取得、愛知県地域：厚生労働大臣許可取得、大阪地域：厚生労働大臣許可取得※改正派遣法に基づくマージン率の公開）・職業紹介業 【厚生労働大臣許可 23-ユ-020187】,愛知県名古屋市中村区名駅4-2-28名古屋第2埼玉ビル9F,2000,,250,60百万円,44.0,https://www.takweb.net/index.php,
2024-06-01,モリタサービス株式会社,人材派遣,1,■事業内容： ・データ入力業務・人材派遣・請負業務・その他サポート業務,愛知県名古屋市中区橘1-10-1,1971,,22,30百万円,,https://www.kss-kss.co.jp/corporate-information/,
2024-08-01,パーソルクロステクノロジー株式会社,技術系アウトソーシング（特定技術者派遣）,99+,■事業内容：・自動車、航空宇宙関連機器、家電、ロボットなどの設計・開発・実験における請負・派遣サービス・ITシステムやアプリケーションのシステム開発・インフラ設計・運用における派遣・準委任・フリーランスサービス・AIやDXを活用したIoT、モビリティサービスの導入支援,東京都新宿区西新宿2-1-1新宿三井ビルディング51F,1979,,9706,495百万円,33.8,https://persol-xtech.co.jp/,
2024-08-01,セントラルエンジニアリング株式会社,技術系アウトソーシング（特定技術者派遣）,99+,■概要：各種制御システムの受託開発及び製造、自社製品の開発製造・販売と技術者派遣を主体とするエンジニアリング企業,神奈川県横浜市港北区新横浜2-3-19新横浜ミネタビル3F,1962,,1234,80百万円,34.7,https://www.central-eng.co.jp/,
2024-07-01,日証貿株式会社,人材派遣,1,■各国領事査証取得代行業■貿易事務総合代行業■船会社代行ならびに各種アウトソーシング事業■一般労働者派遣事業（厚生労働省許可番号 派13-305678）■有料職業紹介事業（厚生労働省許可番号 13-ユ-301112）■特定信書便事業（関東総合通信局許可 関特第156号）,東京都千代田区神田美倉町2 三共美倉ビル別館1・3・4・7階,1978,,263,5000万円,,https://www.nisshobo.co.jp/,代表取締役社長 井梅 泰美
2024-07-01,株式会社エデンレッドジャパン,アウトソーシング,2,"■事業内容：・福利厚生用食事補助システムTicket Restaurant（R）の発行代行・全国にある約28,000店舗のチケットギフト加盟店でご利用いただける食事券Ticket Gift（R）の発行",東京都千代田区大手町1-5-1大手町ファーストスクエアウエストタワー,1987,,35,"1,000百万円",35.0,https://edenred.jp/,
2024-08-01,株式会社中央エンジニアリング,技術系アウトソーシング（特定技術者派遣）,9,■概要：同社は、航空・宇宙分野、産業機械、自動車、情報通信・ 家電、ソフトウェアの各分野での先端技術の設計及び製作を行っています。■事業内容(1)航空宇宙分野＜民間航空機・自衛隊機・ロケット・国際宇宙ステーション補給機 等＞(2)家電・情報通信分野＜デジタルカメラ・ビデオカメラ・携帯電話・セキュリティーシステム・伝送装置等＞(3)自動車分野＜自動車の車体・電装品・内装部品・製造ライン・カーナビソフト等＞(4)産業機械分野＜産業用ロボット・大型搬送装置・製造設備・印刷機・実験用装置等＞(5)ソフトウェア分野＜業務系アプリケーション・組込みソフトウェア・ファームウェア＞,東京都千代田区麹町4-5-7麹町パークハウスビル,1954,,561,116百万円,37.6,https://www.chuo-eng.co.jp/,
2024-08-01,株式会社ワイズシステム研究所,技術系アウトソーシング（特定技術者派遣）,7,■事業内容：輸送車両に関する設計からモデリングまでの業務、その他技術サポート・運用支援業務、各種プログラム開発、構造物数値解析支援業務,東京都中央区日本橋本町4-7-1三恵日本橋ビル4F,1982,,53,25百万円,,http://www.wise-lab.co.jp/,
2024-06-01,株式会社日経HR,求人サイト・求人メディア,2,■事業内容：あらゆるメディア・手段を通して、職業・仕事に関する情報流通の場を提供しています。※求人情報サービス、書籍・雑誌の発行、コンテンツ提供、人材紹介（厚生労働大臣許可番号13-ユ-301393）,東京都千代田区神田鍛冶町3-6-3神田三菱ビル6F,1979,,71,70百万円,41.6,https://www.nikkeihr.co.jp/,
2024-08-01,日本アスペクトコア株式会社,アウトソーシング,19,■概要：大手OA機器メーカー及び、関連会社を主要取引先として、アウトソーシングサービス事業を展開・ドキュメントソリューション ・カストマーサービスソリューション・文教支援ソリューション ・オフィスソリューション,東京都千代田区九段北4-1-3日本ビルディング九段別館6F,1970,,1349,290百万円,39.0,http://www.aspectcore.co.jp/,
2024-08-01,ランスタッド株式会社,人材派遣,51,■事業内容：同社は世界売上第2位の総合人材サービス企業であるランスタッド社（本社：オランダ）の日本法人です。一般労働者派遣事業、有料職業紹介事業、インハウス・サービス（オンサイトでの人材管理サービス）、アウトソーシングなどを含む多様な人材サービス事業を展開しています。,東京都千代田区紀尾井町4-1ニューオータニガーデンコート21F,1980,,46000,100百万円,,http://www.randstad.co.jp/,
2024-08-01,株式会社パソナ,人材派遣,67,■エキスパートサービス(人材派遣)■BPOサービス(委託・請負)■HRコンサルティング■教育・研修■グローバルソーシング(海外人材サービス)■キャリアソリューション(人材紹介、キャリア支援)■アウトソーシング■ライフソリューション■地方創生ソリューション,東京都港区南青山3丁目1番30号,1976,,24918,1億円,,"Failed to retrieve page, status code: 410",代表取締役CEO 南部 靖之
2024-07-01,株式会社トラスト精密,技術系アウトソーシング（特定技術者派遣）,11,～【関東エリア（神奈川、埼玉、栃木）に特化】【製造業顧客に強み】請負・派遣を行うトラスト精密～■企業概要：株式会社トラスト精密は1998年創業、関東エリアで事業を展開する「ものづくり」の請負・派遣を行う企業です。関東エリアの製造業顧客を対象に、ハイレベルな技術を提供しています。創業当時から保有している自社工場での｢外注受託業務」だけではなく、「業務請負業」も合わせて展開している点が強みとなっています。,栃木県那須塩原市緑1-57-10トピックビル203,2000,,300,10百万円,39.0,http://www.trust-pr.co.jp,
2024-08-01,クラシス株式会社,人材紹介・職業紹介,3,■事業内容：医療系介護系の従事者の皆様と医療機関・介護施設・企業とをつなぐ人材紹介人材派遣サービスや、インターネット上における求人広告3サイトの運営サービスなど様々な事業を展開しております。設立26年の企業で、現在は札幌・仙台・大宮・東京・横浜・大阪・広島に拠点を拡大しました。,東京都千代田区神田駿河台2-2御茶ノ水杏雲ビル,1996,,128,50百万円,36.0,https://www.krasys.co.jp/,
2024-08-01,パーソルダイバース株式会社,人材紹介・職業紹介,17,パーソルチャレンジ株式会社は2023年4月1日でパーソルサンクス株式会社と統合し、新会社としてパーソルダイバース株式会社を設立致しました。詳細は下記当社ニュースリリースをご確認くださいませ。https://challenge.persol-group.co.jp/news/9603/■事業概要当社は、以下の3事業を中核事業としています。①事務アウトソーシング事業②人材紹介・雇用コンサルティング事業：障害のある方々の転職・就職の支援サービス③雇用支援事業,東京都港区港南1-7-18A-PLACE品川東 6F,2008,,2690,45百万円,35.0,"Failed to retrieve page, status code: 410",
2024-08-01,サイコム・ブレインズ株式会社,研修サービス,7,■事業内容： ・国内外における研修の企画・運営・実施 ・ビジネススクールの運営・eラーニング教材の販売・ビジネススキル関連書籍の出版 ■特徴： 営業人材の育成、グローバル人材の育成、経営・イノベーション人材の育成を主要な事業領域とする研修会社で、企業内研修の受託とビジネスパーソン向けのスクール運営を行っています。※株式会社サイコム・インターナショナルとブレインズ株式会社の合併により2008年10月同社発足,東京都千代田区外神田1-18-13秋葉原ダイビル 7F,2008,,37,64百万円,44.0,http://www.cicombrains.com/index.html,
2024-07-01,株式会社ピーエイ,求人サイト・求人メディア,5,私たちピーエイグループは全国の個性ある地域の活性化こそ真の日本の活性化であるという考え方のもと「地域に人が集い、賑わい、地域の人が元気になる」様々な地域活性化事業を展開しています。以下は株式会社ピーエイ本体において展開されている事業です。（１）求人広告媒体事業（２）地域創生事業,福島県双葉郡楢葉町大字北田字上ノ原27-95,1990,スタンダード市場,191,514百万円,,https://www.pa-co-ltd.co.jp/company/about.html,
2024-07-01,株式会社ジェス,人材派遣,1,■企業概要：当社は、お客様の多種多様なニーズに、人材派遣や業務委託、総合ビルメンテナンスなどの高いサービスを提供し、EC事業における新たなビジネスモデルの構築により、新しい価値をお届けします。■事業内容： ・総合ビルメンテナンス・人材派遣、業務委託事業・損害保険代理店事業・ECサイト事業（ありがとねっと）,千葉県成田市飯田町108-9佐野屋ビル,1995,,400,20百万円,,https://jes-web.co.jp,
2024-08-01,テンプスタッフフォーラム株式会社,人材紹介・職業紹介,2,■事業内容：(1) 労働者派遣事業 (派)15-010007(2) ワープロ入力、コンピュータ処理等の業務処理の請負(3) 広告宣伝、販売促進企画の請負(4) 有料職業紹介事業 15- ユ -010020(5) 教育サービス■ビジョン： 地元に帰ろう。地方で働こう。というメッセージを掲げ、全国にネットワークを持つ総合人材サービスを展開しております。■組織風土： 新潟エリア4拠点、北陸エリアに6拠点、山陰エリアに4拠点、四国沖縄エリアに5拠点を展開しております。,新潟県新潟市中央区東大通1-7-10新潟セントラルビル6F,1988,,157,51百万円,,https://corp.tempstaff-forum.co.jp/,
2024-06-01,株式会社エキスパートスタッフ,人材派遣,1,【定年について】◆定年後の再雇用制度あり【社風について】◆人間関係は非常にフラットで、自らのやる気次第で、新しいことにも挑戦できる風土です。◆社員は20代半ばの時に異業界から転職してきた方がほとんどで、中途入社の社員でも安心して働く事が出来る会社です。,東京都中央区銀座1-8-16銀座アスタービル6階,1987,,55,70百万円,44.9,https://corp.expertstaff.co.jp/,
2024-07-01,ＳＢアットワーク株式会社,アウトソーシング,3,■事業概要:ソフトバンクの総務･人事部門が分社し設立されました。ソフトバンクグループ各社に対して、人事（給与厚生・安全衛生・人事制度）業務に関するコンサルティング、アウトソーシングのサービスや人事システムを提供しています。,東京都港区海岸1-7-1東京ポートシティ竹芝オフィスタワー,1999,,234,90百万円,,https://www.softbankatwork.co.jp/,
2024-08-01,千代田ユーテック株式会社,人材派遣,3,■事業内容：千代田化工建設グループの総合サービス会社として、コンサルティング事業、人材派遣事業（技術派遣、紹介予定派遣）、アウトソーシング事業、職業紹介事業を行っています。,神奈川県横浜市神奈川区守屋町3-13,1986,,630,66百万円,49.0,https://www.utc-yokohama.com/,
2024-07-01,株式会社テクノコア,研修サービス,1,■教育事業部2005年の設立以来1000社9000名以上のエンジニアを育成した実績を持つ、当社の主軸事業。事業内容：・IT企業向け新入社員研修サービス・現役SE向け先端技術研修サービス■システム事業部1999年に創業して以来の事業。流通系、情報通信系、金融系を中心に幅広い業務を行っております。事業内容：・Web系システムの設計・開発・クライアントサーバシステムの設計・開発・データベース構築・運用・客先常駐型開発、運用管理支援,東京都千代田区内神田1-18-13内神田中央ビル4F,1999,,60,51百万円,,https://www.techno-core.jp/,
2024-08-01,日本トータルテレマーケティング株式会社,コールセンター,4,■事業内容：同社は総合的にテレマーケティング事業を展開している成長企業です。インバウンド（電話応対）やアウトバウンド（電話営業等）のコールセンター業務を中心に事業を拡大し、同業界の独立系企業ではトップクラスの規模を誇っています。現在は、コールセンターの企画・設計・提案運営のほか、フルフィルメント（ロジスティクスソリューション）の事業にも力を入れています。・テレマーケティング業務・人材派遣、各種請負業務,東京都渋谷区渋谷3-12-18渋谷南東急ビル3F,1983,,2265,100百万円,,http://www.ntm.co.jp/,
2024-07-01,株式会社クシム,研修サービス,2,■事業内容：当社は、成長分野であるブロックチェーン技術に立脚する事業を中核とする「ブロックチェーンサービスカンパニー構想」のビジョン実現に向けて事業運営をしております。そのビジョンに基づき、 事業の選択と集中、およびシナジー効果が発揮される事業へ経営資源を集中させ、「ブロックチェーンサービス」「システムエンジニアリング」「インキュベーション」の3つの事業セグメントで企業価値向上に取り組んでおります。,東京都港区南青山6-7-2VORT南青山Ⅰ 3F,1997,スタンダード市場,54,196百万円,44.0,https://www.kushim.co.jp/,
2024-08-01,三菱ＵＦＪ人事サービス株式会社,人材派遣,2,三菱ＵＦＪ銀行100％出資の会社で、MUFGグループの一員として、おもに銀行およびMUFGグループのシェアードサービス(グループとして人事・福利厚生業務の事務集約)と人材紹介を行う会社です。MUFGグループの経営を支えるインフラとして、シェアードサービス会社・人材紹介事業を、グループ内企業に積極的に展開中です。,東京都千代田区丸の内1-4-5三菱UFJ信託銀行本店ビル,1985,,211,90百万円,,なし,
2024-08-01,株式会社アミル,技術系アウトソーシング（特定技術者派遣）,10,■技術研究開発事業・研究開発関連の調査・試験・評価・報告・技術支援サービス■エンジニアリング事業・設計・解析・PCB無害化処理・プラントの運転・操作■宇宙関連事業・国際宇宙ステーションの運用/管制・月／火星衛星探査プロジェクト・宇宙用搭載カメラのセンサー設計■自社開発・地中探査装置労働者派遣事業者 派13-311312有料職業紹介事業 13-ユ-309696,東京都千代田区神田佐久間町4-14 ニューイワサキビル3F,1990,,116,1000万円,38.0,https://amil.co.jp,代表取締役社長 水野 敬三
2024-08-01,中日本技研株式会社,技術系アウトソーシング（特定技術者派遣）,8,■事業内容：機械設計・ソフトウェア開発・電気電子設計 総合エンジニアリング事業■当社の特徴当社は機械設計をベースとし、ソフトウェア開発や電気電子設計を行っております。業務形態は、お客様先に常駐する派遣・請負と、社内で行う請負業務になります。現在75名の技術者がおり、愛知県を中心として企業様で設計や開発に携わっています。↓↓↓の様なPJに参画しています。●航空宇宙産業分野・・・・・（F-15・HⅡA、Bロケット等）●産業機械分野・・・・（エレベータ・エスカレータ、電子部品の組立機）●自動車産業分野・・・ （生産技術・ハイブリッド関連開発）等、その他にも様々なPJに参画しています。,愛知県名古屋市中区千代田2-10-31,1970,,76,30百万円,,https://www.nakanihongiken.co.jp/,
2024-08-01,ダイヤル・サービス株式会社,アウトソーシング,3,当社は1969年に創業し、日本発の電話秘書サービスをスタートさせました。その後「赤ちゃん110番」という育児相談サービスを生み出し、社会に大きな影響を与えました。誰かの「SOS」に寄り添う企業であり続けるために社会情勢やニーズに合わせた新しいサービスを展開し、現在は主にコンプライアンス・メンタルヘルス・ハラスメント・健康・教育・虐待についての相談・研修サービスを提供しています。専門的な知識とスキルを持った相談員が300名ほど在籍しており、相談者や顧客への質の高いサービス提供を実現しています。,東京都千代田区九段南1-6-5九段会館テラス3F,1969,,357,100百万円,46.0,https://www.dsn.co.jp/,
2024-08-01,エイム株式会社,技術系アウトソーシング（特定技術者派遣）,54,■概要:モノづくりの各分野における「技術力」を通じたエンジニアリングサービス■詳細1．エンジニアリングサービス事業モノづくりの全領域におけるDX推進、研究/量産開発における技術支援2．研究開発・実証実験事業New Energy Vehicle (新エネルギー車)の開発カーボンニュートラルに向けたEV関連実証実験独自技術の閉鎖循環式陸上養殖設備の開発,愛知県名古屋市中村区名駅1-1-1JPタワー名古屋25F,1998,,440,30百万円,32.5,https://www.aim-info.co.jp/recruit/,
2024-06-01,株式会社ＫＹＴ,人材派遣,1,・通訳業務・翻訳業務・人材サービス：労働者派遣事業許可番号 派 13-040267 有料職業紹介事業許可番号 13-ユ-313239・事務局代行業（展示会・セミナー運営、スタッフ手配および管理など）,東京都港区虎ノ門1-2-8 虎ノ門琴平タワー7F,1979,,49,1000万円,,https://kytrade.co.jp/,代表取締役社長 田鎖 英賢
2024-08-01,株式会社三重データクラフト,アウトソーシング,1,■事業内容：【コンピューターによる各種情報処理業務】・CAD／CAM・PDF電子化・生産技術情報の作成／データ入力・文書作成管理業務造船・橋梁・鋼構造物等のCADによる図面作成や設計支援業務の他、JFEエンジニアリング株式会社本社・各支店および、自治体や一般企業向けのデータ入力・分析・資料作成など幅広い情報サービス業務を行っています。また、古い手書き図面・資料のCAD化・電子化他、貴重な組織財産をIT技術で蘇らせ、次世代に活かす業務も行っております。,三重県津市雲出鋼管町1,1994,,60,50百万円,45.0,http://www.mdc-web.com/,
2024-05-01,株式会社エクシード,技術系アウトソーシング（特定技術者派遣）,3,■事業内容：モビリティ領域におけるソフトウェア開発、電子設計、機械設計設備、治工具、専用機の設計・製作,愛知県名古屋市中区金山1-12-14金山総合ビル3F,1990,,320,50百万円,32.7,https://i-exceed.jp/,
2024-08-01,株式会社 クリーク・アンド・リバー社,人材派遣,20,■事業内容：エージェンシー事業（人材派遣、人材紹介、 アウトソーシング業務、コンサルティング業務）、プロデュース事業、ライツマネジメント事業（著作権およびコンテンツの管理/流通業務）,東京都港区新橋4-1-1新虎通りCORE,1990,プライム市場,1033,"1,177百万円",34.5,http://www.cri.co.jp,
2024-07-01,株式会社メイン,人材紹介・職業紹介,2,■事業内容： ・総合人材コーディネイション・人材教育 人材派遣事業 有料職業紹介業・ショールーム運営計画／管理 イベント運営計画／管理／キャスティング,東京都港区三田3-12-17プレクスビルディング2F,1988,,30,30百万円,,http://www.cc-main.co.jp/,
2024-08-01,株式会社リンクスタッフ,人材派遣,11,■事業内容：・職業紹介事業（医師、歯科医師）・一般労働者派遣事業、開業／経営支援事,東京都港区赤坂4-9-17赤坂第一ビル5・6F,1992,,179,30百万円,,http://www.linkstaff.co.jp/,
2024-06-01,株式会社ビートップスタッフ,人材派遣,1,■事業内容：（1）一般人材派遣（般23－030013）（2）アウトソーシング (ブラザーコールセンター他）（3）職業紹介（23ーユー030015） 同社は、グローバルな組織として展開するブラザーグループの一員であり、グループが規範とする「At your side（あらゆる場面におけるすべての行動をお客様第一に考え、お客様の声に、そして社会の期待に応えつづける）」に基づき活動を行っています。愛知県名古屋市を中心に人材派遣、契約社員によるコールセンター、有料職業紹介、アウトソーシングの各事業を展開。,愛知県名古屋市瑞穂区塩入町18-1,1995,,574,20百万円,43.0,http://www.betop.co.jp/,
2024-08-01,日本ビジネスオペレーションズ株式会社,アウトソーシング,7,■事業概要：・ATM（現金自動預払機）の稼動監視／運用管理業務のアウトソーシングサービス・機器保守支援・システム販売・その他管理業務全般の受託および情報サービス,東京都江東区南砂2-7-5ルーシッドスクエア東陽町5F,2000,,260,480百万円,,https://www.jbo.co.jp/,
2024-06-01,オムロン エキスパートリンク株式会社,人材派遣,1,■設立背景：オムロン エキスパートリンク株式会社は、オムロン パーソネル株式会社（人事機能）、オムロン ビジネスアソシエイツ株式会社（総務機能）、オムロン ファイナンス株式会社（経理機能）のグループ機能会社3社とグループ各社より人事・総務・経理のエキスパートが集まり、2018年4月1日に設立されました。■事業内容：・オムロングループ向け人事関連業務・オムロングループ向け総務関連業務・オムロングループ向け経理関連業務,京都府京都市下京区塩小路通堀川東入南不動堂町801,2018,,545,90百万円,,https://www.omron.com/expert-link/,
2024-08-01,株式会社モバイルコミュニケーションズ,技術系アウトソーシング（特定技術者派遣）,38,■事業内容：（1）人材派遣及び受託業務…通信インフラ業務の経験豊かな技術者及び手に職をつけて技術者を目指す若い方々の成長を手伝うために、（2）調査業務、試験及びその支援他…無線通信に関する伝搬調査、品質調査、各種調査業務及び、これらの技術支援及び設備の設置業務等を行っています。（3）ITソリューション事業…顧客のニーズに合わせて、Webシステムやネットワークの設計開発・運用保守、ITサポートなど幅広いサービスを提供しています。,東京都港区赤坂2-3-5,2001,,1325,55百万円,31.0,http://www.mcoms.co.jp/,
2024-08-01,アドバンテック株式会社,人材派遣,3,■事業内容： 医薬・食品・化学等に関する研究・開発技術者派遣・紹介事業能力開発・人材育成に関する研修事業,大阪府大阪市淀川区宮原3-5-36新大阪トラストタワー19F,1998,,,97百万円,,http://www.advan-t.com/,
2024-08-01,株式会社博報堂DYトータルサポート,アウトソーシング,8,■企業概要：博報堂DYホールディングスグループにおいて、グループ各社の経理や人事・総務を中心に業務委託として担当しています。,東京都千代田区平河町1-4-5平和第1ビル,1962,,200,78百万円,,https://www.hakuhodody-holdings.co.jp/group/group.html,
2024-07-01,株式会社ビーピーエム アソシエイツ,アウトソーシング,7,■事業内容：会計、給与計算など専門分野のアウトソーシングサービスを提供しています。主要顧客は日本に進出している外資系企業になります。アウトソーシングサービス提供により培った確かな信頼と多彩なサービス、専門性とコミュニケーション力を兼ね備えたスタッフとITの利活用により、クライアントの業務プロセスの最適化に向けてさらなるサービスの向上に努めています。,東京都港区西新橋2-3-1マークライト虎の門4F,1985,,45,55百万円,,http://www.bpm.co.jp/,
2024-07-01,株式会社マルクス,アウトソーシング,3,■事業内容： ・医療系システム導入支援（電子カルテ等）・医療系システム導入プロジェクトの管理・PCネットワークの構築支援・改善提案・Webサイト制作・構築支援・パソコン及び周辺機器の販売・ITに関する相談全般,神奈川県横浜市緑区中山1-26-3,2010,,100,10百万円,,なし,
2024-08-01,アデコ株式会社,人材派遣,99+,"■企業概要：同社は、世界規模での総合人材サービス企業アデコグループの日本法人です。アデコグループはスイスに本社を置き、スイス証券取引所に上場しています。また、60を超える国と地域に拠点を構え、約35,000人の社員を有し、一日あたり100万人を超えるスタッフを派遣しています。",東京都千代田区霞が関3-7-1霞が関東急ビル,1985,,41000,"1,063百万円",,https://www.adeccogroup.jp/about,
2024-08-01,株式会社ダイヤ・エフ・エンジニアリング,技術系アウトソーシング（特定技術者派遣）,1,■一般建設 ･ 鋼構造物製作据付■各種設備工事 ･ 配管工事 ･ 構内運搬■環境機器販売 ･ 据付 ･ メンテナンス■化学洗浄 ･ 人材派遣事業 等,兵庫県神戸市兵庫区三石通3丁目2番地7号,1948,,90,2400万円,,http://www.daiya-f.jp,代表取締役 伊藤 稔晃
2024-07-01,株式会社 ワークステーション,人材派遣,6,■事業内容関西一円で医療系人材を中心とする人材派遣、人材紹介業を展開しています。・メディカル事業部…看護師、保健師、介護職など、医療・介護施設への仕事紹介。医療福祉関連のコンサルタント事業・人材事業部…医療・福祉関連事務、学校保健室の運営受託、一般事務、学校事務の人材派遣、紹介事業・ゴルフサービス事業本部…キャディ業務請負、派遣、業務運営代行,大阪府大阪市西区阿波座1-4-4野村不動産四ツ橋ビル2F,1984,,200,99百万円,,https://www.workstation.co.jp/,
2024-07-01,バンネットワーク株式会社,技術系アウトソーシング（特定技術者派遣）,3,■事業内容：・半導体事業：半導体洗浄装置の組み立て、据付け、保守管理等・システム開発・保守：OPEN系WEB系ビジネスシステム・システム運用受託及び支援関連（24時間/365日対応） オペレーション：コマンドコントロール、ジョブコントロール等 環境構築：サーバー構築、ネットワークインフラ構築、クラウド環境構築（※上記、技術者オンサイト常駐）■ビジョン：当社は、半導体製造装置、コンピュータのシステム運用、開発・保守に関わる分野に強みを持ち、京都を本拠地として平成元年より約30年にわたり、積み重ねた経験とノウハウでお客様との強い信頼関係を築いてきました。,京都府京都市中京区烏丸御池下ル梅屋町358アーバネックス御池ビル西館3F,1989,,146,10百万円,35.3,https://van-nw.jp/company-profile/,
2024-08-01,株式会社トップエンジニアリング,技術系アウトソーシング（特定技術者派遣）,99+,■事業内容：同社は「ものづくり日本」の開発現場の第一線で多様な開発プロジェクトに多数参加し、最先端の技術を提供しています。宇宙・航空関連、自動車・オートバイなどの輸送機関連、産業用ロボット・半導体製造装置などの工場設備機器、通信機器、AV機器その他の家電機器、電子顕微鏡・医療機器などの精密機器など多くの分野で、研究開発から製品設計開発、生産技術までの上流工程を担っています。また、平山ホールディングスグループだからこそ、上流工程のみならず、生産技術領域を含めた全方位的なトータルソリューションサービスを提供できます。,東京都港区港南2-4-3三和港南ビル2F,1993,,570,100百万円,,http://www.topeng.co.jp/,
