更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,上場市場名,代表者
2024-08-01,棚長株式会社,機械部品・金型メーカー,3,■事業内容：・昭和36年創業、業歴59年の精密板金加工の技術を持つ、老舗製造メーカーであります。・医療機器の大手メーカー㈱ニデック、産業機器(半導体(スマホ)関連製品)の大手メーカー㈱FUJIなど成長分野に属する企業からの受注が8割程度を占め、業績は順調に推移しています。・過去に精密板金コンクール全国第2位、ものづくりの盛んな地域である愛知県安城市の「安城ものづくりコンベンション安城スゴイ会社大賞優秀賞」を受賞するなど、精密板金加工の技術力について評価をいただいております。,愛知県安城市東端町用地167,1981,41.5,51,10百万円,http://www.tanacho.jp/index.html,,
2024-08-01,株式会社石亀工業,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,3,～ Innovative Global Machinery「時代を担い、次代へつなげる。それが石亀クオリティ。」～■事業内容：産業用製造ラインの各種装置の設計・開発及び製造■営業品目：ロボット使用設備、投入取出し装置、測定装置、リークテスター、試験機、マシン間搬送装置、パレタイジング装置、組付機、洗浄装置、乾燥装置、冷却装置、各種治具、各種パレット、その他,愛知県安城市高棚町新池66,1981,39.0,41,9900万円,http://www.igm.co.jp/,,代表取締役社長 神谷 英之
2024-06-01,株式会社宮園製作所,自動車部品メーカー,2,■企業概要当社は1970年に創業して以来、設計から加工、組立までの一貫対応を強みとし、多くの実績を積み重ねてまいりました。これからも、市場のニーズをリアルタイムに把握し、より高品質な製品をお届けするとともに、次代を担う若手従業員の育成にも積極的に取り組むことで、お客様はもちろん、社会へも貢献してまいります。■業務内容・窯業特殊金型製造販売・自動車関連部品加工（ダイキャスト金型部品加工、傾斜穴、深穴MCガンドリル加工）・大型部品加工・鋳物加工,愛知県安城市根崎町東新切27-1,1977,,27,10百万円,https://miyazono-s.co.jp/,,
2024-07-01,オノダ工業有限会社,自動車部品メーカー,1,■事業内容：自動車部品（主に鉄鋼板）の（１）塑性加工機、（２）搬送機、（３）組付機（溶接機）等機械装置の開発・設計・製作・据付・アフターフォロー、設備部品の加工,愛知県岡崎市在家町米野50,1986,36.0,27,10百万円,http://onodakogyo.com/,,
2024-07-01,株式会社アドヴィックスセールス,自動車部品メーカー,5,■事業内容：同社は約400種類にも及ぶブレーキパッドやシールキット等の自動車ブレーキ関連製品を、自動車部品商社や量販店等に向けて販売行っています。,愛知県刈谷市昭和町2-1,1998,,47,90百万円,http://www.advicsaftermarket.co.jp/index.html,,
2024-08-01,株式会社大谷機械製作所,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,7,■事業内容：・鍛造機械の製造、販売、アフタ―サービス・鍛造機械の防振設計及び施工・鍛圧機械の自動化装置、制御装置の製造、販売、アフタ―サービス,大阪府大阪市淀川区田川北3-5-16,1968,43.4,50,10百万円,http://www.otani-machinery.com/,,
2024-08-01,株式会社コスモ・サイエンス,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,6,■事業内容：真空及び一般装置設計・製作、真空及び一般装置受託製造、真空及び一般装置修理・改造・移設、各種配管設計・施工、部品加工・販売,神奈川県平塚市四之宮7-3-10,1984,45.0,80,10百万円,http://www.cosmo-science.co.jp/,,
2024-07-01,株式会社ダイマツウ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■事業内容： ・各種装置の設計、製造、販売 全自動装置 / 省人化装置 / 各種実験機 / 産業用ロボットを用いた制御装置 / CCDカメラを用いた検査装置・機械部品の加工・コレット製作・治具製作・各種修理,愛知県安城市東端町用地175,1987,,25,1百万円,https://www.daima-2.co.jp,,
2024-06-01,株式会社京製メック,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,パックジュースの側面にストローをつける自動機、御菓子を包装する機械、薬を小箱に包装する機械、バッテリーを組み立てする装置・・・同社が提供する自動機＝包装機械は様々な分野で利用されています。,大分県国東市安岐町塩屋1111,2001,43.0,250,70百万円,http://www.kyotoss.co.jp/kyoseimec/,,
2024-06-01,株式会社アズワーク製作所,機械部品・金型メーカー,1,■事業内容：・フォークリフト部品製造 金属加工、資材調達、設計、機械加工、溶接、組立、テスト、塗装など,大阪府大阪市淀川区加島2-4-12,1963,,35,10百万円,https://az-work.co.jp/,,
2024-07-01,株式会社盛光,建設機械・その他輸送機器メーカー,2,■建築板金機械・工具の製造、及び関連機材の販売,【営業本部】埼玉県八潮市大曽根1103,1948,,32,2000万円,http://morimitu.co.jp/,,代表取締役社長 田村 和義
2024-08-01,ソニー・太陽株式会社,機械部品・金型メーカー,2,■事業内容：ソニーのエレクトロニクス商品のモノづくりの一翼を担い、特に音づくりにおいては、マイクロホンの設計から製造・サービスまでを行っています。ソニーのマイクロホンの基幹工場として、世界中へ高音質な音を届けています。同社が手掛けるソニーの業務用マイクロホンはテレビ業界や音楽業界で何十年と使われています。,大分県速見郡日出町大字大神字寒水1402-14,1978,42.0,186,50百万円,https://www.sony-taiyo.co.jp/index.html,,
2024-07-01,株式会社浅賀井製作所,自動車部品メーカー,3,■企業概要：当社は、プレス加工を中心に溶接、組付加工まで一貫生産する自動車部品加工メーカーです。金型製作・試作品製作も行い、少量品から号口大量品まで対応しております。1953年の創業以来、自動車部品加工を通じ顧客にニーズにこたえられる製品づくりの生産体制と品質保証体制を確立し、常に技術革新、研究開発に努力し提案型企業を目指して参りました。信頼と誠実を念頭に、労使協調の上、「健康で、明るく楽しい人間関係の職場づくり」を基本理念として、地域社会との融和そして発展のために微力ながら社会責任の一端を果たして参ります。,愛知県安城市今本町4-5-20,1953,,331,50百万円,http://www.asagai.co.jp/,,
2024-07-01,メトロ電気工業株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,1,～ 創業100年を越える歴史ある優良メーカー ／「こたつ用取替ヒーター」のリーディングカンパニー ／「愛知県ファミリー・フレンドリー企業」の認定企業 ～■事業内容：(1)家電関連事業：長年にわたる暖房用赤外線電球の製造技術と高度な加工／組付け技術を用いて作られるこたつ・暖房製品の製造販売(2)ヒーター管事業：特許のフィラメント加工技術による高出力・高効率カーボンヒーター管などの設計製造(3)産業用加熱器事業：オレンジヒートを利用した各種加熱器／乾燥器の設計製造、板金加工、組立,愛知県安城市横山町寺田11-1,1951,46.3,85,60百万円,http://www.metro-co.com/,,
