更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,上場市場名,代表者
2024-06-01,三浦電子株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,1,■事業内容：電解機能水生成装置及び関連機器の製造・販売■企業概要当社は強酸性電解水並びに電解次亜水生成装置を他に先駆け開発した会社です。今日では当社の技術が起点となり、殺菌・除菌を目的とした電解水市場が形成されています。現在は、主に食品衛生向けに開発した蛇口取付型の小型電解次亜水生成装置（商品名：ビーコロン）の拡販に注力し、他社製品との差別化を図っております。,秋田県にかほ市平沢字堺田16-4,1973,26,30百万円,46.0,http://www.miura-denshi.co.jp/,,
2024-06-01,栃木シャーリング株式会社,機械部品・金型メーカー,1,■事業内容： ・フォークリフトおよびミニ建機のフレーム製作・鋼材の加工・販売■当社について：栃木シャーリングは1978年に創業を開始、その後2008年に現在の地である真岡市大和田に移転し、最新鋭の工場を建設いたしました。新工場は一つの建屋内で、厚板を溶断するだけでなく、開先、機械加工、プレス、溶接、塗装と一貫加工体制を整えており、JFE商事グループの中でも特長のあるユニークな工場です。主要製品は、フォークリフト・ミニ建機のフレームに加えて、建機・産機用部品、厚板加工品と幅広く製造することができます。,栃木県真岡市大和田1-22,1978,120,50百万円,,http://www.tochis.co.jp/annai.html,,
2024-07-01,新川センサテクノロジ株式会社,計測機器・光学機器・精密機器・分析機器メーカー,8,■事業内容：回転機械状態監視システムにかかわる製品の開発・設計・製造・サービス・修理、産業用応用センサの開発・設計・製造・サービス・修理、ISO18436-2準拠 機械状態監視診断技術者（振動）の訓練,東京都千代田区麹町4-3-3新麹町ビル 3F,1994,138,50百万円,42.6,http://www.shinkawa.co.jp/sst.html,,
2024-08-01,株式会社スター精機,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■事業内容： ・理化学実験装置設計製作・半導体製造装置部品製作・航空機部品製造装置設計製作,福島県相馬市中村字荒井町46,1976,22,10百万円,,http://www.starseiki.jp/,,
2024-07-01,ＨＩＲＥＣ株式会社,機械部品・金型メーカー,3,■事業概要：国産基幹ロケット・実用衛星・国際宇宙ステーションに搭載される高信頼性部品の安定供給を使命に、1988年に設立されました。その後、元来のコンピテンスである「部品技術」及び「信頼性・品質保証技術」を柱に、宇宙機システム（衛星開発、システム信頼性・品質保証）、更には衛星利用（衛星通信）にまで技術／業務領域を発展させてきました。それら培った実績と技術を基礎にお客様の成功に貢献すべく、信頼性・品質保証、部品開発・販売、衛星利用サービスを提供いたします。,神奈川県川崎市幸区大宮町1310,1988,85,200百万円,53.8,http://www.hirec.co.jp/index.html,,
2024-08-01,株式会社アクセル,半導体メーカー,2,■事業内容：・半導体集積回路及び半導体集積回路を組み込んだプリント基板の設計、製造、販売・画像・音声・機械学習等に関する要素技術の研究、開発、販売・情報セキュリティに関する要素技術の研究、開発、販売・ブロックチェーンに関する要素技術の研究、開発、販売・インターネットを利用した各種情報提供サービス業・ソフトウェアの開発、販売／前各号に関する応用機器の設計、製造、販売・古物売買業／前各号に付帯する一切の事業※遊技機器向けグラフィックスLSIではトップクラスのシェアを誇る。,東京都千代田区外神田4-14-1秋葉原UDX南ウイング10F,1996,95,"1,018百万円",47.5,http://www.axell.co.jp/,スタンダード市場,
2024-07-01,株式会社アイ電子工業,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■会社概要・栃木県大田原市に本社を置き、1980年10月21日に創業して以来、地域の方々と共に日本の製造業をに担う一員として、電気電子機器製造のトータルサポートサービスを提供させて頂いております。・ペレット販売、人材派遣業の（株）もったいない、リース工場のDAIKU-JV.Co.ltdがグループ会社を展開しております。■事業内容・弊社では、主な事業領域として各種装置・機器のＥＭＳ、ＯＥＭ／ＯＤＭを始めとし、日本の製造業でのお困り事を解決するサービス を提供しています。（技術開発、業務請負工場派遣、海外進出等）,栃木県大田原市美原3-3323-12,1988,95,100百万円,,https://ailove.co.jp/,,
2024-08-01,株式会社ジーベックテクノロジー,機械部品・金型メーカー,7,■概要当社は、バリを除去するツールにおいて、セラミックファイバーを用いた革新的な製品を開発・販売しているメーカーです。当社ツールは、国内外のトップメーカーをはじめ、約2万社の製造業でご使用いただいており、売上の3分の2は海外が占めています。※バリ：金属やプラスチック部品などを製造・加工する際、不要な突起部分です。,東京都千代田区麹町1-7-25フェルテ麹町1・7 4F,1996,30,99百万円,39.1,https://www.xebec-tech.com/,,
2024-07-01,株式会社廣澤精機製作所,機械部品・金型メーカー,2,■事業内容：精密金属プレス加工、板金加工、溶接加工、切削加工・プラスチック成形加工・冷却ファンモーター設計、製造、販売・高速道路防音板、吸音板設計製造販売・極薄肉溶接ステンレスパイプ製造販売・精密プレス金型設計製造,茨城県つくば市寺具1331-1,1947,1100,100百万円,35.0,https://www.hirosawaseiki.co.jp/index.htm,,
2024-07-01,リュー精器株式会社,機械部品・金型メーカー,1,■事業内容：精密機械部品加工業■業務内容：遊戯機部品・印刷機械・光学機器・自動車等精密部品製作・各種制御機器・伝動機器・電子部品・医療機器部品・OA機器等の部品製作■当社の特徴：創業以来から培われた様々なご縁があり、県内だけではなく他県も含めて様々な分野でご依頼をいただいています。機械加工の何でも屋として創業した由来もあるのですそのが広い所です。今後は、社員の負担を減すためにも効率化を進めるべく、機械の自動化を進めていきたいと思っています。,山形県東置賜郡高畠町大字福沢1670-8,1975,20,20百万円,,http://www.ryu-seiki.co.jp/,,
2024-06-01,株式会社島津鈑金製作所,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■事業内容：・工作機械・産業機械・ＩＴ関連機器の製作（SS・SUS・アルミのカバー・フレーム・タンク・部品等）・鉄道車両部品の製作・溶接加工・精密鈑金加工・レーザー加工・塗装品・各種メッキ処理品・アルマイト処理品■当社について：当社は、さまざまな用途に応じた製品を提供するためのノウハウを豊富に蓄積し、顧客のニーズに万全の体制でお応えしています。清算ラインの効率化、省力化、信頼性の強化を図るため、先進の設備を組み入れた一貫生産体制を確立。また、少数多品種のニーズにも対応できる体制を整えています。,山形県東置賜郡高畠町大字川沼459-3,1983,47,10百万円,,http://www.dewa.or.jp/shimaban/,,
2024-06-01,株式会社上和電機,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,2,■事業内容： 受配電盤設備（配電盤、受電盤等の営業、設計、工事）や制御システムの製造■経営理念：「社会との調和・人との調和」テーマは「和」を保つ。「和」とは、対立や疎外がなく、集団がまとまっている状態。仲よく協力しあうという意味があります。「和」＝「調和」ということを考えながら社会との「調和」ー「人との調和」を重点に運営していく。ほかに「和」という言葉には２つ以上のものを足すという意味も含まれています。電気を足す（つなぎ合わせる）にかけて、変電所から送電されくてる電気を校内の変電設備に、そして低圧設備に、最後に機械や機器に電気を安全に送るためのつなぎの役割をします。,山形県東置賜郡高畠町大字石岡178-1,1989,50,27百万円,,https://jowa-d.jp/,,
2024-07-01,株式会社共伸精機製作所,機械部品・金型メーカー,2,■事業内容： 電子回路基板用プレス金型の設計・製造・メンテナンス・各種機械加工 ■ビジョン： 1972年9月に茨城県ひたちなか市で、プレス金型・治工具等の設計・製作を事業とし共伸精機製作所を創業。1972年5月に、会社法人とし株式会社共伸精機製作所を設立しました。現在は、各種機械加工もお客様から請け負っております。主な製品は電子回路に使われるプリント基板用のプレス金型で、通常の金属を打ち抜く金型ではなく非金属を加工するプレス金型を造ってまいりました。社団法人日本電子回路工業会（JPCA）の会員会社です。,茨城県ひたちなか市大字田彦999-36,1972,5,10百万円,58.0,なし,,
2024-06-01,北斗通信工業株式会社,機械部品・金型メーカー,1,■事業内容：プリント基板・実装・加工・組立を行っております。 またグループネットワークを活かし、製造業種はもちろんのこと、 あらゆる業種（製造業、物流業、サービス業、事務など）への 人材派遣サービス・製造請負（スポット請負、一括型請負）をしております。,秋田県大仙市花館字中台26-1,1975,179,14百万円,41.0,https://www.hokuto-ds.co.jp/,,
2024-07-01,荒川興業株式会社,機械部品・金型メーカー,1,■事業概要：・炭素加工製品の製造・販売・炭化ケイ素加工製品の製造・販売,山形県西置賜郡小国町大字緑町2-13-1,1968,127,10百万円,,なし,,
2024-06-01,有限会社テクノマシンツール,機械部品・金型メーカー,1,女性経営者であるがゆえ、細かい心遣い、思いやりで多くの皆様に助けていただいて今日までやってきました。社会の様々なニーズに応えるためより優れた製品、お客様に納得していただける製品を作るための新しい技術、新しい素材造りに社員一同一丸となって努力しております。■事業内容： 銅合金鋳物、軽合金鋳物鋳造全般各種美術品鋳造（ブロンズ像・銘板・表札等）の製造機械加工全般,茨城県ひたちなか市大字馬渡2920-186,1992,5,33百万円,49.0,http://techno-m.jp,,
2024-07-01,叶エンジニアリング株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,5,■事業内容：同社は設計から終了までの一貫作業で、金属表面処理から技術全般を提供しています。1953年に商社として発足した同社は、客先の絶大なる応援のもと、技術および設計部門の開設、更にロールにおいては自社生産工場を設立しました。活躍するフィールドは、製紙会社、紙加工業界、高機能フィルム加工業界およびそれらの関連機械製造業界にわたっています。近年、製造機械の高速化、最終製造製品の高機能性が求められており、それらの需要に見合った新機能を持つロール素材及び表面処理を盛り込む新規製品の開発に貢献してきました。,東京都千代田区神田須田町1-13-8,1962,29,10百万円,,https://www.kano-web.co.jp/,,
2024-08-01,株式会社京浜サプライズ,自動車部品メーカー,2,■事業内容： （1）製造に関する業務・ダイカスト製品（Al、Zn等）の精密加工、NC自動盤での自動車、二輪車用部品の加工・自動車、二輪車・汎用部品の組立・検査・自動車用本革シート素材の検査・裁断（2）物流に関する業務・自動車、二輪車・汎用部品の保管、納入代行、運送・自動車、二輪車・汎用補修部品の梱包、出荷（3）サービスに関する業務・部品の検査代行,宮城県角田市梶賀字高畑南342,1974,100,36百万円,48.0,http://k-supplies.co.jp/,,
2024-08-01,株式会社マトロ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,宮城県角田市梶賀字高畑南350-2,1978,,10 百万円,,"Failed to retrieve page, status code: 410",,代表取締役 奈良 清二
2024-08-01,株式会社カクタ,自動車（四輪・二輪）メーカー,2,■事業内容・中古トラック販売・買取、自動車販売・買取 ・自動車部品の販売・修理 ・車検代行 ・自動車保険業務全般 ・レッカー業務 ・鈑金・塗装,千葉県松戸市秋山653-3,1994,35,10百万円,38.0,"Failed to retrieve page, status code: 410",,
2024-08-01,ポリゴンマジック株式会社,アミューズメント・エンタメ・ゲームメーカー,7,■企業概要：高画質3DCGの黎明期に、「ポリゴン（3DCG）の魅力で、世界中の子供達に魔法をかけよう」という思いから設立した独立系の開発会社です。デジタルエンタテインメントのコンテンツを通じ、これからを担う世界中の子供たち、そして今なお子供のハートを持ち続けている大人たちに、エンタテインメントを提案しています。,東京都港区六本木7-18-18住友不動産六本木通ビル,1996,136,325百万円,34.9,http://www.polygonmagic.com/,,
2024-06-01,株式会社アステム,機械部品・金型メーカー,2,■事業内容：制気口・防火ダンパー・空調用機器の設計・開発・製造・販売■製品：・吹出口、吸込口…ユニバーサルグリル、スリットグリル、シーリングディフューザー、ノズル、ラインディフューザー、ガラリ、エアフィルター・ダンパー、排煙口、フィルターケーシング…防火ダンパー、一般ダンパー、排煙口、フィルターケーシング,宮城県刈田郡蔵王町矢附字川原脇1-2,,105,31百万円,,http://www.e-astem.jp/,,
2024-06-01,株式会社多田電工,総合電機メーカー,1,■事業内容： 一般電気設備設計／受変電設備／計装設備／自動制御盤／空調設備／電話設備（ホームテレフォン・ビジネスフォン）／消防設備／放送設備／ＯＡ設備／太陽光発電設備／プラント電気工事／電力監視システム／ＬＥＤ証明リニューアル／発電機設備／セキュリティ設備■当社の特徴当社は、昭和２４年４月の創業以来、電気工事事業に従事し、「親切丁寧」をモットーとして、官庁・民間工事で設計施工・アフターサービスまで一貫して対応行うことを通して地域に根差した経営を続けております、,栃木県下野市石橋284,1949,12,25百万円,,http://www.tadadenko.co.jp,,
2024-06-01,秋田電装株式会社,機械部品・金型メーカー,1,■事業内容：各種モーターの設計・製造販売及び付帯する電気部材・機械器具の販売を行っています。,秋田県雄勝郡羽後町大久保柏原34,1973,105,60百万円,46.0,http://akitadenso.co.jp/,,
2024-08-01,株式会社高瀬電設,機械部品・金型メーカー,2,■事業内容：1．電力向制御盤板金製品及び精密板金製品の設計製造2．金属塗装業務3．いぶりがっこ製造,秋田県湯沢市岩崎字壇ノ上8-8,1989,94,20百万円,40.0,http://www.takasedensetsu.com/index.html,,
2024-07-01,株式会社宇建,建設機械・その他輸送機器メーカー,6,■事業内容：建設機械、産業機械、建設資材、仮設資材、機械工具、その他全般の賃貸（レンタル）・販売、レンタカー・修理、卸レンタル、卸販売,栃木県宇都宮市西原町68-1,1970,110,95百万円,40.0,http://www.uken.co.jp/,,
2024-08-01,引地精工株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,4,■事業内容：産業用省力化機械・治工具・設計製作・設備メンテナンス■当社の特徴様々な産業向けにオートメーション生産ラインを開発、製造している会社です。・構想、設計、部品製作、組立からお客様工場での設置まで自社で一貫して行います。・治工具の制作、部品単品の加工を行っています。当社は高い技術力とマネージメントの仕組みに裏付けられた、信頼性の高い開発と、高品質の部品により、お客様の要望へ迅速な対応を行います。,宮城県岩沼市吹上2-8-28,1979,50,30百万円,39.0,http://www.hikichiseiko.com/,,
2024-07-01,株式会社岩沼精工,受託加工業（各種加工・表面処理）,1,■事業：量産プレス加工事業、治工具全般の製作事業、試作品製作事業、生産設備類の設計・製作事業、金型の設計・製作事業■技術：（1）精密部品のプレス加工…自動車関連、産業用機械、家電・OA機器等、厳しい寸法公差を要求される部品を得意としています。,宮城県岩沼市下野郷字大松原305-3,1974,52,10百万円,42.0,http://www.iwanuma-seiko.jp/,,
2024-07-01,株式会社三和テレム,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,◆事業内容◆〇ICTソリューション…地震と建物のモニタリングシステム構築、情報通信設備構築、電気設備構築、空調設備構築〇スマートビジネスソリューション…IoTスマートホーム(IoTele)設備構築、光回線(IoTeleひかり)の提供、Wi-Fi環境構築、設備維持管理〇アクセスエンジニアリング…通信インフラ設備構築〇リアルエステートマネジメント…建物総合管理、賃貸不動産管理、宅地建物取引、資産価値向上提案,千葉県松戸市常盤平2-6-7,1971,51,31百万円,,https://www.sanwa-telem.co.jp/,,
2024-08-01,株式会社精工技研,機械部品・金型メーカー,1,■事業内容： ・精機セグメント…コアテクノロジーである精密金型技術と精密加工技術をベースに、「医療・バイオ」「自動車」といった市場に向けて、射出成形用金型や精密成形品、高精度な金属加工部品を提供。・光製品セグメント…快適なインターネット環境を支える光通信網や、ビッグデータを保管するデータセンターに使用される高品質な光接続部品、これらの部品を製造する機器や装置を提供。,千葉県松戸市松飛台296-1,1972,177,"6,791百万円",43.5,https://www.seikoh-giken.co.jp,スタンダード市場,
2024-07-01,スズキ機工株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,【事業内容】1.オーダーメイド産業用自動機械の設計・制作2.ＣＣＤカメラ検査装置の設計・製作3.ハイブリッド式自動粉掛け装置ＨＳ-101の製造・販売4.極圧潤滑剤ＬＳベルハンマーの製造・販売5.食品機械用潤滑剤Ｈ１ベルハンマーの製造・販売6.パケットリールの製造・販売7.独立型振動ふるいＮＳ-450の製造・販売8.土井式ライニングマシン部品の製造・販売9.プロ仕様工業用ハサミ「ベルシザー」の製造・販売,千葉県松戸市松飛台316-3,1976,16,30百万円,38.0,http://www.suzuki-kikoh.com,,
2024-07-01,アルファ電子株式会社,計測機器・光学機器・精密機器・分析機器メーカー,1,■事業内容：・医療機器、電子機器、開発設計、部品関連からの一貫生産対応・電気機器完成品組立・各種生産組立自動機、治工具製作・海外生産品の品質保証・出荷業務・電子部品組立・梱包出荷業務請負・SMT実装、手はんだ付け・PWBフローはんだ・手はんだ付け 各種コネクター組立・構内請負事業・出張リワーク代行・ハンドキャリー代行・米粉麺・米粉製造販売・きくらげ生産■経営理念：最高の会社をつくり、みんなで幸せになろう！全社員物心両面の幸福を追求するとともにものづくりを通し、社会の進歩発展に貢献する企業となる。,福島県岩瀬郡天栄村大字飯豊字向原60-2,1969,116,12百万円,43.0,https://www.alpha-d.com/,,
2024-07-01,株式会社メイバンプラスチック茂木,計測機器・光学機器・精密機器・分析機器メーカー,5,■事業概要：同社はプラスチックの製品設計・プラスチック金型設計から試作・量産まで自社の一貫ラインで行い、一元管理による高品質商品を提供しているプラスチック製品製造メーカーです。自動車メーカー、大手家電メーカーとの取引が7～8割を占め、安定した業績があります。,栃木県芳賀郡茂木町山内111,1990,28,95百万円,,なし,,
2024-06-01,日東電気株式会社,自動車部品メーカー,3,■当社について：当社は、昭和26年にプラスチック部品を製造する協力会社として創業し今年で72年になります。電子機器関連製品をはじめ、FRP 成形品や精密部品、小型燃料ポンプの製造、事務機器パネルの組み立てなど、多分野へと業容を拡大してきました。また、『日東自動車機器』『日東製作所』など 8 社のグループ企業があり、ベトナムにも拠点を構えています。これからもグローバルな視野で、品質、コスト、技術の確保に努め、お客様に信頼される製造会社を目指しています。,茨城県東茨城郡茨城町大字長岡3268,1951,137,30百万円,49.0,https://www.nittocorp.co.jp/,,
2024-08-01,水戸暖冷工業株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■事業内容：・冷暖房空調設備機器、送風機、換気扇及び制御機器の設計、製造、保守管理・空調機器交換工事（現場組立形空調機など）、空調機器定期点検整備,茨城県東茨城郡茨城町前田1680,1964,120,50百万円,39.3,http://www.danrey.co.jp/,,
2024-06-01,会津日本無機株式会社,計測機器・光学機器・精密機器・分析機器メーカー,1,■事業内容：（1）クリーンルーム機器の製造（2）エアフィルタの製造（3）エアフィルタ・クリーンルーム機器のフレーム加工■企業の特徴：当社は空調事業グローバルNo.1 ダイキン工業株式会社のグループ企業である日本無機株式会社の関連会社です。エアシャワーを中心にクリーンルーム機器を製造しています。材料の鋼板切断から組立加工までの一貫生産を行い、喜多方の地から電子・半導体、医薬・医療、食品、原子力など、様々な分野に製品を送り出しています。近年ではコロナ禍に対し、病院、老人介護施設向けの感染症対策機器を製造し、感染防止の一端を担い、社会に貢献しています。,福島県喜多方市熱塩加納町加納字根岸山5034,1979,75,45百万円,43.9,なし,,
2024-08-01,マツモトプレシジョン株式会社,計測機器・光学機器・精密機器・分析機器メーカー,1,■事業概要：当社は精密機械部品加工を手掛けており、主に空気圧制御部品、自動車部品、工業用ミシン部品を製造しています。・空気圧制御部品…油圧ポンプバルブから高圧真空バルブまで手掛けています。・自動車部品…重要保安部品や先端テクノロジーの電子制御部品を、多ロットから少量多品種ロットまで対応しています。・工業用ミシン部品…精密小ネジから主軸、軸受けカラー等を生産しています。,福島県喜多方市塩川町小府根字近江68,1948,161,70百万円,39.0,"Failed to retrieve page, status code: 410",,
2024-08-01,大東精密株式会社,機械部品・金型メーカー,6,■事業内容：機械部品の金型及び光学設計製作、並びに精密成形部品の量産加工※営業品目…プラスチック・金属製の電機・電子部品の製造及び組立て、モールド金型及びプレス金型の設計・製作、プラスチック製光学素子の設計・製造,宮城県亘理郡亘理町逢隈十文字字竹の内5-1,1977,24,37百万円,,https://daito-japan.co.jp,,
2024-07-01,株式会社ゼンケン,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,3,■事業内容：安全でおいしい水を作る浄水器や、遠赤外線暖房機、ホットカーペット、スープメーカー、ジューサーなど、様々な本物志向の製品を開発・販売しております。・浄水器、生活家電、調理家電の開発・販売 ・浄水器のレンタルサービス ・オンラインショップの運営,東京都文京区小石川1-28-1,1973,38,40百万円,34.0,https://www.zenken-net.co.jp/,,
2024-07-01,株式会社ハーベストジャパン,受託加工業（各種加工・表面処理）,1,■企業概要：私たちはものづくりで有名な東京都大田区に本社を構える「フルハートジャパン」と共に、宇宙開発から医療、軍事、建築関連と幅広い業界のお客様からのご依頼に沿って、制御機器の設計・製造を行っています。■事業内容： ステンレス・アルミ精密板金加工筐体板金加工メカトロ装置組立電子機器・制御システムの設計製造計測・自動制御システムのソフトウェア開発各種プリント基板実装計装配管,茨城県小美玉市西郷地1758,1991,31,10百万円,,http://www.fullheart.co.jp/,,
2024-05-01,岩機ダイカスト工業株式会社,機械部品・金型メーカー,2,■事業内容： ・アルミダイカスト製品・立型マシンによるスクイズダイカスト製品・亜鉛ダイカスト製品・特殊金型構造による超高速精密亜鉛ダイカスト製品・鉄、ステンレスによる射出成形品…MIM(Metal Injection Molding),宮城県亘理郡山元町鷲足字山崎51-2,1969,317,200百万円,,https://www.iwakidc.co.jp/,,
2024-06-01,株式会社ジー・イー・エス,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,3,■事業内容： ・省力設備の設計、製作…自動車部品関連、コンバーティング関連、電気および電子部品関連等搬送装置・治工具の設計、製作…加工治工具、組立治工具、検査治工具等・理化学装置の設計および製作…研究開発用真空装置、単結晶育成炉、電気炉等,宮城県宮城郡利府町しらかし台6-4-4,1981,50,32百万円,38.5,http://www.ges.co.jp/,,
2024-06-01,新日本金属株式会社,受託加工業（各種加工・表面処理）,9,■会社概要当社は豊富な経験と技術・近代化設備の導入により、創業以来、建設・土木・橋梁・プラント分野の鉄鋼事業及び精密板金事業を通じて、地域社会に貢献しております。■事業内容・鋼材流通加工販売・建築鉄骨・土木部材及び架設部材加工・橋梁耐震部材加工・産業機械の製缶加工・ショットブラスト及び塗装・精密板金加工部品の設計、製造及びにアッセンブリー・プレス加工,栃木県佐野市栄町1-4,1972,147,50百万円,,http://snkz.co.jp/site/index.html,,
2024-08-01,東北大蔵電気株式会社,半導体メーカー,2,■事業内容：半導体の組立と検査,宮城県宮城郡利府町しらかし台6-11-1,1992,250,80百万円,,なし,,
2024-07-01,株式会社ミヤタ,機械部品・金型メーカー,2,■事業内容： 自動車、家電、産業機械、建機、油圧機器など、様々な分野の銑鉄鋳物を製造しています。金型設計から溶解、造型、注湯、仕上、検品までを自社で行う一貫したライン生産により、高品質な製品を納期厳守で供給します。,福島県西白河郡泉崎村泉崎山神山8-1,1952,58,99百万円,40.0,http://miyatafc.co.jp,,
2024-08-01,株式会社フジ機工,受託加工業（各種加工・表面処理）,2,■事業内容：同社は、精密機械加工事業、精密板金加工（製缶を含む）事業、包装事業、3Dレーザー事業の4事業から成り立っており、一貫した製造による品質保証、短納期、コスト削減を顧客へ提供しています。（1）精密機械加工事業・精密板金加工事業（2）3Dレーザー事業（3）包装事業,福島県西白河郡泉崎村大字泉崎字中核工業団地16-7,1988,90,60百万円,37.4,https://www.fujikiko.biz/,,
2024-08-01,有限会社協和精工,自動車部品メーカー,2,■事業内容：当社は1979年創業、1983年4月法人設立。超精密プラスチックモールド金型・超精密治工具・超精密部品加工・微細加工の専門会社です。少数精鋭体制、一人が複数台のＮＣ加工機をマスターし、稼働率の最適化・品質向上を実現。お客様のニーズに合わせた、加工技術の開発・提案型企業を目指しております。自動車関連が売上の7割程度。お取引先からの高い信頼を得ており毎期利益を計上しております。3連続ノークレーム・ノーリターン達成の実績あり。高品質・高精度な製品をお届しております。,宮城県黒川郡大和町宮床字中野18-1,1983,5,8百万円,48.0,http://kyowa-sk.jp/,,
2024-07-01,東北岡島工業株式会社,受託加工業（各種加工・表面処理）,1,■事業概要：当社はグレーチング（道路等の鋼製格子蓋）を中心とした金属製品製造、鉄鋼製品の耐食性を高める溶融亜鉛めっき加工、ステンレスの特性をさらに向上させるステンレス電解研磨処理等を行っています。グレーチングの製造販売では業界2位のメーカーとなります。鉄鋼製品の製造、めっき加工、 物流販売まで一貫して行う体制を構築し、環境に配慮した独自の製品作りにも取り組んでおり、品質・納期・コストに優れた質の高いサービスを提供しております。,宮城県黒川郡大和町松坂平1-1-9,1998,75,10百万円,41.0,http://www.okagrate.com/t-kogyo/,,
2024-07-01,ケルヒャー ジャパン 株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,9,■会社概要:世界トップクラスのシェアを誇る清掃・洗浄メーカーです。高圧洗浄機では世界シェア30%、フランス語の辞書に「高圧洗浄する＝ケルヒャーする」と語句記載がある程広く世界的に親しまれています。同社は単なるモノ作りメーカーではなく、同社の技術を活かして顧客の課題解決をすることを大切にしています。1980年以降事業ドメインを高圧洗浄に集中する経営の意思決定を行い、清掃・洗浄の領域においては世界的企業に成長してきました。2016年度実績では、売上高23億ユーロと高い実績を上げています。,神奈川県横浜市港北区大豆戸町639-3,1988,413,492百万円,43.0,http://www.karcher.co.jp/,,
2024-07-01,東京高分子株式会社,受託加工業（各種加工・表面処理）,2,■企業概要：当社は昭和29年の創業以来、ガラス容器の高機能化ニーズに、独自のシリコーンコーティング技術をご提供することで貢献して参りました。コーティングの専門企業として、お客様のご要望に応じたガラスの表面処理全般を行っております。専門企業ならではの高度な技術力・対応力を駆使し、幅広い産業分野のニーズにお応えし続けて参ります。近年では医療機器のISO、ISO13485:2016も取得し、海外展開も視野に、更なる事業の拡大を目指します。■事業内容： ・医薬、化粧品等ガラス容器のシリコーン加工・サルファー処理及び洗浄・フッ素コーティング・ビニール加工品の製造販売,埼玉県八潮市南後谷371,1954,36,88百万円,,https://tokyokobunshi.co.jp/,,
2024-07-01,岩瀬光学株式会社,機械部品・金型メーカー,1,■事業内容： アルミを中心とした超精密加工マシニングセンターでの加工をメインとし、電気電子機器、医療機器、自動車部品、産業機器など幅広い分野で当社製作の部品が使用されています。,茨城県桜川市富谷2013,1973,22,21百万円,35.0,https://iwasekogaku.jp/,,
2024-08-01,株式会社フジ・コーポレーション,自動車部品メーカー,4,◆自動車用タイヤ・ホイール・用品の販売及び開発、輸出入,宮城県富谷市成田1-2-2,1971,483,"12億3,651万5,600円",35.4,https://www.fujicorporation.com/company/index.html,プライム市場,代表取締役社長 遠藤 文樹
2024-07-01,エクセル株式会社,自動車部品メーカー,3,■企業・事業概要：国内・海外の自動車/建機メーカー等に、自動車エンジン部品を始めとする3次元プラスチック成形品を中心にした製品の、企画開発・製造・販売を行っています。製品の開発・製造はエクセル製作所で行っており、グループ全体の売上は100億以上、社員480名を抱え、アメリカ、タイ、中国、チェコにも工場を持つグローバルグループです。,東京都中央区京橋2-10-2ぬ利彦ビル南館 7F,1970,20,80百万円,38.0,"Failed to retrieve page, status code: 410",,
2024-08-01,城北工業株式会社,受託加工業（各種加工・表面処理）,6,■事業概要：精密板金設計・製作・塗装・ネームプレート設計・製造販売電子機器設計・ODM事業,神奈川県横浜市鶴見区生麦2-3-19,1968,186,13百万円,43.0,http://www.jyohoku.co.jp/,,
2024-06-01,ジー，エム建機リース株式会社,自動車（四輪・二輪）メーカー,2,■事業内容： ・自動車、建設機械、機材、事務機器備品のレンタルおよび販売および修理・建設機械検査業・自動車車検整備,新潟県五泉市太田字柳仲980-1,1974,64,45百万円,42.0,http://www.gmkenkilease.co.jp/,,
2024-08-01,和興フィルタテクノロジー株式会社,自動車部品メーカー,9,■事業内容：自動車・建設機械用の各種フィルタ、石油化学・空港施設関連の濾過設備、バイオ＆ヘルスケア製品の開発・製造・販売を行っています。,東京都千代田区鍛冶町1-8-3,1952,465,480百万円,,https://www.waftec.jp/,,
2024-07-01,株式会社シルド,機械部品・金型メーカー,1,■事業内容：（1）冷間および熱間仕上げ異形製品の製造販売（2）各種磨棒鋼・特殊鋼・ステンレス・アルミニウム製品・素形材の仕入販売,東京都中央区日本橋堀留町2-3-3堀留中央ビル3F,1955,156,40百万円,35.0,http://www.sild.co.jp,,
2024-07-01,株式会社放電,機械部品・金型メーカー,1,■事業内容：型彫り放電加工、ワイヤーカット放電加工、細穴放電加工、マシニング加工、フライス加工、研磨加工、各種金型部品、自動機部品、冶工具、電極製作、各種精密部品加工,宮城県大崎市三本木坂本青山39-2,1975,12,10百万円,35.0,http://www.t-hoden.co.jp/,,
