更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,代表者,上場市場名
2024-08-01,パナソニックインダストリー株式会社,電子部品メーカー,99+,～2022年4月1日パナソニックホールディングス株式会社の発足とともに設立 ※2022年3月までの組織：パナソニック株式会社 インダストリー社～「FAソリューション」「電子材料」「コンデンサ」をコア事業としてさらなる成長を目指しています。,大阪府門真市大字門真1006,2022,42000,,,https://www.panasonic.com/jp/industry.html,,
2024-08-01,パナソニックエナジー株式会社,計測機器・光学機器・精密機器・分析機器メーカー,83,■事業内容：・エナジーデバイス事業：一次電池、ニッケル・水素電池、乾電池、ピン形リチウムイオン電池・エナジーソリューション事業：リチウムイオン電池、蓄電ソリューション・システム・モビリティエナジー事業：車載用円筒型リチウムイオン電池■主要アプリケーション：・車載：e-cell、駆動用バッテリー、TPMS、キーレスエントリー・IoT、インフラ：医療機器、データセンター、ウェアラブル・小型機器、ガス・水道メーター・民生ほか：リモコン、電動アシスト自転車、電動工具、ノートPC、タブレットPC、ゲーム機等,大阪府守口市松下町1-1,2022,20000,,,https://www.panasonic.com/jp/energy.html,,
2024-08-01,パナソニックオートモーティブシステムズ株式会社,自動車部品メーカー,70,～2022年4月1日パナソニックホールディングス株式会社の発足とともに設立 ※2021年3月までの組織：パナソニック株式会社 オートモーティブ社～当社は、一人ひとりのお客様に寄り添い、新しい価値を提供し続けることで、モビリティ社会の大変革に貢献します。これまで培ってきたノウハウを結集し、クルマでの移動をより楽しく充実した時間にする提案や、安全運転を支援するシステム、環境車に最適な車載システムやソリューションを提供してまいります。,神奈川県横浜市都筑区池辺町4261,2022,,,,https://automotive.panasonic.com/,,
2024-05-01,株式会社Ｊ‐ｍｏｌｄｉｎｇ,自動車部品メーカー,1,【主要製品】・乗用車部品、商用車部品・電気・電子部品・住宅用部品、産業機械部品、医療用部品など【特徴・得意分野】・金型設計・製作における、迅速な開発試作・量産体制・当工場での長期に渡る自動車部品生産の実績・画像センサー付き全自動検査機による全数寸法、外観検査システム・PEEK、PEI、LCPなど高機能樹脂の製作実績・厚肉ボイドレス成形、PEI/ウルテム/肉厚１０ｍｍなどの製作実績・薄肉成形、PPS/７５ｍｍ/肉厚０．２ｍｍなどの製作実績・特殊インサート成形の豊富な実績（低高度金属インサートの変形レスなど）・材料手配～生産～出荷までのトレーサブル生産体制,神奈川県横浜市港北区師岡町877-1,2021,7,5百万円,,https://www.j-molding.co.jp/,,
2024-07-01,ＳＨＩＮＫＡ株式会社,受託加工業（各種加工・表面処理）,2,■事業内容・対応加工：金属精密切削加工・調達部門：旋盤加工・金型部品・樹脂加工・精密板金・製缶・ロストワックス及び装置部品一式,熊本県菊池市旭志川辺1927-1,2021,6,,42.0,http://shinka-x.co.jp/recruit/,,
2024-08-01,Ｆｌｅｘｉｍ　Ｊａｐａｎ株式会社,計測機器・光学機器・精密機器・分析機器メーカー,3,Flexim 社は、世界マーケットにおいて、超音波流量計のセールスとテクノロジーのトップカンパニーです。 本社はドイツのベルリンにあり世界中に拠点があります。 Flexim Japan株式会社は、日本のお客様に最先端の製品を提供するため新しく設立されました。 オンリーワンの製品として、流量計測が困難な流体に当社の製品を使用している多くの顧客がいます。 いくつかの業界で評判を築き、日本でも有名なブランドになっています。■事業内容：超音波流量計およびプロセス分析計の販売、技術サポート、修理、アフターサービス,千葉県柏市明原1-8-22,2021,3,9百万円,,https://www.flexim.com/jp/,,
2024-08-01,株式会社パワーエックス,電子部品メーカー,15,■事業内容：再生可能エネルギーの爆発的な普及を目指し、蓄電地を用いた新たな送電のサプライチェーン構築にむけ、事業を展開しています。〇蓄電池事業 Project MAX〇電気運搬船事業 Project ARK〇EVチャージステーション事業,東京都港区赤坂9-7-1ミッドタウン・タワー43F,2021,80,"5,790百万円",,https://power-x.jp/ja/,,
2024-06-01,丸仲商事株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■事業内容：木工機械の製造販売、各種産業機械の販売、木工機械等の輸入販売,静岡県静岡市葵区若松町96-2,1960,50,28百万円,,http://www.marnak.co.jp/,,
2024-08-01,Ｓｉｅｍｅｎｓ　Ｇａｍｅｓａ　Ｒｅｎｅｗａｂｌｅ　Ｅｎｅｒｇｙ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,8,■事業内容： 日本国内における風力発電をはじめとして再生可能エネルギーによる発電量は年々増加しており、2022年には国内総発電量の約4分の1を占めております。再生エネルギーの1つである風力発電の技術面・発電効果を提案し、風力発電機の導入から運用、保守までを1つのプロジェクトとし、電力会社、発電事業者への導入し運用しております。■風車導入実績風車導入量は国内トップクラスであり、今後再生エネルギーの代表となる風力発電事業を引っ張ていく存在となりつつあります。,東京都港区東新橋1-9-1東京汐留ビルディング14F,2021,87,100百万円,,なし,,
2024-08-01,パナソニック株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,99+,パナソニックグループは2022年4月にホールディングス体制に移行しており、パナソニックホールディングス株式会社を持株会社として、その他8つの主要事業会社から構成されています。その中でも旧社名を引き継いだ事業会社パナソニック株式会社は、くらしに関する総合メーカーとしての開発、生産、販売、サービス活動に関する事業を担っており、グループ内でも存在感を示しています。【主な分社】・くらしアプライアンス社・空質空調社・コールドチェーンソリューションズ社・エレクトリックワークス社・中国・北東アジア社,大阪府門真市大字門真1006,1935,94000,,,https://www.panasonic.com/jp/home.html,,
2024-06-01,三笠精機株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,弊社は2015年3月にUL認定工場となって以来、海外規格対応の制御盤製造のパイオニアとして米国及び欧州を中心とした海外規格対応の制御盤の設計及び製作を数多く手掛けております（2021年5月に弊社の前身である三笠製作所より制御盤事業を承継しました）。UL認定工場は日本国内で数十社しかなく、弊社の大きな強みです。,愛知県丹羽郡扶桑町大字斎藤字宮添166,2021,11,,43.9,https://www.seigyobann.com/company/,,
2024-08-01,エナジーウィズ株式会社,電子部品メーカー,21,■事業内容： 蓄電デバイスの製造及び販売並びにこれらに関するシステム・サービス事業。,東京都千代田区神田練塀町3,,1000,"1,000百万円",,なし,,
2024-08-01,株式会社エイチームエンターテインメント,アミューズメント・エンタメ・ゲームメーカー,6,■会社概要：2021年4月に、株式会社エイチームよりエンターテインメント事業を分離、独立事業化して意思決定の迅速化と事業拡大の効率化を図るために設立されました。「人と人とのつながり」をテーマに、世界中の人々に多様なジャンルのゲームや便利なツールアプリを企画・開発・運営を行っております。,愛知県名古屋市中村区名駅3-28-12,2021,,50百万円,,https://www.ateam-entertainment.com/ja/,,
2024-08-01,株式会社エレクソンキューブ,総合電機メーカー,1,■事業概要：太陽光発電システムの販売及び施工、蓄電池設備の販売及び施工、電気自動車充電設備の販売及び施工、電気工事各種、オール電化機器の販売及び施工、住宅設備機器の販売、住宅リフォーム請負、家電製品の販売,大阪府摂津市鳥飼上3-2-28,,5,,,https://elexoncube.co.jp,,
2024-08-01,株式会社仙台村田製作所,電子部品メーカー,2,当社は国内外100社以上の連結子会社および関係会社を擁する総合電子部品メーカー「株式会社村田製作所」のグループ企業として、2008年7月より金沢村田製作所仙台工場として創業しました。以来、SAWコンポーネントなどのスマートフォン向け高周波電子部品事業の一翼を担い、成長を続けてきました。そして「”そこに村田があることが地域の喜びであり誇りであるように”というムラタグループ創業の精神を実践したい」、「従業員全員が自分たちの会社に誇りを持ち、高いモチベーションで自律した行動をとれるようになりたい」という想いから、2021年7月1日「仙台村田製作所」として分社独立しました。,宮城県仙台市泉区明通3-2-6,2021,445,110百万円,34.4,https://corporate.murata.com/ja-jp/group/sendaimurata,,
2024-07-01,ＯＲＡＭ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■事業内容： 一般産業機械および建設機械などの設計、製造、販売事業特に、上記作業機の遠隔化・自動化による生産性向上を目的とするメカトロシステムおよびこれに付帯するソリューションの提供,大阪府大阪市住之江区南港北2-1-10ATCビル,2021,3,9百万円,,https://oram.co.jp/,,
2024-06-01,ＫＶＳ株式会社,自動車（四輪・二輪）メーカー,1,■当社について：「お客様と社員を笑顔にする」を企業理念とし、ボルボの正規ディーラーとして販売店を展開しています。2025年までに、お客様から愛され実績と働きやすさを両立した組織へと進化する為に「チームワークと規律」「成長と変革」「No.1へのチャレンジ」を大切にし、事業拡大を続けています。,埼玉県越谷市千間台西2-5-7,2000,50,40百万円,,なし,,
2024-08-01,株式会社水谷電機製作所,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■事業内容： 【キュービクル式配電盤・制御盤・分電盤】 電気工事業,神奈川県横浜市青葉区上谷本町89-6,1930,28,5百万円,44.0,https://www.mizutani-ew.com/index.html,,
2024-08-01,フォロフライ株式会社,自動車部品メーカー,6,■業務概要環境対応自動車の製造・販売。それに付随するサービス【Adventure】ありえない、できるはずがない。そう言われていた事を実現することが私たちの使命です。あきらめることなく挑戦し続けるチカラは、今まで経験したことのない世界をみたいという強い好奇心です。,京都府京都市左京区吉田本町36-1京都大学国際科学イノベーション棟,2021,15,"1,309百万円",,https://folofly.com/,,
2024-08-01,株式会社小島製作所,機械部品・金型メーカー,6,空港や大型物流倉庫から戸建住宅まで土木、建築の基礎として幅広く使用されている、コンクリートパイル用継手金具及び鋼管杭製品を製造。ジョイント専業メーカーとして業界シェアNo.１の実績のもと、暮らしの安全を守り、安心を届ける大きな誇りをもった会社です。「創業６０年超の経験と実績」長年のものづくりの中で蓄積した経験と実績、技術力に基づく、お客様の信頼と期待に答えるべく生産性・技術力の向上に日々試行錯誤を続けています。,岐阜県岐阜市小西郷2-97,1967,100,25百万円,41.0,https://www.kojima-ss.co.jp/,,
2024-07-01,Ｔｕｒｉｎｇ株式会社,自動車部品メーカー,12,"■事業内容： 完全自動運転EVの開発・製造当社は、『We Overtake Tesla』をミッションとして、2030年に完全自動運転EVを10,000台量産し、完成車メーカーになります。完全自動運転EVは地球環境に優しくすべての人の生活を劇的に向上させるプロダクトであり、その実現は文明と人類にとって大切な進歩です。",千葉県柏市若柴226-44 中央141街区1KOIL TERRACE 204,2021,46,30百万円,,https://www.turing-motors.com/,,
2024-07-01,ＮＴＴソノリティ株式会社,計測機器・光学機器・精密機器・分析機器メーカー,7,■事業内容：（1）音声、音響等に関するソフトウェアの企画、開発、販売、ライセンス提供、開発受託（2）音声、音響等に関するハードウェアの企画、開発、設計、製造、販売、開発受託（3）音声、音響等に関する技術の研究、開発、技術提供及び研究開発業務の受託（4）音声、音響等に関する情報の調査、分析及びコンサルティング（5）音響設備の企画、設計、施工、取付工事、保守運用並びにリース（6）デジタルコンテンツの企画、制作、配信及びライセンス提供（7）前各号に附帯又は関連する一切の事業,東京都新宿区西新宿3-20-2,2021,,100百万円,,https://ntt-sonority.com/,,
2024-06-01,八十島プロシード株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■事業内容：高機能性樹脂部品の切削加工販売／エンプラ、スーパーエンプラ素材販売／3Dプリント出力／3Dスキャニングサービス／3Dデータ変換・作成サービス／測定・検証サービス当社は高度な切削加工技術を用いた老舗樹脂部品メーカーです。精密造形で培った技術をもとに近年は産業用3Dプリント事業も展開しています。手がけた部品の用途は幅広く、半導体や医療機器、自動車や航空機・惑星探査機に至るまで多岐にわたります。,兵庫県神戸市中央区港島南町3-2-11,1949,167,30百万円,36.5,https://www.yasojima.co.jp/,,
2024-07-01,株式会社ＬＸ　Ｓｅｍｉｃｏｎ　Ｊａｐａｎ,半導体メーカー,3,"■事業内容：◇TV分野- LCD/OLED TVディスプレイ用 DIC(Driver-IC), T-con, PMIC開発-世界最高レベルのOLED TVディスプレイ用製品及びIF技術開発◇ IT分野- ノートPC/モニター/タブレットディスプレイ用 DIC, T-con, PMIC開発- 低電力、In-cell TouchなどITディスプレイ用技術開発◇ Mobile分野- LCD/P-OLEDスマートフォン及びVR/AR用DIC, Touch-IC開発- P-OLEDディスプレイ用技術開発(画質改善, ToE用タッチ,フォルダブルなど)",東京都千代田区大手町1-5-1大手町ファーストスクエアイーストタワー,2021,19,60百万円,47.0,https://www.lxsemicon.com/en/web/main,,
2024-07-01,株式会社ｅ４３１,電子部品メーカー,6,◎2024年6月：「株式会社放送通信機器」から「株式会社e431」に変更いたしました。■事業内容：映像関連機器・CATV関連機器・通信関連機器・空調関連資材などを販売しています。 ■同社の特徴同社はECに特化して、テレビやアンテナ、情報通信機器などの放送通信関連の工事用資材を企画・製造販売する企業です。PB品の圧倒的低価格と安心品質へのこだわり、さらにデジタルデータを活用した商品戦略でニッチな商品領域を深堀りすることで多くの工事業者様の支持を受けてきました。,兵庫県神戸市東灘区向洋町東3-12,2010,42,100百万円,,https://ho-tu.co.jp/,,
2024-07-01,宮交自動車整備株式会社,受託加工業（各種加工・表面処理）,1,整備事業／各種自動車の特定整備および修理、ボディー板金、塗装および改造保険事業／生命保険の募集に関する業務、損害保険代理業,宮城県仙台市宮城野区日の出町一丁目5番34号,1989,78,1000万円,,https://www.miyakoh-seibi.com,代表取締役社長 五十嵐 哲也,
2024-08-01,アロカ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,7,【事業概要】放射線測定装置の設計、製造、販売および保守【製品紹介】（1）臨床分野…放射線管理総合システム（RIモニタ）｜オートウェルガンマシステム（放射線分析装置）｜キュリーメータ（放射線分析装置）（2）線量モニタリング分野…環境放射線監視システム｜サーベイメータ・個人被ばく線量計（3）放射線測定分野…放射能測定装置｜液体シンチレーションシステム,東京都武蔵野市中町1-20-8大樹生命三鷹ビル2F,2022,240,100百万円,,https://www.nippon-raytech.co.jp,,
2024-07-01,JapanAdvancedSemiconductorManufacturing株式会社,半導体メーカー,25,■企業概要（雇用元正式社名：Japan Advanced Semiconductor Manufacturing株式会社）世界NO1のファウンドリー/TSMC（Taiwan Semiconductor Manufacturing Company）とソニーセミコンダクタソリューションズ、デンソーが共同設立した専業ファウンドリ。現在全世界的に旺盛な半導体需要に対応すべく、22/28nmプロセスならびに12/16nm FinFETプロセスを皮切りとした製造受託を行う計画であり、2024年末までの生産開始を目指しています。,熊本県菊池郡菊陽町大字原水4106-1,2021,1700,"2,878百万円",,https://www.tsmc.com/japanese,,
2024-07-01,株式会社ＭＩＹＡｉ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,【金属加工機械製造業】工作機械・生産設備の製造・販売世界一使いやすく、高機能かつ低コストで長く安心してお使いいただけるマザーマシンをお客さまへ提供しています。,大阪府南河内郡太子町大字太子223-1,2021,10,,30.0,https://miyai.tools/,代表取締役 宮井 優希,
2024-08-01,株式会社テルミックス,自動車部品メーカー,8,■事業内容： 1950年の旧享栄工業設立、そして、1992年に生産工程エンジニアリングへ集中するために創設された享栄エンジニアリングを経て、今日に至るまでの70年間、生産ラインシステムインテグレーターとして、日本の基幹産業である自動車メーカーや航空機機体メーカーのものづくりを支えて来ました。,岡山県総社市久代1785-2,,,99百万円,,https://www.thermix.co.jp/,,
2024-08-01,株式会社プロスパイラ,自動車部品メーカー,19,■事業内容： 株式会社ブリヂストンの防振ゴム事業が独立した新設会社であり、防振ゴムなどの製造販売をメインに事業展開を行っております。「最高の品質で社会に貢献」の誇りを胸に、世界トップレベルの性能・品質の製品を提供しています。,神奈川県川崎市幸区堀川町580ソリッドスクエア3F,2022,289,,45.2,https://prospira.com/anti_vibration_rubber/,,
2024-08-01,ＵＩＧＲＥＥＮ株式会社,電子部品メーカー,2,■事業内容： ・半導体測定用コンタクトプローブの開発、製造、販売 ・小型プレス、切削、金属部品や樹脂成型品の開発、製造、販売・プリント基板、配線板の販売・希土類磁石（ネオジム）の販売母体である蘇州和林微納科技股股有限公司は上海証券取引所の科創板に上場している国家ハイテク企業であり、小型精密製品メーカーでありながら、常にイノベーションをし続けておりマイクロ精密製造に重点を置いています。製品はMEMS精密製造、半導体チップテスト、新エネルギー自動車、医療機器など多くのハイエンド研究開発製造分野に広く応用されています。,神奈川県横浜市港北区新横浜3-17-6,2021,8,160百万円,,https://www.uigreen.co.jp/,,
2024-07-01,デュポンジャパン株式会社,電子部品メーカー,3,"■企業概要：米デュポン社100%出資の日本法人。デュポン社の使命は、持続可能な成長（Sustainable Growth）です。この使命を達成するために当社は、Innovate for good, Protect people and the planet, Empower people to thriveを柱に、顧客に製品や素材、サービスを提案しています。",東京都千代田区永田町2-11-1,1993,700,,,https://jp.dow.com/ja-jp,,
2024-06-01,大熊ダイヤモンドデバイス株式会社,半導体メーカー,1,■事業内容：ダイヤモンド半導体の研究開発＜詳細＞1）廃炉対応/耐放デバイス事業：原子力発電所や宇宙等、極限環境下における放射線測定・中性子検出 ・過酷事故対応計測／前置増幅器／マルチプレクサ／伝送器 他2）衛星通信・レーダー事業：衛星通信機器・レーダー産業向け、ダイヤモンド半導体の製造・販売 ・衛星通信(地球局・衛星)／航空管制／船舶監視／気象観測／防衛 他3）通信機器事業（Beyond 5G）：Beyond 5Gを見据えた、基地局向けダイヤモンド半導体の製造・販売・携帯電話基地局・携帯電話基地局間通信,北海道札幌市北区北二十一条西12-2北大ビジネススプリング,2022,15,,,https://ookuma-dd.com/,,
2024-08-01,株式会社エビデント,計測機器・光学機器・精密機器・分析機器メーカー,5,株式会社エビデントは、オリンパス株式会社の祖業である顕微鏡を含む科学事業を承継し、2022年4月に誕生した新しい会社です。現在、主力製品である生物顕微鏡や工業用内視鏡を基盤に、データやクラウドを活用したソリューションビジネスへの拡大を進めています。■事業内容： 科学事業ライフサイエンス分野、産業分野においてお客さまの様々なニーズに応える製品・ソリューションを提供しています。ライフサイエンス分野では、顕微鏡システムで最先端の研究を支えています。また、産業分野では、工業用顕微鏡や工業用内視鏡に始まり、非破壊検査機器やX線分析装置に至るまで、多岐にわたる産業関連機器をラインアップしています。,長野県上伊那郡辰野町伊那富6666,2021,1060,100百万円,,https://www.evidentscientific.com/ja/,,
2024-08-01,神田ドック株式会社,造船・重工業,3,■事業概要：2022年4月、修繕専業ヤードとして生まれ変わった神田ドックは、これまでと変わらずお客さまからの信頼にお応えし、さらなるニーズに対応した船舶修繕サービスを提供します。従来同様、川尻工場ではフェリーや官公庁船、セメント船など、また、若葉工場ではタグボートやフェリーなどの小規模船舶の修繕工事が可能です。常石グループと連携した多様な設備やドック、岸壁等の活用によって、これまで以上に様々なサイズの船舶の対応が可能となります。また、環境対応、DX対応にもグループ一丸となって取り組んでまいります。,広島県呉市川尻町東2-14-21,2022,102,10百万円,41.0,https://kandadock.com/,,
2024-07-01,富士油圧精機株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,10,■企業概要：世界経済の不安定化が進み将来が見えずらい時代となり、あらゆるメーカーを取り巻く環境が大きく変わってきています。少子高齢化や働き方改革により、作業現場の自動化による雇用体制の見直しが必要な時代となりましたが、まだまだ人による作業が多く、将来への不安から大きな設備投資を控え、老朽化した設備入替の遅れで雇用体制の見直しも出来ず、苦慮されている企業が多く存在する中で、富士油圧精機はお顧客ニーズに応える技術力を持ち、設備業界の残存企業として、継続したサービスを提供し、顧客満足の実現に向け困った時の富士油圧精機となるべく、今後とも企業内努力を継続して参ります。,群馬県前橋市泉沢町1250-2,1965,89,20百万円,,https://www.fuji-y.co.jp/,,
2024-08-01,株式会社ビジョンナビロボティクスジャパン,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■物流搬送自動化ソリューション■AGF（無人自動フォークリフト）■ブライトアイシステム（ワークの有無が検知可能な次世代型システム）■AGV/AMR,東京都中央区湊1-12-10 アズ八丁堀ビルディング3F,2022,20,3900万円,,https://www.visionnav.co.jp/,代表取締役 任 娜,
2024-06-01,将来宇宙輸送システム株式会社,建設機械・その他輸送機器メーカー,24,■事業内容： 革新的な宇宙輸送システムの事業化に向けた企画検討大陸二地点間や宇宙空間に人や物を輸送します。日本国内にある技術を最大限活用して、高頻度・単段式・往還型の宇宙輸送機を開発し、高い信頼性を保ちつつ輸送コストを大幅に引き下げ、次世代の宇宙輸送ビジネスを創出します。地球上のどこでも１時間で移動でき、宇宙空間で巨大な建造物を作り宇宙輸送を日常化することを目指しています。民間人が宇宙に旅行し、宇宙空間を観光目的で滞在する未来はすぐそこまできています。,東京都中央区日本橋1-4-1三井ビルディング5F,2022,50,860百万円,,https://innovative-space-carrier.co.jp/,,
2024-07-01,ＢｅｅＩｎｖｅｎｔｏｒ株式会社,計測機器・光学機器・精密機器・分析機器メーカー,1,■人・建設機械・資材・モニタリングセンサーの4つの面から、IoTを活用したトータルソリューションを建設業界へ導入促進■建設業界向けに無線・通信機能に特化したIoT精密機器の開発・販売,"Floor 6, No. 30, Section 3rd, Chengde Road, Datong District, Taipei City 10363, Taiwan",2017,28,,,https://www.beeinventor.com/,代表取締役社長 Harry Kinyung Chan,
2024-07-01,株式会社Ｓｐａｃｅ　Ｑｕａｒｔｅｒｓ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,8,■事業内容： ・宇宙機器、ロボット等のソフトウェア及びハードウェアデバイスの企画、研究、開発、設計、製造、販売、運用及び保守・宇宙機器及びロボティクスに関わる受託研究開発並びにコンサルティング事業・上記に附帯関連する一切の事業■当社について：＜ビジョン＞宇宙を人類の生活圏にし、人類の可能性を広げ続ける＜ミッション＞次世代の宇宙建築技術を提供する当社は、溶接やロボット技術を利用した宇宙空間での組み立てによる大型構造物の建築を行っています。当社の強みとして、大型モジュールや大型の通信アンテナ等の開発や、宇宙空間での利用に適した電子線溶接技術の開発などを行うテクノロジーがあります。,東京都渋谷区神宮前5-53-67,2022,10,1百万円,,https://space-quarters.com/,,
2024-06-01,双羽先端半導体株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■企業概要：当社は、2022年に半導体ウエハーの研磨装置の設計・製造・販売を目的として設立した企業です。役員、社員全員が半導体関連の企業から集まっている専門集団です。埼玉県三郷市新和にテクニカルセンターを新設しました。センターは、クリーンルームも有した522㎡の建物であり、そこで設計・開発等を行っています。設計・開発は、当社で行っていますが、製造・組立は、は神奈川県の協力工場に委託しているファブレス企業です。■事業内容： ・半導体製造装置(CMP装置)の開発、設計、製造、販売・エッジグラインダー、エッジプロファイラーの代理販売,東京都千代田区麹町6-2-6,2022,10,10百万円,,なし,,
2024-08-01,Ｒａｐｉｄｕｓ株式会社,半導体メーカー,33,■事業内容： （１）半導体素子、集積回路等の電子部品の研究、開発、設計、製造及び販売（２）環境に配慮した省エネルギーの半導体及び半導体製造技術の研究、開発（３）半導体産業を担う人材の育成・開発■ビジョン： 半導体を通して人々を幸せに、豊かに、充実したものにするため（１）世界最高水準の開発力、技術力、製造力を持つ工場経営を推進する（２）多くの大学、研究機関と連携しこの分野を拡大していく人材育成を核とする（３）真のグリーン化に向けてイノヴェーションを推進する,東京都千代田区麹町4-1麹町ダイヤモンドビル 11階,2022,,"7,346百万円",,https://www.rapidus.inc/,,
2024-07-01,Ｉ‐ｔｅｍホールディングス株式会社,機械部品・金型メーカー,2,・広島県福山市に本社を構える株式会社キャステムの関連会社です。国内12拠点、海外6拠点とグローバルに事業を展開しています。・当社製品は、産業用機械や医療機器、レジャー関連に至るまで、幅広い分野で活躍しています。■事業内容：ロストワックス精密鋳造部品・セラミック射出焼結部品、金属射出焼結部品、FRP射出成品の製造、自動車・電気用プレス・モールド金型部品製作、ロストワックス製部品精密加工、治具製作及び試作、精密機械部品の設計・輸出入・販売、グループコンサル等,広島県福山市御幸町大字中津原1808-1,2022,51,80百万円,37.3,なし,,
2024-07-01,株式会社Ｔｈｉｎｋｅｒ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■事業内容： 大阪大学大学院基礎工学研究科の小山佳祐助教が開発した「近接覚センサー」を活用したロボット現場へのソリューション提案,大阪府大阪市中央区久太郎町4-1-3大阪センタービル6F-188,2022,11,233百万円,,https://www.thinker-robotics.co.jp/,,
2024-06-01,株式会社ケイアンドケイコーポレーション,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■事業内容： 共用サーバー、サーバーレンタル事業やABLENETが提供するVPSサービスなど,大阪府大阪市浪速区恵美須西2-8-19,1998,7,11百万円,35.0,https://www.kandk.co.jp/,,
2024-06-01,ＰＬｉＢＯＴ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■事業内容： 株式会社大林組は、多種多様かつ最新鋭の自律作業ロボット（AMR：Autonomous Mobile Robot）や既存設備を連携して動かす統合制御プラットフォームを核とした自律化・省力化ソリューションを提供する新会社「PLiBOT（プライボット）株式会社」を設立し、2022年9月から事業を開始しました。PLiBOT は、「人とロボットが協働する持続可能な社会の実現」をミッションとし、多彩かつ革新的（Robotics)技術を持ったエコシステムの組成により、多様かつ柔軟性（Pliability）のあるソリューション提案を通じて社会に貢献することをそのビジョンに掲げています。,東京都葛飾区青戸3-2-2,2022,,250百万円,,https://www.plibot.co.jp/,,
2024-07-01,コンチネンタル・オートノモス・モビリティー・ジャパン株式会社,自動車部品メーカー,1,■事業概要同社は、2022年1月に安定した将来に向けて、市場志向型を目指す新体制を編成しました。オートモーティブ、タイヤ、コンチテックの３グループ・セクターで支えられることで、モビリティ産業の変革においてアジャイル、市場指向、そして未来志向の企業として位置付けられています。当社はその中でも自律モビリティ（先進運転システムと自動運転）部門を担っています。,神奈川県横浜市神奈川区新浦島町1-1-32,,,"53,671百万円",,https://www.continental.com/ja-jp/,,
2024-07-01,株式会社エスコ,電子部品メーカー,2,■事業内容：各種小型モータ、ファン、電源装置の販売（卸売）,東京都千代田区平河町1-7-16ビューロ平河町,1989,12,90百万円,,http://www.esco-net.co.jp/,,
2024-08-01,ソニー・ホンダモビリティ株式会社,自動車（四輪・二輪）メーカー,37,■事業内容： ソニー・ホンダモビリティは、独自の思想を持つ2社のジョイントベンチャーとして2022年9月に創立しました。ソフトウェアを中心とした様々な新しい技術を積極的に活用した、高付加価値型のEV(電気自動車)及びサービスの開発を通じ、人とモビリティとの関係を再定義することで、人の移動に革新をもたらすことに挑戦しています。,東京都港区赤坂9-7-2ミッドタウン・イースト9F,2022,250,"30,000百万円",,https://www.shm-afeela.com/ja/,,
2024-08-01,ＳＩＳジャパン株式会社,その他,無,車載用電装部品の開発・設計・販売 2024年6月doda掲載求人より引用,東京都千代田区麹町4-5-7麹町パークハウス3Ｆ,2022,,60 百万円,,"Failed to retrieve page, status code: 410",代表取締役 陳 剛,
2024-07-01,Ｐａｔｅｎｔｉｘ株式会社,半導体メーカー,1,■事業内容： 新規次世代半導体材料を使用するパワー半導体による省エネ・グリーン化を目指しています。次世代パワー半導体として期待される二酸化ゲルマニウム（GeO2）半導体薄膜の製膜に世界で初めて成功。中期計画による製膜装置の開発、半導体ウエハの量産化を経て社会実装を行います。大手企業はじめ滋賀県、京都府、草津市やみずほ銀行、滋賀銀行とのコンソーシアムも出来上がりスピーディー且つ確実に前進しています。,滋賀県草津市野路東1-1-1立命館大学BKCインキュベータ,2022,21,189百万円,37.4,https://www.patentix.co.jp/,,
2024-08-01,テクノ・ジャパン株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,4,■事業内容： ⇒ラジオ業界向けのシステムを開発・販売しているテクノプランニング社の事業譲渡依頼を受け、エル・エス・アイ ジャパン株式会社のラジオマスターを含め、ラジオ局向けのシステムを一括して提案できる企業を目指し創業しました。 ■ビジョン： ⇒設立背景や社長の思いは同項目にて記載。,東京都千代田区岩本町2-3-3,2022,,10百万円,,https://www.tcnjpn.co.jp/home/company/,,
