更新日,名称,業界(小分類),求人有無,所在地,設立,代表者,従業員数,資本金,平均年齢,企業URL,事業内容,上場市場名
2024-08-01,株式会社エクスツルードホーン,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,埼玉県三郷市新和3-139-1,1983,代表取締役 面川 正樹,17,50 百万円,,,,
2024-08-01,Ｃ＆Ｕ精工株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,大阪府大阪市中央区博労町3-6-1御堂筋エスジービル 11Ｆ,2003,,17,50 百万円,,,,
2024-08-01,株式会社共和テック,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,静岡県静岡市清水区天神2-9-1,2001,代表取締役 栗田 二郎,17,19 百万円,,,,
2024-08-01,ダイナオックス株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,兵庫県芦屋市川西町5-2,2003,代表取締役 酒本 藤雄,17,20 百万円,,,,
2024-08-01,タマヤ計測システム株式会社,計測機器・光学機器・精密機器・分析機器メーカー,無,東京都品川区南大井6-3-7アーバンネット南大井ビル 7Ｆ,1983,代表取締役 小林 順蔵,16,50 百万円,,,,
2024-08-01,トライテック株式会社,機械部品・金型メーカー,求人なし,福岡県中間市通谷6-3-12,1991,代表取締役 二村 秀信,16,10 百万円,,,,
2024-08-01,グラフィック・パッケージング・インターナショナル株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都港区新橋5-20-4新虎サウスビル,1991,代表取締役 権藤 嘉江子,16,275 百万円,,,,
2024-08-01,イー・エス・アイ・ジャパン株式会社,半導体メーカー,求人なし,東京都江東区高橋14-3盛市ビル 2Ｆ,1981,代表取締役 北代 進,16,10 百万円,,,,
2024-08-01,株式会社ノルトロックジャパン,機械部品・金型メーカー,求人なし,大阪府箕面市彩都粟生南1-18-35,1988,代表取締役 西村 竜太,16,10 百万円,,,,
2024-08-01,株式会社ルッドスパンセットジャパン,機械部品・金型メーカー,無,大阪府大阪市西区西本町2-5-28コスモ西本町ビル 901加美北9丁目7－14,2001,代表取締役 平松 翔,16,10 百万円,,,工業用チェーン並びに搬送器具の設計・製造・輸入［関連会社］RUD Ketten Rieger & Dietz GmbH u. Co.KGSpanSet GmbH & Co. KG 2024年3月doda掲載求人より引用,
2024-08-01,ツバコー西関東株式会社,機械部品・金型メーカー,求人なし,埼玉県川越市脇田本町23-1住友生命川越東館ビル 7Ｆ,1973,代表取締役 東條 誠二,15,30 百万円,,,,
2024-08-01,エムケー電子株式会社,電子部品メーカー,求人なし,長野県長野市篠ノ井塩崎6598,1978,代表取締役 城本 和男,15,30 百万円,,,,
2024-08-01,浦和電研株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,埼玉県さいたま市西区大字中野林287,1973,代表取締役 洞下 英人,15,30 百万円,,,,
2024-08-01,株式会社浜村,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,福岡県遠賀郡遠賀町大字若松字吉原199,1984,代表取締役 藤江 信一,15,30 百万円,,,,
2024-08-01,株式会社東洋富士製作所,自動車部品メーカー,求人なし,宮城県東松島市矢本字裏町78,1962,代表取締役社長 佐藤 英典,15,67 百万円,,,,
2024-08-01,日本イートン合同会社,自動車部品メーカー,求人なし,東京都港区赤坂8-11-37,1978,代表取締役社長 木全 紀之,15,50 百万円,,,,
2024-08-01,株式会社ツバサ製作所,受託加工業（各種加工・表面処理）,求人なし,京都府京丹後市峰山町杉谷1092,1970,代表取締役 野﨑 隆男,15,48 百万円,,,,
2024-08-01,東京アルミセンター株式会社,受託加工業（各種加工・表面処理）,無,東京都江戸川区松江7-6-23,1959,代表取締役 江川 壮一,15,10 百万円,,,■非鉄金属（アルミニウム）の購入・選別・加工及び販売 2023年9月doda掲載求人より引用,
2024-08-01,エナパック株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,埼玉県さいたま市北区別所町85-7,1967,代表取締役 マイケルショーンミラー,15,100 百万円,,,,
2024-08-01,オートスプライス株式会社,電子部品メーカー,求人なし,東京都立川市曙町2-37-7コアシティ立川 10Ｆ,1979,代表取締役 吉川 健,15,100 百万円,,,,
2024-08-01,関西電子ビーム株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,福井県三方郡美浜町松原1-3-3,2008,代表取締役 尾仲 直也,15,100 百万円,,,,
2024-08-01,ＩＡＶ株式会社,自動車（四輪・二輪）メーカー,無,東京都千代田区内神田1-18-13内神田中央ビル 3Ｆ,2007,代表取締役 前田 拓也,15,10 百万円,,,,
2024-08-01,ハイデルベルグ・インストルメンツ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,無,神奈川県横浜市緑区白山1-18-2ジャーマンインダストリーパーク 5Ｆ,2002,代表取締役 中田 淳治,15,10 百万円,,,,
2024-08-01,リンカーンエレクトリックジャパン株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,神奈川県横浜市港北区新羽町424-5,2009,代表取締役 久木田昭博,15,20 百万円,,,,
2024-08-01,株式会社ネクス,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,岩手県花巻市椚ノ目第2地割32-1,2015,代表取締役 大内英史,15,310 百万円,,,,
2024-08-01,ファインクリスタルいわき株式会社,機械部品・金型メーカー,求人なし,福島県いわき市中部工業団地2-6,2017,代表取締役 久保 和也,15,100 百万円,,,,
2024-08-01,Ｍｕｓａｓｈｉ　ＡＩ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,愛知県豊橋市植田町字大膳39-5,2019,代表取締役 村田 宗太,15,9 百万円,,,,
2024-08-01,日本ブルカン株式会社,機械部品・金型メーカー,求人なし,埼玉県北足立郡伊奈町西小針6-28,1972,代表取締役 今岡 幸司,14,30 百万円,,,,
2024-08-01,株式会社アドバン理研,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,京都府八幡市下奈良野神40-1,1964,代表取締役 辻 泰成,14,80 百万円,,,,
2024-08-01,株式会社クロス・オブ・ジャパン,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,東京都中央区日本橋本町3-8-4,1970,代表取締役 ディエゴ・フェリペ・アブリル・フェドリゴ,14,202 百万円,,,,
2024-08-01,エレマテックロジサーブ株式会社,電子部品メーカー,求人なし,神奈川県横浜市港北区新羽町168,1979,代表取締役 高橋 一彰,14,10 百万円,,,,
2024-08-01,ＴｉＶｏ株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,東京都千代田区丸の内1-8-1丸の内トラストタワーＮ館 12Ｆ,1992,代表取締役 西村 明高,14,10 百万円,,,,
2024-08-01,マール・ジャパン株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,神奈川県横浜市港北区大豆戸町712-4フジビューハイツ新横浜 1Ｆ,2000,代表取締役 マヌエルヒュスケン,14,20 百万円,,,,
2024-08-01,ジョンビーン・テクノロジー株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都中央区日本橋人形町3-4-14ＦＯＲＥＣＡＳＴ人形町ＰＬＡＣＥ,1994,代表取締役 新井 哲也,14,80 百万円,,,,
2024-08-01,株式会社テナントカンパニージャパン,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,無,神奈川県横浜市中区山下町2産業貿易センタービル 9Ｆ,2014,代表取締役 岸 和紀,14,90 百万円,,,,
2024-08-01,ＳＭＲＣ　Ａｕｔｏｍｏｔｉｖｅ　Ｉｎｔｅｒｉｏｒｓ　Ｊａｐａｎ合同会社,自動車部品メーカー,求人なし,神奈川県横浜市西区花咲町6-145,2014,業務執行者 中本 篤英,14,,,,,
2024-08-01,フェニックス電子株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,京都府京都市中京区烏丸通二条下る秋野々町530翠洸ビル 4Ｆ,1979,代表取締役 野﨑 隆男,13,27 百万円,,,,
2024-08-01,王子計測機器株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,兵庫県尼崎市常光寺4-3-1王子製紙神崎工場内,1996,代表取締役 鹿毛 裕司,13,30 百万円,,,,
2024-08-01,日本ノイズコントロール株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,東京都中野区中央1-38-1住友中野坂上ビル 4Ｆ,1986,代表取締役 猪熊 英司,13,30 百万円,,,,
2024-08-01,株式会社タカノ機械製作所,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,東京都文京区白山1-13-7アクア白山ビル 6Ｆ,1981,代表取締役 関目 茂哉,13,10 百万円,,,,
2024-08-01,荏原バイロン・ジヤクソン株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,東京都大田区羽田旭町11-1,1973,,17,75百万円,54.5,,■企業概要：当社は荏原製作所と米国フローサーブ社の合弁会社として発足し、原子力発電所の定期点検の際のポンプ部分の点検作業を指導しています。安定した基盤の上に、原子力発電所の安全性の確保の一翼を担っています。■事業内容：(1)原子炉用再循環ポンプ、その構成品及び部品並びに関連製品の販売及びサービス(2)前号以外の風水力機械、原動機、電気機械器具並びにこれらを含む装置類の販売及びサービス(3)前各号に関する代理・代行業(4)前各号に関する輸出・輸入業(5)前各号に関連する情報処理・情報通信・情報提供サービス(6)前各号に関連し、または付帯するその他一切の業務,
2024-08-01,プレシテック・ジャパン株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都品川区大崎5-1-11住友生命五反田ビル 6Ｆ,1998,代表取締役 ティロ・シュトルク・ゲナント・ヴェルスボルク,13,40 百万円,,,,
2024-08-01,株式会社ＳＴＥＥＲ　ＪＡＰＡＮ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,無,神奈川県横浜市緑区白山1-18-2ジャーマンインダストリーパーク162,2005,代表取締役 佐藤 明彦,13,236 百万円,,,,
2024-08-01,株式会社ハック・ウルトラ,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都新宿区高田馬場1-29-9ＴＤビル 5Ｆ,2006,代表取締役 藤澤 大亮,13,207 百万円,,,,
2024-08-01,Ａｎｉｘｔｅｒ　Ｊａｐａｎ株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,東京都港区東新橋1-5-2汐留シティセンター 5Ｆ,2008,代表取締役 辻夲 成司,13,5 百万円,,,,
2024-08-01,二光光学株式会社,機械部品・金型メーカー,求人なし,神奈川県相模原市緑区橋本台3-18-13,1972,代表取締役 楠田 幸久,13,10 百万円,,,,
2024-08-01,株式会社ＮＣネットワークファクトリー,受託加工業（各種加工・表面処理）,求人なし,東京都千代田区麹町3-1昭文社本社ビル 2Ｆ,2012,代表取締役 角田 洋晴,13,300 百万円,,,,
2024-08-01,応用地震計測株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,埼玉県さいたま市南区別所7-14-37,1996,代表取締役 原田 譲二,12,100 百万円,,,,
2024-08-01,クムホタイヤジャパン株式会社,自動車部品メーカー,求人なし,東京都中央区京橋3-12-7京橋山本ビル 2Ｆ,1977,代表取締役 金成,12,40 百万円,,,,
2024-08-01,ヴィッテンシュタイン株式会社,機械部品・金型メーカー,求人なし,東京都港区芝大門2-6-6芝大門エクセレントビル 6Ｆ,1991,代表取締役 武田 康雅,12,62 百万円,,,,
2024-08-01,株式会社遠州クロム,受託加工業（各種加工・表面処理）,求人なし,静岡県浜松市中央区原島町518-1,1970,代表取締役 杉本 直弥,12,10 百万円,,,,
2024-08-01,日本イーティーエス・リンドグレン株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都文京区小日向4-2-6,2002,代表取締役 東川 修人,12,71 百万円,,,,
2024-08-01,株式会社ＣＩＣＳ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都江東区有明3-5-7ＴＯＣ有明ウエストタワー 17Ｆ,2005,代表取締役 古川 哲也,12,"1,972 百万円",,,,
2024-08-01,Ｕｐｓｏｌａｒ　Ｊａｐａｎ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都千代田区神田神保町1-13ＣＯＮＶＥＸ神保町 10Ｆ,2010,代表取締役 李 晟平,12,80 百万円,,,,
2024-08-01,ビブラコウスティックジャパン株式会社,自動車部品メーカー,求人なし,神奈川県横浜市港北区新横浜2-6-3ＤＳＭ新横浜ビル 8Ｆ,1997,代表取締役 京崎 武,12,10 百万円,,,,
2024-08-01,ツクバリカセイキ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,茨城県つくば市要212,1983,代表取締役 濵 和伸,11,30 百万円,,,,
2024-08-01,日本シーラス株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都荒川区町屋6-6-1,1972,代表取締役 片山 亮三,11,22 百万円,,,,
2024-08-01,日本シー・ティー・エス株式会社,電子部品メーカー,求人なし,神奈川県横浜市神奈川区守屋町3-9-13ＴＶＰビル 2Ｆ,1995,代表取締役 アンドリュー・ジェイ・ウォーレン,11,10 百万円,,,,
2024-08-01,フラモ株式会社,建設機械・その他輸送機器メーカー,求人なし,東京都港区新橋5-15-5交通ビル 5Ｆ,1992,代表取締役 佐藤 重雄,11,30 百万円,,,,
2024-08-01,双葉テック株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,大阪府堺市西区鳳東町6-624-9,1956,代表取締役 中野拓史,11,99 百万円,,,,
2024-08-01,大栄鋼業株式会社,受託加工業（各種加工・表面処理）,求人なし,大阪府岸和田市臨海町12,1948,代表取締役 奥田 和道,11,10 百万円,,,,
2024-08-01,アトム機械サービス株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,無,東京都板橋区舟渡3-3-5,1972,代表取締役 藤田 健一,11,25 百万円,,,,
2024-08-01,ｅｂｍ－ｐａｐｓｔ　Ｊａｐａｎ株式会社,機械部品・金型メーカー,求人なし,神奈川県横浜市港北区新横浜2-8-12,1999,代表取締役 トマス・ニュルンベルガー,11,25 百万円,,,,
2024-08-01,スミダ　コーポレート　サービス株式会社,機械部品・金型メーカー,求人なし,東京都中央区入船3-7-2ＫＤＸ銀座イーストビル 7Ｆ,2000,代表取締役 本多 慶行,11,25 百万円,,,,
2024-08-01,株式会社ケイエムダブリュジャパン,電子部品メーカー,求人なし,神奈川県横浜市中区山吹町1-3Ｋ＆Ｇビル 5Ｆ,2000,代表取締役 馬場 賢志,11,90 百万円,,,,
2024-08-01,セインジャパン株式会社,機械部品・金型メーカー,求人なし,茨城県守谷市緑1-2-1,2000,代表取締役 北川 靖,11,20 百万円,,,,
2024-08-01,イエナオプティックジャパン株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,神奈川県横浜市港北区新横浜2-3-8,2005,代表取締役 片柳 裕,11,50 百万円,,,,
2024-08-01,ジール・アベッグ・ジャパン株式会社,機械部品・金型メーカー,求人なし,東京都品川区南品川2-2-10南品川Ｎビル 5Ｆ,2006,代表取締役 オラフ・カニッヒ,11,62 百万円,,,,
2024-08-01,株式会社ＲＯＳＥＣＣ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,愛知県名古屋市名東区上社5-406,1986,代表取締役 矢本 洋一,11,67 百万円,,,,
2024-08-01,株式会社リーレックス,機械部品・金型メーカー,求人なし,愛知県名古屋市緑区大高町字一番割72,2011,代表取締役 稲垣 昭弘,11,10 百万円,,,,
2024-08-01,株式会社ミツワ商会,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,北海道札幌市白石区流通センター6-3-48,1947,代表取締役 大平 仁志,10,10 百万円,,,,
2024-08-01,ワム・ジャパン株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,埼玉県さいたま市緑区大字中尾2414,1995,代表取締役 小林 高千保,10,100 百万円,,,,
2024-08-01,中央技研株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,滋賀県犬上郡甲良町大字池寺1164-7,1984,代表取締役 辻 伸一,10,45 百万円,,,,
2024-08-01,株式会社エッシェンバッハ光学ジャパン,機械部品・金型メーカー,求人なし,東京都千代田区神田司町2-15-4第二進盛ビル,1999,代表取締役 マティーアス・アンケ,10,20 百万円,,,,
2024-08-01,株式会社ＩＤＹ,機械部品・金型メーカー,無,東京都千代田区岩本町3-9-3フォレスト秋葉原ビル 6Ｆ,2007,代表取締役 本田 和明,10,65 百万円,,,IoM（IoT/M2M）ルータ、高速無線ゲートウェイ、GNSS端末およびIoM向けアンテナ、4G/5G LTEフェムト基地局の開発と製造・販売 2024年3月doda掲載求人より引用,
2024-08-01,Ｐｉａｇｇｉｏ　Ｇｒｏｕｐ　Ｊａｐａｎ株式会社,自動車部品メーカー,求人なし,東京都港区芝2-12-10タカナミビル 1Ｆ,2001,代表取締役 ミクラウス・ネリ,10,99 百万円,,,,
2024-08-01,新栄電子計測器株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,神奈川県藤沢市遠藤2636,1978,代表取締役 久保田 和磨,9,14 百万円,,,,
2024-08-01,コスモス商事株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都千代田区神田錦町2-11三洋安田ビル 7Ｆ,1990,代表取締役 寺田 武春,9,100 百万円,,,,
2024-08-01,バース・ジャパン株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,神奈川県横浜市港北区新横浜3-18-14住生新横浜第2ビル 10Ｆ,1994,代表取締役 河本 英規,9,10 百万円,,,,
2024-08-01,日本ノベンコ株式会社,造船・重工業,求人なし,兵庫県神戸市中央区海岸通5商船三井ビル,1976,代表取締役 谷口 哲也,9,110 百万円,,,,
2024-08-01,株式会社上條精機,機械部品・金型メーカー,求人なし,京都府宇治市五ケ庄一番割26,1959,代表取締役 大久保 修一,9,30 百万円,,,,
2024-08-01,ラティスセミコンダクター株式会社,半導体メーカー,求人なし,東京都品川区大崎1-6-1ＴＯＣ大崎ビルディング,1992,代表取締役 トレイシー・アン・ファニー,9,10 百万円,,,,
2024-08-01,ロジャース・ジャパン・インク,電子部品メーカー,求人なし,東京都中央区日本橋本石町4-2-16日本橋本石町トーセイビル,,ＰＥＳアジア統括セールスマネージャー 鷹取 一,9,,,,,
2024-08-01,コペリオン株式会社,機械部品・金型メーカー,求人なし,神奈川県横浜市港北区新横浜3-7-3リーフスクエア新横浜ビル 4Ｆ,1993,代表取締役 ハンス‐ペーター・ノイベルガー,9,200 百万円,,,,
2024-08-01,株式会社フォネックス・コミュニケーションズ,アミューズメント・エンタメ・ゲームメーカー,無,東京都渋谷区渋谷3-3-1Ａ－ＰＬＡＣＥ渋谷金王 7Ｆ,2004,代表取締役 中川 尚樹,9,33 百万円,,,,
2024-08-01,ペレンク・セレクティブ・テクノロジーズ・ジャパン株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都千代田区内神田1-5-16アルテ大手町 10Ｆ,2008,代表取締役 ジャン・エナン,9,10 百万円,,,,
2024-08-01,ゲルブ・ジャパン株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,神奈川県平塚市宮の前1-2エバーズ第7平塚ビル 8Ｆ,2009,代表取締役 榎本 祐司,9,10 百万円,,,,
2024-08-01,ｓｗｉｓｓＱｐｒｉｎｔ　Ｊａｐａｎ株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,神奈川県横浜市港北区新横浜3-2-6ＶＯＲＴ新横浜 1Ｆ,2017,代表取締役 大野 透,9,10 百万円,,,,
2024-08-01,株式会社マリンリバー,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,福岡県糟屋郡篠栗町和田2-32-13,1987,代表取締役 吉原 幸志,8,10 百万円,,,,
2024-08-01,株式会社オートマチック・システムリサーチ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都千代田区岩本町1-10-5ＴＭＭビル 5Ｆ,1964,代表取締役 田中 豊,8,27 百万円,,,,
2024-08-01,ユニカー工業株式会社,電子部品メーカー,求人なし,大阪府大阪市大正区南恩加島5-8-12,1966,代表取締役 小木曽 良充,8,10 百万円,,,,
2024-08-01,株式会社デンシトロン,電子部品メーカー,求人なし,東京都大田区大森北1-26-2愛知家ビル 2Ｆ,1970,代表取締役 三橋 真司,8,84 百万円,,,,
2024-08-01,アドトラン・ネットワークス株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,東京都中央区日本橋小舟町4-1伊場仙ビル 7Ｆ,2000,代表取締役 ステファン・エップナー,8,30 百万円,,,,
2024-08-01,ハイアールジャパンホールディングス株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,無,大阪府大阪市淀川区宮原3-5-36,2002,代表取締役 杜鏡国,8,50 百万円,,,,
2024-08-01,ウォッチガード・テクノロジージャパン株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都港区麻布台1-11-9ＢＰＲプレイス神谷町 5Ｆ,2000,代表取締役 サイ・ヘルシュ,8,10 百万円,,,,
2024-08-01,株式会社グラスフィアジャパン,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,東京都中央区日本橋人形町3-1-11ＮＮＴビル 6Ｆ,1987,代表取締役 磯部 順一,8,10 百万円,,,,
2024-08-01,ティ・ディ・パワーシステムズ・リミテッド,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都品川区北品川3-3-3東和ビル 4Ｆ,,,8,573 百万円,,,,
2024-08-01,ＡＫＡ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都台東区台東1-7-9,2017,代表取締役 ジョン・ミョンウォン,8,16 百万円,,,,
2024-08-01,株式会社コーテックス,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都千代田区神田鍛冶町3-6-7ウンピン神田ビル 3Ｆ,1964,代表取締役 武山 直之,7,66 百万円,,,,
2024-08-01,タンベルグデータ株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,東京都渋谷区恵比寿4-4-7第6伊藤ビル 5Ｆ,1991,代表取締役 エリック・エル・ケリー,7,140 百万円,,,,
2024-08-01,東京エレテック株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,東京都台東区秋葉原3-10東京商会秋葉原ビル 2Ｆ,1993,代表取締役 久保田 一彦,7,42 百万円,,,,
2024-08-01,株式会社ガードフォースジャパン,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,東京都千代田区岩本町1-8-1テラサキ第5ビル6Ｆ,1994,代表取締役 李 麗華,7,50 百万円,,,,
2024-08-01,ノウルズ・エレクトロニクス・ジヤパン株式会社,電子部品メーカー,求人なし,東京都港区北青山3-6-7青山パラシオタワー11Ｆ,1989,代表取締役 鈴木 寛,7,10 百万円,,,,
2024-08-01,アーズ株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,神奈川県横浜市神奈川区栄町5-1横浜クリエーションスクエア 13Ｆ,2002,代表取締役 清水 孝雄,7,68 百万円,,,,
2024-08-01,アドラーペルツァージャパン株式会社,自動車部品メーカー,求人なし,広島県広島市南区東荒神町3-35広島オフィスセンター2号館 2Ｆ,2001,代表取締役 早川 史郎,7,10 百万円,,,,
2024-08-01,ｄｔｓ　Ｊａｐａｎ株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,求人なし,東京都千代田区丸の内1-8-1丸の内トラストタワーＮ館12Ｆ,2004,代表取締役 レベッカ・クォック・マルケス,7,10 百万円,,,,
2024-08-01,シュメアザール株式会社,機械部品・金型メーカー,求人なし,神奈川県横浜市港北区新横浜3-9-5新横浜第3東昇ビル,2017,代表取締役 堀本 哲也,7,25 百万円,,,,
2024-08-01,株式会社フォーバイフォーエンジニアリングサービス,自動車部品メーカー,求人なし,愛知県名古屋市中川区広川町1-1-2,2019,代表取締役 沢田 登志雄,7,15 百万円,,,,
2024-08-01,東海オートマチックス株式会社,機械部品・金型メーカー,求人なし,愛知県名古屋市中区栄3-34-14東海エレクトロニクス（株）本社ビル 3Ｆ,1974,代表取締役 石黒 吉威,6,10 百万円,,,,
2024-08-01,東熱興産株式会社,受託加工業（各種加工・表面処理）,求人なし,愛知県半田市州の崎町2-102,1987,代表取締役 金子 将司,6,30 百万円,,,,
2024-08-01,東洋グレーンターミナル株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,愛知県知多市北浜町14-9,1970,代表取締役 野崎 雅王,6,490 百万円,,,,
2024-08-01,株式会社オーテック環境,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,東京都墨田区錦糸1-16-13,1970,代表取締役 今井 克年,6,26 百万円,,,,
2024-08-01,ウオンズインターナショナルジャパン株式会社,電子部品メーカー,求人なし,東京都港区新橋1-18-12新橋1丁目ビル 4Ｆ,1993,代表取締役 余島 本龍,6,20 百万円,,,,
2024-08-01,ケー・ケー・ヴィ・コーポレーション株式会社,機械部品・金型メーカー,求人なし,大阪府大阪市城東区蒲生4-14-13,2007,代表取締役社長 トーマス・ハーバーグ,6,9 百万円,,,,
2024-08-01,Ｈ．Ｅ．Ｆ　ＤＵＲＦＥＲＲＩＴ　ＪＡＰＡＮ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,神奈川県横浜市港北区新横浜3-16-14三協ビル 6Ｆ,2008,代表取締役 金森 高司,6,9 百万円,,,,
2024-08-01,シパジャパン株式会社,機械部品・金型メーカー,求人なし,大阪府大阪市淀川区西中島3-23-15セントアーバンビル 604,2002,代表取締役 谷垣 健一郎,6,50 百万円,,,,
2024-08-01,ＬＰＫＦ　Ｌａｓｅｒ＆Ｅｌｅｃｔｒｏｎｉｃｓ株式会社,受託加工業（各種加工・表面処理）,求人なし,千葉県船橋市浜町2-1-1ららぽーと三井ビル 8Ｆ,2010,代表取締役 平野 徹,6,95 百万円,,,,
2024-08-01,未来宝日本株式会社,電子部品メーカー,求人なし,三重県四日市市海山道町1-76,2013,代表取締役 趙 宰孝,6,89 百万円,,,,
2024-08-01,東双みらい製造株式会社,建設機械・その他輸送機器メーカー,求人なし,福島県双葉郡楢葉町大字山田岡字美し森8,2022,代表取締役 磯貝 智彦,6,750 百万円,,,,
2024-08-01,株式会社エミック,受託加工業（各種加工・表面処理）,無,東京都西東京市芝久保町2-9-4,1989,代表取締役 牛頭 俊一,5,30 百万円,,,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 半導体部品や医療機器部品の金属の電解研磨加工では、日本トップクラスの技術を誇ります。そして精密機器・医療機器の部品には国際規格があり、その規格内で製造できる企業では当社を含めてもごくわずか。国内でも数少ない高度な金属加工技術を持つ当社は常に業績が安定している安心企業です。 2023年7月doda掲載求人より引用,
2024-08-01,株式会社アールエスティ電機工業,半導体メーカー,求人なし,大阪府八尾市宮町6-6-2,1993,代表取締役 小木曽 良充,5,10 百万円,,,,
2024-08-01,ゼロ・ジャパン株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,東京都新宿区西新宿1-26-2新宿野村ビル 6Ｆ,1998,代表取締役 安齋 哲也,5,200 百万円,,,,
2024-08-01,ストレックス株式会社,計測機器・光学機器・精密機器・分析機器メーカー,求人なし,大阪府大阪市北区大淀中1-8-34,2003,代表取締役 東 真史,5,34 百万円,,,,
2024-08-01,オーディーユージャパン株式会社,機械部品・金型メーカー,求人なし,東京都港区六本木2-3-9ユニオン六本木ビル 7Ｆ,2015,代表取締役 ヴェルフェル・クルト・ランドルフ,5,5 百万円,,,,
2024-08-01,新潟サンケン株式会社,電子部品メーカー,求人なし,新潟県小千谷市大字千谷甲3000,2023,代表取締役社長 八木 健二,5,95 百万円,,,,
