更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,代表者,上場市場名
2024-06-01,株式会社有明鈑金塗装,機械部品・金型メーカー,1,■事業内容：・板金塗装…長年受け継がれてきた熟練の技術で一台一台、丹精こめて復元していきます。 ミリ単位での正確で確実な板金作業や車体修正はもちろんのこと、下地処理・塗装・乾燥まで一貫して手入れを施していきます。・ガラスコーティング…ガラスコーティングとは、車の表面にガラス皮脂を覆うコーティングのことです。 分子レベルで塗装面を保護するため、撥水性も良く、強靭な保護膜によって長時間効果が持続されます。 ワックスとは段違いのパワーで車を守るので、簡単なお手入れで輝かしいボディをキープすることが可能です。,佐賀県武雄市朝日町大字甘久3638,1970,,15,10百万円,http://www.ariake-bk.com/,,
2024-08-01,株式会社ソフトエナジーコントロールズ,計測機器・光学機器・精密機器・分析機器メーカー,7,"■事業概要弊社はスマートグリッドを支える、充電池・蓄電池事業を展開する会社です。リチウムイオン電池の市場は2017年比６.６倍の１兆２,５８５億円になると言われており、車両・住宅など私達の生活の根幹を支える大きな存在になります。弊社は、そのリチウムイオン電池の質を左右する重要な検査装置など、二次電池関連装置を主に開発、製造、販売、設置とワンストップで展開しております。",福岡県北九州市小倉北区浅野2-14-1,2009,45.0,120,100百万円,http://www.softenergy-controls.co.jp/,,
2024-08-01,株式会社型システム,機械部品・金型メーカー,5,■事業内容：食品容器、飲料（ペットボトル）など樹脂製品生産用金型の製造販売、自社樹脂製品の製造販売、高速射出成形機の製造販売,岐阜県瑞穂市十七条793,1971,44.0,79,80百万円,http://www.katasystems.co.jp/,,
2024-05-01,株式会社ながおテクノ,自動車部品メーカー,1,■事業内容： ・自動車部品の製造/販売,兵庫県尼崎市金楽寺町1-6-51,2002,,81,10百万円,http://www.nagaotechno.co.jp/index.php,,
2024-05-01,株式会社須藤工業,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■事業内容：乾燥装置・オーブン・工業用燃焼機器、精密板金・製缶加工 設計・製作,埼玉県深谷市永田1518-1,1991,38.0,28,10百万円,http://www.suto-kougyou.com/,,
2024-07-01,ニデックテクノモータ株式会社,計測機器・光学機器・精密機器・分析機器メーカー,2,■事業内容：空調用・家電用・産業用各種中・小型モータ、電動工具、モータ応用機器等の開発、製造、販売,京都府京都市南区久世殿城町338,2009,,2672,"2,500百万円",http://www.nidec-tecnom.com/,,
2024-08-01,フェニックスダーツジャパン株式会社,アミューズメント・エンタメ・ゲームメーカー,8,■事業内容：アミューズメント機器の製造・輸入・販売事業、各種イベントの企画・運営、飲食店事業、店舗運営のコンサルティング、Web等の各種自社媒体制作,東京都千代田区麹町5-3-23日テレ四谷ビル11F,1999,,41,10百万円,https://www.hiccom.com/,,
2024-08-01,株式会社マルナカ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■企業概要：当社は昭和34年に創業し、主に工場プラント（給排水冷却水、ガス供給、ボイラー、空調、ダクト等の管工事全般）の施工を行っております。長年の実績によりお客様からの信頼も厚く、盤石な部門です。また、昭和50年には産業機械部門を設立し、現在の要であるヘリウム洩れ検査設備においては産業機械大手自動車メーカーより信頼を得ております。,愛知県豊明市阿野町昭和17,1959,,44,10百万円,https://marunaka-msys.com/,,
2024-06-01,ＴＢカワシマ株式会社,自動車部品メーカー,1,■事業内容：ファブリックのトータルメーカー,滋賀県愛知郡愛荘町東円堂923,2009,,276,490百万円,https://www.tb-kawashima.co.jp/,,
2024-07-01,株式会社ケーツー,アミューズメント・エンタメ・ゲームメーカー,7,■事業内容：ハイエンド機でのフォトリアルなゲーム開発を得意とする会社です。株式会社カプコンのグループ会社として、世界中で人気のビッグタイトルの数々に携わっています。クライアントからの指示に従い実装物を制作するだけでなく、共同開発案件ではプロジェクトの立ち上げ時から中枢を担って開発を行います。会社規模的にも、担当箇所問わず先輩や上司との距離が近く、社員それぞれが発言・行動しやすい風通しの良い社風も特徴です。,大阪府大阪市中央区淡路町2-2-14Daiwa北浜ビル6F,2000,31.0,95,3百万円,https://k2-games.com/,,
2024-07-01,エア・ウォーターNV株式会社,受託加工業（各種加工・表面処理）,4,■事業内容：金属表面処理並びにこれに関する技術及びノウハウの販売,兵庫県尼崎市中浜町1-8,2010,40.5,150,90百万円,http://www.awi.co.jp/nv/,,
2024-07-01,株式会社ブレイズ,自動車（四輪・二輪）メーカー,2,■事業内容：ＥＶメーカー、自動車販売ＥＶ2輪・ＥＶ3輪・ＥＶ4輪の企画販売■会社概要：ブレイズはワクワクする世界をEVでかなえるカンパニーです。2002年設立以来、お客様に心の底から喜んでいただけるよう、「最高の１台をお届けすること」「迅速且つ親身な対応をすること」を大切にしてきました。2017年にBLAZEは次世代のEVブランド開発カンパニーに生まれ変わり、「革新的なテクノロジー×心動かすデザイン」で、お客様・業界・世の中がワクワクする商品をお届けします。そして、これからの世界に、EVモビリティで新たな生活・新たな市場を生み出していきます。,愛知県名古屋市中村区本陣通2-30,2002,35.0,25,10百万円,https://portal.blaze-inc.co.jp/,,
2024-08-01,株式会社シーエス工業,電子部品メーカー,3,■事業内容：プリント基板の設計、製作、実装、調整など（部品調達、基板実装、本体組立配線、基板設計、リワーク対応）,神奈川県平塚市西真土3-3-7,1992,39.0,83,10百万円,http://www.cs-kogyo.co.jp/index.html,,
2024-08-01,ＴＤＩプロダクトソリューション株式会社,計測機器・光学機器・精密機器・分析機器メーカー,10,■企業概要：同社は1968年創業の情報技術開発株式会社（TDI）グループで、ものづくりの業界・顧客へのコンサルテーションの特色をより強く打ち出し、事業運営されています。特に組み込み事業と半導体事業に特化し、自動車のECUの試作開発等を手掛けています。特定の業界やサービスに特化した経営を行うことで、業績は安定して黒字です。,神奈川県横浜市港北区新横浜2-5-5住友不動産新横浜ビル7F,2010,42.0,121,50百万円,http://www.tdips.co.jp/,,
2024-08-01,株式会社プロテクノエンジ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,3,【事業内容】電気制御システムの設計、開発/産業系、業務系ソフトウェアの設計、製作/各種盤の設計、製作/電気工事、制御工事/省エネルギーのコンサルティング等,福岡県北九州市八幡東区中畑1-6-20,2004,,37,20百万円,http://www.protechno-eng.com/,,
2024-08-01,Ｄｏｌｂｙ　Ｊａｐａｎ株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,2,■事業内容：ドルビーのサラウンドサウンド技術はオーディオエンターテイメントに大きな変革をもたらしました。その技術は映画館、ホームシアター機器、テレビ、PC、スマートフォンなどに採用されています。また、映像分野でもドルビービジョンが映画館、テレビ、スマートフォン、PCなどに採用され、これらの映像・音響技術はネット配信サービスにも多く採用されています。,東京都中央区築地1-13-14NBF東銀座スクエア3F,2006,,,50百万円,https://www.dolby.com/jp/ja/index.html,,
2024-08-01,株式会社ベネフィット,自動車部品メーカー,1,■事業内容： ・機械設計/製作・製品設計/試作・上記関連の開発設計/製作及び派遣事業,愛知県犬山市羽黒新田字北野間1-18,2004,,13,10百万円,"Failed to retrieve page, status code: 410",,
2024-08-01,エキセルリム株式会社,自動車部品メーカー,17,■事業内容：モーターサイクル用アルミリム、鉄リム、スポーク、ニップル等を取り扱っています。■事業の特徴：同社は二輪車ホイール用アルミリムを製造しています。国内でのリムメーカーは2社あり、唯一のリム専業メーカーです。リムとは車輪を構成する部品の一つで、マシンの性能を左右する重要なパーツとして存在しています。同社では高強度と軽量という相反する過酷な要求に応えるため、テストや解析を重ね開発し、最先端の特殊技術で加工しています。究極のスポーツ性能を生み出すハイテクノロジーが同社にはあります。,滋賀県草津市東矢倉3-20-1,2010,,100,30百万円,http://www.excel-rim.co.jp/,,
2024-08-01,フルタニモールディング株式会社,機械部品・金型メーカー,7,フルタニモールディング株式会社は2006年にフルタニ株式会社の100％子会社として設立されました。当社設立のルーツであるフルタニ株式会社は1923年に広島県広島市西区観音の地で古谷勲が創業し、大正から昭和、平成、令和と四つの時代を駆け抜けてきました。鉄工所としてスタートしましたが、顧客ニーズに応えるべく、金型製造に力を入れ始めたのは1948年頃です。その後も時代とニーズの移り変わりに順応しながら長年、主力製品である自動車部品向け金型の製造を主とする企業として地域経済に貢献しています。,広島県広島市西区井口台4-6-36,2006,39.0,52,80百万円,http://www.mold-furutani.co.jp/kanren.html,,
2024-08-01,株式会社フィット,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■事業内容：・電子機器類の設計、製造、販売・各種機械器具の設計、製作及び販売・電子部品及び電子機械類の設計、製造並びに販売・コンピュータソフトウェア開発及び販売・セキュリティ機器商品の販売、設置、保守,北海道札幌市中央区北五条西5-1-5JR GOGO SAPPORO-6F HOKKAIDO×Station01内 区画03,2005,46.0,11,15百万円,http://www.fit-web.co.jp/,,
2024-08-01,株式会社パルメソ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,3,■事業内容：材料表面の機械特性試験装置のMSE（Micro Slurry-jet Erosion）事業,新潟県長岡市堺町194-7,2010,46.0,17,48百万円,https://palmeso.co.jp/,,
2024-08-01,アールケー・ジャパン株式会社,自動車部品メーカー,4,■事業内容：オートバイ用／産業用品各種チェーンの製造販売及びオートバイ用部品の企画販売※チェーンはホンダ、スズキ、トライアンフ等車両メーカー以外にも、世界各国の代理店に納入しています。,埼玉県熊谷市冑山668,2010,,149,20百万円,http://www.rk-japan.co.jp/,,
2024-08-01,株式会社ニューズドテック,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,4,※※2022年3月1日に株式会社携帯市場より株式会社ニューズドテックに社名変更を行いました※※■事業内容・デバイスライフサポート事業・デバイス再生事業,東京都千代田区神田神保町1-1-17東京堂神保町第3ビルディング6F,2009,,73,30百万円,https://newsedtech.co.jp/,,
2024-08-01,株式会社ＩＡＴ,自動車（四輪・二輪）メーカー,11,■事業内容： 自動車及び自動車部品、付属品の企画・デザイン・開発・設計及びその指導とコンサルティング自動車及び自動車部品、付属品の実験・生産技術の指導とコンサルティング中国語、英語、日本語に関する通訳と翻訳及び翻訳成果物の編集・出版自動車に関する市場調査自動車部品及び付属品の輸出入上記に付帯する一切の業務,愛知県岡崎市康生通南3-3マルワビル5F-AB,2001,,14,241百万円,http://www.iat-auto.jp/index.html,,
2024-06-01,株式会社大東製作所,機械部品・金型メーカー,1,■事業内容：・水道事業、電力事業、橋梁・建築事業、産業機械等インフラに係る金属部品の鋳物素材と機械加工・同社の造り出す製品は、社会インフラの基礎の部分で人々の安全性をしっかり支え、豊かな社会造りへと貢献します。,埼玉県吉川市川藤721,1970,,60,20百万円,https://daito-factory.co.jp/,,
2024-06-01,岐阜日産自動車株式会社,自動車（四輪・二輪）メーカー,30,■事業内容： ・新車・中古車の販売及び修理、損害保険の代理業,岐阜県岐阜市東興町1,1946,,787,90百万円,https://ni-gifu.nissan-dealer.jp/top.html,,
2024-06-01,アイグラフィックサービス株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,4,【事業内容】紫外線硬化用装置及びこれに関する機械器具の据付、メンテナンス、修理及び移設に関する作業全般【会社の特徴】親会社（アイグラフィックス株式会社）の成長にささえられ安定した業績が特長。時代の先端をいく印刷、液晶半導体等の業界がお客様となり、受注は安定しています。,東京都江東区亀戸6-57-20亀戸東口駅前ビル5F,1980,,15,10百万円,https://www.eyegraphics.co.jp/company/group.html,,
2024-08-01,ＮＰＭハイテクノロジーズ株式会社,電子部品メーカー,1,■事業内容：航空宇宙用モーションコントロール製品の輸入販売、およびロボット、半導体、医療など一般産業用モーションコントロール製品の輸入販売、■事業の特徴：同社は日本パルスモータグループの一員として、海外の特徴あるモータ、ドライバ、エンコーダなどのモーション製品を輸入・販売しています。国内のメーカーでは対応が難しい、特徴ある製品を取り揃えています。※取り扱いメーカー…コルモーゲン（米国/スエーデン）、CDAインターコープ（米国）、Thin gap（米国）、ELMOモーションコントロール（イスラエル）、Netzerプレシジョンモーションセンサー(イスラエル)、ESI Motion(米国),東京都文京区本郷2-16-13,2010,,6,30百万円,http://npm-ht.co.jp/,,
2024-08-01,株式会社ソニー・インタラクティブエンタテインメント,アミューズメント・エンタメ・ゲームメーカー,27,■事業内容：「プレイステーション」に関するハードウェア、ソフトウェア、 コンテンツ、ネットワークサービスの企画、開発、販売,東京都港区港南1-7-1ソニーシティ,2010,35.0,1400,110百万円,https://sonyinteractive.com/jp/,,
2024-07-01,株式会社コラント,機械部品・金型メーカー,3,■事業内容：・カー用品事業部…自動車用品、部品の製造、販売保有ブランド：Valenti、Valenti Moto 、花魁、INTEC、brado,岐阜県羽島市上中町長間1881,2007,42.1,73,10百万円,http://www.valentijapan.com,,
2024-06-01,株式会社日触エンジニアリングサービス,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,◆事業内容：・株式会社日本触媒及び関連会社の機械装置のメンテナンス・点検修理及び工事監督に関する業務,兵庫県姫路市網干区興浜字西沖992-5,2002,35.0,69,10百万円,https://nsv2002.jp/,,
2024-07-01,有限会社ケイツー電子工業,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,1,■事業概要：以下の企画～構想、設計・開発を行ています。・超小型無線モジュール・無線応用機器の設計・開発・無線技術・認証のサポート■事業詳細：超小型無線モジュールをメインに企画／構想／試作～設計という上流工程を多数の大手企業メーカーより受注しています。基本的には一品一様の対応となります。このような対応が可能な会社は同社を併せて国内に10社ほどしかなく、また多数の実績があるため、大手からは必要不可欠な存在として、依頼が山ほどある状態です。,大阪府高槻市芥川町3-7-14,2004,,2,6百万円,http://www.k2-denshi.com/,,
2024-07-01,中央精機東北株式会社,自動車部品メーカー,1,■事業内容：自動車用部品製造業・ホイール（スチールホイール）・モジュール（ホイールとタイヤの組付）,宮城県黒川郡大衡村松の平3-1-3,2010,39.0,57,100百万円,https://www.chuoseiki.co.jp/company/office.html,,
2024-08-01,NSKステアリング＆コントロール株式会社,自動車部品メーカー,31,■会社概要：主に自動車の三大要素である「走る・曲がる・止まる」の1つである「曲がる」を実現する重要部品である電動パワーステアリング（Electric Power Steering：EPS）を設計、製造し、国内および海外の自動車メーカに製品提供しています。お客様の要求に応じるだけでなく、高度な自動運転や運転支援機能に対応した製品開発を行い、機能や操作性の向上に加え、常に品質や安全性も確保した製品作りを行っています。■事業内容：ステアリング製品（機械部品、電気電子製品（ECU、モータ、センサ）、ソフトウエア）の開発、製造および販売,東京都品川区大崎1-6-3日精ビル,2010,45.8,449,200百万円,https://nsci2023.com/,,
2024-08-01,アジア工業株式会社,建設機械・その他輸送機器メーカー,3,■事業内容：車両運搬車、平ボデー、重機運搬車、チップ運搬車などの企画・制作・販売,岡山県岡山市北区玉柏562,2008,,28,10百万円,"Failed to retrieve page, status code: 410",,
2024-07-01,カードサービス株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■事業内容： ・クレジットカード／電子マネー決済／ポイント端末の製造／販売・通信販売などのWebシステム受託開発・クレジットカード決済システム全般のシステム受託開発およびコンサルティング業務・入退出機器／顔認証機器の製造／販売,東京都港区港南2-15-3品川インターシティC棟8F,2010,,40,301百万円,https://www.cardservice.asia/index.html,,
2024-06-01,株式会社鈴栄製作所,機械部品・金型メーカー,3,■事業内容板金加工・製缶加工会社です。各種機械製品の試作品や半導体装置に使われるフレーム等の板金加工を手掛けています。県内でも数少ない大型ベンダー装置を保有しており、県内屈指の技術力を有している点が特徴です。主要な業務は板金加工、製缶加工となりますが、多くのサプライヤーと協力体制を整えており生地にてお渡しのみならずモノづくりの１から１０まで可能まで可能です。一品ものや短納期品も対応可能です。試験機装置/各種検査機器/半導体装置/一般産業装置/照明機材関係等のフレーム製造/製缶加工/シートメタル加工/板金加工をしている会社です。,埼玉県飯能市苅生14-1,1994,,11,12百万円,https://suzuei-ss-co-ltd.jimdofree.com/,,
2024-08-01,ケイテック株式会社,電子部品メーカー,20,■事業内容：電子機器の設計、試作、生産、サービス役務提供全般,神奈川県横浜市港北区新横浜3-18-5,2005,45.8,335,100百万円,http://www.k-technology.co.jp/,,
2024-08-01,暮らしの科学研究所株式会社,その他,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 暮らしの科学研究所は、空気清浄機、エアコン、脱臭機、美容・健康器具、健康住宅などの家電製品や建築物などの機器性能を求める試験を行い、これらの性能が向上する知見を集め、研究開発や企業の技術支援を行う組織である。1)室内環境と建築環境の測定評価・分析・予測・改善2)健康環境、健康器具、健康家電、美容器具の創造3)世界最高峰のIAQ測定技術の開発業務内容：製品（性能試験、開発協力等） 2023年7月doda掲載求人より引用,福島県郡山市富田町字稲川原66,2008,,,3 百万円,"Failed to retrieve page, status code: 410",代表取締役 野﨑 とし子,
2024-08-01,常石造船株式会社,造船・重工業,11,■企業概要：広島県福山市に本社を置き、国内外の生産拠点で3万トン～18万トンクラスのばら積み貨物船やタンカー、木材チップ運搬船、コンテナ運搬船など、市場のニーズを捉えた多様な船舶を開発・建造しています。建造量で国内4位（2021年実績）を誇り、国内造船メーカーでは珍しく、海外にも自社工場を持つなど早くから海外展開を行っている点が特徴です。,広島県福山市沼隈町常石1083,2011,40.0,831,100百万円,https://www.tsuneishi.co.jp/,,
2024-07-01,株式会社テクノエーピー,計測機器・光学機器・精密機器・分析機器メーカー,2,■事業内容：・放射線計測機器の開発製造販売・電子応用機器の開発製造販売・電子回路の設計製作、ソフトウェア設計製作（アナログ回路、デジタル回路、各種センサー回路、パワードライブ回路、・組込み型FPGAプログラム、マイクロコンピュータ、ファームウェア等）・計測制御プログラムの設計、製作・コンピューターによる自動計測システムの設計製作・シーケンサ制御設計製作,茨城県ひたちなか市馬渡2976-15,2000,,25,10百万円,http://www.techno-ap.com,,
2024-08-01,株式会社コアテック,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,1,■事業内容：・電解水の研究開発・製造・販売 ・空気清浄機の研究開発、製造及び販売・医療用電気機械器具の研究開発、製造及び販売・その他電子電気機械器具の研究開発、製造及び販売・上記機器及び装置の修理・メンテナンス,高知県南国市田村字若宮乙2040-1,2007,56.0,29,15百万円,https://www.kowa-tec.co.jp/company.html,,
2024-06-01,株式会社ＭＫエレクトロニクス,計測機器・光学機器・精密機器・分析機器メーカー,1,■事業内容：ケーブル加工省力機器の製造、販売及び、省力機器製品の代理店販売、電子機器全般のパーツ販売,茨城県水戸市堀町1165-94,1988,,16,20百万円,http://www.mk-ele.co.jp,,
2024-06-01,株式会社アイジェクト,機械部品・金型メーカー,2,■事業内容：・バッキングプレート、電子顕微鏡部品、真空装置部品、半導体装置部品、医療機器部品、実験装置、機械加工一般、3Dモデル試作、治具（設計、製作）■当社について：・当社は銅、アルミの精密切削加工を得意とし医療機器部品、理化学機器部品、バッキングプレートの製造を行っています。・1970年創業、業歴54年となります。2013年中小企業IT経営力大賞優秀賞、全国商工会連合会会長賞を受賞するなど技術力は高く評価されています。・主力取引先は、大手医療機器メーカー、理化学研究所、国立の研究所等 ・家族手当、住宅手当など充実させています。,埼玉県日高市駒寺野新田251-14,1999,41.0,15,10百万円,http://www.i-ject.com,,
2024-07-01,三興電気株式会社,計測機器・光学機器・精密機器・分析機器メーカー,1,■企業概要：当社は、東芝インフラシステムズ株式会社の特約代理店として、得意先への電気機器販売、東芝インフラシステムズ株式会社・東芝三菱電機産業システム株式会社及び関係会社の電気機器の据付配線工事の設計から施工まで行っています。首都圏の施工プロジェクトが多くを占めますが、施工の対象となるエリアは全国におよびます。従来より『高品質』にこだわり、常にお客様の期待に応えることで信頼を築いてきました。90余年の長い歴史の中で培われた技術が認められ、現在では国内大手企業から引き合いを受けています。これからも『100年企業』を目指して、全社一丸となり邁進致します。,東京都中央区銀座7-13-5NREG銀座ビル,1971,52.0,35,20百万円,http://www.sankou-e.co.jp,,
2024-08-01,LG Japan Lab株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,23,"■事業概要：LGグループの研究開発事業(白物家電～車載関連等幅広い事業で研究を行っております)■ビジョン＆ミッション：Future Life, With Our Technology!―創造と協業で未来技術を実現し、幸せな社会づくりに貢献する―■歴史：化学メーカー、家電メーカー、通信メーカーなど複数の事業を有する世界的なメーカー国内初の歯磨き粉の発明からスチームウォッシュ＆ドライ迄幅広い製品を世界に展開しております。",神奈川県横浜市西区高島1-2-13LG YOKOHAMA INNOVATION CENTER7F,2010,,130,300百万円,https://www.lgjlab.com/,,
2024-08-01,ノーリツプレシジョン株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,3,◆当社の強み写真処理機器の製造、販売において、世界トップクラスの企業です。当社の強みは、設計・開発から、部品加工、組立、販売、サービスに至るまで一貫して自社で行うものづくりへのこだわりと、世界180カ国への出荷実績を持ち、海外6拠点の子会社と多数の販売代理店を持つグローバル企業であることです。,和歌山県和歌山市梅原579-1,2011,45.0,300,100百万円,http://www.noritsu-precision.com/,,
2024-06-01,ナノミストテクノロジーズ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,4,※世界初となる独自技術「霧化分離システム」で、様々な業界における「安全で低コストな製造環境」「環境汚染問題の根本解決」に貢献する環境機器メーカーです※温泉水や香料の製造、食品・飲料の濃縮に始まり、石油精製、化学製品の製造、工場内では廃液のリサイクルや汚水の減容処理、海水の淡水化まで、多岐にわたる生産プロセスに導入されることで、企業側へは低コスト生産に貢献、環境面へは汚染物質の防止に貢献する、社会貢献度の高い事業展開です。,徳島県鳴門市撫養町木津字西小沖635-1,2002,45.0,13,100百万円,http://www.nanomisttechnologies.com/,,
2024-08-01,株式会社アクアプロダクト,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,東京都稲城市大丸2231ＡＰＣビル,2010,,,40 百万円,"Failed to retrieve page, status code: 410",代表取締役 杉山 文章,
2024-08-01,大研化学製造販売株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,8,■事業内容： 電子材料事業：金属粉末各種、導電ペースト各種,大阪府大阪市城東区放出西2-7-19,2011,,,10百万円,http://www.daiken-chem.co.jp/index.php,,
2024-07-01,ＣＭエンジニアリング株式会社,半導体メーカー,4,■事業概要：画像処理、無線通信、メモリコントローラ等の開発とそれらをシステムとして組み込んだSystem on Chip Chip（SoCSoC）のコンサルティング～フロントエンド開発（仕様設計、RTL 設計、検証）を行っています。開発したチップは様々なアプリケーションに使用され、本開発業務を通して社会貢献を目指しています。 ・PC 、スマートフォン、デジタルカメラ等の電子機器・車載機器 ・ファクトリーオートメーション（FAFA）装置 ・IoT 装置,東京都品川区西五反田2-18-2五反田KYビル,2010,47.0,75,31百万円,https://cmengineering.co.jp/,,
2024-07-01,株式会社グラモ,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,6,■事業内容： スマートフォンやタブレットのアプリを使い、外出先からでも様々な家電のコントロールを行い、室内の温度や湿度やなどの環境を把握する事ができるHome IoTサービスを提供しています。具体的には、家電をコントロールする「iRemocon」、鍵の操作が可能なスマートロック「Glamo Smart Lock」、電気料金の状況を確認できるHEMS機器「iRemocon CT」などの多くの自社製品を組み合わせ、それらを「iRemocon Smart Home」アプリで一括操作できるソリューションサービスです,東京都豊島区東池袋3-23-13,2011,40.0,26,80百万円,http://glamo.co.jp/,,
2024-07-01,株式会社オプトゲート,電子部品メーカー,3,■事業内容： 光ファイバを用いた製品の開発・製造・販売,東京都葛飾区柴又1-16-12,2005,42.2,14,10百万円,https://www.greenkonnect.co.jp/,,
2024-08-01,ロジテックINAソリューションズ株式会社,電子部品メーカー,7,■企業概要：同社は長野県に本社、東京に開発・営業拠点を置くIT関連企業です。1982年にPC周辺機器の製造会社「ロジテック株式会社」として設立されたところから、およそ40年の歴史がある老舗企業です。「ロジテック株式会社」は2004年に「エレコム株式会社」による株式取得によりエレコムグループの一員となりました。さらに2011年4月、「ロジテック株式会社」より分社化するかたちで、エンドユーザーとの直接的かつ長期的な信頼関係の構築を目指して「ロジテックINAソリューションズ株式会社」として事業を開始しました。,長野県伊那市美篶8268-1000,1982,,135,100百万円,http://www.logitec.co.jp/inas/index.html,,
2024-06-01,株式会社アイ・セカンド,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■会社概要・平成18年（2006年）創業、埼玉県行田市に本社を置き、梱包資材・包装資材の卸売りを展開しています。■事業内容・梱包、包装資材の販売・物流機器、梱包機械の販売及び各種リース・物流ラインシステムの設計から施工請負・製造、請負サービス・環境・リサイクル関連事業,埼玉県行田市大字南河原1886,,40.0,5,10百万円,http://i-second.co.jp/,,
2024-08-01,株式会社ケルク電子システム,計測機器・光学機器・精密機器・分析機器メーカー,5,■事業内容： ・街頭防犯カメラシステムや各種監視カメラ、防犯用センサーや機器、システム構築などの開発、製造、販売・警察本部向け捜査用機器や装備機器の開発、製造、販売,京都府京都市山科区御陵大津畑町37-7,1984,,21,165百万円,https://www.kelc-e.jp/,,
2024-06-01,株式会社テクノ大山,受託加工業（各種加工・表面処理）,1,■事業内容：・電気接続機器部品の製造・加工■企業の特徴：・鋳造・鍛造等の材料からの機器加工、銀ロー付け、メッキ、ブラスト等までの一貫制作を担い、部分的な組み立てなどのお客様のニーズに応じた加工も行い、お客様のコストダウンに貢献しています。・モノづくりの技術に対する「研究心」と品質に対する「向上心」をもって、日々加工技術の創意工夫を積み重ねてきたことによる高い技術力があり、昭和電線や古河電工などの大手メーカー系列企業からの信頼も厚い企業です。,神奈川県川崎市川崎区扇町10-2,2007,,9,10百万円,なし,,
2024-08-01,株式会社遊神,アミューズメント・エンタメ・ゲームメーカー,5,■概要：ＹＵＪＩＮ（遊神）は、パチンコ・パチスロの企画立案から企画書/仕様書作成、映像制作、制作全般を手掛ける遊技機の企画・制作会社です。クライアントの要望に合致した最適な制作フォーメイションを構築し、高品質な作品を提供しています。最高に完成度の高い作品の提供を目指しています。■事業内容：パチンコ・パチスロの企画、映像制作、制作管理、研究開発を行っています。最適な制作フォーメーションを構築し、クライアントの思い描くイメージを実現化し、高品質な作品を提供しています。,東京都中央区東日本橋2-8-5東日本橋グリーンビルアネックス3F,2009,34.0,10,9百万円,http://www.you-jin.co.jp/index.php,,
2024-06-01,株式会社ＴＯＡシステム,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■企業概要：当社は、2011年4月に株式会社トーアの設計部門から独立し、事業を展開しております。制御システムの設計から製造、検査、さらに現地での据付、試運転までを総合的に行うトータルエンジニアリングサービスをモットーにしています。その重要な一環として、国内外を問わず現地へスーパーバイザーを派遣し、順調に稼動するまで確実にフォローします。■事業内容：制御システムの開発、自動制御盤、分盤等の工程設計、自動化システムの開発、太陽光発電活用システムの開発,愛知県岡崎市島坂町字郷西7,2011,43.3,14,50百万円,http://www.e-toasys.com,,
2024-06-01,株式会社Ｂｗａｖｅ,半導体メーカー,3,■事業内容について：・お客様へのオンサイト対応（派遣対応）・半導体アナログ回路設計・半導体デジタル回路設計・ソフトウエア開発・インフラ構築■当社について:ダイバーシティシティ・マネージメントから半導体・自動車・インフラ系メーカーと長期的かつ安定的に開発及び設計受託事業を展開しています。またエンジニア派遣事業にも力を入れています。,東京都狛江市岩戸北2-9-3,,,10,38百万円,https://www.bwave.jp/about,,
2024-08-01,ヴィーライン株式会社,自動車部品メーカー,4,■事業内容：自動車部品設計、機械設計、治具設計／各種請負業務／派遣業務／紹介予定派遣／各種治具製作,愛知県安城市新明町6-1,2011,,10,10百万円,http://vi-line.co.jp,,
