更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,上場市場名,代表者
2024-07-01,株式会社栄興技研,計測機器・光学機器・精密機器・分析機器メーカー,4,■事業内容： 発動発電機及び無停電電源装置並びに充電器の設計・開発・据付工事・メンテナンス,福岡県糟屋郡宇美町ゆりが丘2-5-27,1977,45.6,36,52百万円,http://www.eikogiken.co.jp/,,
2024-06-01,ジェーピーシー株式会社,電子部品メーカー,1,＜事業内容＞パルストランス/スイッチングトランス/チョークコイル/ディレイライン/モジュール/LCフィルタ/各種カスタム品の設計・製造・販売,東京都中野区鷺宮2-5-5,1960,45.4,54,40百万円,https://www.jpc-inc.co.jp/,,
2024-07-01,日本テキサス・インスツルメンツ合同会社,半導体メーカー,3,■同社について：同社はアナログ半導体世界シェア1位の米半導体メーカーの日本法人です。アナログ以外にも多彩な製品のラインナップで、お客様のアプリケーションの性能を最適に、そして最大限のパフォーマンスが出せるような提案が出来る強み活かし、日本を始め世界中のお客様に製品をお届けしております。,東京都港区港南1-2-70品川シーズンテラス31F,1968,45.2,1200,500百万円,"Failed to retrieve page, status code: 410",,
2024-08-01,渡辺電機工業株式会社,計測機器・光学機器・精密機器・分析機器メーカー,10,■事業内容:計測器の老舗メーカーです。電力、温度、周波数等のセンサーや装置から出力された信号を「表示」「記録」「制御」する機能を備えた製品を製造しております。(1)ビルの空調照明、エネルギー管理などを総合的にコントロールできる制御計器を開発・製造・販売しています。工場やビルで使われる各種計測機器を自社ブランドで開発・販売しております。主要顧客は自動車・半導体・エネルギー関連で当社独自の技術を強みとしたニッチトップ企業として事業展開を図っております。,東京都渋谷区神宮前6-16-19,1951,43.0,102,45百万円,http://www.watanabe-electric.co.jp,,
2024-07-01,株式会社神保製作所,自動車部品メーカー,1,■事業内容：軽合金鋳造 アルミダイカスト製品並加工、グラビティ製品並加工 低圧鋳造品並加工軽合金砂型鋳物並加工、木型モデル・木型製作,愛知県海部郡飛島村新政成11-31-2,1960,,25,18百万円,http://www.jimbo-ltd.co.jp/index.html,,
2024-08-01,扶桑工機株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,7,■事業概要：当社は、各種自動化対応設備の設計製作（自動車部品及び電気・電子部品関連）、計測解析機器の設計製作、プレス及びモールド成形精密金型の設計製作、超精密部品加工を行っています。,三重県桑名市大字増田500,1953,43.6,363,30百万円,http://www.fusokoki.co.jp/,,
2024-08-01,フィブ大昌精機株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■事業内容：・工作機械（両頭平面研削盤、ピーリングマシン等の製造）の製造、販売,大阪府池田市城南1-9-27,1953,46.0,61,70百万円,"Failed to retrieve page, status code: 410",,
2024-08-01,湯本電機株式会社,機械部品・金型メーカー,16,"■事業内容： 当社は、プラスチックと金属を削って、ロボット、ロケット、衛星などの部品を作るパーツメーカーです。年間18,000品目245,000個以上の部品を生産する供給力が特徴です。ITにより合理化された営業と生産体制により、短納期という高付加価値を生み出し、高い利益率を維持しています。",大阪府大阪市東成区東今里2-8-12,1988,34.7,71,15百万円,https://www.yumoto.jp/,,
2024-07-01,株式会社西村製作所,計測機器・光学機器・精密機器・分析機器メーカー,2,■設立：昭和38年（1963年）設立創業は明治30年代。理学機器等の製作販売を開始し、1926年に国産第1号反射望遠鏡製作、京都大学へ納入しています。■事業内容：天体観測用望遠鏡及び観測装置、天体観測用ドーム、スライディングルーフ、太陽望遠鏡、その他大型特殊光学機器の設計、製作、販売、保守,京都府京都市南区上鳥羽尻切町10-3,1963,45.0,10,10百万円,http://www.nishimura-opt.co.jp/about/profile/index.html,,
2024-06-01,株式会社岡部機械工業,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,4,■事業内容：・自動省力化機械 設計･製作･据付・電気／計装自動制御／設備工事・製紙／合板工場／各種産業機械設計／製作／据付／メンテナンス工事・タービン及び補機／ボイラ定検工事・焼却炉／水処理設備／揚排水ポンプ場ほか据付工事・ステンレス加工ほか製缶／配管工事,徳島県阿南市才見町旭越山25-1,2011,,92,20百万円,https://www.okabekikai.co.jp/,,
2024-08-01,株式会社ポール社,計測機器・光学機器・精密機器・分析機器メーカー,2,■会社概要：当社は、測量機器・OA機器を中心に取り扱う専門卸商です。山形県一円に販路を持ち、地域の官公庁、学校期間、測量設計事務所等に営業活動を行っております。,山形県村山市楯岡新高田9-28,1971,,24,22百万円,http://www.poul.co.jp/,,
2024-07-01,ライカジオシステムズ株式会社,計測機器・光学機器・精密機器・分析機器メーカー,2,～ヨーロッパではマーケットシェアトップクラス、高性能な測量機器を開発から販売まで手懸けるグローバル企業～■会社概要：（1）1997年9月ライカ株式会社から「顕微鏡部門」と「測量機器部門」がそれぞれ独立し、その独立した「測量機器部門」がライカジオシステムズです。地上計測機器、GPS機器、航空計測機器、三次元計測器、レーザー距離計を専門分野としています。（2）スイスに本拠を置き、世界33ヶ国のグローバルな販売拠点を通して、約120ヶ国のユーザーの皆様に測量・計測機器製品とサービスを提供するライカジオシステムズグループの日本法人です。,東京都港区三田1-4-28三田国際ビル 18F,1997,,77,300百万円,http://www.leica-geosystems.co.jp,,
2024-08-01,浦和工業株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,3,■事業内容：マイクログラインダー(ネイル向け/ホビー向け/工業向け商品)の製造・販売事業を展開しています。,埼玉県久喜市河原井町12,1956,,45,99百万円,https://www.urawa.co.jp/,,
2024-07-01,共同制御株式会社,電子部品メーカー,1,■企業概要：当社は、1983年の設立以来、産業機械や工業機械などの制御盤の設計・製作や、設置後の立ち上げ・メンテナンスを請負っている会社です。制御盤の設計・製作は、ハンドメイドで大量生産出来ず、AIによって侵食されない業務であることが当社の強みであり、安定した受注を確保しています。■事業内容： 射出成形機用制御盤製造・販売各種計測器及びシステム設計・製造・販売■特徴（TOPICS）： オーダーメイド型にて、制御盤の設計・製造を行っています。各社員が業務過多にならないよう、調整をし、無理なく、負担なく働ける環境です。,埼玉県北足立郡伊奈町栄2-61-3,1983,,5,10百万円,なし,,
2024-07-01,株式会社ワイ・イー・シー,電子部品メーカー,4,■事業内容： 1 多様なストレージデバイスで取り扱うデータのコピー・消去・解析・検査ツール2 各種メディアに適応する解析・分析ツール、ならびに専用ツール3 多様なストレージデバイスで取り扱うデータの復旧・消去・コピー・検査サービス4 個別カスタム仕様に適合する実験、評価、生産のための設備・治工具5 多彩な市場ニーズにジャストフィットする提案型商品・部品,東京都町田市南町田3-44-45,1992,42.0,40,25百万円,http://www.kk-yec.co.jp/company/,,
2024-08-01,株式会社小寺電子製作所,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,求人なし,,岐阜県岐阜市下奈良1-28-2,1983,,,10 百万円,"Failed to retrieve page, status code: 410",,代表取締役 菅野 信也
2024-08-01,日本スウェージロックＦＳＴ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,3,【事業内容】■米国スウェージロック社で製造される業界最高レベルのバルブや継手など、豊富な品揃えの流体システム製品の販売■流体制御に関するソリューションの提案および各種技術セミナーなどのサービスの提供,兵庫県西宮市鳴尾浜1-1-1,2007,48.0,220,30百万円,https://www.japan.swagelok.solutions/,,
2024-08-01,コーセーエンジニアリング株式会社,計測機器・光学機器・精密機器・分析機器メーカー,6,■企業概要：富士電機（株）（東証1部）の協力工場的な位置づけで、他八洲電機（株）など、大手重電メーカーとのパイプが強い受配電設備メーカーです。配電盤、制御盤、分電盤などの設計や生産などを行っており、主な事業内容は下記になります。・高圧受配電盤、低圧配電盤の設計製作・制御回路設計及び制御盤の設計製作・計装回路設計及び計装盤の設計施工・電気設備工事及び計装設備工事の設計施工・電気制御計装に関する現地調査 及び現地改造・コントロールセンターの設計製作※1基1基オーダーメイドで製造、納品される製品群です。,岡山県岡山市南区中畦1205-5,1991,39.0,71,40百万円,http://www.kosec-gr.com/,,
2024-08-01,三和ニューテック株式会社,計測機器・光学機器・精密機器・分析機器メーカー,12,■事業内容：・リーダーライター事業・ヘルスケア関連機器事業・ODM事業,宮崎県宮崎市清武町正手1-11-1,1970,,130,65百万円,http://www.sanwa-newtec.co.jp/,,
2024-07-01,日本電機工業株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■事業内容： ・電気機械器具製造業∟各種プラントの電気設備・計装制御システムのハードウェア・ソフトウェアの設計・製作・施工管理、中央監視装置他、電気制御に係るシステム設計・開発,青森県八戸市八太郎5-19-18,1979,35.0,33,20百万円,http://www.nihondenki.jp,,
2024-07-01,株式会社田代電設,電子部品メーカー,1,■事業内容： スィッチング電源装置用トランス、リアクトル(インダクタを利用した受動素子)及び商用電源の設計、製造、販売トランスコイルの設計･製造のエキスパートとして、試作品はもとより、少量品から大量生産まで対応しております。当社の製品は電力用配電や制御用電源トランス、下水道制御、データ通信制御、医療用電源制御等公共施設や多彩な産業の制御装置に使用されております。 インターネット等による新規問合せも有り顧客の拡大に成っております。・トランス：商用トランス(単相トランス･三相トランス･カットコアタイプ等)、高周波トランス、特殊トランス等・リアクトル：トロイダルコイル、リアクトル等,秋田県雄勝郡羽後町南元西37-5,1986,47.0,15,10百万円,http://www.tashiro-d.com/index.html,,
2024-06-01,株式会社ヨシダ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,4,■事業内容：原子力施設用各種装置、容器等の設計製作据付け、精密機器部品の製作、発電所用各種治具・部品等の製作、医療機器関連事業、など,茨城県水戸市六反田町1279-1,1923,,65,15百万円,https://ysd-k.co.jp/,,
2024-07-01,セイコータイムラボ株式会社,電子部品メーカー,2,■事業内容：セイコーブランドなど各種腕時計の修理サービス、セイコー純正部品の販売,東京都江東区新大橋1-12-13,1964,44.0,144,60百万円,https://www.seiko-stl.co.jp/,,
2024-08-01,全協化成工業株式会社,機械部品・金型メーカー,5,■事業内容：半導体並びにそれに付随する各種関連装置の開発・設計・製造及び販売主にシリコンウェハ洗浄装置 （前後含む全工程対応）・各種部品洗浄装置 ・その他保管・移送・特殊装置等,東京都北区浮間3-19-19,1966,45.0,65,50百万円,http://www.zenkyo.co.jp/,,
2024-07-01,株式会社ソーワエンジニアリング,計測機器・光学機器・精密機器・分析機器メーカー,4,■企業概要：当社は、空調制御機器を製造するメーカーです。オフィスビル、病院等の大規模施設で採用されています。新規研究、開発、特許取得には積極的に取り組んでいます。■事業内容：・空調制御システムの設計・開発・製造・販売・施工・メンテナンス ・ファンコイル制御システム・ペリメータヒータシステム・床暖房(電気式)制御システム・床暖房(温水式)制御システム・自然換気制御システム,埼玉県所沢市若狭3-2542-20,1985,,21,10百万円,http://www.sowa-eng.com/index.html,,
2024-08-01,株式会社関東エンジニアリング,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■事業内容：・プラスチック諸機械新品・中古販売、中古買取、修理、改造・プラスチック原料販売、再生加工・各種省力機械設備設計施工,埼玉県児玉郡神川町熊野堂35-1,1978,47.0,10,10百万円,https://www.kantoh-eng.co.jp/,,
2024-08-01,アルファテック株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,4,■事業内容：自動機械の設計製作、コンベアの設計製作、自動組立機の設計製作、産業用ロボットの設計製作,千葉県松戸市松飛台239-2,1994,48.1,15,20百万円,http://www.e-alphatech.co.jp/,,
2024-06-01,株式会社 ノイズ研究所,計測機器・光学機器・精密機器・分析機器メーカー,3,■事業内容：電磁波ノイズ試験器・測定器の開発・販売及び付帯サービスで高い技術力を誇る企業です。携帯電話、DVD、パソコン、カーナビ等、電気やコンピュータを扱う企業の開発部門・品質保証部門に試験器、測定器を提供しています。,神奈川県相模原市中央区千代田1-4-4,1975,43.9,94,95百万円,http://www.noiseken.co.jp,,
2024-08-01,シンデン株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■事業内容：スイッチの開発・製造・販売■同社について：シンデンは、スイッチの開発、製造において信頼あるブランドとなるべく、一歩一歩確実な前進を遂げてまいりました。そしてジールは、神奈川を拠点に海外に販売網をもつなど、独自の製品開発、製造、販売をグローバルに展開しています。スイッチの製造、販売はもとより、真の国際企業としての歩みを念頭に、海外の企業との技術提携などの国際協調時代、エレクトロニクス産業の国際分業化の視点に立ち、優れた技術や製品開発、製造販売に取り組んでまいります。シンデンの独創技術とメーカーマインドが着実に実を結びます。,神奈川県横浜市港北区新吉田東8-36-24,1970,,45,60百万円,http://www.shinden.com/outline.htm,,
2024-07-01,壽化工機株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,3,～水処理のパイオニア、 名古屋の水処理装置メーカー～壽グループは、壽ホールディングス株式会社を持株会社として、水処理装置・プラントの設計、開発、施工、販売を担う壽化工機株式会社、製造が中心の壽工業株式会社と共に、生活に必要な飲料水、工場で必要となる工業用水から排水処理、雨水再利用、排水リサイクルなどあらゆる水処理に対応する総合メーカーとして日々技術の向上に努め、水処理のパイオニアとして水と地球環境に貢献しております。 近年であれば、医療の発達に伴い、様々な特殊排水が排出される医療現場の水処理も行っております。,愛知県名古屋市瑞穂区豊岡通1-14,1967,48.0,70,80百万円,https://www.kotobuki-grp.com/,,
2024-06-01,不双産業株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,～社名の不双という言葉は、「二つとない」という意味を表しており、「オンリーワン企業」を目指しています～,静岡県菊川市沢水加1404-33,1988,,62,10百万円,http://fusoind.com/,,
2024-06-01,株式会社興電産業,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■事業内容： ◆設計◆制御盤製作◆電気配線工事◆試運転調整・お客様先確認,岐阜県岐阜市山吹町2-34,1980,,15,10百万円,https://kouden-s.jp/,,
2024-06-01,株式会社尼﨑工作所,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■会社概要創業当初はガラスの加工装置の製作をメインに各種産業用設備を生産していましたが、現在ではあらゆるニーズに対応した幅広い自動化生産設備の設計・製作のご提案させていただける、総合機械メーカーに成長いたしました。新規分野に関する取組みとしては、蓄積された技術を、ガラス業界だけでなく、環境エネルギー分野への取り組みも積極的に行っています。太陽電池生産設備では、太陽光パネルの自動トリミング、フレーミング設備を開発、その他、スマホカメラ検査装置、自動車関連生産設備、真空関係設備、衛生用品製造設備など多岐にわたっております。,兵庫県尼崎市金楽寺町1-6-15,1945,,102,79百万円,http://www.amacoh.co.jp/,,
2024-07-01,株式会社松井製作所,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,3,■事業内容：・当社はガス器具部品製造メーカーとして昭和23年に創業。以来、ガス器具部品をはじめ石油、水および空調関係の各種制御機器の開発から製造まで手がけ、「顧客第一主義」をモットーに半世紀以上の歴史を刻んで参りました。 銅、真鍮（黄銅）、アルミなどの非鉄金属を中心に、熱間鍛造から切削加工、パイプ曲げ、朗付け、ユニット組立までの一貫した生産体制と、国内外4か所（大阪・鳥取・姫路・中国）の生産拠点で、最適なQCDをご提案させていただきます。,大阪府大阪市城東区永田4-1-23,1961,46.7,76,33百万円,http://matsui-ss.com/,,
2024-07-01,ヤンマーマリンインターナショナルアジア株式会社,造船・重工業,2,■事業内容： プレジャーボート、FRP漁船、特殊船、海洋機器の開発・製造及びアジア地域への販売・サービス農水産物、生物飼料の生産・販売,大分県国東市武蔵町糸原3286-3,2020,,201,90百万円,https://www.yanmar.com/jp/about/company/ymia/,,
2024-07-01,マイクロクラフト株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,7,■事業内容：プリント基板検査装置、インクジェット印刷機及びその他電子応用機器の開発、設計、製造、販売,岡山県岡山市北区田中617-17,1972,38.0,98,30百万円,http://www.microcraft.jp/,,
2024-07-01,熱電工業株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,5,■事業内容： 研究開発用装置及び関連機器製造,大阪府大阪市福島区海老江6-3-2,1952,41.0,25,10百万円,http://www.netsuden.co.jp/index.html,,
2024-07-01,富士抵抗器株式会社,電子部品メーカー,1,■事業内容：（1）電力型抵抗器、負荷抵抗器、交流・直流誘導負荷装置、各種巻線抵抗器、電力型可変抵抗器の設計製作 （2）中性点接地抵抗器、車両用抵抗器、直流電動機用抵抗器、溶接機用抵抗器、フィルター抵抗器の製作（3）メタルクラッド抵抗器、精密級高電圧抵抗器、金属皮膜抵抗器、グリッド抵抗器、セメント抵抗器の販売（4）その他抵抗器付随品の取り扱い,京都府京都市北区平野鳥居前町24,1956,,19,20百万円,http://www.fuji-teikouki.co.jp/,,
2024-07-01,株式会社日本サーキット,半導体メーカー,1,■事業内容： エレクトロニクス業界で電子機器の開発製造受諾を行っている企業です。これまでカスタムLSIやエレクトロニクス製品の開発そしてシステム構築まで、日本で生まれる様々な製品の開発支援をさせて頂きました。ハードウェア、ソフトウェアの開発設計、組み込み開発設計、EMS等、開発から製造までの多彩な事業を展開しています。,神奈川県川崎市幸区堀川町580,1989,40.0,59,98百万円,https://www.circuit.co.jp/,,
2024-07-01,株式会社ユピテル,自動車部品メーカー,3,■事業概要：映像技術、無線通信機器とGPS応用機器の製造販売すべては安心・安全な社会の実現や豊かな暮らしのために。マイクロ波・無線通信・映像技術を駆使した製品は元より、先端技術のIT・IoT・ICT・AI・VR・ARとの融合により全く新しい価値を持った製品を創造し、生み出しています。,東京都港区港南1-6-31,1970,42.0,260,385百万円,https://www.yupiteru.co.jp/,,
2024-06-01,株式会社内田洋行,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,2,■事業内容：同社はオフィス、学校用の事務用品を製造、販売する大手事務用品商社です。近年では情報システム関連商品も同社の中核事業として成長を遂げ、大きな収益を上げています。事務関連用品・学校教材を扱う商社としては業界最大手です。,東京都中央区新川2-4-7,1941,42.0,3241,"5,000百万円",http://www.uchida.co.jp/,プライム市場,
2024-07-01,株式会社三葉製作所,電子部品メーカー,5,■事業内容：・各種ゴム、プラスチック押出成形機及び電線被覆装置の製造販売・前号に附帯関連する一切の事業,東京都品川区小山5-1-1,1930,39.5,155,50百万円,http://www.mitsuba-ss.co.jp/,,
2024-07-01,TMT神津株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,4,■事業内容： 巻取機及び巻取機の部品の製造・販売およびアフターサービス,兵庫県三田市テクノパーク16-1,1936,42.7,80,50百万円,http://www.kamitsu.co.jp/,,
2024-08-01,新明和工業株式会社,機械部品・金型メーカー,61,■概要：「VISION WITH INSIGHT」。5つの事業部と30のグループ会社で構成されている、東証プライム上場の輸送機器メーカー※国内トップクラスの実績をもつ特装車や水中ポンプ、飛行艇をはじめ、環境システム・パーキングシステム・機械式駐車場・空港旅客搭乗橋・産業機器と幅広い事業領域を展開することで日常生活とかかわりの深い事業を展開しています。,兵庫県宝塚市新明和町1-1,1949,43.6,3264,"15,981百万円",http://www.shinmaywa.co.jp/,プライム市場,
2024-08-01,株式会社大手技研,計測機器・光学機器・精密機器・分析機器メーカー,4,■事業内容圧力、温度、流速に関する計測ソリューションと圧力・流量基準に関する校正ソリューションを提供する他、システムコンサルティングや圧力校正サービスを提供しています。,茨城県つくば市千現2-9-1,1976,,20,20百万円,https://www.ohtegiken.co.jp/,,
2024-06-01,株式会社ラプラス・システム,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,9,＜モニタリングシステム市場トップシェア/設立して30年の歴史の中で培った技術力が強み＞■企業概要：太陽光発電所をはじめとする再生可能エネルギー設備の監視・制御システムを自社で開発し、販売、アフターフォローまで手掛けております。■事業内容：科学技術系ソフトウェアを開発しています。・太陽光発電計測、表示、制御システム・自然エネルギー関係アプリケーション開発・販売（太陽光発電シミュレーション等）,京都府京都市伏見区京町1-245,1990,35.0,192,100百万円,https://www.lapsys.co.jp/,,
2024-08-01,共栄電機工業株式会社,計測機器・光学機器・精密機器・分析機器メーカー,1,■事業内容制御ソフト開発、制御盤設計、制御盤製作/機体配線、IoT/M2Mソフト開発半導体・ＦＡ関連の制御装置における電気電子設計、ソフト開発、制作制御盤の組立て、配線、メンテナンス、プリント基板の設計、制作。電源設備の設計、制作■当社の強み工場の自動化に対して、設計・製作・調整作業・アフターフォローまで一貫して対応しています。社員の半数が設計担当なので、仕様変更等に対してもスピーディできめ細かな対応ができます。FA向け自動制御を事業展開の中心に据え、昭和26年の創業より技術を積み重ねてきた、大手有名企業とも継続的にお付き合いしています。,滋賀県大津市富士見台9-30,1962,35.0,23,10百万円,http://www.kyoeidenki.com/,,
2024-07-01,大和電器株式会社,電子部品メーカー,1,■事業内容： 配線器具、電子機構部品、電子機器、コード・ケーブル、ワイヤーハーネスの設計製造販売、合成樹脂成型加工品及びプレス加工品の製造と同金型の製作,東京都品川区小山3-2-14,1947,,161,20百万円,https://www.yamatodenki.com/,,
2024-07-01,株式会社システムアプリケーション,機械部品・金型メーカー,2,■事業内容： 電子機器・計測システムの設計、開発、製造工場生産設備機械、省力化システムの設計、開発、製造,長野県上高井郡小布施町大字小布施1181-1,1987,,39,10百万円,https://www.asystem.jp/,,
2024-07-01,株式会社ハイダック,機械部品・金型メーカー,4,■事業内容：油水圧関連商品、システムの販売・技術サポート,東京都中央区八丁堀3-25-7,1997,45.0,82,"1,200百万円",https://www.hydac.com/jp-ja/start.html,,
2024-08-01,富士車輌株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,12,■企業概要：富士車輌では「信頼と品質で資源循環型社会の発展に貢献します」という経営理念のもと社会貢献テーマを掲げた事業を展開している企業です。,滋賀県守山市千代町13-1,1944,44.0,186,250百万円,http://www.fujicar.com/,,
2024-08-01,東京エレクトロンＦＥ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,37,■概要：国内1位、世界トップレベルの売上高を誇る半導体製造装置メーカー「東京エレクトロン」のグループ会社で、フィールドエンジニアリングの専業会社です。世界展開する東京エレクトロンの扱う各種半導体製造装置の設置・調整・改造・修理のテクニカルサービス・コンサルティングを行っています。製造装置はお客さまの使用条件・用途・現場によって仕様が異なってくるため、製造装置のアップグレードやカスタマイズを手掛ける当社は東京エレクトロングループの根幹を支える役割を担っています。,東京都府中市住吉町2-30-7,1990,42.0,544,100百万円,https://www.tel.co.jp/about/locations/tfe.html,,
2024-08-01,キーエンスエンジニアリング株式会社,計測機器・光学機器・精密機器・分析機器メーカー,18,■事業内容：キーエンス製品（センサ・測定器、画像処理機器、制御・計測機器、研究・開発用解析機器、ビジネス情報機器）の修理・解析、製造装置設計、製造※東証プライム上場企業であるキーエンスの100％出資／納入先はキーエンス100％,大阪府高槻市芝生町1-57-1,1985,,291,30百万円,http://www.keyence-engineering.co.jp,,
2024-06-01,株式会社ＭＲＤ,アミューズメント・エンタメ・ゲームメーカー,3,■事業内容 遊技機器、電子機器ならびにその部品の企画、開発、製造および販売 遊技機器に関する研究開発 金型の製造および販売,愛知県名古屋市東区東大曽根町13-13,1968,44.8,214,87百万円,http://www.mrdnet.co.jp,,
2024-08-01,株式会社セルシステム,計測機器・光学機器・精密機器・分析機器メーカー,9,■事業内容：・計測及び解析装置の開発、製作・特殊計測器の開発、製作・治具の開発、製作・各種プリント基板設計、製作・ソフトウェアの開発,神奈川県横浜市青葉区あざみ野南1-2-8,1990,,25,34百万円,http://www.cellsystem.co.jp/,,
2024-08-01,マイクロンメモリ ジャパン株式会社,半導体メーカー,9,■事業内容：DRAMの開発・設計、製造、販売,広島県東広島市吉川工業団地7-10,1999,,4500,100百万円,https://jp.micron.com/,,
2024-08-01,ＦＣＬコンポーネント株式会社,電子部品メーカー,21,■事業内容： 同社は、接続部品のリレーや入出力デバイスのキーボードやタッチパネル、サーマルプリンタ並びに電子デバイスの無線モジュール、電気応用機器のサーバ・コンソールスイッチ（KVMスイッチ）などの製造販売を事業としています。製造子会社として国内2社、海外2社、および販売子会社として国内1社、海外5社で同社のグループを形成し、グローバルに事業展開をしております。■ビジョン： 「信頼に応えられるオンリーワン企業」を目指し、お客様のタイムリーな商品価値向上にお役に立つビジネスパートーナーとして 「高信頼高品質」「技術提案力」「コスト競争力」を掲げ、利益と成長を実現することを目標としています。,東京都品川区東品川4-12-4品川シーサイドパークタワー,2001,42.6,306,90百万円,https://www.fcl-components.com/,,
2024-06-01,多摩川エアロシステムズ株式会社,建設機械・その他輸送機器メーカー,1,■事業概要：航空機地上支援機材の販売・保守メンテナンス、航空機装備品の修理・販売、機体整備補助作業,東京都大田区羽田空港1-7-1空港施設第二綜合ビル2F,1952,,204,30百万円,http://www.tamagawa-as.jp/,,
2024-08-01,KOA株式会社,電子部品メーカー,22,■事業内容：各種電子部品の開発・製造・販売,長野県上伊那郡箕輪町大字中箕輪14016KOAパインパーク,1947,40.9,1622,"6,033百万円",https://www.koaglobal.com/,プライム市場,
2024-08-01,ヤンマーエネルギーシステム株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,40,■事業内容：発電システム（非常用発電装置、常用・コージェネレーション）、空調システム（ガスヒートポンプエアコン）、駆動システム（ポンプ・作業機等駆動用）、太陽光発電システム、遠隔監視システムの開発・製造、販売、施工、メンテナンス,大阪府大阪市北区茶屋町1-32YANMAR FLYING-Y BUILDING,2003,41.5,925,90百万円,https://www.yanmar.com/jp/about/company/yes/,,
2024-08-01,協立電機株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■会社特徴：協立電機グループは創業以来60年以上にわたって、計測・制御・情報・電機・機械・分析・検査分野を中心にIoTとファクトリーオートメーション(FA)の融合領域であるインテリジェントFA技術を基盤として成長し続けています。最新技術と豊富な経験をもとに製造業の生産現場、研究・開発・設計・品質管理分野等に実践的なベストソリューションを提供。同社ならではの強みは「エンジニアリング会社」としてお客様が求めるコトを、ハードウェアからソフトウエアまで、一貫してシステム設計できる事が強みです。経験豊富なエンジニアが多数在籍。R＆Dセンターには約80名エンジニアが在籍しています。,静岡県静岡市駿河区中田本町61-1,1959,,392,"1,441百万円",https://www.kdwan.co.jp/,スタンダード市場,
2024-07-01,株式会社真柄鉄工所,受託加工業（各種加工・表面処理）,4,■事業内容：遮断機・変成器部品加工などを製造しています。その他、大同特殊鋼の鍛造・圧延鋼材切削加工、及び翼車盤切削加工や東京電力の水力発電所点検修理、その他機械修理等を手がけております。・切削加工～マシニング加工・旋盤加工・プラノミラー～旋盤加工 、マシニング加工 、プラノミラー加工 を行っております。大型かつ異形物の産業用部品を多く手がけ、発電所やその他機械の点検・修理を行います。・溶接加工：CO2溶接・TIG溶接(アルゴン溶接)・アーク溶接・ロー付けなども自社で行っています。,群馬県前橋市総社町桜が丘1035-7,1927,44.0,16,10百万円,http://www.magara.jp/corporation.html,,
2024-06-01,北海自動車工業株式会社,自動車（四輪・二輪）メーカー,1,■事業内容： 1)マツダの正規販売代理店 2)中古自動車の販売並びに買取 3)自動車の車検・点検・分解整備・板金塗装 4)ダンロップタイヤの特約代理店 5)油圧機器の製作、メンテナンス・修理 6)不動産賃貸業務 7)損害保険代理店業務,北海道札幌市中央区南一条東4-8-1,1934,46.7,57,80百万円,http://www.hokkai-jidosha.co.jp/,,
2024-07-01,ミツワヤンマー株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,3,■事業内容：・発電設備…技術提案、販売、施工、点検整備、模擬負荷抵抗試験・蓄電池設備、UPS…技術提案、販売、施工、点検整備・GHP（ガスヒーポン）…技術提案、販売、施工、点検整備・コージェネ…技術提案、販売、施工、点検整備・再生可能エネルギー…小水力発電、太陽光発電、バイオ発電・農業機械…販売、点検整備・建設機械…販売、点検整備,長野県長野市若里4-18-28,1947,41.0,42,10百万円,http://mitsuwa-yanmar.jp/,,
2024-08-01,竹藤開発工業株式会社,機械部品・金型メーカー,1,■事業内容： 金属加工業（製缶業）: 機械設計製作据付一式、ステンレス製缶、大型製缶、機械製缶 、各種塔槽類、タンク・圧力容器、プレス・ロール巻,福岡県北九州市若松区南二島1-13-10,1979,40.0,31,10百万円,https://www.takefuji-kk.jp/,,
