更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,上場市場名,代表者
2024-08-01,コアテック株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,9,■事業内容：FA設備事業、エコロジー事業、自社商品事業■営業品目：FA自動化設備、ACサーボツール、画像検査システム、エコロジービジネス、ICT&デジタルビジネス、その他の注目商品,岡山県総社市赤浜500,1972,280,167百万円,41.0,https://www.coretec.co.jp,,
2024-07-01,倉敷レーザー株式会社,受託加工業（各種加工・表面処理）,9,■事業内容：同社は、100％受注生産でステンレス・鉄・アルミなどの各種金属のレーザー加工および精密板金加工を行っています。生産拠点を兼ねた本社（岡山県倉敷市）、九州事業所（福岡県糟屋郡宇美町）、東北事業所（福島県福島市）、中部事業所（愛知県春日井市）の4ヶ所に加えて、関西営業所（兵庫県明石市）、東京営業所（東京都北区赤羽）の営業事務所を拠点に事業展開をしています。事業規模の拡大に伴い、2011年に本社、2015年1月には九州事業所をそれぞれ新築移転しました。,岡山県倉敷市船穂町船穂2095-8,1983,290,30百万円,34.7,http://www.k-lasergroup.com/,,
2024-07-01,株式会社ニコンテック,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■事業概要： 大手光学機器メーカーのひとつ、株式会社ニコンの子会社として、ニコンが製造する半導体製造装置、液晶露光装置（通称：ステッパー）の保守、メンテナンスを主とする技術（アフター）サービスを行なっています。ニコンが製造する露光装置の技術（アフター）サービスは、同社が全て行なっています。※ニコン社は半導体や液晶ディスプレイの製造に用いる露光装置であるステッパーを1980年に日本で初めて製品化し、以後日本および世界市場で事業を行っています。,東京都品川区勝島1-5-21東神ビル6・7F,1987,264,200百万円,,https://www.tec.nikon.com/,,
2024-06-01,株式会社ｉｓｐａｃｅ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,"■ビジョン：「EXPAND OUR PLANET. EXPAND OUR FUTURE.」・地球と月がひとつのエコシステムとなる世界を築くことにより、月に新たな経済圏を創出する。・当社は、2040年代までに1,000人が月面に居住し年間10,000人が月に訪れる世界を構想しています。■事業概要：宇宙資源を活用し、地球と月をひとつのエコシステムとする持続的な世界の構築に向けた、・宇宙コンテンツによる企業マーケティング支援・月面データの調査支援および販売・月周回および月面への高頻度輸送サービス・月周回および月面へのペイロード開発支援・宇宙資源開発に向けたR&D",東京都中央区日本橋浜町3-42-3住友不動産浜町ビル3F,2010,214,"12,859百万円",,http://ispace-inc.com/jpn/,グロース市場,
2024-08-01,ミクニパーテック株式会社,その他,求人なし,,静岡県牧之原市笠名500-1,1988,280,480 百万円,,"Failed to retrieve page, status code: 410",,代表取締役 稲葉 哲
2024-08-01,日本コンベヤ株式会社,機械部品・金型メーカー,18,■事業内容：各種コンベヤおよびその付帯設備の設計・製作・販売・関連工事の施工、立体駐車装置の設計・製作・販売・保守および関連工事の施工並びに再エネソリューション事業を行っています。,東京都千代田区神田鍛冶町3-6-3,1949,255,"3,800百万円",43.0,https://www.conveyor.co.jp/,,
2024-07-01,静岡製機株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,創業大正3年、100年以上を超える歴史があり、これまでの歴史で培ってきた「光・風・熱」の技術で、農産物関連機器・業務用熱機器と夏場の熱中症対策に役立つ冷風機（環境配慮機器）等を開発・販売しています。,静岡県袋井市諸井1300,1941,277,153百万円,41.0,http://www.shizuoka-seiki.co.jp/,,
2024-07-01,ＲＥＡＬＩＺＥ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,3,■事業内容：（1）半導体・自動車関連事業…半導体・自動車製造装置・液晶関連装置・金型の設計製作・精密加工部品・電装装置の設計製作（2）医療関連製造装置…設計製作（3）自動搬送ロボット（AGV・AMR）…開発／製造,大分県大分市東大道2-5-60,1979,269,300百万円,44.1,https://www.realize-fig.jp/,,
2024-06-01,株式会社シギヤ精機製作所,機械部品・金型メーカー,3,■事業内容： ・工作機械類の製造及び販売業（CNC円筒研削盤、CNC万能研削盤、CNCクランクピン研削盤、CNCマスタレスカム研削盤、CNCセンタレス円筒研削盤及び専用研削盤）・工作機械の改造修理業（レトロフィット、オーバーホール）,広島県福山市箕島町5378,1960,272,100百万円,44.2,https://www.shigiya.co.jp,,
2024-08-01,住友重機械プロセス機器株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,17,■事業内容：化学機械（撹拌槽、蒸留・抽出装置）、塔槽及び圧力容器、コークス炉移動機械、鉄構構造物などの機械、装置及びこれに関連する設備の設計・製造・据付・改造・築造・修理・運転・点検・検査・性能測定・保守管理・調達・製造並びに販売,愛媛県西条市今在家1501,1987,280,480百万円,,http://www.shi-pe.shi.co.jp/,,
2024-07-01,株式会社筑水キャニコム,建設機械・その他輸送機器メーカー,2,■事業内容： 乗用草刈機、建設機械、林内作業車、農業用運搬車の開発・製造・販売■「ものづくりは演歌だ」「義理と人情をお届けします」「安心だから安全なのだ」をモットーに、お客様のボヤキをデザイン、ユニークなネーミングと斬新なデザインと高機能でお客様の満足を追求しています。,福岡県うきは市吉井町大字福益90-1,1955,285,100百万円,42.0,http://www.canycom.jp/,,
2024-08-01,東北パイオニア株式会社,家電・モバイル・ネットワーク機器・複写機・プリンタメーカー,7,■事業概要：スピーカー・アンプ・スピーカー振動板等の設計開発から製造販売まで行っています。,山形県天童市大字久野本字日光1105,1966,272,"4,000百万円",46.0,http://pioneer.jp/topec/,,
2024-08-01,株式会社太陽工機,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,17,■事業内容：工作機械（各種研削盤）の開発・製造および販売※複合研削盤、タレット型複合研削盤、高生産型研削盤、内・外径研削盤、小型内面研削盤、カムリング研削盤など,新潟県長岡市西陵町221-35,1986,250,700百万円,,http://www.taiyokoki.com/,スタンダード市場,
2024-08-01,大羽精研株式会社,機械部品・金型メーカー,14,【企業規模】愛知県豊橋市に拠点を置き、創業以来50年以上の歴史を持つ大羽精研株式会社（以下、同社）は、産業用ロボット部品、自動車部品、産業機械部品の製造を手掛けています。東証プライム上場企業であるアルコニックス株式会社が100％の株主であることから、安定した経営基盤がございます。,愛知県豊橋市寺沢町字深沢170,1976,253,30百万円,38.0,http://www.ohba-seiken.co.jp/,,
2024-08-01,ポップリベット・ファスナー株式会社,機械部品・金型メーカー,8,■事業内容：ポップリベット、ポップナット及び取付工具クリップ、スタッドおよび全自動式スタッド溶接機、カレイナット、ウェルナット、ヘリコイル、ジャックナット製造・販売,東京都千代田区紀尾井町3-6紀尾井町パークビル,1968,274,305百万円,46.0,http://www.popnpr.co.jp/,,
2024-08-01,コーデンシ株式会社,半導体メーカー,11,1973年の設立以来、独自の光半導体技術を用いて多くの独創的な製品を開発してきた光半導体の専業メーカーです。今後も、「光」の可能性に挑戦し続けていく方針です。■事業内容：光を核とした半導体素子および、センサー製品の開発、製造、販売■開発製品：受光素子、発光素子、フォトIC、LSI、可視光LED、フォトインタラプタ、光リモコン受光モジュール、光学式エンコーダ、光ディスク用センサー、LEDプリントヘッド、など,京都府宇治市槇島町11-161,1973,270,934百万円,40.0,https://www.kodenshi.co.jp/top/,,
2024-08-01,ＤＯＷＡサーモエンジニアリング株式会社,受託加工業（各種加工・表面処理）,8,"■企業概要：当社は半世紀以上にわたり熱処理技術とともに歩んできました。DOWAサーモテック（東証１部上場DOWAホールディングス主要事業会社）の製造・生産を担う会社として、長年にわたって蓄積した技術による金属熱処理加工と、その加工を行う設備である工業炉の製造・販売・メンテナンスまで手がける熱処理業界のリーディングカンパニーです。■事業内容：各種熱処理設備の設計・製造・販売,熱処理設備のメンテナンス、各種熱処理、各種表面処理、表面改質処理※DOWAサーモテック（株）の製造受託子会社",東京都千代田区外神田4-14-1,2006,620,100百万円,41.8,https://www.dowa.co.jp/thermo-tech/thermoengineering/,,
2024-08-01,高砂電気工業株式会社,計測機器・光学機器・精密機器・分析機器メーカー,11,■同社の事業について・医療・診断機器や各種分析装置用の特殊精密電磁弁や小型ポンプのトップクラスのシェアを誇るメーカーとして高い技術力を背景に製品の開発製造を行っています。同社のバルブはマイクロリットルという微量の液体を正確に装置内で分注し、かつ高速で同じ動作を繰り返し、化学薬品による腐食にも強いことが特徴的であり、バルブ事業が事業全体の約90％を占めている、売り上げの半分以上を医療関連市場から確保しております。・血液分析装置用のバルブで国内トップシェアを誇り、血液分析装置で言えばグローバルメーカートップ3社のうち、2社を顧客にもっております。,愛知県名古屋市緑区鳴海町杜若66,1963,265,90百万円,38.0,https://takasago-elec.co.jp/,,
2024-08-01,株式会社大川原製作所,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,8,■事業内容：乾燥・造粒・混合・濃縮・遠心分離・粉粒体殺菌・液体殺菌・濾過・分級装置、汚泥・廃棄物処理装置の製造販売,静岡県榛原郡吉田町神戸1235,1945,262,779百万円,42.2,http://www.okawara.co.jp/,,
2024-08-01,株式会社シンダイ,自動車部品メーカー,9,■事業内容自動車用シートスプリング、シートフレーム、トランクリッドトーションバー、サンシェード、トノカバー、家具用応接ソファーのスプリング等の製造販売,愛知県高浜市新田町3-3-6,1958,402,45百万円,37.2,https://www.sindai.co.jp/,,
2024-07-01,神保電器株式会社,機械部品・金型メーカー,1,電気機械器具の製造及び販売,千葉県夷隅郡大多喜町森宮438番地1企画部・住設開発部・建築営業部／札幌営業所／仙台営業所／首都圏北営業所／首都圏南営業所／名古屋営業所／大阪営業所／福岡営業所／千葉第一工場／千葉第二工場／岐阜工場,1928,370,9800万円（授権資本金 4億円）,,https://www.jimbodenki.co.jp/,,代表取締役社長 村上 浩一
2024-08-01,日本ウォーターズ 株式会社,計測機器・光学機器・精密機器・分析機器メーカー,3,■概要：分析機器及びその関連製品の輸入、販売、サポート,東京都品川区北品川1-3-12第5小池ビル,1973,280,430百万円,45.5,https://www.waters.com/nextgen/jp/ja.html,,
2024-08-01,アトラスコプコ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,64,【企業概要】■日本では1979年に日本法人を設立。2017年11月に一部事業が分割し、新会社として再設立しています。スウェーデンに本拠を置き、150年の歴史と180か国以上の市場を持つ世界有数の産業機器メーカーとして、業界トップシェアを誇っています。世界23か国に生産工場を持ち、70か国以上に直系販売会社を持つ多国籍グループ企業です。【事業内容】■アトラスコプコAB（スウェーデン本社）社製品（コンプレッサ事業部／産業機器事業部／建設機械事業部）の製造・販売およびサービス,東京都港区芝公園1-1-1,2017,300,100百万円,40.9,https://www.atlascopco.com/ja-jp,,
2024-08-01,日本ピーマック株式会社,プラントメーカー・プラントエンジニアリング,無,■冷暖房、換気、衛生、水道、乾燥、蒸発、燃焼、冷凍、製氷、空気浄化、温湿度調整、監視制御及び一般熱交換に関連する機械器具の設計、製作、輸出入、売買、仲介並びにこれに関する設備工事及び保守管理■冷暖房、換気、衛生、水道、乾燥、蒸発、燃焼、冷凍、製氷、空気浄化、温湿度調整、監視制御及び一般熱交換に関連する中古機械器具の売買及び交換■前各号の事業に付帯関連する事業 2023年11月doda掲載求人より引用,神奈川県厚木市飯山南1-35-1,1972,259,390 百万円,,"Failed to retrieve page, status code: 410",,代表取締役 豊浦 恭裕
2024-07-01,株式会社荏原風力機械,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,1,■事業内容：一般産業用送風機の開発・設計・製造・販売,三重県鈴鹿市高岡町2470,1949,279,445百万円,42.4,http://www.efb.ebara.com/index.html,,
2024-07-01,株式会社ブイテックス,機械部品・金型メーカー,2,■事業内容： 高真空・超高真空用バルブ（半導体・液晶・有機EL等製造装置用）及びラプチャーディスク（過剰圧力に対する破裂板式安全装置）の設計・開発・製造・販売,東京都品川区南大井6-21-12,1959,319,443百万円,,http://www.vtex.co.jp/,,
2024-07-01,ニチコン製箔株式会社,電子部品メーカー,4,■企業概要：京都に本社を構えるニチコン株式会社の100%子会社です。アルミ電解コンデンサ用電極箔の生産拠点となっています。,長野県大町市社8224-1,1999,,80百万円,,https://www.nichicon.co.jp/,,
2024-07-01,ダイキンレクザムエレクトロニクス株式会社,電子部品メーカー,3,■事業概要：空調分野における、電子デバイスの開発・生産・販売,滋賀県草津市青地町675,2006,242,80百万円,,http://www.daikin-ele.co.jp/,,
2024-08-01,アルファ・ラバル株式会社,計測機器・光学機器・精密機器・分析機器メーカー,3,■事業内容： 世界で初めてプレート式熱交換器を製造した世界NO1メーカー。125年の歴史を持つスウェーデン企業の日本法人。「熱交換」「分離」「流体制御」を3つのコアテクノロジーとして、約50カ国の現地法人、100の拠点を持つグローバル企業です。世界中に約20の研究開発センターと製造拠点を有しています。プレート式熱交換器は日本でNo1シェア、遠心分離機も圧倒的に高いシェアを有し、日本のビールのほぼ100％が当社の遠心分離機によって品質をチェックされています。,東京都港区港南2-12-23明産高浜ビル,1978,225,490百万円,47.0,https://alfalaval.jp,,
2024-08-01,中国電機製造株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,3,■企業概要：中国電力グループの企業として、変電所や工場で使用される電気機械器具を開発・製造・販売しています。生活に欠かせない電気を支えるメーカーとして中国地方で確かな地位を確率し、盤石な経営基盤を築いてきました。2015年から、中国電力(株)の完全子会社から変圧器メーカー大手の(株)ダイヘンと中国電力(株)の共同経営体制へ移行し、中国地方での販売拡大はもちろん、全国へ販売拡大を図ると共に、生産体制の強化、技術力やコスト競争力のさらなる強化および資機材のコスト低減等で経営基盤の強化を目指しています。,広島県広島市南区大州4-4-32,1962,289,150百万円,40.3,https://chuki.jp/,,
2024-07-01,金井重要工業株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,4,■概要・日々の生活に欠かせない衣服の材料となる糸を作る紡績機械で、中心的な働きをする部品であるトラベラ・リング・針布などを製造しております紡績機械用部品・不織布のメーカーです。130年の伝統を実績を誇っております。,兵庫県伊丹市奥畑4-1,1894,233,90百万円,40.0,http://www.kanaijuyo.co.jp/,,
2024-07-01,株式会社ホタルクス,計測機器・光学機器・精密機器・分析機器メーカー,5,■事業内容：各種光源、照明器具、制御システムの開発、製造及び販売■事業の特徴：照明器具、インバータ、情報機器用光源等の企画、開発、生産、販売を主事業として、光とあかりを世界へ提供しています。開発販売項目は多岐に渡ります。例として、一般照明用製品においては「ホタルック」に代表される消耗品や照明器具本体があります。また、住宅用LED照明だけでなく、施設用照明として照明制御、防爆照明、高天井用LED照明、LEDベースライト等、光の技術を利用した幅広い商品の開発、販売を行っています。,東京都港区芝1-11-11住友不動産芝ビル14F,2019,243,400百万円,,http://www.hotalux.com/,,
2024-08-01,株式会社モリタエコノス,自動車（四輪・二輪）メーカー,18,【東証1部上場の消防車トップメーカー「モリタホールディングス」の子会社】■事業内容： 衛生車・塵芥車・特装車・福祉車両など、環境保全車両の製造・販売・修理。特殊車両に強みを持つ株式会社モリタホールディングのグループ会社となっております。その中で同社は衛生車・塵芥車・特装車・福祉車両などを取り扱う中核企業となっております。,兵庫県三田市テクノパーク28,1948,218,400百万円,43.4,https://www.morita-econos.com/,,
2024-08-01,株式会社SNK,アミューズメント・エンタメ・ゲームメーカー,59,■事業内容：・コンシューマ用ゲームソフトの開発、販売/・スマートフォン用アプリケーションの開発、配信/・ゲーム機及び周辺機器の開発、販売/・自社コンテンツを活用したライセンス事業,大阪府大阪市淀川区宮原4-5-41新大阪第2NKビル3F,2001,377,"10,013百万円",37.0,http://www.snk-corp.co.jp/,,
2024-08-01,ＤＯＷＡセミコンダクター秋田株式会社,電子部品メーカー,1,■事業内容： 赤色・赤外・紫外LED、化合物半導体基板、高純度金属の製造,秋田県秋田市飯島字砂田1,1993,430,300百万円,,https://www.dowa-electronics.co.jp/semiconductor/,,
2024-08-01,ポエック株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,9,～産業用ポンプを主軸としながらも環境機器を強化中。M&Aで業容を拡大～■事業内容：・ポンプ、送風機、空調機、工場設備機器の製造および販売／機器類修理、保守点検、設計施工・熱交換器の製造および販売／防災機器の製造および販売・産業設備機器の製造および販売／建設機械及び工具の製造および販売,広島県福山市南蔵王町2-1-12,1989,68,"1,664百万円",39.0,https://www.puequ.co.jp/,スタンダード市場,
2024-07-01,エヌアイシ・オートテック株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,アルファフレームのパイオニア企業～■事業概要： 「ALFA FLAME SYSTEM（アルファフレームシステム）」および各種自動化・搬送装置等のFA装置の開発・設計・製造・販売。工業生産財および各種工作機械の仕入・販売。,富山県富山市流杉255,1971,220,156百万円,39.5,https://www.nic-inc.co.jp/,スタンダード市場,
2024-08-01,株式会社ＴＩＳＭ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,11,タジマグループにおいて技術の根幹を担うTISMの使命は、お客様にとって経済的付加価値の高い機械を開発、製造し続けるということにつきます。生産財メーカーとして、いかにお客様の発展に貢献するか、ということに重きを置いて、今まで以上に代理店様との連携を意識し、ユーザーの課題やニーズを把握した、マーケットインの開発に取り組んでまいります。,愛知県春日井市牛山町1800,1944,255,90百万円,,https://tism-tajima.co.jp/,,
2024-08-01,株式会社ニコン・トリンブル,計測機器・光学機器・精密機器・分析機器メーカー,14,■事業内容：(1)計測機器および建設・建築・土木の計測用レーザー機器の開発、製造、販売、レンタル、リース、修理および保守ならびに輸出入(2)GPSおよび関連システムの、販売、レンタル、リース、修理および保守(3)衛星・電波を利用する航法システムの販売、レンタル、リース、修理および保守(4)地図データおよび計算プログラムの開発ならびに販売,東京都大田区南蒲田2-16-2テクノポート大樹生命ビル,2003,240,96百万円,47.0,http://www.nikon-trimble.co.jp/,,
2024-08-01,ミクロン精密株式会社,機械部品・金型メーカー,3,■営業品目心なし研削盤（センタレスグラインダ）及び内面研削盤（インターナルグラインダ）とその周辺装置,山形県山形市蔵王上野578-2,1961,246,651百万円,,http://www.micron-grinder.co.jp/,スタンダード市場,
2024-07-01,日本電解株式会社,機械部品・金型メーカー,1,■事業内容：EV車の車載用電池やスマートフォンなど電子機器部品に使用される電解銅箔の製造・販売,茨城県筑西市下江連1226,1958,240,210百万円,,http://www.nippon-denkai.co.jp/,グロース市場,
2024-08-01,島田理化工業株式会社（三菱電機グループ）,電子部品メーカー,8,■会社概要電子・通信機器：電波応用産業の先進企業として、従来の無線通信やレーダなどの通信・インフラ機器分野に止まらず、小型・ハイパワー製品の開発・製品化によってマイクロ波・ミリ波技術の応用分野を広げ、新たな価値の創造に注力しています。パワエレ機器：最先端の高周波誘導加熱技術と安心のサポート体制により、自動車、機械、電機、半導体から食品まで、あらゆる産業分野の加熱処理で貢献しております。また、「環境への配慮」「コスト削減」「省エネルギー」をテーマに、新しい技術開発に挑戦しています。,東京都調布市柴崎2-1-3,1947,275,600百万円,48.0,http://www.spc.co.jp/,,
2024-07-01,日油技研工業株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,4,■事業内容： 機能製品（ケミカルインジケータ、建設資材、機器類）の製造及び販売特機製品（化工材、火工品）の製造及び販売■当社について：当社は、海洋から宇宙まで独創性のある技術とサービスを提供し、人と社会に貢献することを経営理念としています。1980年の設立以来、当社の独創的な製品は深海から宇宙に至る幅広い分野でご使用いただき、様々なシステムの安全と信頼の確保に貢献してまいりました。その他、医療機関での滅菌工程の安全のためのインジケータ、製造業の工程管理に欠かせない温度を計測するための「示温材」、耐震強度を高める建設資材など、生活のあらゆる点において当社独自の技術が活かされております。,埼玉県川越市的場新町21-2,1980,320,"1,478百万円",,https://www.nichigi.co.jp/,,
2024-08-01,日鉄精圧品株式会社,自動車部品メーカー,2,自動車用精密部品の製造・販売,愛知県半田市日東町1番地,1970,,4億8000万円,,https://www.nspf.nipponsteel.com/,,代表取締役社長 松本 斉
2024-08-01,株式会社ＳＣＲＥＥＮビジネスエキスパート,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,3,東証プライム市場上場企業である SCREENホールディングスのグループ企業としてSCREENグループの総務分野（財務サービス事業・ファシリティサービス事業・総務サービス事業・人事サービス事業）の 業務を幅広く行っています。,京都府京都市上京区堀川通寺之内上ル四丁目天神北町1-1,2006,223,10百万円,,https://www.screen-bex.co.jp/recruit/,,
2024-08-01,旭化成ファインケム株式会社,電子部品メーカー,2,■事業概要：■医薬品原体及び医薬品添加剤の製造、販売 ■医療材料分野の製造、販売 ■電子材料分野原料の製造、販売■合成樹脂用添加剤・改質剤の製造、販売 ■香粧品原料の製造、販売同社は、旭化成グループのファインケミカル部門の核となる企業です。電子材料分野および医薬・医療分野など先端技術分野を中心に、幅広い分野で顧客ニーズに応え、製品を製造しています。,大阪府大阪市北区中之島3-3-23中之島ダイビル30F,1960,265,325百万円,38.0,http://www.asahikasei-fc.jp/,,
2024-07-01,ミクロン電気株式会社,機械部品・金型メーカー,1,■事業内容：巻線、酸金型カスタム抵抗器を中心として、特殊ヒーター、安全回路部品などの電子部品の製造販売や、デザインからの設計開発、提案型営業を行っています。,神奈川県横浜市港北区大倉山3-61-1,1957,220,99百万円,41.0,http://www.micron-e.co.jp/,,
2024-08-01,トルンプ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,8,"■事業概要：大きく3つの事業を展開し、グローバル合計で約4,000億円の売上を誇ります。・工作機械とレーザ装置事業・レーザ加工事業・エレクトロニクス事業",神奈川県横浜市緑区白山1-18-2,1977,227,100百万円,42.0,http://www.jp.trumpf.com/,,
2024-06-01,株式会社ニッケ機械製作所,計測機器・光学機器・精密機器・分析機器メーカー,6,■事業概要：半導体、電子部品、情報通信、自動車、家電製品分野から一般産業ＦＡにいたるまで、幅広いユーザのご要望にお応えします。グローバル化の進む今日、高品質でコストパフォーマンスのよい装置をいかに構築出来るかが求められています。豊富な経験と独創性。これらがニーズにマッチする新装置を創造しています。お客様の様々なご要望に応えるため、従来の枠にとらわれず新たな発想のもとに企画設計を行い製品化へとつないでいきます。,兵庫県加古川市米田町船頭440,1978,306,50百万円,44.1,"Failed to retrieve page, status code: 410",,
2024-08-01,アドバンテック株式会社,電子部品メーカー,8,■概要：産業用コンピューターで世界トップシェアを誇る台湾メーカーの日本法人です。eプラットフォーム・サービスのリーディング・プロバイダとして、産業用コンピューティングやオートメーション市場における高品質でハイパフォーマンスなeプラットフォーム・サービスの開発と製造を行っています。同社の製品・サービスは様々な分野に応用され、産業用PCだけではなく、診療用に医師が利用するタッチパネル／デジタルサイネージ要のコントローラ／ゲーム／新幹線内のWi-Fi等に使用されています。※本社データ：台湾証券取引所上場・28か国に業務展開・全世界社員数8000人・資本金188百万ドル,東京都台東区浅草6-16-3,1997,229,60百万円,44.0,http://www.advantech.co.jp/,,
2024-07-01,株式会社東和製作所,機械部品・金型メーカー,2,■事業内容：油圧シリンダの設計開発・製造・販売・修理再生（メッキ含む）■搭載車両例：フォークリフト、消防はしご車、ゴミ収集車、トラクター、除雪車など■社風：与えられた仕事を待つのではなく、自ら進んで目標に向かって進み、従業員同士ではお互いを尊重しあう雰囲気を醸成しています。ただ単にお客様の指示通りの物を作るのではなく、「機能」を提案できる会社になるべく、設計から一貫してモノづくりのお手伝いをすると共に、お客様の開発部隊と一緒になって新製品の開発に取り組んでおります。,岐阜県美濃加茂市川合町4-5-2,1958,244,52百万円,41.0,https://towa-gifu.co.jp/,,
2024-08-01,明智セラミックス株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,■事業内容：鉄鋼・非鉄金属業向け耐火物・新素材の研究開発・製造、及び、販売,岐阜県恵那市明智町1614,1938,260,485百万円,,"Failed to retrieve page, status code: 410",,
2024-08-01,メイコーエレクディベロップ株式会社,電子部品メーカー,11,■事業内容： 電気・電子機器の開発製造受託サービス事業、および製造受託サービス事業による先端技術・高品質・高信頼のモノづくりを行っております。,山形県米沢市アルカディア1-808-33,2011,200,400百万円,50.2,https://www.meiko-elec.com/meiko-ep/,,
2024-06-01,京セラＳＯＣ株式会社,計測機器・光学機器・精密機器・分析機器メーカー,4,■事業内容：精密光学部品、精密光学機器、固体レーザ発振器の製造販売,神奈川県横浜市緑区白山1-22-1,1954,289,50百万円,41.4,https://www.ksoc.co.jp/,,
2024-06-01,株式会社ナベル,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,3,■事業内容：各種ジャバラの製造及び販売■事業の特徴：カメラ・工作機械・半導体製造装置など、部品としての製品を過去47年間取り組んできました。そのコンセプトは世界一の美しい品質です。美しい製品は偶然には生まれません。2011年3月の東日本大震災では、ジャバラの特性を活かした折りたたみ式ソーラーの発案を得ました。2018年11月より、協働ロボット（台湾Techman Robot製）を販売開始。少子化高齢化の進む日本の労働環境の整備に、新時代のファクトリーオートメーションを構築すべく、ジャバラ製造で培った技術を活かし努力しています。,三重県伊賀市ゆめが丘7-2-3,1988,218,50百万円,,http://www.bellows.co.jp/ja/,,
2024-06-01,株式会社IHIエアロスペース・エンジニアリング,建設機械・その他輸送機器メーカー,4,■事業内容： 宇宙機器等の設計・解析・生産技術、品質保証、実験などに関する業務■特徴・魅力： 同社はロケットや宇宙ステーション等の設計・製造を行う日産自動車株式会社宇宙航空事業部の、エンジニアリング業務を行う会社として１９８８年に設立されました。その後、宇宙航空部門の株式会社ＩＨＩへの営業譲渡により２０００年にＩＨＩグループの一員となり現在に至ります。,群馬県富岡市藤木900,1988,251,20百万円,42.0,https://www.ihi.co.jp/ise/,,
2024-08-01,株式会社メイキコウ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,6,■事業内容：昇降リフト、搬送コンベヤ、システム（ハンドリングロボット等)など工場で使用する機械の開発・製造を行っています。※近年はコンサートのステージリフトなどエンタテイメント業界や、車イス昇降リフトや介護用浴槽昇降リフトで福祉業界にも貢献しています。,愛知県豊明市大久伝町東180,1955,217,200百万円,43.6,https://www.meikikou.co.jp/,,
2024-08-01,ミカサ商事株式会社,電子部品メーカー,3,■電子部品、電子機器、各種電気製品の製造販売、ならびに輸出入業務 家電・産機・車載・ロボット・社会インフラ・教育ICTと多岐に及ぶ事業展開を行ってます。,大阪府大阪市中央区北浜3-5-29日本生命淀屋橋ビル19F,1957,225,346百万円,43.6,http://www.mikasa.co.jp/,,
2024-08-01,株式会社サンコーシヤ,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,2,【世界で唯一の総合雷防護企業/インフラ・発達する情報技術を守るSPD】■事業内容：雷コンサルティング、雷防護製品の開発・製造・販売を一貫して行っています。主力製品であるSPDは電源、通信、鉄道等あらゆるインフラ設備において重要な役割を担っています。,東京都品川区大崎2-11-1,1939,634,9億7500万円,47.3,なし,,代表取締役社長 伊藤 眞義
2024-08-01,ユーピーアール株式会社,建設機械・その他輸送機器メーカー,4,■事業内容：：・パレットおよび物流機器のレンタル事業、販売事業、海外事業・アシストスーツ事業／スマートパレット事業・IoT事業／ビークルソリューション事業,山口県宇部市寿町3-5-26,1979,217,96百万円,39.2,https://www.upr-net.co.jp/,スタンダード市場,
2024-08-01,いすゞ自動車エンジン販売株式会社,自動車部品メーカー,9,■事業内容：（1）産業用内燃機関の販売（2）舶用内燃機関の製造、販売、修理（3）発電機（海、陸用）、パワーユニット等の販売（4）部品、付属品の製造、販売、修理,東京都市原市松ケ島西1-2-19,2013,235,90百万円,,http://ies-isuzu.co.jp/,,
2024-08-01,日本ダイヤバルブ株式会社,産業用装置（工作機械・半導体製造装置・ロボットなど）メーカー,9,■事業内容：バルブの製造および販売・ダイヤフラムバルブ・ボールバルブ・バタフライバルブ・その他弁類,東京都品川区広町1-3-22,1955,236,96百万円,39.9,https://www.ndv.co.jp/,,
