更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,従業員数,資本金,平均年齢,企業URL,代表者,上場市場名
2024-06-01,日本旅行企画株式会社,旅行・旅行代理業,2,■事業内容：・海外旅行・国内旅行・訪日旅行・渡航手続・保険代理業,大阪府大阪市浪速区元町1-2-2井上難波ビル3F,1973,13,26百万円,38.0,http://jtpco.com/,,
2024-07-01,株式会社エターナルカモ,ホテル・旅館・宿泊施設,2,■事業内容：国際観光ホテル業及びビジネスホテル運営及びゴルフ練習場「パラディオゴルフクラブ」の運営及び貸倉庫,愛知県岡崎市橋目町字神田79,1950,47,30百万円,,https://www.grand-okazaki.jp/newgrand/,,
2024-07-01,ＪＲ西日本レンタカー＆リース株式会社,レジャー・アミューズメント,4,■事業内容1.レンタカー ※北陸4県、近畿2府4県、中国5県の主要駅前に70ヶ所以上の営業所を設けております。2.カーリース3.駐輪場4.駐車場・駅前の自動車整理場の管理運営5.駅リンくん (レンタサイクル)6.カーシェア事業,兵庫県尼崎市潮江1-1-60,1971,253,30百万円,,https://www.ekiren.com/index,,
2024-07-01,一般財団法人日本青年館,ホテル・旅館・宿泊施設,2,■事業内容： 大正14年に初代日本青年館が全国青年団員の募金により建設され、昭和54年には青年団募金と文部省、全国知事会等の支援により二代目となる日本青年館に生まれ変わりました。そして2017年8月1日、三代目となる日本青年館が神宮外苑に誕生しました。 日本青年館は大正10年に財団を設立し、2021年100周年を迎えました。以来、日本青年館は、ホテル経営の傍ら、全国の青年団の育成と青少年活動を支援すると共に施設の利活用を通じ、スポーツの振興を図ることを目的とする一般財団法人です。,東京都新宿区霞ヶ丘町4-1,1921,,,,https://nippon-seinenkan.or.jp/seinenkan/,,
2024-07-01,株式会社 京王プラザホテル,ホテル・旅館・宿泊施設,5,■事業内容：多彩なジャンルのサービスが統合された日本最大規模の都市型ホテルを展開,東京都新宿区西新宿2-2-1,,818,100百万円,,https://www.keioplaza.co.jp/,,
2024-07-01,有限会社萩原総業,スポーツ・ヘルス関連施設,2,■事業内容：お風呂・大衆演劇を中心とした健康ランド「瀬戸大橋 四国健康村」の経営,香川県綾歌郡宇多津町浜一番丁6-10,1979,56,10百万円,36.0,http://www.kenkou-mura.com/,,
2024-08-01,シティパークアンドサービス株式会社,ホテル・旅館・宿泊施設,1,■事業内容： 同社は首都圏にてハイヤー・タクシー・バス事業を幅広く展開する日の丸リムジングループの企業です。サービス事業において培ったノウハウを継承し、ホテルを中心とする各施設でのエントランスサービスのアウトソーシングおよび駐車場管理業務、自動車運行管理のアウトソーシング事業を展開しております。同社では大きく下記2事業を行っています。①自動車運行管理事業：②ホテル関連事業：,東京都江東区扇橋1-2-17HLC扇橋ビル,1986,240,10百万円,,http://www.cps-hotels.jp/company/index.html,,
2024-07-01,株式会社ホテルニューアワジ,ホテル・旅館・宿泊施設,1,■ホテル・レストラン経営（13館※グループ合計）,兵庫県洲本市小路谷20番地,1968,1551,"2,000万円",29.0,http://www.newawaji.com,代表取締役社長 木下 学,
2024-05-01,株式会社逗子スポーツクラブ,スポーツ・ヘルス関連施設,1,■事業内容： スポーツ・レクリエーション業■同社について：逗子スポーツクラブでは、一人一人のレベルに適した様々なプログラムを実施。子供たちの成長に合わせてチャレンジしていくことで、「できた」時の達成感を感じながら、成長と喜びをサポートします。,神奈川県逗子市桜山8-1-41,1982,12,20百万円,,https://www.zushi-sports.com/,,
2024-06-01,株式会社玉の湯,ホテル・旅館・宿泊施設,1,■事業内容旅館 「由布院 玉の湯」：雑木林の中にはなれ家が点在し、客室に居ながら森林浴が楽しめる造りとなっている歴史ある宿です。レストラン 「山里料理 葡萄屋」：ご宿泊にならない方にも玉の湯の雰囲気やお料理を楽しんでいただける食事処です。売店 「由布院市」：自家製食品を中心に、九州の焼き物、大分の木・竹製品も充実しています。喫茶 「ティールームニコル」：雑木林に面した明るいテラスで、四季それぞれに美しい庭の様子を楽しみながら、のんびりお過ごしいただけます。バー「Nicol's Bar」：センノキの一枚板のカウンター越しに、雑木林を眺めながら、ゆっくりとお過ごしいただけます。,大分県由布市湯布院町川上2731-1,1962,55,30百万円,50.0,https://tamanoyu.co.jp/,,
2024-07-01,株式会社亀の井別荘,ホテル・旅館・宿泊施設,7,大正10年に創業し、今年で99周年を迎える同社。長い歴史の中で、亀の井別荘流のお客様への「おもてなし」を最優先に考え、長期に渡って旅館の歴史を築いてきました。笑顔でお迎えし、笑顔でお見送りをする。お客様のご満足の笑顔の為に、お茶、お花、おもてなし研修など、自信を磨く研修も積極的に行っています。,大分県由布市湯布院町川上2633-1,1963,75,10百万円,43.0,http://www.kamenoi-bessou.jp/,,
2024-07-01,株式会社島家,ホテル・旅館・宿泊施設,3,■事業内容：ホテル業、飲食業,兵庫県宝塚市栄町2-2-2,1958,150,10百万円,45.0,http://washington-hotels.jp/takarazuka/,,
2024-08-01,株式会社コロナワールド,レジャー・アミューズメント,69,■事業内容： ・映画館を中心としたパチンコ、アミューズメント・カラオケなどの複合レジャー施設「コロナワールド」の企画・運営 ・ビジネスホテル運営,愛知県小牧市間々本町200,1989,2250,53百万円,,http://www.korona.co.jp/Company/outline.asp,,
2024-08-01,株式会社細山田商事,レジャー・アミューズメント,1,■事業内容： 【不動産事業部】賃貸（アパート・マンション・テナント）、売買・仲介【アミューズメント事業部】イエスランド加治木店・吉田店・伊集院店・垂水店・加世田店・鹿屋店【FC事業部】・Dr.stretch・乃が美はなれ ・コメダ珈琲店・ゴンチャ【ゴルフ会員権事業部】【LED事業部】【オゾン発生器販売】【SEV代理店事業部】【貸しホール】貸し会議室 天文館ビジョンホール,鹿児島県鹿児島市中央町35-31,1975,504,10百万円,,http://www.hosoyamada.co.jp/,,
2024-07-01,鹿児島ディベロップメント株式会社,ホテル・旅館・宿泊施設,1,■事業内容： ・旅館業…旅館「きりしま悠久の宿 一心」の運営・その他…鹿児島リース中古物件／損害保険代理店／カウネット代理店／投資事業／太陽光発電事業／公共施設運営管理,鹿児島県鹿児島市山之口町1-10鹿児島中央ビル9F,,46,10百万円,,https://www.isshin-kirishima.jp/,,
2024-06-01,株式会社ミヤコ国際ツーリスト,旅行・旅行代理業,2,■事業内容： ・国内外旅行の企画・手配・手続き・業務渡航、海外視察の企画・手配・手続き・A.I.G損害保険代理店■特徴（TOPICS）： 法人・各種団体顧客をメインに取り扱っています（社員旅行、慰安旅行、団体ツアーなど）。既存のお客様へのルートセールスが大半で、新規開拓の営業はほとんどありません。,大阪府大阪市平野区西脇1-1-2,1985,5,21百万円,,http://www.miyako-kokusai.co.jp/,,
2024-08-01,シンコースポーツ株式会社,スポーツ・ヘルス関連施設,2,・公共スポーツ施設管理運営・プール管理（監視）・トレーニング指導・各種運動教室・介護予防事業,東京都中央区日本橋堀留町二丁目1番1号,1990,935,,36.0,https://shinko-sports.com/,代表取締役社長 石崎 健太,
2024-08-01,オリックス・ホテルマネジメント株式会社,ホテル・旅館・宿泊施設,81,■事業内容【温泉旅館】熱海・伊豆山 佳ら久（2023年12月2日開業）箱根・強羅 佳ら久箱根・芦ノ湖 はなをり函館・湯の川温泉 ホテル万惣会津・東山温泉 御宿 東鳳黒部・宇奈月温泉 やまのは熱海・大月ホテル 和風館ホテル ミクラス【シティーホテル・パークサイドホテル】クロスホテル札幌クロスホテル京都クロスホテル大阪ホテル ユニバーサル ポートホテル ユニバーサル ポート ヴィータ,東京都港区浜松町2-4-1,1997,1262,10百万円,35.2,https://www.orix-realestate.co.jp/hotelmanagement/,,
2024-06-01,有限会社田原迫,ホテル・旅館・宿泊施設,1,■豊かな海を望む料理宿 指宿温泉ホテル翔月： このまちで第一級の景色を眺望する、料理宿ホテル翔月ゆかしい佇まいの日本間から眺められる錦の海。新しい朝(あした)を告げる、大きな大きな日輪が東の海からゆっくりと幸せを告げる。心は、浮かぼう、浮かびあがろうと言の葉を編み上げる。鮮やかな湯豊宿(いぶすき)のお湯を身体に纏い、地に生えた、地から採れた、ならではの食が舌に絡まり喉を通る、至福は明日へあなたの生きる力となる。あなたを待ち侘びる、料理宿、ホテル翔月,鹿児島県指宿市湯の浜2-12-7,1957,50,"4,500百万円",,https://shougetu.co.jp/,,
2024-07-01,株式会社指宿フェニックスホテル,ホテル・旅館・宿泊施設,4,■事業内容： 砂蒸し温泉施設のある風光明媚な場所に立地にあるホテルの運営。昭和46年、風光明媚なこの土地に旅館指宿フェニックスホテルが設立され、およそ150室のお部屋、２つの大宴会場、４つの小宴会場、レストランに加え、大浴場には貸切風呂が3つ、45名同時収容可能の砂蒸し温泉施設が併設されております。国内外から団体旅行を中心に年間約6万人の方にご利用いただいており、近年は個人旅行も伸びてきている状況です。社員全員が、お客様に親しまれ、愛されるホテル、更にもう一度行きたいホテルを目指し日々努力を積み重ねております。,鹿児島県指宿市十二町4320,1969,120,50百万円,,https://phoenixhotel.co.jp/,,
2024-08-01,指宿シーサイドホテル株式会社,ホテル・旅館・宿泊施設,1,【私たちはこんな事業をしています】鹿児島県指宿市に位置し、目の前に錦江湾を臨むリゾートホテル、「指宿シーサイドホテル」の運営が、私たちの仕事です。,鹿児島県指宿市十町1912,1968,85,5百万円,,https://www.ibusuki-seaside.co.jp/,,
2024-08-01,株式会社イクサム,レジャー・アミューズメント,4,■事業内容：パチンコなどの遊技場他レジャーに関する事業の経営、コインランドリー・洗車場の経営■事業の特徴：（1）イクサム…愛知と栃木にある、地元の人々が集うパチンコ店。開放感あふれる広々とした空間が特徴で、地域密着型＆中規模の店舗展開にこだわっています。パチンコ業界健全化のリーダー企業として、クリーンなイメージにしていきます。（2）しゃぼん…犬山駅の近くで、コインランドリー（大型洗濯機・乾燥機完備）と洗車場（自動洗車機・手洗い洗車機）が併設された施設です。,愛知県犬山市大字犬山字西畑19,1969,150,20百万円,36.9,http://www.exam-web.com/,,
2024-06-01,アール・ケイ・アミューズメント株式会社,レジャー・アミューズメント,1,■事業内容1：アミューズメント事業2：ホテル事業3：不動産事業(テナント)4：飲食事業5：ミュージアム事業6：航空機リース事業7：貸倉庫事業8：介護事業9：チョコレート製造・販売事業,沖縄県那覇市具志3-35-9トップヒルズ具志2F,1997,177,461百万円,,なし,,
2024-08-01,滝本電機株式会社,ホテル・旅館・宿泊施設,1,■事業内容： ・電気機械器具製造業,兵庫県南あわじ市市小井137,1976,30,10百万円,,"Failed to retrieve page, status code: 410",,
2024-08-01,株式会社滝本,ホテル・旅館・宿泊施設,1,・給水設備工事・水道施設運転維持管理・水道管路の調査解析診断・水道事業コンサルタント・水道施設保安 など・グランピング施設などの宿泊・レジャー施設の管理運営,兵庫県南あわじ市市小井137,1976,23,2000万円,,http://www.m-awaji.jp/~takimoto/,代表取締役 滝本 太一郎,
2024-07-01,株式会社阪神ホテルシステムズ　ザ・リッツ・カールトン大阪,ホテル・旅館・宿泊施設,1,■ホテル「ザ・リッツ・カールトン」の運営,大阪府大阪市北区梅田2丁目5番25号,1997,632,1億円,,https://www.ritzcarlton.com/ja/hotels/osarz-the-ritz-carlton-osaka/overview/,取締役社長 柚木 邦夫,
2024-07-01,株式会社伊良湖シーサイドゴルフ倶楽部,レジャー・アミューズメント,1,■ゴルフ場のご案内■東名高速道路「音羽蒲郡IC」から約50Kmに位置しております。来場まで、海を横に見ながらのドライブは小旅行気分。フラットで広いフェアウェイ。アップダウンもなく疲労も少なく、ゆったりプレーを楽しめます。多くのヤシの木が植樹されており、海外を思わせるような贅沢な景観です。当ゴルフコースは伊良湖岬の先端に位置しており、穏やかな気候とリゾート感溢れる景観で日常を忘れ、ゆったりとゴルフを楽しむことができます。遠州灘と波穏やかな三河湾に囲まれた日本を代表するシーサイドコースです。,愛知県田原市伊良湖町宮下2822-2,1960,55,125百万円,,http://www.isgc.co.jp/,,スタンダード市場
2024-08-01,株式会社ナニワツーリスト,旅行・旅行代理業,求人なし,,大阪府大阪市中央区谷町9-3-7中央谷町ビル 3Ｆ,1969,,10 百万円,,"Failed to retrieve page, status code: 410",代表取締役 山下 和郎,
2024-08-01,株式会社オークラニッコーホテルマネジメント,ホテル・旅館・宿泊施設,無,国内および海外のホテル運営・管理・オークラ ホテルズ & リゾーツ…国内16ホテル、海外9・ホテル ニッコー・ホテルズ・インターナショナル…国内23ホテル、海外18・ホテル ホテルJALシティ…国内15ホテル（2022年6月1日 現在） 2024年5月doda掲載求人より引用,東京都港区虎ノ門2-10-4,1970,,"4,272 百万円",,"Failed to retrieve page, status code: 410",代表取締役社長 大倉 喜久彦,
2024-05-01,株式会社大蔵プロパティー,レジャー・アミューズメント,2,■事業概要：パチンコ店、スロット店、ゲームセンターを中心とする総合アミューズメント事業の企画及び店舗運営。※主に東京都北部でパチンコ・スロット店を運営する総合アミューズメント企業です。※業界のサービスがマニュアル化した現在、サービス業の究極、最高級ホテルのサービスを目指し、事業展開を行っています。,埼玉県蕨市塚越1-4-2,1975,49,82百万円,43.0,http://www.okura-property.co.jp/,,
2024-07-01,株式会社エムアンドエムサービス,ホテル・旅館・宿泊施設,1,（事業内容） 1，ホテル・旅館業、及びレストラン・飲食店業 2，保養所、迎賓館、研修所の運営受託事業 3，上記施設の増改築に関するコンサルタント業 4，受託施設への家具、什器、備品、消耗備品の販売業 5，受託施設への食材販売業,大阪府大阪市中央区北浜2-6-26大阪グリーンビル8F,1997,1050,30百万円,48.9,https://www.mandm.co.jp/,,
2024-07-01,株式会社ゴルフ場システム,スポーツ・ヘルス関連施設,1,■事業内容：◆ゴルフ場管理システム・ゴルフ場総合管理システム「倶楽部エース２１」のソフトウェア開発・販売・保守・ゴルフ場総合管理システムのハードウェア販売・ゴルフ場サプライ品の販売,大阪府豊中市新千里東町1-4-1阪急千里中央ビル8F,1983,16,30百万円,,https://golfjyo.co.jp/,,
2024-08-01,森忠商事株式会社,レジャー・アミューズメント,3,■事業内容：アミューズメント施設・ゲームセンターへの菓子・食料品・日用品など景品全般の卸し,東京都大田区羽田1-10-10,1975,39,10百万円,35.0,https://morichu.biz/,,
2024-08-01,株式会社ジョットツーリスト,旅行・旅行代理業,2,■企業概要：当社は矢崎総業株式会社（矢崎グループ）が親会社の旅行会社です。世界に広がるYAZAKIのヒューマンネットワークと連携しオリジナリティあふれる旅プランを創造。人と人・文化の交流、ふれあい感動、思い出の数々をお届けいたします。矢崎グループでは約23万人の従業員がいて、 海外への出張や研修、出向があり、国内でも、慰安旅行やイベントなどもあります。従業員の子供を対象にした、サマーキャンプという制度もあります。そのような矢崎グループ内で必要な様々なチケットやイベントの手配などの仕事が、業務全体の85％程度を占めています。,静岡県裾野市御宿1500矢崎総業株式会社Y-CITY厚生センター内,1979,17,99百万円,,https://jott.co.jp/company,,
2024-08-01,株式会社マルマス（サニーストンホテル）,ホテル・旅館・宿泊施設,1,■ビジネスホテルの経営・サニーストンホテル（441室）大阪府吹田市広芝町10-3・第2サニーストンホテル（132室）大阪府吹田市江坂町1-22-4・新大阪サニーストンホテル（232室）大阪府大阪市淀川区西中島4-12-2,大阪府吹田市広芝町10-3,1963,80,,,https://www.sunnystonehotel.co.jp/pc/sunny_1/,代表者 石井 博章,
2024-07-01,株式会社サンリバー,スポーツ・ヘルス関連施設,2,■事業内容：・スポーツ施設経営（江坂ゴルフセンター、江坂テニスセンター、江坂ベースボールセンター）・レストラン経営（中国料理翠園、スポーツ施設付帯レストラン）・美術展示施設経営（スキュルチュール江坂）・不動産賃貸,大阪府吹田市芳野町13-14,1940,44,150百万円,45.0,https://www.amenity-esaka.com/,,
2024-07-01,富士急行株式会社,レジャー・アミューズメント,1,■事業内容：・レジャー、サービス業…遊園地、ホテル、ゴルフ場、スキー場、キャンプ場など・運輸業…富士急行線（大月～河口湖）、乗合バス、高速バス、貸切バスなど・不動産業…建物賃貸、別荘分譲など,本社／山梨県富士吉田市新西原5-2-1東京本社／東京都渋谷区初台1-55-7,1926,322,91億2600万円,38.8,http://www.fujikyu.co.jp/,代表取締役社長 堀内 光一郎,プライム市場
2024-07-01,株式会社ホテルジャパン,ホテル・旅館・宿泊施設,4,会員制リゾートホテル・レストラン事業,東京都渋谷区代々木2-9-6 久保ビル5F,1975,373,3億6300万円,,http://www.japantotalclub.jp/company/index.php,代表取締役 村上 昌貴,
2024-08-01,株式会社延田エンタープライズ,レジャー・アミューズメント,3,■事業内容：〈総合アミューズメント事業〉遊技場事業、温浴事業、レストラン事業、スポーツ事業、デベロッパー事業、物販事業業績が右肩上がりに成長を続ける延田グループ。中でも「パチンコ123」などのアミューズメント施設を、関西圏を中心に関東・九州含め65店舗展開しています。アミューズメント事業だけにとどまらず「スポーツ事業」「温浴事業」「飲食事業」といった様々なビジネスを展開しています。,大阪府大阪市中央区心斎橋筋2-1-6延田ビル,1963,2792,123百万円,32.0,http://www.nobuta123.co.jp/,,
2024-07-01,株式会社イースタンスポーツ,レジャー・アミューズメント,7,■事業内容： 全国9ヶ所に直営ボウリング場を展開。地域に根差した店舗展開でユーザーから支持を受けており、あらゆる年齢層のお客様に喜んでいただける企画やイベントも定期的に実施し、地域の皆さんの交流の場としても貢献しています。■展開店舗：盛岡・桐生・足利・八王子・立川・所沢・市川・富津・北九州,東京都渋谷区代々木2-11-15新宿東京海上日動ビル9F,1963,245,20百万円,,https://www.starlanes.co.jp/,,
2024-08-01,株式会社エイチ・アイ・エス,旅行・旅行代理業,5,■事業概要／特徴◇旅行事業（海外旅行、国内旅行、訪日旅行、海外発着）◇ホテル事業（変なホテル、ウォーターマーク、グリーンワールド（台湾）等のブランドによるホテル運営、ホテル・旅館再生事業等）◇テーマパーク事業（ラグーナテンボス）◇新規事業（オンライン旅行事業、飲食事業、通信事業など）,東京都港区虎ノ門4-1-1神谷町トラストタワー5F,1980,4809,100百万円,38.0,http://www.his-j.com/index.html,,プライム市場
2024-08-01,株式会社nobitel（ノビテル）ストレッチ専門店「Dr. stretch」,ホテル・旅館・宿泊施設,1,■Dr.stretch直営事業部■WECLE事業部■トラベル・ホテル事業部■EC事業部■スポーツメディア事業部,東京都新宿区大京町22番地1 グランファースト新宿御苑2階,1993,1547,"9億7,739万4,595円 ※2022年4月公表",25.0,https://corporate.nobitel.jp,代表取締役社長 黒川 将大,
2024-08-01,キリンアンドコミュニケーションズ株式会社,レジャー・アミューズメント,5,■事業内容：（1）工場広報事業（2）カスタマーサポート事業,東京都中野区中野4-10-2,1988,343,50百万円,43.0,http://www.kirin-com.co.jp/,,
2024-08-01,株式会社アワーズ,レジャー・アミューズメント,1,■事業内容： ・動物園、水族館、遊園地および博物館の経営・飲食店および売店の経営,大阪府松原市丹南3-2-15,1977,340,100百万円,,"Failed to retrieve page, status code: 410",,
2024-07-01,株式会社北信,レジャー・アミューズメント,1,私たち北信グループは1974年の創業以来、大阪府和泉市・兵庫県尼崎市の地元に密着した営業スタイルで地域のお客様に『楽しみ』『喜び』『感動』を提供し続けてきました。そして今、第二創業期として更なる 成長を目指し、20才代・30才代の次世代メンバーが中心となって日々よりよい会社を創るために活動をしています。,大阪府和泉市太町940-13北信ビル4階,1984,140,30百万円,35.4,http://www.hksnizm.com/,,
2024-08-01,株式会社ＬＡＶＡ　Ｉｎｔｅｒｎａｔｉｏｎａｌ,スポーツ・ヘルス関連施設,7,・ヨガスタジオ等の運営（ホットヨガスタジオLAVA等）・キックボクシングスタジオの運営（BurnesStyle）・ヨガインストラクター養成スクールの運営（FIRSTSHIP）・ヨガウェアブランドの展開（SUKALA）・ヨガイベントの運営,東京都港区北青山1-2-3 青山ビル9階,2005,6202,"1,000万円",,https://lava-intl.co.jp/,代表取締役社長 鷲見 貴彦,
2024-07-01,日本体育施設株式会社,スポーツ・ヘルス関連施設,2,■事業内容： ■スポーツ・レクリエーション施設の総合建設 ■スポーツ施設の計画・設計 ■スポーツターフ維持管理の設計・提供 ■公園・運動施設の管理・運営の設計・提供 ■体育施設舗装材・器具・備品の製造・販売 ■企業理念： 日本体育施設は、全従業員の物心両面の幸福を追求し、一、お客さまに最高の製品とサービスを提供します。一、企業価値を高め、心身ともに健康で豊かな社会の進歩発展に貢献します。,東京都中野区東中野3-20-10ケイエム中野ビル4F,1971,118,43百万円,,http://www.ntssports.co.jp/,,
2024-08-01,株式会社タイレル,ホテル・旅館・宿泊施設,4,■事業内容： ビジネスホテルの他、コンビニ・飲食店・建築リフォーム・タイル工事等、多角経営で安定成長を目指しています。ビジネスホテル(18施設)、コンビニエンスストア(36店舗)、飲食店(7店舗)の経営、建築リフォーム・タイル工事,東京都府中市本町4-23-2,1969,950,50百万円,,http://www.tilel.co.jp/company/,,
2024-07-01,株式会社イケオン,ホテル・旅館・宿泊施設,1,■事業内容：阪急阪神第一ホテルグループの一員である同社は、「第一イン池袋」の経営を行っています。■「第一イン池袋」の特徴：全国に48ホテルを有する「阪急阪神第一ホテルグループ」の中でも、常にトップクラスの稼働率を維持しており、日本国内はもちろん海外からも多くの顧客を迎えています。客室数は139室と多くはありませんが、1人部屋から4人部屋まで幅広い部屋タイプを持ち、ビジネスマンに限らずレジャー、ファミリー、修学旅行生まで受け入れることができる機動性にあふれたビジネスホテルです。,東京都豊島区東池袋1-42-8第一イン池袋,2004,22,11百万円,29.0,https://www.hankyu-hotel.com/hotel/dh/ikebukuro/,,
2024-07-01,株式会社クリアックス,レジャー・アミューズメント,1,■カラオケ事業カラオケルーム歌広場（69店舗・2023年12月現在）の運営（東京・神奈川・埼玉・千葉・宮城）■温泉ホテル旅館事業伊東園ホテルズ（49館、2023年12月現在）・伊東園リゾートの運営（北海道・福島・群馬・栃木・茨城・新潟・長野・千葉・神奈川・静岡・山梨）■新規事業居酒屋 串もん末吉やなどの運営（東京）,東京都豊島区南池袋1-10-13 荒井ビル5F,1994,100,3000万円,,https://www.criax.jp/,代表取締役社長 木下 泰一,
2024-07-01,株式会社ジェイフード,レジャー・アミューズメント,1,■事業内容： 【アミューズメント事業】・店舗・ECサイト運営…中古ゲームソフト・トレーディングカード、それぞれを専門に扱う店舗「ドラゴンスター」の運営と、イベント企画・運営・店舗開業・運営支援…「自分のお店を始めたいけど何からやればいいかわからない・・・」という方をサポートしています。【フード事業】・安全・安心に食事を楽しめるフレンチカフェ「Les Freres」の運営・今までに無い、クレープの領域を超える新しいスイーツ「DRAGON CREPE&DELI」の運営・生地の“美味しさ”や“本格さ”を追求しお届けする「Creperie MELODY」の運営,大阪府阪南市下出743-17,1994,98,20百万円,,https://jfood.co.jp/,,
2024-08-01,株式会社ダイナム,レジャー・アミューズメント,2,"店舗数全国NO.1のチェーン型パチンコホールの展開（397店舗）。ビジョンは、「パチンコを誰もが気軽に楽しめる""日常の娯楽""に改革する」こと。地域社会、地域の人々に必要とされ、なくてはならない存在になることを目指して努力している。その手段として、チェーンストア経営理論に基づき、ローコスト標準店の多店舗展開を行っている。パチンコを気軽に安心して楽しんでもらうために、プライベートブランド（PB）の遊技台開発も17年以上取り組み続けている。近年は業界再編の動きが加速し、M&Aによる店舗拡大も進めている。",東京都荒川区西日暮里2-27-5,1967,7087,"5,000百万円",,https://www.dynam.jp/top/index.html,,
2024-07-01,株式会社安田屋,レジャー・アミューズメント,5,■事業内容：パチンコ店『やすだ』『YASUDA』の運営■企業概要：創業70年以上の歴史を持つアミューズメント企業です。お客様も従業員も大切したいという想いを抱いているため、ひたすらに「薄利多売（客）主義」「待遇重視主義」を貫いております。店舗の数よりも「店舗の強さ」にこだわっており、将来の人口減少と競争激化を想定し、今後も人口の集中する関東圏をターゲットに繁盛店のみを着実に増やしていくことを心掛けています。,東京都板橋区大山町26-8,1949,778,30百万円,33.5,http://www.yasudaya.co.jp,,
2024-07-01,株式会社椿館,ホテル・旅館・宿泊施設,1,■事業内容： ・創業1669年に「椿の湯」として創業し、400年余りの歴史を刻む温泉宿です。・当館は青森市浅虫の奥座敷の棟方志功のゆかりの椿館とカレーの宿屋つばきの2館を経営しています。,青森県青森市大字浅虫字内野14,1969,38,13百万円,,https://www.810215.com/,,
2024-07-01,株式会社ファーストリゾート（東京ベイ舞浜ホテル ファーストリゾート）,ホテル・旅館・宿泊施設,2,ホテルの運営、企画等に関するコンサルタント業,東京都渋谷区代々木2丁目10番12号,1982,168,5千万円,,https://www.maihamahotel-firstresort.jp,代表取締役社長 佐藤 俊行,
2024-06-01,互福興業株式会社（八重洲ターミナルホテル）,ホテル・旅館・宿泊施設,1,ビジネスホテル・レストラン・レジャー施設の経営,東京都中央区八重洲1-5-14,1954,73,1000万円,,https://yth.jp,代表取締役 仲子 誠一,
2024-06-01,一般財団法人アジア会館,ホテル・旅館・宿泊施設,1,■諸外国から来訪する技術研修者その他旅行者に対する宿泊施設並びにその付帯施設の建設及び維持経営■諸外国に対する技術並びに経済協力に関する事業への援助■国際協力を促進するために国内及び海外において実施する国際交流事業■その他この法人の目的を達成するために必要な事業,東京都港区赤坂8-10-32,1957,,,,https://www.asiacenter.or.jp/,代表理事・会長 牟田 博光,
2024-08-01,株式会社大陸トラベル,旅行・旅行代理業,1,■中央アジア・コーカサス・東欧諸国などへの観光・業務に関わる旅行手配,東京都中央区新川2-21-10,1979,,6000万円,,https://www.tairiku-travel.co.jp/,代表取締役社長 染川 貴浩,
2024-08-01,株式会社グリーンホスピタリティーマネジメント,ホテル・旅館・宿泊施設,1,■事業内容： ホテル運営・ホテルに関するコンサルティング・ホテル業務支援2000年にホテル経営の専門会社、グリーン・ホテル・マネジメント（現グリーンホスピタリティーマネジメント）を設立。今日までに30以上の施設を手掛け、各施設の特性や強みを十分に理解し、オーナー様のニーズに沿って様々な運営改善を実現、ホテルのさらなる資産価値向上を実現させてきました。グリーンホスピタリティーマネジメントは、今後ともオーナー様、お客様、従業員、そして社会に対しホスピタリティにあふれるホテル運営を目指して前進します。,東京都新宿区西新宿3-20-2東京オペラシティタワ-19F,2000,,10百万円,,"Failed to retrieve page, status code: 410",,
2024-08-01,株式会社トヨタツーリストインターナショナル,旅行・旅行代理業,1,"■企業概要当社は、主にトヨタグループ各社の海外への業務出張を中心に取り扱う会社です。東京・名古屋・大阪・豊田他、海外にもネットワークを持ち、信頼して頂けるサービスの提供を心掛けています。海外業務渡航以外の分野では、海外、国内の団体旅行（MICE, 観光旅行、インバウンド旅行等）に関わる、目的に応じた企画提案、旅行提供、手配業務、個人旅行、パッケージ旅行の販売も行う多角的な会社です。",愛知県名古屋市東区泉1-23-36NBN泉ビル 7F,1973,124,120百万円,,"Failed to retrieve page, status code: 410",,
2024-08-01,サムティホテルマネジメント株式会社,ホテル・旅館・宿泊施設,1,■事業内容： 日本全国の観光やビジネスの活動拠点へ、お客さまと地域の懸け橋となれるよう、「価値あるホテル」を展開。「S-PERIA HOTEL」「S-PERIA INN」を中心に、日本全国に8ホテルを展開しています。 長年にわたり、ホテル事業で培ってきた「真心」のこもったおもてなしを最大限発揮し、お客さまと地域の懸け橋となれる「価値あるホテル」を目指し、お客さまの笑顔で溢れる場所を創り続けています。,大阪府大阪市淀川区西宮原1-8-39,1892,164,50百万円,,https://www.samtyhotel.com/,,
2024-08-01,有限会社野口商事,レジャー・アミューズメント,1,■事業内容： ・パチンコ店を2店舗運営・テナント業の管理運営・地元地域活動渉外活動・パチンコ店のマーケティング・パチンコ店のブランディング,大阪府豊中市蛍池中町2-4-15,,9,3百万円,,"Failed to retrieve page, status code: 410",,
2024-08-01,信和ホテルズ株式会社,ホテル・旅館・宿泊施設,4,■事業内容：・ホテル事業（ホテルプラザ神戸、ライズホテル大阪北新地、ライズホテル大阪なんば）・温浴事業（天然温泉ひなたの湯）★2025年に2号店OPEN予定・レストラン事業（ホテル内神戸3店舗、北新地1店舗）・ケーキショップの運営（ホテルプラザ神戸内直営1店舗、北新地1店舗）・貸会議室事業（JEC日本研修センター心斎橋、江坂）,兵庫県神戸市東灘区向洋町中2-9-1,1998,75,1百万円,,https://shinwahotels.com/,,
