更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,代表者,上場市場名
2024-08-01,株式会社アプリシエイト,PR会社・代理店,1,■事業内容： ・ソリューション事業：お客様の課題に応じ、さまざまな商品・サービスをお繋ぎいたします。通信・デバイス・ソフトウェアを中心に、設備環境の最適化からコスト効率を含めた運用支援までプランニングいたします。・アライアンス事業：企業様、団体様と協業し、新規事業に取り組みます。既存の販売チャネルを活かしながら、商材×知見×リソースをかけ合わせ、お客様の満足度向上とクロスセリングの機会を創出いたします。,東京都新宿区西新宿7-5-20,2013,33.0,20,5百万円,http://appr.co.jp/,,
2024-07-01,株式会社スターキッド,Webマーケティング（広告代理店・コンサルティング・制作）,1,■事業内容：企業PR / WEBデザイン / WEBサイト制作・HP制作 / WEB運営・保守・管理 / WEBシステム開発 / ECサイト・ネットショッピングサイト構築・運営・保守 / グラフィックデザイン / WEBコンサルティング・ECコンサルティング / アプリ開発インターネットホームページの企画および制作を行っています。大手代理店からの受注案件、プロダクションからの直受け案件が多く、クオリティの高さには定評があります。全て自社内での制作となっている点も魅力です。,東京都渋谷区本町1-7-5初台村上ビル10F,2007,35.0,22,1百万円,http://star-kid.jp/,,
2024-08-01,株式会社ウェイブ,放送・新聞・出版,10,創業以来、電子コミック出版を軸に事業を拡大しており、毎年増収を実現しております。安定した財務基盤を元に、人気作のCDやアニメ、実写化などのメディアミックスやコミックの海外展開、ゲームやアプリ領域への進出、自社作品以外の電子コミック・アニメ販売も手掛けるコンテンツプラットフォーム事業など多角的な挑戦を続けています。,東京都豊島区東池袋3-1-1 サンシャイン60 15F,2010,30.3,197,7300万円,https://wwwave.jp/,代表取締役 関口 航太,
2024-08-01,株式会社アイサポート,Webサービス・Webメディア（EC・ポータル・ソーシャル）,1,■事業内容： インターネットサイト企画事業インターネットサイト運営事業インターネットサイトコンサルティング事業インターネットマーケティング事業インターネットでの物品販売代行ホームページの作成代行パソコン講習会パソコン関連ハードウェア・ソフトの販売,新潟県三条市須頃1-55,2003,,4,1百万円,https://www.is1.co.jp/,,
2024-08-01,ツクリンク株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,6,"■事業内容： WEBサービスの企画・開発・運営マッチングサイト【ツクリンク】企画・開発・運営【ツクリンクとは】働き手と案件を繋げ、受発注者の課題を解決する建設事業者向け受発注マッチングプラットフォームです。受注者・発注者、双方が抱える悩みを解決し業務拡大のチャンスを生み出します。会員数は90,000社を超え、日本最大級の建設マッチングプラットフォームとなっています。",東京都渋谷区代々木1-4-1Jプロ代々木ビル 4F,2012,33.0,102,322百万円,https://tsukulink.co.jp/,,
2024-07-01,株式会社マッシュデザインラボ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,2,■企業概要：マッシュホールディングス９社のグループの一員として、CG事業・WEBプロモーション事業・グラフィックデザイン事業を行っています。,東京都千代田区紀尾井町3-12紀尾井町ビル16F,2014,,40,25百万円,http://www.mashdesignlab.com/,,
2024-07-01,株式会社ｙｅｐ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,2,■事業概要：・Webサービスの企画、開発及び運営・ソフトウェアの企画、制作、コンテンツの運営及び販売・コンピュータシステム、Webに関する総合コンサルティング業務・Webを中心としたデジタルコンテンツの企画、制作、販売及び運用・グラフィックデザイン全般（Web、紙媒体、POP、パッケージなど）・動画企画及び制作・ECサイトの制作／提案,東京都文京区白山1-33-18白山NTビル3F,2014,33.7,19,4百万円,https://www.ye-p.co.jp,,
2024-07-01,株式会社エクスペリエンスＤ,SP代理店（イベント・販促提案など）,3,■事業内容： ・店舗・体験型施設の戦略立案・企画・運営 ：事業戦略・ブランド戦略の立案／施設戦略・コンセプト開発の立案／立地選定・物件選定のサポート／体験デザインの構築(カスタマージャーニー設計)／建築・インテリアの基本デザイン、プロデュース／企画開発（OMO設計・MD・コンテンツ・サービス）／運営体制整備・オペレーション構築／施設データ取得・分析・運用(KPIマネジメント・施設SNS)／スタッフ採用・教育・管理／飲食事業の企画・運営／物販事業の企画・運営,東京都江東区豊洲5-6-15NBF豊洲ガーデンフロント4F,2014,35.0,368,60百万円,http://experienced.co.jp/,,
2024-08-01,株式会社Ｓｔｏｃｋ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,20,■事業内容：情報ストックツール「Stock」・社内のナレッジに即アクセスできるツール「ナレカン」の開発・運営を行うスタートアップ企業です。,東京都中央区東日本橋2-8-3JMFビル東日本橋01-4F,2014,,26,1百万円,http://www.stock-inc.co.jp/,,
2024-06-01,株式会社インタラクティブソリューションズ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,3,AIや音声認識の複数特許（2024年5月現在130件超）を取得、自社サービスの機能に組み込み、SaaS型サービスとして推進している研究開発型ITベンチャーです。主力サービスである『iRolePlay』は、接遇から商談など、人格付与したAIがお客様と対話する様々なシーンを再現して練習ができる対話システム。トレーニング準備、対話トレーニングから評価まで、AIを活用し教育効果を高めながら従業員教育の効率化とコスト削減が可能なソリューションです。,東京都千代田区麹町2-5-1,2010,,35,100百万円,https://www.interactive-solutions.co.jp/,,
2024-06-01,株式会社ミックスインターナショナルコミュニケーションズ,ゲーム（オンライン・ソーシャル）,1,■事業内容： ＜WEB DIV.＞WEBデザイン・制作／WEBマーケティング／WEBコンサルティング／WEBホスティング／システム開発／iOS・Android アプリ開発／ホスティング事業＜CG DIV.＞CG / 映像制作／アニメーション制作／AR・VRコンテンツ制作,東京都渋谷区渋谷3-27-11祐真ビル新館,2010,29.0,12,,https://mixintl.net,,
2024-08-01,株式会社リザービア,Webサービス・Webメディア（EC・ポータル・ソーシャル）,6,「美容業界の集客課題に起因する、サロン経営/業界の働き方の問題」を解決すべく予約システム「リザービア」を運営しています。具体的には：〇クライアントがユーザーをそれぞれ資産化（ストック）し、リピート化できるようなプロダクトづくり〇クライアントが経営、集客戦略を立案、実行できるためのサポートを実現していくことで、関わる方それぞれが「create for the brighter」（リザービアのプロダクトビジョン）の状態を実現することを目指しています。※詳しくはリザービアのコーポレートサイトをご確認ください。（https://rsvia.co.jp/company/vision/）,東京都豊島区東池袋3-1-1サンシャイン60-47F,2005,30.0,39,54百万円,https://rsvia.co.jp/,,
2024-08-01,株式会社フラッグシップオーケストラ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,2,■事業内容：・格安大量動画制作サービス「ムビラボ」 の運営・ABテスト動画広告サービス 「ムビラボアド」の運営・動画配信、分析ツールサービス「ムビパス」の運営・クリエイター人材紹介サービス「ムビラボバンク」の運営・その他動画事業,東京都港区芝5-3-2+Shift Mita B1F,2014,,30,286百万円,https://www.fragor.co.jp/,,
2024-07-01,株式会社ＤｉｇｉＣｏｎ,Webマーケティング（広告代理店・コンサルティング・制作）,1,■事業内容：Webマーケティング戦略の立案設計(Webマーケティング総合支援、SEO対策や各種ツールの導入など、Webマーケティングをトータルで支援)広告代理事業(リスティング広告、DSP、SNS広告、トレーディングデスク事業)Webサイト企画・制作(Webサイト制作、ランディングページ制作、ECサイト制作)メディア事業／企画・運営・販売(メディア企画構築、ライティング、入稿)各種コンサルティング事業,東京都千代田区神田駿河台2-3-6,2014,35.0,24,3百万円,https://dcon.co.jp/,,
2024-07-01,株式会社ティータイム,Webサービス・Webメディア（EC・ポータル・ソーシャル）,2,■事業内容： ・ポータルサイト集客支援サービス・ホームページ集客支援サービス・ゴルフ場会員権Webマーケティング・その他ゴルフ場様向け広告代理店業・競合調査（価格・枠・プラン）クローリングシステム提供・ゴルフ業界に特化した人材紹介 他,東京都豊島区南大塚3-42-13寺岡ビル3F,2014,32.0,40,36百万円,https://teetime.co.jp/,,
2024-08-01,dely株式会社『kurashiru(クラシル)』『TRILL(トリル)』,Webサービス・Webメディア（EC・ポータル・ソーシャル）,33,■会社概要dely株式会社はレシピ動画サービス「クラシル」を中心に、下記複数の事業/サービスを展開しています。また、2018年7月、delyはヤフー株式会社と資本提携契約を結び、2020年4月には女性向けメディア「TRILL」を運営するTRILL株式会社の株式の100％をヤフーから取得し、完全子会社化しました。ヤフー株式会社との資本関係はあるものの、現在も独立性を維持した経営を続けており、将来的にはIPO（株式公開）も目指しています。,東京都港区芝浦3-1-1msb Tamachi 田町ステーションタワーN 23F,2014,29.8,200,100百万円,http://www.dely.jp/,,
2024-07-01,株式会社ＷＥＢＬＡ,広告制作,4,■事業内容： WEBLAは、デザイナーとエンジニアが集まった100％クリエイター集団です。ホームページを使って人を笑顔にするためのお手伝いをしています。設立した当初から少数精鋭の組織ではありますが、お客様の様々なお悩みを解決するために、企画から制作、公開後の運用のサポートまで、トータルでお力になれる体制があります。現在は社内で完結できる制作力を強みに、自社サービスに注力しています。,東京都千代田区神田駿河台2-11-16202,2014,,10,2百万円,https://webla.jp/company/,,
2024-08-01,株式会社ティーオーエイチ,総合広告代理店,1,■広告代理店事業■有料職業紹介事業（13-ユ-308083）■労働者派遣事業（派13-314019）,東京都新宿区西新宿3-17-7 西新宿TOKビル2F,2014,36.0,61,2000万円,http://toh-group.co.jp/,代表取締役 小笹 正人,
2024-08-01,ビットバンク株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,26,▼ビットバンクとはビットバンクは暗号資産専業のスタートアップ企業です。ビットコインの技術で、世界中にあらゆる価値を流通させることをミッションに暗号資産技術の応用によって、人々の生活にビットコインが浸透し普及することを目指しています。,東京都品川区西五反田7-20-9KDX西五反田ビル 7F,2014,37.0,150,"8,649百万円",https://bitbank.cc/,,
2024-08-01,SORABITO株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,12,■事業内容「世界中の明日をつくる」というミッションを実現すべく、建設という眠れる巨大産業のDX化に挑むバーティカルSaaSのスタートアップです。具体的には、下記サービスの企画・開発・運営：・建設業の点検業務の効率化サービス「GENBAx点検」（SaaS）・建機レンタルの点検業務の効率化サービス「i-Rental 点検」（SaaS）・建機レンタルの営業サポートアプリ「i-Rental 注文」（SaaS）など,東京都中央区日本橋茅場町1-9-2第一稲村ビル8F,2014,39.0,35,"1,437百万円",https://www.sorabito.com/,,
2024-08-01,ＨＪホールディングス株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,3,■事業内容：・メディア企業から提供されるコンテンツの集約およびインターネットを利用したコンテンツ配信・コンテンツの企画、制作、権利の譲渡、譲受、使用許諾,東京都港区東新橋1-2-17汐留ウイング13F,2014,38.2,129,99百万円,https://www.hjholdings.jp/,,
2024-07-01,株式会社ＴｅｓＴｅｅ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,4,■企業概要：ポイ活アプリ「Powl（ポール）」を軸に、アプリ会員に対して広告やマーケティングリサーチ等のマーケティング領域の事業を行っております。,東京都渋谷区桜丘町9-8KN渋谷3ビル2F,2014,29.0,60,48百万円,https://www.testee.co/about/,,
2024-07-01,株式会社ポリバレント,総合広告代理店,1,■事業内容： 総合広告代理業,宮崎県宮崎市東大淀1-1-41napビル5F,2014,35.0,9,1百万円,https://www.polyvalent.co.jp/,,
2024-08-01,シェルフィー株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,11,"■事業内容｜Greenfile.work（建設DX事業）建設業界の工事""外"" 事務作業を効率化する、生産性向上 BtoB サービス です。■事業の特徴｜Greenfile.workは、建設現場の最重要分野である安全書類業務を効率化するサービスです。2019年4月のリリースから、約5年間で18万社の建設会社で利用されており、安全書類の電子化による工事外業務の効率化と作業時間短縮はもちろん、CCUS(＝建設業団体と国交省が連携して普及を推進している建設版マイナンバー）の波及による技能者の処遇改善や、ネットワーク効果による地域単位での建設DXの普及に貢献しています。","東京都目黒区大橋2-22-42No.R池尻大橋B1F,B2F-A",2014,32.0,53,226百万円,https://shelfy.co.jp/,,
2024-08-01,先進モビリティ株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,3,"■事業内容：・バス/トラックの商用車を強みとする自動運転システムの研究,開発・スマートシティや次世代型公共交通システムなどのまちづくりと連携した自動運転バスの社会実装,サービス開発・自動運転システムの運用,メンテナンス自動運転の実用化を目指す東京大学発のモビリティ・イノベーション企業。東京大学生産技術研究所「次世代モビリティ研究センター」の技術を基礎に研究開発を行い、先進的モビリティの実現を目指しています。商用車領域での自動運転システムに強みを持ち、国内のバス・トラック公道自動走行において有数の実績があります。",茨城県つくば市緑ケ原4-13,2014,,50,95百万円,http://www.as-mobi.com,,
2024-06-01,ＥＬＥＳＴＹＬＥ株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,2,■会社概要：「テクノロジーで幸せを届ける」私たちELESTYLE株式会社は、モバイル決済ソリューションの開発・運営を手掛けている会社です。培ってきたノウハウを活用したモバイルコンサルティングもワンストップで実施。次世代のキャッシュレス社会の実現を目指しています。,東京都台東区秋葉原1-1秋葉原ビジネスセンター6F,2014,,25,"1,507百万円",https://elestyle.jp/,,
2024-06-01,VISITS Technologies株式会社,Webマーケティング（広告代理店・コンサルティング・制作）,2,■事業内容：AI開発などを中心に据え、HRTech及びInnovationTech事業を展開しています。,東京都港区六本木6-10-1六本木ヒルズ森タワー17F,2014,,50,100百万円,https://visits.world/,,
2024-05-01,株式会社スタークラフト,Webマーケティング（広告代理店・コンサルティング・制作）,1,■事業概要：・WEBメディア事業：ウォーターサーバーの比較メディア「水ナビ」、不動産情報メディア「不動産のいろは」、インターネット接続サービスの比較メディア「erisgood」等、比較サイトの企画・制作を得意としております。お客様より依頼いただいた商品やサービスの購買に向けた導線として、当社比較サイトを活用しております。また比較サイト以外にもオススメする商品・サービスの記事サイトも制作しております。・インターネット広告代理事業：Yahoo!やGoogleの検索広告やディスプレイ広告をはじめ、SNS広告・ネイティブアドネットワーク広告まで運用を請け負います。,東京都豊島区南池袋2-32-12,2014,,18,100百万円,https://starcraft-n.co.jp/,,
2024-07-01,株式会社Ｓａｉｚｅｎ,SP代理店（イベント・販促提案など）,1,■事業内容： ・企業の営業／販売の支援、販売促進コンサルティング・セールスプロモーションイベント企画、運営・催事スペースでの物産展事業・革製品輸入販売、水産物の輸入、貿易・ドローン関連事業・不動産関連事業・人材派遣事業,東京都渋谷区道玄坂1-9-1梅山ビル6F,2014,,180,50百万円,https://www.saizen.co.jp/,,
2024-06-01,株式会社Ｇｎｚｏ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,2,■ブルックスグループのシステム企画・開発・運用・管理コーヒー通販のリーディングカンパニーとして50年の歴史を持つブルックスグループ。そのブルックスグループの情報システム部が当社です。専門通販サイトの中で業界トップクラスのECサイトの企画・開発・運営から、グループ全体を支える基幹システムの導入、運用までを一手に担っています。近年では新規事業に関連したサイトの立ち上げやシステム構築を手掛け、企画から参画することも増えています。,神奈川県横浜市青葉区美しが丘4-54-6,2014,,13,,http://gnzo.com/,,
2024-08-01,クリエイティブサーベイ株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,10,■Values：クリエイティブサーベイでは、行動指針として大切にしている3つのValuesがあります。役員からメンバー全員が日頃から心掛け、折に触れ「Valuesと照らし合わせるとどうなのか」振り返る拠り所になっています。1.失敗を恐れず、過去最高の今にする2.自ら踏み出し、やり切る3.１秒でも早く、価値を届ける,東京都港区赤坂8-5-32,2014,,38,100百万円,https://creativesurvey.com/,,
2024-07-01,株式会社ＯＮＥ　ＣＲＵＩＳＥ,Webマーケティング（広告代理店・コンサルティング・制作）,1,■事業内容 ・WEBトータル・コンサルティング・WEBマーケティング ・各種イベントの企画、制作、実施及び運営・オリジナルプロダクト製品の企画販売当社はナンバーワンの知識を持ち、ナンバーワンの集客実績を作り続けることを理念に掲げ、東京の大手にはないノウハウでローカルビジネスを成功に導くための広告パートナーです。Webを駆使した広告の運用実績を評価され、北海道で唯一Google・Facebookの２社から取材を受けたインターネット広告会社です。,北海道札幌市中央区大通西3-6道新ビル5F,2014,,50,3百万円,https://www.onecruise.co.jp/,,
2024-06-01,株式会社オスカーヤマト印刷,Webマーケティング（広告代理店・コンサルティング・制作）,1,■事業内容： 企画、デザイン、WEB制作および総合印刷物事を「伝える」とき、ストーリー立てることによって、伝わり方が何倍にも変わります。その組み立てをいかに工夫するかが、企画・デザインの良し悪しを左右すると考えています。,京都府京都市南区吉祥院流作町31,2005,,15,300百万円,https://oscaryamato.jp/company/,,
2024-08-01,株式会社ＢＥＮＬＹ,Webマーケティング（広告代理店・コンサルティング・制作）,9,【事業内容】越境EC支援事業、EC制作運用保守事業、海外マーケティング事業,東京都中央区日本橋浜町2-17-8,2014,34.0,21,,https://benly.co.jp/,,
2024-08-01,株式会社BitStar,Webマーケティング（広告代理店・コンサルティング・制作）,28,BitStarは下記ミッション・ビジョンを掲げ、様々な事業を展開しています。＜ミッション＞感情を動かす。世界を動かす。感情を揺さぶる一手が、世界を動かす一歩になると信じて。＜ビジョン＞世界中に眠るすべての情熱が、スポットライトを浴びる社会を実現する。,東京都渋谷区渋谷2-22-3渋谷東口ビル10F,2014,,189,"1,729百万円",https://corp.bitstar.tokyo/,,
2024-07-01,株式会社はぐくみプラス,Webサービス・Webメディア（EC・ポータル・ソーシャル）,6,■事業内容商品開発から広告運用、ブランディングに至るまで、 自社で一貫して行っている自社ブランド通販事業です。■商品妊活から子育て期をサポートする健康補助食品、スキンケア、ヘアケア商品。,福岡県福岡市中央区薬院1-5-6ハイヒルズ7F,,,14,2百万円,http://www.hugkumiplus.net/,,
2024-07-01,株式会社パノプト,Webマーケティング（広告代理店・コンサルティング・制作）,2,「クリエイティブ/CXフォーカスで次世代の広告代理店を創る」を掲げ、第二創業期に入ったばかり。デジタル広告を中心に取り扱い、企業の売上拡大を支援。事業拡大に向けてメンバー募集中！【★大手代理店出身、海外法人立ち上げも経験した代表直下で働けます】■SNS広告を中心としたWeb広告代理店である当社にて、顧客のマーケティング支援を行っていただきます。■会社づくりを一緒に担って頂きたいので、マネージャー/役員と将来の幹部候補としての採用です。,埼玉県渋谷区渋谷1-15-12LAIDOUT SHIBUYA 201,2014,26.0,10,,https://panopt.co.jp/,,
2024-08-01,株式会社サザンダイア,Webマーケティング（広告代理店・コンサルティング・制作）,2,■事業内容：インターネット集客事業,愛知県名古屋市中区丸の内3-6-27EBS ビル5F A3,2014,28.0,13,10百万円,https://southerndia.co.jp/,,
2024-08-01,アイディア株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,15,◆“IoT×AI×Cloud”のDXプラットフォームで海の産業に貢献◆■事業内容：世界中の船舶を対象にした船舶管制システムの開発・運用当社は2017年の創業以降、世界中の船舶を対象に船舶管制システムの開発・運用を行い、2019年7月には、船舶事故の防止や操船時の安全確保を目的に海洋プラットフォーム「Aisea（アイシア）」の提供を開始しました。今では内航船（国内を航行する船舶）を中心に船舶の事故防止に加えて、業務効率や人材不足の解消を目的に導入が進んでいます。,東京都新宿区新宿4-1-6JR新宿ミライナタワー22F,2017,,30,380百万円,https://aidea.biz/,,
2024-08-01,株式会社sizebook,Webマーケティング（広告代理店・コンサルティング・制作）,2,"●WEBコンサルティング事業 WEBマーケティング（プロモーション・広告）を軸とした経営コンサルティングを行っています。 クライアント様の業績向上に貢献するため、あらゆるWEBプロモーションを駆使し、クライアント様のご要望を実現させるコンサルティングを行っています。 確かな実績が実を結び、クライアント様も順調に増え続け、 全国に1,200社程ある広告代理店の上位20社しか取得できない、「Yahoo!マーケティングソリューション ゴールドパートナー」、「プレミアGoogle Partner」に選ばれました。",東京都港区海岸3-18-21ブライトイースト芝浦4F,2014,28.0,82,10百万円,http://sizebook.co.jp/,,
2024-07-01,株式会社Ｓａｌｅｓｈｕｂ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,4,「新規開拓営業に悩む企業」を「豊富なつながりを持つ個人」が顧客紹介によって支援する、日本最大級の顧客紹介マッチングサービス「Saleshub」を運営しています。2017年のサービス開始以来、副業解禁やシニア層の活躍の潮流を背景に成長を続けています。また、コロナ禍によって従来の営業手法が効果を発揮しにくくなる中、個人からの「顧客紹介」という営業手法が幅広い業種・業界の企業から支持されています。株式会社サイバーエージェント様やPayPal様など、国内外の大手企業からスタートアップ企業までが活用いただくサービスです。,東京都渋谷区代々木1-55-14301,2014,35.1,50,380百万円,https://saleshub.jp/,,
2024-08-01,ｔａｓｋｅｙ株式会社,放送・新聞・出版,11,■スマートフォンに特化したデジタルIPコンテンツの制作・提供■マンガ・ノベルアプリ『peep』の開発運営,東京都渋谷区代々木3-26-2 新宿カメヤビル8F,2014,32.0,45,1億円,https://taskey.co.jp/,代表取締役 大石 弘務,
2024-08-01,株式会社CLUE,Webサービス・Webメディア（EC・ポータル・ソーシャル）,27,■事業内容：ドローンを活用した法人向けソフトウェアを展開。テクノロジーありきではなく、課題解決型でプロダクトを開発・サービス提供することで、先端技術が実活用される社会を創り続けていきます。将来的にはドローン以外にも、リアル世界にイノベーションをもたらしうる、AI、IoT、ロボティクス、XRなどのテクノロジーを取り込みながら、レガシーな巨大産業向けのDXを加速する製品群を提供する会社になることを目指しています。,東京都港区高輪4-10-18京急第1ビル 13F,2014,31.0,60,100百万円,https://corp.t-clue.com/,,
2024-08-01,株式会社インサイト,Webマーケティング（広告代理店・コンサルティング・制作）,7,インサイトグループの中核企業である株式会社インサイトは、デジタルマーケティングにおけるソリューションを提供する総合広告代理店です。アカウントチームのフロント業務による深い顧客インサイトにもとづいてマーケティングミックスを提案し、戦略に基づくクリエイティブ制作、タレント・キャスティング、メディア選定、出稿、効果測定、広告改善まで社内のサービスチームによる一貫した広告サービスを提供しています。,東京都目黒区青葉台4-4-12THE・N3,2008,,140,10百万円,http://www.insight-co.jp/,,
2024-07-01,株式会社ＡｒｔＰｌａｙ,ゲーム（オンライン・ソーシャル）,7,「ArtPlay」は、世界中で好評を博しているゲームを開発している会社です。小規模ながら熱い情熱と世界と渡り合える技術力を持っています。オリジナリティをもってゲームを作り、一切の妥協なく高品質の作品に仕上げます。熱心な仕事と優れたゲームによって、グローバルでの成功につなげます。 ゲームで世界中の人の心を豊かにして、世界をより元気にすることが目標です。,東京都千代田区鍛冶町2-3-2神田センタービルデイング5F,2014,,25,558百万円,https://artplay.co.jp,,
2024-07-01,株式会社TimeTree,Webサービス・Webメディア（EC・ポータル・ソーシャル）,10,■事業内容：スマートフォン向けカレンダーシェアアプリ「TimeTree（タイムツリー）」の運営・開発■「TimeTree」の特徴：予定管理の方法を「共有とコミュニケーション」を前提にして作られました。簡単に予定を共有できること、カレンダーの中でコミュニケーションできることが特徴です。家族や恋人、サークルや仕事のチームといった様々な相手や目的に応じて、複数のカレンダーを使い分けながら簡単に予定を共有することができます。現在ではグローバル展開もしており2024年6月時点で5500万登録ユーザーを突破いたしました。,東京都新宿区西新宿6-6-3新宿国際ビルディング新館503,2014,,87,"4,523百万円",https://timetreeapp.com/intl/ja/,,
2024-07-01,株式会社ＨＥＬＩＯＳ,Webマーケティング（広告代理店・コンサルティング・制作）,2,■事業内容：・広告の運用からプロモーション、クリエイティブの制作、調査、分析,東京都中央区日本橋室町4-5-1,2004,,25,20百万円,https://ccg-helios.jp/,,
2024-07-01,株式会社Ａｔｔｒａｃｔ　Ｏｎｅ,総合広告代理店,1,■事業内容：広告・セールスプロモーションの企画立案・制作、住宅展示場でのイベント企画・運営と集客サポート、住宅メーカーの広告宣伝・販売促進業務の受託、各種イベント・講演会などの企画・運営・プロモーションの受託、 ホ－ル管理運営 他,広島県広島市東区二葉の里3-5-4広テレビル9階,1988,,31,60百万円,http://www.htv.ne.jp/,,
2024-08-01,ユーザーライク株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,12,■事業内容：・ギフト事業・サブスクリプション事業・Webサービス事業・コラボーションなどによる商品企画・開発 など■サービス：◎ブルーミー（bloomee）ブランド「ブルーミー」ブランドは、フラワーギフトやお花付きギフト、ギフトカードなどのギフト事業、お花のサブスクリプション事業、様々なブランドやアニメ・キャラクターとコラボレーションをしたオリジナル商品の企画販売、小売事業者と提携した店頭販売などを展開するお花ブランドです。これまでに、ブランド全体で累計会員数は30万以上となり、お花のお届け本数も3000万本を超えております。,東京都渋谷区恵比寿1-19-19恵比寿ビジネスタワー5F,2014,,32,"3,547百万円",https://www.crunchstyle.jp/,,
2024-07-01,Supership株式会社,Webマーケティング（広告代理店・コンサルティング・制作）,2,■事業内容：デジタルトランスフォーメーション事業（マーケティングソリューション事業、データソリューション事業）◎正確なキャリアデータとデータ利活用の知見、国内屈指の広告配信技術を基にした企業のデジタルマーケティングを支援する「マーケティングソリューション事業」と、顧客企業の生活者への接点に対して、データを用いたCX向上や新しいマネタイズ機会の創出を支援する「データソリューション事業」を展開しています。,東京都港区虎ノ門2-10-1虎ノ門ツインビルディング東棟12F,2014,,373,,https://supership-hd.jp/,,
2024-06-01,スマートニュース株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,1,■事業内容：・スマートフォンアプリケーションの開発、運営・インターネットサービスの開発、運営,東京都渋谷区神宮前6-25-16いちご神宮前ビル2F,2012,,400,"6,100百万円",http://about.smartnews.com/ja,,
2024-08-01,株式会社ソラビッタデザインズ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,1,■動画配信サイトの運営■HPサイトデザイン・制作■映像編集,東京都新宿区四谷本塩町2-8 A YOTSUYA 5NE/3,2014,,12,250万円,Error accessing https://doda.jp/DodaFront/View/JobSearchDetail/j_jid__3010802403/: 'NoneType' object has no attribute 'get',代表取締役 田口 光夫,
2024-08-01,株式会社ジェネリー,Webサービス・Webメディア（EC・ポータル・ソーシャル）,1,■事業内容：・WEBメディア「LAFARY」の運営・ECサイト「LAFARY ONLINE」の運営・実店舗「LAFARY」の運営・マネジメント事業「LAFARY DOLL」の運営・広告代理事業,東京都渋谷区千駄ヶ谷2-3-4ルソレイユ201,2014,23.0,25,41百万円,https://www.genery.co.jp/,,
2024-08-01,株式会社ニューステクノロジー,Webサービス・Webメディア（EC・ポータル・ソーシャル）,5,ニューステクノロジーは国内No1のPR会社であるベクトルのグループ会社です。生活者の隙間時間や可処分時間をターゲットにしたメディア開発や、PR視点での映像制作事業、移動（モビリティ）にまつわる新規事業を展開しています。,東京都港区南青山3-1-34,2014,,32,20百万円,https://newstech.co.jp/,,
2024-08-01,株式会社エージェント,総合広告代理店,1,■事業内容： 広告代理店,愛知県名古屋市中村区名駅南1-12-7虎ビル,2006,,,10百万円,https://agent-119zin.com/,,
2024-08-01,株式会社ＣＯＵＮＴＥＲＷＯＲＫＳ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,12,▼事業概要：オフラインリテールに必要な機能を使うことのできるRaaSを展開しており、中核はスペースのオンラインマーケットプレイス「SHOPCOUNTER」（https://shopcounter.jp/）の企画/開発/運営になります。これまで長期・固定的であった商業用不動産の流通を短期・流動的に変化させるとともに、オフラインでの店舗展開に必要な販売スタッフや場所ごとの成果予測、販売運営機能の提供を行っています。,東京都港区六本木1-8-7MFPR六本木麻布台ビル9F,2014,30.0,35,929百万円,http://www.counterworks.jp/,,
2024-07-01,ＬＩＤＤＥＬＬ株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,2,■事業内容： (1)SNS・インフルエンサーマーケティングプラットフォームの運営(2)ファン・コミュニティマーケティング戦略および実行支援(3)Web3マーケティング（DAO・メタバース／システム開発含む）,東京都港区赤坂9-7-1ミッドタウン・タワー12F,2014,,70,352百万円,https://liddell.tokyo/,,
2024-08-01,株式会社アイム,総合広告代理店,1,【業務委託部門／アイムクラブ】フロント業務・事務【広告制作部門】コーポレートアイデンティティの企画立案・広告企画制作【教育部門／アイムパーソナルカレッジ】ライター養成・カウンセラー養成,東京都港区南青山1-26-5 ヒルフラッツ2F,1989,,70,1000万円,https://www.im-ad.co.jp/club/,代表取締役社長 長井 保博,
