更新日,名称,業界(小分類),求人有無,事業内容,所在地,設立,平均年齢,従業員数,資本金,企業URL,代表者,上場市場名
2024-08-01,ＮＴＴ印刷株式会社,印刷,求人なし,,東京都中央区入船3-2-10アーバンネット入船ビル 4Ｆ～8Ｆ,1969,,678,100 百万円,,代表取締役 柴田 基靖,
2024-08-01,株式会社大広,総合広告代理店,無,,大阪府大阪市北区中之島2-2-7中之島セントラルタワー,1944,,647,"2,800 百万円",,代表取締役 泉 恭雄,
2024-08-01,新日本法規出版株式会社,放送・新聞・出版,無,,愛知県名古屋市中区栄1-23-20,1948,,637,910 百万円,,代表取締役 星 謙一郎,
2024-08-01,株式会社ＡＬＬ　ＣＯＮＮＥＣＴ,Webマーケティング（広告代理店・コンサルティング・制作）,無,,福井県福井市栂野町第15号1-2,2005,,602,100 百万円,,代表取締役社長 岩井 宏太,
2024-08-01,讀賣テレビ放送株式会社,放送・新聞・出版,無,「ダウンタウンDX」「秘密のケンミンSHOW極」「名探偵コナン」「そこまで言って委員会NP」「ウェークアップ」「情報ライブ ミヤネ屋」などの人気番組を制作・放送中■放送法による基幹放送事業放送番組の企画、制作および販売 ほか※関西地区を放送エリアとする地上波デジタル放送、その他事業 2024年6月doda掲載求人より引用,大阪府大阪市中央区城見1-3-50,1958,,597,650 百万円,,代表取締役 大橋 善光,
2024-08-01,小松印刷グループ株式会社,印刷,求人なし,,香川県高松市香南町由佐2100-1,1955,,596,90 百万円,,代表取締役 小松 秀敏,
2024-08-01,株式会社日テレ・テクニカル・リソーシズ,放送・新聞・出版,求人なし,,東京都港区東新橋1-6-1日本テレビタワー 19Ｆ,2007,,593,80 百万円,,代表取締役 山川 公一,
2024-08-01,株式会社電通東日本,総合広告代理店,求人なし,,東京都港区新橋4-21-3新橋東急ビル,1994,,590,450 百万円,,代表取締役 黒田 俊介,
2024-08-01,株式会社カヤック,Webマーケティング（広告代理店・コンサルティング・制作）,無,,神奈川県鎌倉市御成町11-8,2005,35.0,572,900 百万円,,代表取締役ＣＥＯ 柳澤 大輔,グロース
2024-08-01,株式会社読売情報開発,放送・新聞・出版,無,,東京都千代田区平河町2-13-3,1966,,563,40 百万円,,代表取締役社長 大澤 敏志,
2024-08-01,関西テレビ放送株式会社,放送・新聞・出版,求人なし,,大阪府大阪市北区扇町2-1-7,1958,,549,500 百万円,,代表取締役 羽牟 正一,
2024-08-01,株式会社アカツキ,ゲーム（オンライン・ソーシャル）,無,,東京都品川区上大崎2-13-30ｏａｋｍｅｇｕｒｏ 8Ｆ,2010,37.2,539,"2,777 百万円",,代表取締役ＣＥＯ 香田 哲朗,プライム
2024-08-01,テクミラホールディングス株式会社,Webマーケティング（広告代理店・コンサルティング・制作）,無,,東京都千代田区神田須田町1-23-1住友不動産神田ビル2号館 10Ｆ,2004,39.4,522,"2,410 百万円",,代表取締役社長 池田 昌史,スタンダード
2024-08-01,株式会社フレックス,放送・新聞・出版,求人なし,,東京都港区西麻布1-2-9ＥＸタワー 10Ｆ,1971,,513,60 百万円,,代表取締役 北川 憲彦,
2024-08-01,株式会社新潟日報社,放送・新聞・出版,求人なし,,新潟県新潟市中央区万代3-1-1,1943,,510,142 百万円,,代表取締役 小田 敏三,
2024-08-01,東京書籍株式会社,放送・新聞・出版,求人なし,,東京都北区堀船2-17-1東籍ビル,1909,,500,80 百万円,,代表取締役 渡辺 能理夫,
2024-08-01,竹田印刷株式会社,印刷,求人なし,,愛知県名古屋市昭和区白金1-11-10,2022,,480,50 百万円,,代表取締役 木全 幸治,
2024-08-01,株式会社西日本新聞社,放送・新聞・出版,求人なし,,福岡県福岡市中央区天神1-4-1,1943,,471,100 百万円,,代表取締役社長 田川 大介,
2024-08-01,ＮＴＴクラルティ株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,求人なし,,東京都武蔵野市緑町3-9-11ＮＴＴ武蔵野研究開発センタ内,2004,,470,100 百万円,,代表取締役 浅野 彰,
2024-08-01,株式会社ポニーキャニオン,放送・新聞・出版,求人なし,,東京都港区六本木1-5-17泉ガーデンＡＮＮＥＸ,1955,,466,100 百万円,,代表取締役 吉村 隆,
2024-08-01,株式会社ファンコミュニケーションズ,Webマーケティング（広告代理店・コンサルティング・制作）,無,,東京都渋谷区渋谷1-1-8青山ダイヤモンドビル 2Ｆ,1999,33.4,460,"1,173 百万円",,代表取締役社長 二宮 幸司,プライム
2024-08-01,信濃毎日新聞株式会社,放送・新聞・出版,求人なし,,長野県長野市大字南長野南県町657,1894,,458,100 百万円,,代表取締役 小坂 壮太郎,
2024-08-01,株式会社トランザクション,インターネット・広告・メディア業界,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■カスタムメイド雑貨事業の運営■オリジナル雑貨事業の運営<主要子会社>■国内株式会社トランス株式会社トレードワークス株式会社クラフトワーク株式会社T3デザイン■海外Trade Works Asia Limited上海多来多貿易有限公司Vape.Shop USA Corporation 2022年11月doda掲載求人より引用,東京都渋谷区渋谷3-28-13渋谷新南口ビル 8Ｆ,1987,38.3,455,93 百万円,,代表取締役社長 千葉 啓一,プライム
2024-08-01,株式会社アスカネット,印刷,求人なし,,広島県広島市安佐南区祇園3-28-14,1995,36.9,440,490 百万円,,代表取締役社長 松尾 雄司,グロース
2024-08-01,朝日放送テレビ株式会社,放送・新聞・出版,求人なし,,大阪府大阪市福島区福島1-1-30,2017,,415,100 百万円,,代表取締役社長 今村 俊昭,
2024-08-01,株式会社東京サウンド・プロダクション,放送・新聞・出版,無,,東京都港区西麻布2-24-11麻布ウエストビル,1963,,411,50 百万円,,代表取締役 三上 信一,
2024-08-01,株式会社河北新報社,放送・新聞・出版,求人なし,,宮城県仙台市青葉区五橋1-2-28,1942,,409,200 百万円,,代表取締役 一力 雅彦,
2024-08-01,マーシュジャパン株式会社,Webマーケティング（広告代理店・コンサルティング・制作）,求人なし,,東京都港区赤坂9-7-1ミッドタウン・タワー,1968,,406,83 百万円,,代表取締役 中西 主,
2024-08-01,株式会社中国新聞社,放送・新聞・出版,求人なし,,広島県広島市中区土橋町7-1,1948,,402,300 百万円,,代表取締役 岡畠 鉄也,
2024-08-01,株式会社ＩＧポート,放送・新聞・出版,求人なし,,東京都武蔵野市中町2-1-9,1987,49.9,400,781 百万円,,代表取締役社長 石川 光久,スタンダード
2024-08-01,株式会社熊本日日新聞社,放送・新聞・出版,求人なし,,熊本県熊本市中央区世安1-5-1,1942,,397,15 百万円,,代表取締役社長 伊豆 信太郎,
2024-08-01,東京リスマチック株式会社,印刷,求人なし,,東京都千代田区内神田2-14-6神田アネックスビル,1972,,389,80 百万円,,代表取締役 寺澤 眞一,
2024-08-01,ビーコンコミュニケーションズ株式会社,総合広告代理店,無,,東京都品川区上大崎3-1-1ＪＲ東急目黒ビル,1997,,387,757 百万円,,代表取締役 ギャレス・ムルライアン,
2024-08-01,中電クラビス株式会社,広告制作,求人なし,,愛知県名古屋市中区栄2-2-5電気文化会館 11Ｆ～13Ｆ,1953,,370,25 百万円,,代表取締役 渡邊 広志,
2024-08-01,株式会社上毛新聞社,放送・新聞・出版,求人なし,,群馬県前橋市古市町1-50-21,1939,,370,36 百万円,,代表取締役 関口 雅弘,
2024-08-01,株式会社ＪＲ西日本コミュニケーションズ,総合広告代理店,無,,大阪府大阪市北区堂島1-6-20堂島アバンザ 8Ｆ,1979,,368,200 百万円,,代表取締役 伊藤 義彦,
2024-08-01,株式会社クオラス,総合広告代理店,求人なし,,東京都品川区大崎2-1-1ＴｈｉｎｋＰａｒｋＴｏｗｅｒ 7Ｆ,1978,,366,100 百万円,,代表取締役 松下 幸生,
2024-08-01,エヌ・ティ・ティ・ソルマーレ株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,求人なし,,大阪府大阪市中央区北浜4-7-28住友ビル2号館,2002,,366,100 百万円,,代表取締役社長 朝日 利彰,
2024-08-01,中央精版印刷株式会社,印刷,求人なし,,埼玉県戸田市美女木東1-1-11,1979,,363,50 百万円,,代表取締役社長 草刈 明代,
2024-08-01,株式会社山陽新聞社,総合広告代理店,求人なし,,岡山県岡山市北区柳町2-1-1,1934,,362,148 百万円,,代表取締役 松田 正己,
2024-08-01,共立印刷株式会社,印刷,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 総合印刷業 2021年10月doda掲載求人より引用,東京都板橋区清水町36-1板橋本町ビル,1980,,359,"3,374 百万円",,代表取締役社長ＣＯＯ 景山 豊,
2024-08-01,イー・ガーディアン東北株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,求人なし,,宮城県仙台市青葉区本町2-15-1ルナール仙台 1Ｆ、4Ｆ,2012,,354,4 百万円,,代表取締役 堤 雄太郎,
2024-08-01,株式会社ＧＥＮＯＶＡ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 DtoPメディカルプラットフォーム事業 2021年12月doda掲載求人より引用,東京都渋谷区渋谷2-21-1渋谷ヒカリエ 34Ｆ,2005,28.9,352,773 百万円,,代表取締役社長執行役員 平瀨 智樹,グロース
2024-08-01,株式会社文藝春秋,放送・新聞・出版,求人なし,,東京都千代田区紀尾井町3-23文藝春秋ビル本館,1946,,348,144 百万円,,代表取締役 飯窪 成幸,
2024-08-01,株式会社エヌ・ティ・ティ・アド,総合広告代理店,求人なし,,東京都千代田区大手町1-5-1大手町ファーストスクエアイーストタワー 18Ｆ,1985,,345,100 百万円,,代表取締役 東 明彦,
2024-08-01,マイプリント株式会社,印刷,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■年賀状印刷…年間約130万件と国内でもトップクラスの受注実績を誇ります。少量多種の年賀状印刷物を、コンピュータの集中管理にて生産からお渡しまでをサポートし、スピードと正確性を実現。■婚礼印刷…招待状・結婚報告ハガキ、席次表、ネームカード、メニュー、ウェルカムボードまで、婚礼に関わるさまざまな印刷サービスをご提供。 2022年8月doda掲載求人より引用,東京都多摩市永山6-11-11多摩第二センター,2004,,335,100 百万円,,代表取締役 木村 健一,
2024-08-01,株式会社北國新聞社,放送・新聞・出版,求人なし,,石川県金沢市南町2-1,1935,,335,498 百万円,,社長 砂塚 隆広,
2024-08-01,株式会社ネットプロテクションズホールディングス,Webサービス・Webメディア（EC・ポータル・ソーシャル）,求人なし,,東京都千代田区麹町4-2-6住友不動産麹町ファーストビル 5Ｆ,2018,37.6,333,"4,113 百万円",,代表取締役社長 柴田 紳,プライム
2024-08-01,株式会社東洋経済新報社,放送・新聞・出版,求人なし,,東京都中央区日本橋本石町1-2-1東洋経済ビル,1921,,330,100 百万円,,代表取締役 田北 浩章,
2024-08-01,東海テレビ放送株式会社,放送・新聞・出版,求人なし,,愛知県名古屋市東区東桜1-14-27,1958,,325,"1,000 百万円",,代表取締役 小島 浩資,
2024-08-01,いすゞインテック株式会社,SP代理店（イベント・販促提案など）,無,◆商用車に関する技術資料(取扱説明書・パーツカタログ・修理書・商品カタログ・工場内組み立て支援ツール等)の編集、制作◆商用車の稼働現場の利便性を向上するアプリ(車両点検支援アプリ等)の企画・開発◆社内情報システムの開発、運用、保守 2024年4月doda掲載求人より引用,東京都大田区蒲田5-44-5蒲田プライム,1970,,292,95 百万円,,代表取締役 有泉 直樹,
2024-08-01,株式会社ウイルコホールディングス,印刷,求人なし,,石川県白山市福留町370,1979,47.6,290,"1,667 百万円",,代表取締役社長 若林 圭太郎,スタンダード
2024-08-01,株式会社北日本新聞社,放送・新聞・出版,求人なし,,富山県富山市安住町2-14北日本スクエアビル南館,1940,,290,99 百万円,,代表取締役 蒲地 誠,
2024-08-01,株式会社ｃｏｌｙ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,求人なし,,東京都港区赤坂4-2-6住友不動産新赤坂ビル 5Ｆ,2014,31.3,290,"1,910 百万円",,代表取締役社長 中島 杏奈,グロース
2024-08-01,ダイアモンドヘッド株式会社,Webマーケティング（広告代理店・コンサルティング・制作）,無,,東京都港区三田2-7-13ＴＤＳ三田ビル 6Ｆ、7Ｆ,2006,,287,100 百万円,,代表取締役 柴田 幸一朗,
2024-08-01,イタンジ株式会社,Webサービス・Webメディア（EC・ポータル・ソーシャル）,求人なし,,東京都港区六本木3-2-1住友不動産六本木グランドタワー 42Ｆ,2015,,285,36 百万円,,代表取締役 永嶋 章弘,
2024-08-01,株式会社電通九州,総合広告代理店,求人なし,,福岡県福岡市中央区赤坂1-16-10福岡電通ビル,1994,,282,400 百万円,,代表取締役 鈴木 亨,
2024-08-01,株式会社ジェイアール東海エージェンシー,総合広告代理店,求人なし,,東京都港区港南2-1-95ＪＲ東海品川ビルＢ棟 7Ｆ,1963,,280,61 百万円,,代表取締役 厚地 純夫,
2024-08-01,株式会社高知新聞社,放送・新聞・出版,求人なし,,高知県高知市本町3-2-15高新ビル,1921,,276,98 百万円,,代表取締役 中平 雅彦,
2024-08-01,株式会社スマートバリュー,Webサービス・Webメディア（EC・ポータル・ソーシャル）,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 クラウドソリューション事業■デジタルガバメント・地域情報プラットフォーム SMART L-Gov・オンライン行政プラットフォーム GaaS・健康寿命延伸をサポートするプラットフォーム BeWell■モビリティ・サービス・Mobility IoT・Kuruma Base・AfterMarket For biz＜事業所＞・大阪本社・東京事業所・都城BPOセンター 2022年5月doda掲載求人より引用,大阪府大阪市中央区道修町3-6-1京阪神御堂筋ビル 7Ｆ,1947,36.0,273,"1,044 百万円",,取締役兼代表執行役社長 渋谷 順,スタンダード
2024-08-01,株式会社愛媛新聞社,放送・新聞・出版,求人なし,,愛媛県松山市大手町1-12-1,1941,,271,100 百万円,,代表取締役 土居 英雄,
2024-08-01,株式会社エイムクリエイツ,総合広告代理店,求人なし,,東京都中野区中野3-34-28中野南口ビルディング,1959,,269,100 百万円,,代表取締役社長 伊藤 優子,
2024-08-01,株式会社ゲームスタジオ,Webマーケティング（広告代理店・コンサルティング・制作）,求人なし,,東京都港区芝3-8-2住友不動産芝公園ファーストビル 7Ｆ,2004,,269,70 百万円,,代表取締役 岩立 誠治,
2024-08-01,株式会社アイネックス,放送・新聞・出版,求人なし,,大阪府大阪市福島区福島2-4-3ＡＢＣアネックス 4Ｆ,1992,,264,30 百万円,,代表取締役 松井 伸,
2024-08-01,中京テレビ放送株式会社,放送・新聞・出版,無,,愛知県名古屋市中村区平池町4-60-11,1968,,263,"1,056 百万円",,代表取締役 伊豫田 祐司,
2024-08-01,Ｇ２Ｓｔｕｄｉｏｓ株式会社,ゲーム（オンライン・ソーシャル）,求人なし,,東京都渋谷区渋谷2-24-12渋谷スクランブルスクエア 39Ｆ,2018,,260,100 百万円,,代表取締役 桜井 敦,
2024-08-01,日経印刷株式会社,印刷,求人なし,,東京都千代田区飯田橋2-15-5立野ビル,1966,,256,80 百万円,,代表取締役 廣瀬 智,
2024-08-01,株式会社アイアンドエス・ビービーディオー,総合広告代理店,求人なし,,東京都中央区晴海1-8-10晴海トリトンスクエアＸ 40Ｆ,1947,,250,450 百万円,,代表取締役 永井 祥裕,
2024-08-01,インターライフホールディングス株式会社,経営・戦略コンサルティング,求人なし,,東京都中央区銀座6-13-16銀座ウォールビル 11Ｆ,2010,48.0,250,"2,979 百万円",,代表取締役社長 貴田 晃司,スタンダード
2024-08-01,株式会社松竹マルチプレックスシアターズ,放送・新聞・出版,無,,東京都中央区築地4-1-1東劇ビル 6Ｆ,1996,,242,"3,937 百万円",,代表取締役社長 樫村 暢彦,
2024-08-01,株式会社医学書院,放送・新聞・出版,無,,東京都文京区本郷1-28-23,1944,,237,75 百万円,,代表取締役 金原 俊,
2024-08-01,株式会社交通新聞社,放送・新聞・出版,求人なし,,東京都千代田区神田駿河台2-3-11ＮＢＦ御茶ノ水ビル,1958,,233,70 百万円,,代表取締役 伊藤 嘉道,
2024-08-01,株式会社テレビ朝日クリエイト,放送・新聞・出版,求人なし,,東京都港区西麻布1-2-9ＥＸタワー 8Ｆ,1991,,227,60 百万円,,代表取締役 髙原 篤,
2024-08-01,ＣＣＮｅｔ株式会社,放送・新聞・出版,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■有線テレビジョン放送事業■有線ラジオ放送事業■有線テレビジョン放送事業に関するコンサルタント業務■有線テレビジョン放送施設によるデータ通信事業■電気通信事業法に基づく電気通信事業■録音・録画並びに撮影業務の受託■テレビ放送受信障害改善に関する業務の委託■前各号に付帯関連する一切の事業 2022年7月doda掲載求人より引用,愛知県名古屋市中区正木3-9-27ＮＦＣ金山ビル 2Ｆ,1990,,226,"2,571 百万円",,代表取締役 浅井 丈博,
2024-08-01,株式会社ゼンリンプリンテックス,印刷,求人なし,,福岡県北九州市門司区松原3-5-8,1947,,225,92 百万円,,代表取締役 西村 仁哉,
2024-08-01,株式会社オリコム,総合広告代理店,無,,東京都港区新橋1-11-7新橋センタープレイス 3Ｆ～6Ｆ,1932,,223,165 百万円,,代表取締役社長 中島 明美,
2024-08-01,株式会社宮崎日日新聞社,放送・新聞・出版,求人なし,,宮崎県宮崎市高千穂通1-1-33,1941,,223,40 百万円,,代表取締役 河野 誠司,
2024-08-01,株式会社テレビ東京メディアワークス,放送・新聞・出版,求人なし,,東京都港区虎ノ門4-3-9住友新虎ノ門ビル 5Ｆ,1978,,223,10 百万円,,代表取締役 狐﨑 浩子,
2024-08-01,株式会社文化工房,放送・新聞・出版,求人なし,,東京都港区六本木5-10-31,1955,,219,60 百万円,,代表取締役 三雲 薫,
2024-08-01,ＫＢＣグループホールディングス株式会社,放送・新聞・出版,求人なし,,福岡県福岡市中央区長浜1-1-1,1953,,217,380 百万円,,代表取締役社長 森山 二朗,
2024-08-01,アサガミプレスセンター株式会社,印刷,求人なし,,東京都江東区塩浜2-4-20深川プレスセンター内,1984,,215,10 百万円,,代表取締役 木村 知躬,
2024-08-01,株式会社バンダイナムコミュージックライブ,放送・新聞・出版,求人なし,,東京都渋谷区恵比寿1-18-14恵比寿ファーストスクエア,1983,,213,300 百万円,,代表取締役 垰 義孝,
2024-08-01,福博綜合印刷株式会社,印刷,求人なし,,福岡県福岡市博多区堅粕3-16-14,1950,,210,90 百万円,,代表取締役 原 健之,
2024-08-01,近藤産興株式会社,SP代理店（イベント・販促提案など）,求人なし,,愛知県名古屋市南区浜田町1-10,1964,,210,100 百万円,,代表取締役 近藤 成章,
2024-08-01,株式会社マイネットゲームス,ゲーム（オンライン・ソーシャル）,求人なし,,東京都港区北青山2-11-3,2007,,207,100 百万円,,代表取締役 岩城 農,
2024-08-01,東電ハミングワーク株式会社,印刷,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 印刷・コピー業、清掃業、 園芸業（花の栽培、花壇への植栽）、配電機材のリユース業、ユニフォームのピッキング・発送業務、貸出し管理業務（平岩文庫、研修図書、安全ビデオ・ＤＶＤ）、社内便・郵便物集配、事務補助業務など【経営理念】共育・共生・共有障がいのある人もない人も、お互いを育て、ともに生きがいを感じ、成果・努力を共有する会社を目指します。 2021年9月doda掲載求人より引用,東京都日野市百草460東京電力（株）総合研修センター構内,2008,,204,60 百万円,,代表取締役 東 敬雄,
2024-08-01,株式会社サニーサイドアップ,総合広告代理店,求人なし,,東京都渋谷区千駄ヶ谷4-23-5ＪＰＲ千駄ヶ谷ビル 7Ｆ・8Ｆ,2019,,201,50 百万円,,代表取締役 劉西喬,
2024-08-01,札幌テレビ放送株式会社,放送・新聞・出版,求人なし,,北海道札幌市中央区北一条西8-1-1,1958,,199,750 百万円,,代表取締役社長 井上 健,
2024-08-01,株式会社テクノマックス,放送・新聞・出版,求人なし,,東京都品川区東品川1-3-3テレビ東京天王洲スタジオ 5Ｆ,1971,,199,40 百万円,,代表取締役 小笠原 俊秀,
2024-08-01,株式会社ＪＶＩＳ,印刷,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■フォトプリント事業 （本社／大阪支社）（写真製作、ポストカード製作、婚礼アルバム製作、台紙製造）■デジタイジングサービス事業（本社）■サインディスプレイ事業（大阪支社）■インクジェット捺染事業（大阪支社） 2022年4月doda掲載求人より引用,東京都八王子市叶谷町1055,2005,,196,328 百万円,,代表取締役 細田 隆太郎,
2024-08-01,株式会社オー・エル・エム,放送・新聞・出版,無,,東京都世田谷区若林1-18-10京阪世田谷ビル 9Ｆ,1994,,195,490 百万円,,代表取締役 釜 秀樹,
2024-08-01,株式会社タウンニュース社,放送・新聞・出版,求人なし,,神奈川県横浜市青葉区荏田西2-1-3コール江田,1980,40.5,192,501 百万円,,代表取締役社長 宇山 知成,スタンダード
2024-08-01,株式会社ボルテージ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,無,,東京都渋谷区恵比寿4-20-3恵比寿ガーデンプレイスタワー 28Ｆ,1999,32.8,191,"1,250 百万円",,代表取締役 社長 津谷 祐司,スタンダード
2024-08-01,株式会社マクアケ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,求人なし,,東京都渋谷区渋谷2-16-1Ｄａｉｗａ渋谷宮益坂ビル 10Ｆ,2013,33.5,191,"3,134 百万円",,代表取締役社長 中山 亮太郎,グロース
2024-08-01,株式会社岐阜新聞社,放送・新聞・出版,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■日刊紙「岐阜新聞」朝刊発行■文化・スポーツ事業の主催、後援 2021年12月doda掲載求人より引用,岐阜県岐阜市今小町10,1940,,188,80 百万円,,代表取締役 杉山 涼子,
2024-08-01,株式会社東京美術,放送・新聞・出版,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■図書出版及びMD業務■企業出版企画・編集・制作■商業印刷企画・制作■技術マニュアル翻訳・制作■コンピューターグラフィック・TVタイトル・テロップ・フリップ制作■ホームページ企画・制作・管理■プロモーション用DVD企画・編集・制作■東京国立博物館内ミュージアムショップ書籍コーナー運営■ミュージアムグッズの制作・販売■その他販促品制作 2022年6月doda掲載求人より引用,東京都豊島区池袋本町3-31-15,1960,,186,35 百万円,,代表取締役 大河内 雅彦,
2024-08-01,株式会社日本一ソフトウェア,Webサービス・Webメディア（EC・ポータル・ソーシャル）,求人なし,,岐阜県各務原市蘇原月丘町3-17,1993,35.1,185,557 百万円,,代表取締役社長 世古 哲久,スタンダード
2024-08-01,株式会社電通デジタルアンカー,Webマーケティング（広告代理店・コンサルティング・制作）,求人なし,,東京都港区東新橋1-8-1,2018,,185,11 百万円,,代表取締役 池田 大介,
2024-08-01,株式会社ケイブ,Webサービス・Webメディア（EC・ポータル・ソーシャル）,無,,東京都目黒区上目黒2-1-1中目黒ＧＴタワー 9Ｆ,1994,36.9,182,"2,078 百万円",,代表取締役社長 秋田 英好,スタンダード
2024-08-01,株式会社ロボット,広告制作,無,,東京都渋谷区恵比寿南3-9-7齋勘ビル,1986,,182,100 百万円,,代表取締役 長瀬 俊二郎,
2024-08-01,株式会社テレビマンユニオン,放送・新聞・出版,求人なし,,東京都渋谷区神宮前5-53-67コスモス青山ＳＯＵＴＨ棟,1970,,181,100 百万円,,代表取締役社長 岸 善幸,
2024-08-01,株式会社ＣＢＣテレビ,放送・新聞・出版,求人なし,,愛知県名古屋市中区新栄1-2-8,2013,,181,100 百万円,,代表取締役 松波 啓三,
2024-08-01,株式会社建通新聞社,放送・新聞・出版,無,■建設専門新聞『建通新聞』の発行■Webによる情報提供「建通新聞電子版」「建通速報ビューアー」「建設技術・工法動画サイト」「人と建設と未来ラボ」などを運営■建設産業向けのセミナーの開催【拠点】東京支社（港区）神奈川支社（横浜市）静岡支社（静岡市）中部支社（名古屋市）大阪支社（大阪市）岡山支社（岡山市）四国支社（高松市）他10拠点 2024年5月doda掲載求人より引用,東京都港区新橋4-9-1新橋プラザビル 16Ｆ,1953,,172,100 百万円,,代表取締役 片方 賢也,
2024-08-01,株式会社山梨日日新聞社,放送・新聞・出版,求人なし,,山梨県甲府市北口2-6-10山梨文化会館 3Ｆ,1945,,172,40 百万円,,代表取締役 野口 明美子,
2024-08-01,セーラー広告株式会社,総合広告代理店,求人なし,,香川県高松市扇町2-7-20,1951,44.6,172,294 百万円,,代表取締役社長 村上 義憲,スタンダード
2024-08-01,株式会社電通クリエーティブキューブ,放送・新聞・出版,求人なし,,東京都中央区築地5-4-18汐留イーストサイドビル 8Ｆ,1980,,172,120 百万円,,代表取締役 村山 大輔,
2024-08-01,ソーシャルワイヤー株式会社,Webマーケティング（広告代理店・コンサルティング・制作）,求人なし,,東京都港区新橋1-1-13アーバンネット内幸町ビル 3Ｆ,2006,35.9,170,354 百万円,,代表取締役社長 矢田 峰之,グロース
2024-08-01,株式会社テレビ西日本,放送・新聞・出版,求人なし,,福岡県福岡市早良区百道浜2-3-2,1958,,168,352 百万円,,代表取締役社長 河野 雄一,
2024-08-01,株式会社電通西日本,総合広告代理店,求人なし,,大阪府大阪市北区中之島3-2-4中之島フェスティバルタワー・ウエスト,1994,,167,300 百万円,,代表取締役 宇治田 達,
2024-08-01,コニカミノルタウイズユー株式会社,印刷,求人なし,,東京都八王子市石川町2970コニカミノルタ東京サイト八王子,1973,,166,10 百万円,,代表取締役 築澤 孝治,
2024-08-01,株式会社フジアール,放送・新聞・出版,求人なし,,東京都江東区青海1-1-20ダイバーシティ東京オフィスタワー 17Ｆ,1984,,162,30 百万円,,代表取締役 日向 栄二,
2024-08-01,實教出版株式会社,放送・新聞・出版,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■出版・高等学校文部科学省検定・著作教科書の発行（地歴・公民／数学／理科／家庭／福祉／看護／情報／農業／工業／商業／水産）・教材類の発行（教科書準拠問題集／傍用問題集／資料・参考書／辞典／入学／資格・検定／就職）・一般図書の発行（大学・短大・専門学校用教科書：理工／情報／商経／教育図書の発行）・コンピュータソフトウェア／ＤＶＤ類の発行■不動産・オフィスビル・学生ハイツ・駐車場経営 2021年10月doda掲載求人より引用,東京都千代田区五番町5,1941,,161,54 百万円,,代表取締役 小田 良次,
2024-08-01,株式会社福岡放送,放送・新聞・出版,求人なし,,福岡県福岡市中央区清川2-22-8,1968,,161,300 百万円,,代表取締役 廣瀨 健一,
2024-08-01,株式会社アシスト,印刷,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■什器備品・建設保安用品のレンタル及び販売■式典イベント用品のレンタル及び設営■印刷物の製造製作及び販売 2022年12月doda掲載求人より引用,北海道北広島市北の里22-2,1996,,160,136 百万円,,代表取締役 問谷悟,
2024-08-01,株式会社バンエイト,放送・新聞・出版,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 【事業内容】○ 報道取材 フジテレビ他ネット局・ニュース制作協力（記者、ディレクター等） フジテレビ・報道取材業務（カメラ・音声・ビデオエンジニア）○ 番組制作・制作技術 テレビ番組企画制作 CM、PR映像企画制作 イベント企画 フジテレビ・情報番組制作協力 フジテレビ・スポーツ番組制作協力○ アーカイブ フジテレビ・アーカイブ業務（報道、情報、スポーツ） 2022年12月doda掲載求人より引用,東京都江東区青海1-1-20ダイバーシティ東京オフィスタワー 16Ｆ,1971,,160,30 百万円,,代表取締役 上園 剛生,
2024-08-01,株式会社ツナググループＨＣ,Webマーケティング（広告代理店・コンサルティング・制作）,無,情報が古い可能性があります。最新の情報を確認する場合はHP等をご覧ください。 ■採用コンサルティング■採用業務支援（ＲＰＯ）■雇用・採用改革支援■人材募集支援■人材定着・活躍支援■人材確保支援 2022年12月doda掲載求人より引用,東京都千代田区神田三崎町3-1-16神保町北東急ビル 1Ｆ,2015,,155,50 百万円,,代表取締役兼 執行役員社長 御子柴 淳也,
